0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,active_hand
11.226728,6.0263205,4.2171197,2.845589,5.9516726,5.988296,5.622467,5.3791957,5.3504157,7.810485,4.40807,6.648916,5.7971625,12.485606,4.676899,-0.34869432,5.0050993,5.6890264,5.9257193,5.063017,4.1862736,5.2032075,5.3475847,4.67052,5.2289543,4.91482,4.7402263,5.3243384,4.9382057,1
1.6148746,15.3307905,4.6817737,3.7804182,1.329637,5.7745676,6.366995,5.269399,4.9313335,4.9855733,5.6565356,4.574559,5.275948,5.6547184,4.9685717,4.350931,5.0883894,5.11824,5.235408,4.8051434,5.2542744,4.792043,4.841924,4.9357224,4.780366,4.6013117,5.0886545,5.1080556,5.79476,0
11.17076,6.0157194,4.2387185,2.9041052,5.998859,5.9746337,5.6324143,5.4053845,5.366268,7.805391,4.4147444,6.6529984,5.7986393,12.54308,4.670311,-0.46929446,4.977495,5.7256174,5.8681436,5.0591593,4.2060494,5.155592,5.2769713,4.6202145,5.2627645,4.930105,4.749518,5.2909718,4.8988748,1
1.585759,15.340792,4.669187,3.79049,1.376952,5.734159,6.3999257,5.22943,4.958923,5.013716,5.6980867,4.6149154,5.278893,5.632457,5.0153623,4.372061,5.1106043,5.096802,5.271174,4.7675643,5.262566,4.8340306,4.872586,4.967825,4.8256764,4.5623503,5.0619645,5.1431603,5.836134,0
11.217294,6.010807,4.2141995,2.8689628,5.9774904,5.9991393,5.611909,5.382365,5.3433414,7.8112435,4.4078083,6.639739,5.8148375,12.529429,4.6899223,-0.4100258,5.0022006,5.6955357,5.9245505,5.075341,4.1815915,5.2001657,5.302344,4.640199,5.2541146,4.9308996,4.7593327,5.314504,4.922677,1
1.597733,15.33896,4.6765165,3.785505,1.3504511,5.7551255,6.3855696,5.2501326,4.946095,5.003474,5.6760755,4.5938687,5.2780213,5.638377,4.9887295,4.365131,5.103147,5.104334,5.2516212,4.786229,5.257764,4.81191,4.8601336,4.953801,4.8007092,4.5820007,5.072165,5.1244645,5.8140397,0
11.201779,6.027312,4.23875,2.8799963,5.983804,5.9802895,5.6338997,5.4043036,5.363702,7.8015513,4.418739,6.66166,5.795647,12.531124,4.6687517,-0.41369492,4.9777417,5.7208467,5.9042587,5.0555167,4.205921,5.183177,5.298845,4.6470137,5.244083,4.911638,4.74255,5.297579,4.902473,1
1.5982357,15.338374,4.6764994,3.785815,1.3503757,5.7555184,6.3850183,5.250558,4.945848,5.003128,5.6756806,4.593467,5.2776856,5.638661,4.9884257,4.3645897,5.1028285,5.104879,5.2515154,4.786684,5.2580523,4.811524,4.8596106,4.9534316,4.8003764,4.582472,5.0726914,5.1243525,5.8136444,0
11.206513,6.0279503,4.232822,2.8609269,5.969427,5.975309,5.6260476,5.3975806,5.366466,7.8020906,4.41562,6.6553364,5.8009067,12.485515,4.675596,-0.35366133,4.988089,5.7085824,5.9029813,5.053881,4.200448,5.1837053,5.3448114,4.668084,5.2232566,4.9140134,4.743952,5.3057256,4.918662,1
1.588488,15.346068,4.6772757,3.78151,1.3641307,5.7432904,6.3954897,5.238279,4.951228,5.0114446,5.6885257,4.6058984,5.2836976,5.6320987,5.002781,4.3730016,5.10961,5.0960727,5.255617,4.774878,5.2536554,4.8240814,4.8696365,4.963658,4.8138247,4.570624,5.063261,5.1284046,5.8266635,0
11.196169,6.040048,4.2233033,2.8319864,5.933812,5.953173,5.6327543,5.3768888,5.3779593,7.8119903,4.403298,6.654052,5.7749987,12.384123,4.6614275,-0.21495824,5.0216775,5.673257,5.872635,5.0322695,4.200758,5.164098,5.443546,4.720382,5.171695,4.8961244,4.714639,5.325994,4.965543,1
1.6033947,15.336142,4.6571198,3.7945468,1.3363303,5.7646217,6.37859,5.259424,4.9472494,5.001523,5.6657887,4.5843153,5.268651,5.6373887,4.9758396,4.3570733,5.10497,5.1096926,5.2532907,4.794556,5.2652774,4.801566,4.8540654,4.9489617,4.788723,4.590661,5.078113,5.1327457,5.8038874,0
11.229227,6.030816,4.219401,2.8335934,5.94423,5.9814973,5.6210303,5.3798094,5.3572316,7.808522,4.4082494,6.6501713,5.796326,12.446801,4.677153,-0.2876005,5.0059485,5.687565,5.9232616,5.0571923,4.1889296,5.2027,5.38824,4.69292,5.2050157,4.90853,4.737341,5.3256035,4.9437547,1
1.6301298,15.310239,4.6760993,3.7974792,1.3143897,5.7903485,6.35181,5.2853937,4.927776,4.9754996,5.6404476,4.558656,5.2602773,5.6622257,4.9518466,4.3347745,5.07906,5.135172,5.238272,4.820899,5.270432,4.775991,4.827256,4.9227705,4.7640343,4.6173654,5.1040797,5.110447,5.778576,0
11.230195,6.0225763,4.195925,2.8233645,5.922198,5.9851584,5.616205,5.3540487,5.339829,7.8238835,4.3925924,6.633514,5.791014,12.420309,4.6786757,-0.25517187,5.035462,5.6568465,5.9207096,5.062713,4.1679187,5.200817,5.405465,4.688855,5.2173767,4.9231567,4.7314906,5.349438,4.976339,1
1.6679385,15.274335,4.7104073,3.7675517,1.2906758,5.8221145,6.3142815,5.317142,4.89253,4.938145,5.6112585,4.527947,5.2757235,5.7000737,4.9286833,4.3006053,5.041879,5.172145,5.203591,4.853921,5.244298,4.744342,4.7895613,4.891327,4.7358255,4.652186,5.1414456,5.0741835,5.750946,0
11.234152,6.0239387,4.2036424,2.8294876,5.9324737,5.990549,5.61606,5.3635263,5.34291,7.817162,4.4000206,6.6390095,5.79577,12.444758,4.6806536,-0.29190907,5.0229874,5.669527,5.927387,5.066581,4.1740794,5.206795,5.387616,4.686225,5.2168894,4.9201117,4.737945,5.339919,4.962633,1
1.6156638,15.324793,4.67376,3.7924545,1.328196,5.7761335,6.366018,5.2710323,4.936083,4.988632,5.6546564,4.5729456,5.2675576,5.65046,4.966018,4.3486223,5.091285,5.120865,5.24383,4.8065066,5.264976,4.790075,4.8415494,4.9370856,4.778031,4.603107,5.0898232,5.117508,5.7929206,0
11.231806,6.0245943,4.2052174,2.8311152,5.934829,5.987875,5.6183047,5.363381,5.3440814,7.8176484,4.399733,6.641105,5.79483,12.450294,4.6786447,-0.29323226,5.022724,5.6696997,5.926854,5.063737,4.176629,5.2052298,5.3818502,4.6843624,5.2180367,4.916452,4.735943,5.3396664,4.961724,1
1.6309184,15.311709,4.6779566,3.7947388,1.3061224,5.7942715,6.350752,5.2890697,4.9274397,4.9737797,5.6356597,4.5545487,5.2623363,5.663991,4.9448757,4.3359504,5.077901,5.135109,5.238107,4.82395,5.2685127,4.771655,4.826219,4.9201245,4.7582455,4.6201,5.104628,5.109766,5.7736883,0
11.178633,6.039427,4.2148824,2.8273683,5.931762,5.9395185,5.6337676,5.3697257,5.3805585,7.817903,4.395717,6.6472116,5.7719316,12.36736,4.659716,-0.1836996,5.0397134,5.6549444,5.852214,5.023433,4.1949344,5.1450067,5.450162,4.7202644,5.1762533,4.9027286,4.7060323,5.3295007,4.9818444,1
1.625306,15.316557,4.6703854,3.7999096,1.3083882,5.7888665,6.357545,5.2836432,4.934335,4.9791417,5.6406484,4.559679,5.2596374,5.659013,4.948568,4.34122,5.0834303,5.1296515,5.2463384,4.8183446,5.273368,4.777336,4.8324046,4.9245367,4.763209,4.6136117,5.0987577,5.1189365,5.778211,0
