0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,class_numeric
10.157598,6.138513,-1.8570087,6.896956,8.877467,4.7512174,1.7487144,4.764148,-0.040650886,5.87854,5.4364095,5.8443947,0.7112129,2.7365825,2.3400471,3.2335167,8.392958,3.1170228,3.0370398,4.2543736,6.7280903,5.8590593,6.0369077,5.707301,7.2387137,4.6343102,4.4005303,0
10.141541,6.1300955,-1.8552314,6.89499,8.882183,4.692545,1.7527107,4.7633157,-0.03667825,5.8837814,5.437054,5.8421965,0.70823616,2.7364445,2.3386006,3.2112257,8.398326,3.115631,3.0388794,4.2454724,6.7554502,5.8595743,6.0366383,5.7039104,7.2383304,4.6358643,4.403451,0
10.138097,6.1257176,-1.8417609,6.907639,8.881643,4.727129,1.7409886,4.7622437,-0.02299383,5.86113,5.4424825,5.8534136,0.6956146,2.738264,2.324671,3.1949751,8.386207,3.1048465,3.0325694,4.2546325,6.748693,5.8603063,6.053244,5.7040095,7.2414966,4.6379313,4.4145646,0
10.112511,6.107684,-1.8351464,6.9013557,8.906113,4.6703796,1.7498559,4.768555,-0.0056032804,5.8610797,5.4480386,5.852684,0.6790252,2.7408283,2.3090942,3.1726065,8.395625,3.0963893,3.041243,4.2235184,6.790984,5.8643265,6.068611,5.683092,7.237678,4.641707,4.4279513,0
10.133547,6.1242623,-1.8206308,6.927877,8.894008,4.7665215,1.7199271,4.7746415,0.010557964,5.8095727,5.444872,5.8746285,0.67117995,2.7432969,2.2963448,3.1467159,8.364285,3.0851662,3.031852,4.25779,6.760393,5.867338,6.0835695,5.690887,7.239221,4.641484,4.434069,0
10.175246,6.142672,-1.8217808,6.930962,8.893964,4.858227,1.721716,4.7840934,4.480743e-05,5.801192,5.4368396,5.876866,0.67185426,2.745208,2.30432,3.2081327,8.359562,3.096607,3.0365329,4.2626863,6.7064486,5.8706546,6.085403,5.6883926,7.2238984,4.6395655,4.4200845,0
10.13856,6.1147876,-1.8148649,6.9417357,8.878145,4.801585,1.7017105,4.7584505,0.020625668,5.794274,5.4525065,5.8943357,0.67071503,2.7397335,2.2863705,3.139902,8.341713,3.0732095,3.0111992,4.2791147,6.741366,5.8602533,6.0845056,5.7070885,7.2487354,4.6424675,4.4437103,0
10.2294445,6.1402535,-1.8280758,6.9257956,8.904855,4.8178244,1.7248673,4.79511,0.014416372,5.8254075,5.471821,5.9204154,0.6569475,2.760965,2.2840967,3.2966309,8.318386,3.1052637,3.0204551,4.2541466,6.6518226,5.862472,6.1009574,5.682644,7.174536,4.632197,4.401651,0
10.190604,6.165817,-1.827485,6.92722,8.92475,4.8371406,1.7209624,4.8192086,0.014193266,5.7711997,5.430698,5.881276,0.65636545,2.754705,2.2928846,3.209323,8.352682,3.0974479,3.0586786,4.240445,6.7379975,5.883657,6.107963,5.656581,7.2025695,4.63602,4.419113,0
10.178976,6.1506243,-1.8552129,6.897648,8.888309,4.7686486,1.7513846,4.7791977,-0.0381541,5.866061,5.4383407,5.852561,0.70119417,2.7433214,2.3364296,3.2514923,8.384901,3.1235545,3.0437648,4.2496033,6.7097335,5.863341,6.05001,5.696153,7.219093,4.6325936,4.392482,0
