0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,active_hand
9.7615595,3.1309521,6.2299614,6.852076,4.4840426,3.852168,5.511801,5.614985,4.033794,2.137214,5.9731,3.8720183,3.9648902,-2.934422,5.162769,10.159735,4.5823784,3.8831894,5.488122,5.070299,5.014851,4.3618717,5.352892,4.53266,5.2699356,5.3662014,5.5511713,4.8134627,1
1.6917279,14.905051,4.2602344,4.3420486,1.5006468,4.829046,5.5684166,5.0676055,4.86999,4.5706835,5.1325274,5.103003,4.7131033,4.689284,4.811737,5.2183,5.0894313,5.2636623,5.4830675,5.145247,5.419977,5.1845665,5.2734466,5.191626,5.1311536,4.8420253,5.177019,4.498368,0
9.722905,3.1479,6.291598,6.8180737,4.460019,3.9044714,5.4667287,5.565478,3.9888864,2.1089873,6.032495,3.8522851,3.9640977,-2.989131,5.1365757,10.228961,4.512555,3.808371,5.4729624,4.9960375,5.017799,4.304578,5.3209176,4.5020795,5.2499137,5.4116516,5.5343676,4.8107386,1
1.6930946,14.907529,4.263571,4.3376894,1.510379,4.8324785,5.574322,5.0641136,4.874599,4.5675454,5.137038,5.099991,4.7107477,4.692588,4.813741,5.2182336,5.0904317,5.259042,5.4872036,5.1411223,5.419249,5.185533,5.2686,5.1868033,5.1284523,4.844472,5.173291,4.496697,0
9.732307,3.1496286,6.258354,6.8259754,4.475204,3.8837013,5.478876,5.595643,4.0140185,2.111141,6.0065293,3.8573139,3.9695077,-2.9706695,5.139865,10.19892,4.5500526,3.849322,5.4694133,5.037289,5.009132,4.3298416,5.329511,4.5188694,5.250412,5.3805366,5.5327153,4.8052874,1
1.6935779,14.902073,4.2569547,4.344491,1.5012205,4.826127,5.5671334,5.0704226,4.86782,4.567724,5.1303864,5.106176,4.7167306,4.6957865,4.807851,5.223319,5.095062,5.2657332,5.480621,5.1477222,5.424714,5.1802692,5.2755303,5.193687,5.1344543,4.8387494,5.179666,4.5020733,0
9.733951,3.1489944,6.2572274,6.827687,4.476671,3.884112,5.4803443,5.597523,4.0105166,2.112007,6.005859,3.8581138,3.9713175,-2.9639287,5.1394124,10.191948,4.5508685,3.849443,5.468572,5.037552,5.0076375,4.329828,5.3281064,4.5192766,5.2512813,5.3792357,5.532126,4.803915,1
1.6942288,14.91435,4.267857,4.331903,1.5221704,4.8377347,5.582279,5.057783,4.8807473,4.5654874,5.143311,5.094894,4.706189,4.6912913,4.817917,5.214852,5.087403,5.251816,5.493155,5.1352887,5.415968,5.190196,5.2626324,5.1805243,5.1225533,4.8511915,5.166976,4.4905233,0
9.7491865,3.1650457,6.194652,6.8456364,4.5144963,3.8786688,5.4822917,5.653657,4.00916,2.0858717,5.978288,3.8628554,3.96177,-2.9408226,5.1258483,10.171596,4.614667,3.910429,5.4356976,5.1046734,4.9851522,4.3562174,5.306333,4.5619497,5.2453856,5.322227,5.5183864,4.778271,1
1.693698,14.904158,4.2587714,4.342448,1.5050963,4.8281174,5.569608,5.0682745,4.870015,4.56747,5.1325464,5.104226,4.714906,4.694975,4.809591,5.221819,5.093692,5.263386,5.4827414,5.145585,5.423195,5.1820393,5.2733564,5.191453,5.132405,4.8407855,5.1774793,4.500131,0
9.759271,3.1368887,6.2151175,6.859246,4.513905,3.88117,5.509821,5.650423,3.9709287,2.1160972,5.988946,3.878252,3.9820724,-2.8742664,5.1260767,10.069436,4.592082,3.8911705,5.4579067,5.0821896,4.981543,4.3533587,5.310863,4.5455265,5.2701387,5.329006,5.5137496,4.7751884,1
1.6953545,14.851305,4.20972,4.396385,1.4377238,4.775224,5.5118413,5.1207485,4.814647,4.5683837,5.0768867,5.1561813,4.7638993,4.7187734,4.762495,5.2618656,5.1302824,5.3185496,5.4282713,5.199998,5.4641657,5.137417,5.3290844,5.2470837,5.1819196,4.793845,5.2306976,4.5465374,0
9.766947,3.1472867,6.199943,6.861039,4.513997,3.8620422,5.5053368,5.6542187,4.000257,2.1089306,5.9665203,3.8729513,3.966843,-2.8944993,5.1428003,10.11392,4.6102667,3.9061959,5.453934,5.0989037,4.988571,4.36775,5.3207083,4.5559964,5.261673,5.3252854,5.530469,4.781917,1
1.6937684,14.880031,4.2352467,4.3683925,1.4712553,4.8041425,5.541309,5.092499,4.8442597,4.569024,5.106664,5.1276684,4.737335,4.7074227,4.7877426,5.2411575,5.111614,5.289609,5.4575114,5.1706066,5.44319,5.161675,5.299227,5.217462,5.1552725,4.8175,5.2020307,4.522289,0
9.76695,3.1345563,6.2155976,6.8601217,4.505804,3.8560405,5.516598,5.644601,4.0016994,2.1296895,5.9696555,3.8772216,3.981979,-2.8786905,5.148299,10.089179,4.5948334,3.8936028,5.470087,5.0827246,4.990964,4.3673024,5.335707,4.5413733,5.2707143,5.3369093,5.532302,4.7882133,1
1.6934505,14.863743,4.2190332,4.38457,1.4539737,4.787608,5.5249066,5.1086216,4.8276987,4.568916,5.090083,5.144132,4.7536693,4.7181244,4.771499,5.257,5.1264987,5.305942,5.4410424,5.1871915,5.4590683,5.1456637,5.315848,5.2339854,5.171405,4.801725,5.218332,4.5382123,0
9.771559,3.1372144,6.1993866,6.867148,4.5170164,3.8620503,5.5164294,5.6574817,3.9910645,2.1177537,5.9681168,3.8796406,3.9723408,-2.8751595,5.142961,10.084608,4.6106014,3.907463,5.460125,5.100057,4.985852,4.3698645,5.3238654,4.5545864,5.2714047,5.3240023,5.5292573,4.779608,1
1.6939867,14.880121,4.2354665,4.367878,1.473104,4.804034,5.542024,5.092326,4.844294,4.5684752,5.1066756,5.1277695,4.737403,4.707249,4.787733,5.2410655,5.1115046,5.2891703,5.4575524,5.1706877,5.4430404,5.161561,5.299235,5.217367,5.1551394,4.8182883,5.2019253,4.521887,0
9.761991,3.1370177,6.220751,6.854241,4.500552,3.8547509,5.5131884,5.638046,4.0113816,2.1287353,5.9706383,3.8738205,3.9795485,-2.8946207,5.1501555,10.108653,4.5903797,3.892037,5.4720798,5.080196,4.995686,4.3671665,5.3387203,4.539525,5.266844,5.341349,5.5338078,4.7930655,1
1.6923745,14.877946,4.236228,4.368492,1.4526596,4.8032727,5.537086,5.0958962,4.842437,4.572522,5.105136,5.128319,4.7371087,4.7037706,4.788365,5.2393837,5.1094847,5.293682,5.4562173,5.171916,5.4413643,5.1606474,5.301012,5.2196846,5.1584263,4.813758,5.20518,4.5250573,0
