0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,active_hand
9.9220495,3.5990455,5.1844597,6.782238,4.551814,4.033007,5.6159835,5.274796,5.6049705,2.4635644,4.2811246,6.5900097,5.6154513,-1.8152095,4.9443426,0.30562773,5.7104926,5.5988913,4.9172707,5.378692,4.0135746,4.5066056,5.31207,5.0960183,5.062409,4.335922,4.502619,5.3299417,4.640872,4.738206,4.15034,1
2.1665637,12.698444,4.6391187,5.21522,9.435176,4.310207,5.621616,4.762592,5.447953,6.012212,4.7645507,5.3314505,4.501303,5.293178,5.5910845,4.7859063,5.470721,4.843168,5.703586,4.9880996,4.972225,4.934308,5.259174,5.6029315,4.9993014,4.7415047,5.4809575,4.971788,5.5195947,4.946121,6.493785,0
9.929025,3.5867076,5.1933036,6.768578,4.5517755,4.032601,5.633888,5.2725983,5.5983377,2.4494836,4.275178,6.5683823,5.6389146,-1.8896668,4.9228873,0.23578538,5.712271,5.6249804,4.9329534,5.378539,3.9945893,4.528013,5.3067307,5.0983686,5.071656,4.344266,4.517964,5.3581367,4.63787,4.7154922,4.1344557,1
2.1616714,12.693901,4.6292944,5.2048926,9.422831,4.307406,5.6291933,4.756013,5.4547048,6.0180984,4.757697,5.341079,4.495487,5.3042626,5.582179,4.7952633,5.4786067,4.8522816,5.6955814,4.977143,4.9651213,4.9417896,5.2680974,5.594993,5.003169,4.751371,5.491291,4.982608,5.528853,4.9545302,6.5005617,0
9.911632,3.60682,5.175149,6.792915,4.547784,4.023726,5.6098175,5.286617,5.619155,2.4730825,4.2858086,6.595627,5.6163187,-1.8319689,4.9554124,0.29266238,5.710998,5.5925245,4.928851,5.375595,4.0056424,4.4933305,5.31792,5.0976644,5.0667567,4.326372,4.4942985,5.338974,4.6365094,4.739801,4.143598,1
2.1553977,12.68772,4.6257567,5.201717,9.420376,4.307488,5.633588,4.7514515,5.459674,6.0237246,4.7526526,5.3446045,4.4900312,5.3069315,5.578586,4.79926,5.483213,4.8559785,5.691469,4.974618,4.960352,4.9463105,5.272331,5.5907373,5.0063496,4.7530503,5.4942265,4.985283,5.532821,4.9584723,6.505698,0
9.908106,3.6081138,5.170765,6.795847,4.54688,4.022695,5.6051154,5.290114,5.6228194,2.4750004,4.284672,6.59727,5.618606,-1.8369136,4.9614267,0.2898776,5.7134933,5.5908766,4.929242,5.3787766,3.999009,4.4886074,5.3203087,5.0938587,5.066217,4.3244452,4.490945,5.345695,4.6306033,4.7386646,4.1373863,1
2.1519318,12.684332,4.620998,5.1962214,9.415774,4.305667,5.638496,4.747592,5.4642344,6.0277476,4.7484875,5.349639,4.4859104,5.313025,5.573541,4.804227,5.4875917,4.8607144,5.686707,4.9683037,4.95605,4.9508038,5.277074,5.5859456,5.007846,4.759145,5.5002685,4.99156,5.5378594,4.963758,6.5097594,0
9.910692,3.611443,5.1761723,6.796207,4.5493984,4.013091,5.6096396,5.28618,5.6212344,2.4883244,4.2978415,6.599587,5.6021757,-1.8123804,4.9580107,0.31296358,5.7055287,5.5758886,4.9380774,5.3650284,4.0159473,4.486578,5.318882,5.106662,5.0729494,4.3247933,4.49227,5.3275995,4.6440988,4.7501683,4.1526523,1
2.1607223,12.692819,4.6300197,5.2056003,9.42429,4.3078685,5.629014,4.7560344,5.4547906,6.0185046,4.757576,5.340544,4.495115,5.303138,5.5827274,4.794965,5.4785647,4.8517804,5.6958933,4.9782515,4.9651647,4.9416876,5.267975,5.595222,5.003341,4.750294,5.4905133,4.981564,5.528548,4.954198,6.500759,0
