0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,active_hand,class_numeric
11.585833,2.7424061,2.8601093,3.4973073,5.806873,5.117054,6.267125,5.067178,5.0917006,1.3682591,5.891402,4.2682147,4.5241203,4.7085824,5.0805244,5.447698,4.335401,6.0859227,4.3949647,2.8082795,4.1072774,5.2865644,5.1331773,0.79237634,3.6537428,5.6298394,2.3713706,4.794132,4.806825,4.8808236,1,0
1.235232,13.891794,3.069279,5.63492,5.8560047,8.212016,4.3413057,4.4761343,4.0530496,3.4174907,5.595016,5.0077734,5.3338637,4.9225516,4.2010384,5.4864087,5.6998134,4.3868675,4.9739957,4.657898,4.112721,4.415173,5.109654,5.4836807,5.2773,5.332167,5.016003,4.433069,4.7159677,5.0409865,0,0
11.572502,2.7578685,2.8629086,3.538162,5.775503,5.1532197,6.270096,5.068119,5.107053,1.3272427,5.932452,4.2492547,4.5676794,4.7036214,5.123709,5.48932,4.3314757,6.0877457,4.382269,2.8215256,4.098855,5.297412,5.144924,0.74902415,3.6491811,5.6251545,2.3235579,4.800552,4.8501854,4.8680854,1,0
1.2168165,13.8786125,3.0633771,5.6209316,5.858342,8.226496,4.3226776,4.459896,4.03468,3.4347816,5.613394,4.992687,5.316832,4.905532,4.182324,5.506206,5.717907,4.3700438,4.9903526,4.6407433,4.095389,4.396157,5.094047,5.501086,5.296141,5.3154182,5.009887,4.417138,4.6993623,5.0586276,0,0
11.573468,2.7616014,2.8602567,3.5407648,5.777026,5.1552773,6.272289,5.068956,5.1073303,1.3294086,5.932272,4.2470756,4.5631204,4.7019563,5.1255455,5.4908876,4.332947,6.0899944,4.3806596,2.8260047,4.0966625,5.2986355,5.1437993,0.7469498,3.6514375,5.6230774,2.3225071,4.8051715,4.8525047,4.866831,1,0
1.235566,13.895838,3.0762818,5.6368794,5.854061,8.210989,4.3418083,4.4799137,4.0549207,3.4147022,5.5950174,5.00673,5.3346806,4.926178,4.2008348,5.485568,5.6991186,4.386595,4.9701195,4.6613445,4.1152205,4.4164424,5.1138806,5.482956,5.275791,5.336159,5.015282,4.436754,4.71817,5.0372686,0,0
11.572135,2.7623007,2.8619413,3.5422657,5.7754726,5.1571336,6.2717857,5.068407,5.1086206,1.3252786,5.93588,4.2461247,4.5674915,4.701605,5.1280704,5.4932775,4.3328943,6.0893645,4.3796206,2.825488,4.096147,5.2993546,5.145576,0.74183685,3.649899,5.6229734,2.316773,4.804772,4.854189,4.865946,1,0
1.2227849,13.884968,3.0671966,5.6257586,5.857624,8.2220125,4.3283925,4.4664083,4.0413995,3.4283543,5.6084023,4.9964347,5.322351,4.9125,4.187282,5.4996195,5.712385,4.374325,4.983726,4.6476007,4.101854,4.4027123,5.1004148,5.495741,5.2895026,5.3224564,5.0112567,4.4233904,4.7055902,5.0511174,0,0
11.5590105,2.7734387,2.850886,3.5445435,5.7673116,5.157373,6.2832274,5.081176,5.121131,1.334146,5.931414,4.234894,4.576551,4.6879563,5.1260734,5.489996,4.3190947,6.101089,4.367204,2.835534,4.0836997,5.312291,5.158413,0.7450124,3.6494424,5.609797,2.320522,4.8160696,4.8547306,4.85312,1,0
1.2478968,13.886111,3.063522,5.6421905,5.8651214,8.203941,4.352415,4.4732313,4.060188,3.4151006,5.582932,5.0221167,5.345243,4.9201875,4.213631,5.476295,5.6888905,4.399335,4.977416,4.6563125,4.116104,4.424583,5.104715,5.4726806,5.2682667,5.328178,5.028121,4.4302135,4.7225213,5.0437837,0,0
11.610713,2.7218099,2.8887615,3.4994686,5.7947574,5.1387186,6.2295876,5.0403867,5.073989,1.3642412,5.887659,4.247569,4.5114117,4.7182026,5.0936475,5.463073,4.3592644,6.0502734,4.4089212,2.8202233,4.1139364,5.2772884,5.0954514,0.8242658,3.679866,5.6347504,2.4081757,4.7848115,4.8200808,4.8821,1,0
1.2287222,13.873634,3.0472875,5.622754,5.863158,8.22216,4.333214,4.45814,4.0391636,3.4338894,5.6000524,5.008405,5.3259935,4.9046984,4.1971583,5.495726,5.708248,4.383659,4.992248,4.640248,4.096751,4.403833,5.0910234,5.4920907,5.289586,5.313919,5.0154705,4.414852,4.7016115,5.0588446,0,0
11.562059,2.7637618,2.8477142,3.5177588,5.7778287,5.1354394,6.283274,5.0856304,5.116436,1.3576653,5.903055,4.2391458,4.555268,4.6844845,5.095799,5.460711,4.3136053,6.102133,4.3703065,2.8307438,4.0832477,5.311511,5.155086,0.7785714,3.654179,5.6061735,2.3555548,4.8138227,4.826524,4.8543277,1,0
1.2506022,13.891659,3.0484076,5.6433096,5.8574643,8.198184,4.3567924,4.4836493,4.067034,3.4059274,5.579061,5.024078,5.3485365,4.931472,4.2172832,5.470998,5.6847224,4.402726,4.966729,4.6672583,4.125384,4.4299374,5.114329,5.4687586,5.2628536,5.338632,5.0257716,4.4411945,4.728252,5.0324516,0,0
11.573958,2.7555943,2.832913,3.5003395,5.7895846,5.1240363,6.2884436,5.092805,5.105481,1.3940264,5.865994,4.2365737,4.5192213,4.680521,5.0690947,5.4346433,4.312145,6.10868,4.376211,2.8450875,4.0797834,5.309532,5.1398535,0.82484317,3.674558,5.597964,2.405131,4.823995,4.8082685,4.8556156,1,0
1.2228678,13.893106,3.075238,5.62446,5.8516874,8.225836,4.328618,4.4717007,4.0385857,3.4288204,5.6067863,4.996719,5.32086,4.9169855,4.189528,5.4991174,5.712632,4.3752856,4.9777493,4.6510234,4.1006937,4.401662,5.1087313,5.49669,5.291037,5.32945,5.005237,4.428198,4.7041125,5.045935,0,0
11.574912,2.7483802,2.8539493,3.4971883,5.786755,5.1256027,6.271885,5.079132,5.1043105,1.3751975,5.881587,4.24123,4.5347276,4.688744,5.077388,5.4437585,4.3197775,6.0917463,4.379986,2.8272293,4.0880113,5.304511,5.1401067,0.8100415,3.6630003,5.6086926,2.3899496,4.8069453,4.808029,4.8595347,1,0
1.2499301,13.871064,3.0391982,5.6353745,5.869402,8.213263,4.3503084,4.4592137,4.050319,3.4241304,5.578755,5.026732,5.344226,4.9066596,4.2179666,5.4764323,5.6900196,4.40414,4.991128,4.6438956,4.104113,4.419261,5.090498,5.474871,5.274099,5.3142924,5.0257144,4.416439,4.7102346,5.0573087,0,0
11.567965,2.7614238,2.832594,3.5044918,5.786779,5.124664,6.2897835,5.0943494,5.111233,1.3928246,5.87083,4.234855,4.524525,4.6784167,5.074433,5.4396996,4.3102465,6.109993,4.371834,2.8444774,4.0779495,5.313038,5.1455173,0.81885135,3.6699398,5.5970016,2.3984654,4.8254204,4.812218,4.852324,1,0
1.2453898,13.889965,3.0546634,5.638311,5.858643,8.204488,4.351579,4.47685,4.059212,3.4134984,5.5828347,5.020062,5.3416715,4.923822,4.2139897,5.4765654,5.690173,4.399013,4.973848,4.6597967,4.1170554,4.423191,5.1082745,5.4747677,5.2697377,5.331843,5.0200043,4.43374,4.71997,5.0400386,0,0
11.651218,2.6967692,2.8954477,3.5019863,5.807773,5.1487627,6.208168,5.019186,5.0391626,1.3823851,5.870746,4.254825,4.4613132,4.742756,5.0986776,5.4706664,4.3883963,6.030046,4.438389,2.8291981,4.134116,5.251829,5.045382,0.8648019,3.7092402,5.6525383,2.45476,4.777818,4.8295407,4.9044857,1,0
1.2394131,13.891263,3.0619943,5.6358867,5.8581247,8.208146,4.3456397,4.475954,4.0554295,3.416316,5.5897303,5.013342,5.3373904,4.9225717,4.2067404,5.4822693,5.6957507,4.3922644,4.974743,4.6582117,4.1141763,4.418532,5.108144,5.479955,5.273997,5.3313484,5.0168214,4.432456,4.71727,5.041054,0,0
1.2406282,13.893854,3.06093,5.636856,5.857429,8.205002,4.34765,4.4783573,4.05766,3.4142656,5.587998,5.0143676,5.338359,4.9248557,4.2086124,5.480609,5.693905,4.3938823,4.9727297,4.6605773,4.116486,4.420411,5.1099677,5.4783645,5.271971,5.333359,5.016171,4.434523,4.718902,5.0388465,0,0
11.663604,2.6824262,2.899893,3.4900491,5.814231,5.1449184,6.1989164,5.01261,5.0271525,1.3932835,5.858288,4.261081,4.447883,4.75098,5.088489,5.461691,4.3947396,6.021122,4.449216,2.823098,4.141522,5.242594,5.032438,0.88522285,3.714095,5.6591935,2.4775758,4.768496,4.819588,4.9127665,1,0
1.2452475,13.923022,3.1049635,5.6517577,5.843118,8.191397,4.3561845,4.5069585,4.076969,3.390808,5.586214,5.0052104,5.3465676,4.9531693,4.2083,5.470525,5.685344,4.391499,4.943558,4.687905,4.140257,4.4347715,5.140325,5.46949,5.2565184,5.3630724,5.014184,4.463189,4.739915,5.0100183,0,1
11.032085,4.13228,4.850107,4.4320927,5.2031054,4.380818,5.55002,3.9125094,4.6490345,-3.3186383,11.245594,4.6655703,5.267789,5.0143275,4.557073,4.947665,5.348103,5.0457163,4.903001,7.4639583,5.393738,5.3028755,0.6402093,6.9828024,5.722408,5.346317,7.9740324,5.296499,5.2140703,5.0175633,1,1
1.2239687,13.909023,3.0962145,5.6340284,5.845153,8.209698,4.3348117,4.489876,4.055898,3.4115276,5.6082497,4.9857435,5.325906,4.9356427,4.1859636,5.493287,5.7068486,4.370182,4.960453,4.669541,4.1200275,4.4127135,5.1242595,5.4902153,5.278811,5.34623,5.0072203,4.4463606,4.720468,5.027624,0,1
11.024485,4.1119366,4.8490953,4.413735,5.2187805,4.363247,5.5538163,3.9056516,4.637949,-3.3120263,11.233592,4.6542344,5.257101,5.0022764,4.557912,4.955941,5.3669024,5.028988,4.893982,7.451672,5.3938007,5.2787127,0.646004,6.959319,5.739801,5.3437734,7.9677515,5.288893,5.190062,5.0189743,1,1
1.2252074,13.904791,3.0846345,5.6308455,5.8474216,8.209614,4.3351593,4.4836335,4.0537906,3.4148636,5.6060452,4.9891043,5.3260784,4.929621,4.188812,5.492231,5.706388,4.373044,4.9671693,4.6641245,4.1163535,4.412412,5.116922,5.4902673,5.2792544,5.339583,5.006009,4.43977,4.7171173,5.033581,0,1
11.027959,4.130023,4.847516,4.430268,5.203836,4.3786235,5.5528994,3.9084933,4.6499143,-3.3194573,11.245621,4.6646852,5.2688003,5.009686,4.555169,4.947073,5.350232,5.0442195,4.9036527,7.46461,5.394957,5.299726,0.63920146,6.9798193,5.7244806,5.34771,7.9749274,5.297247,5.2109623,5.0165725,1,1
