0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,active_hand,class_numeric
10.080256,8.0332365,3.176167,2.7999501,5.43755,4.4360833,3.6216908,4.956922,6.495074,8.717726,0.040350597,4.8062778,5.499243,4.578963,4.8278966,5.4538393,4.999335,5.0451274,1,0
0.1933,14.528422,4.1066084,5.149175,5.474749,2.6328936,5.792756,5.3806796,5.5365896,3.024142,5.08313,5.153769,5.3033237,5.2602124,5.103568,5.1655564,5.43829,5.756663,0,0
10.12896,7.9837356,3.155848,2.8449123,5.457472,4.400107,3.5820775,4.934234,6.44842,8.745111,0.04164013,4.7655826,5.4875617,4.5985827,4.859204,5.4038563,4.970716,5.0707164,1,0
0.19462508,14.528878,4.1092896,5.1473093,5.4771914,2.6319852,5.7946177,5.378367,5.5345254,3.022086,5.0814185,5.153956,5.3012304,5.2581944,5.1015635,5.167395,5.4360423,5.758492,0,0
10.100988,8.030084,3.1486638,2.7868693,5.422549,4.410538,3.61025,4.9802265,6.469197,8.748462,0.026008314,4.779667,5.5231643,4.5519023,4.802719,5.436003,4.995707,5.027358,1,0
0.19799128,14.53481,4.111091,5.1505723,5.47426,2.6275363,5.794429,5.377899,5.5361648,3.0232577,5.0835385,5.1578712,5.302722,5.2587695,5.103131,5.1673284,5.437936,5.757146,0,0
10.082206,8.031807,3.1784327,2.80161,5.434417,4.43331,3.6225994,4.9645867,6.4935045,8.728077,0.03069391,4.803901,5.4977627,4.5762315,4.8251624,5.4493437,5.006228,5.0456514,1,0
0.19079101,14.527636,4.1138306,5.150317,5.4709153,2.63484,5.7899647,5.3815746,5.539694,3.0272443,5.087653,5.1529293,5.30628,5.2634287,5.1071634,5.163071,5.4404707,5.7524486,0,0
10.091486,8.0253525,3.1749663,2.807271,5.4407625,4.4277005,3.6141877,4.9544325,6.483652,8.722059,0.041823607,4.7959843,5.497764,4.580566,4.8320956,5.4454236,4.9947305,5.0528765,1,0
0.19341515,14.528906,4.1103587,5.148611,5.474753,2.6325428,5.792899,5.37967,5.536546,3.0240483,5.0836897,5.15389,5.3031797,5.2601438,5.103695,5.1657925,5.4379563,5.7563763,0,0
10.104978,7.9948697,3.2244143,2.840358,5.477641,4.4334188,3.6090324,4.838282,6.4830494,8.640068,0.1533576,4.8139615,5.459908,4.646542,4.8955393,5.4362893,4.9187036,5.086347,1,0
0.18117033,14.52163,4.099569,5.1542177,5.4618526,2.6420953,5.780772,5.3919544,5.5490875,3.0365708,5.0936604,5.1492915,5.315702,5.272741,5.1160183,5.15397,5.450585,5.745713,0,0
10.084465,8.023385,3.1920137,2.811349,5.4500904,4.43647,3.6209087,4.9166617,6.4942665,8.686997,0.08076202,4.811202,5.488518,4.604054,4.8527446,5.4522943,4.9685936,5.0567226,1,0
0.20900951,14.5380535,4.103544,5.141641,5.493436,2.6207824,5.8088765,5.3664136,5.5195227,3.0070343,5.0653687,5.1607847,5.286499,5.2428045,5.0860186,5.1807346,5.4224505,5.774042,0,0
10.068268,8.0212,3.2240214,2.8152447,5.462316,4.454347,3.6377404,4.8552957,6.5166774,8.62994,0.14270128,4.842873,5.471978,4.6449494,4.888624,5.4607778,4.923355,5.055918,1,0
0.18764514,14.52533,4.102628,5.151755,5.468987,2.637316,5.7873845,5.3857603,5.5422254,3.0296946,5.087606,5.1517105,5.3088694,5.2658024,5.109094,5.1602426,5.443912,5.751808,0,0
10.056893,8.038744,3.2193975,2.7987008,5.4475784,4.463141,3.6482766,4.8866897,6.5269456,8.650258,0.10947542,4.849752,5.4806814,4.624928,4.8678794,5.477522,4.9472966,5.0444503,1,0
0.17375928,14.513544,4.085593,5.160632,5.454874,2.65088,5.7734766,5.399742,5.5563855,3.0438328,5.0912323,5.144069,5.322958,5.279869,5.1230288,5.14643,5.4580965,5.7448864,0,0
10.075756,8.010442,3.2340684,2.8264215,5.4706926,4.4556875,3.63258,4.847136,6.511712,8.623204,0.14923283,4.842888,5.4609976,4.6560698,4.900732,5.45498,4.913347,5.066701,1,0
0.17437695,14.5151825,4.0817056,5.16504,5.4555974,2.650268,5.774194,5.399467,5.555661,3.0430474,5.0988116,5.1449323,5.322224,5.2791524,5.121915,5.1469817,5.4576626,5.7400956,0,0
10.12027,7.9604597,3.2686691,2.869028,5.4926248,4.450372,3.593838,4.7973366,6.4764304,8.608818,0.18390061,4.819203,5.411813,4.6818147,4.935694,5.425356,4.894788,5.124182,1,0
0.18925117,14.528305,4.082342,5.1532607,5.4685745,2.6345506,5.7886953,5.387294,5.54168,3.029071,5.0855184,5.1546283,5.3080482,5.2654457,5.108616,5.1622906,5.44266,5.7536945,0,0
