0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,active_hand
9.77145,6.8252187,5.96666,2.656917,4.8332343,3.443819,5.0939302,5.0355306,3.685093,8.109283,5.0652666,1.9568195,5.423593,-2.2442331,4.1508255,0.39738896,1
1.1246065,14.718576,4.468916,4.505264,1.0682914,4.57234,5.0909543,5.7952595,4.4978185,5.8188877,5.342312,4.302774,5.7000546,5.536955,4.7589717,5.311605,0
9.796822,6.7564993,6.0256233,2.6059191,4.88531,3.4934833,5.159203,5.111632,3.6197646,8.098295,5.0790367,2.0496433,5.390043,-2.1878428,4.220823,0.35732806,1
1.108462,14.702565,4.4620295,4.5222106,1.0905892,4.587805,5.0773406,5.8100824,4.511327,5.8232,5.358806,4.289685,5.7148614,5.548901,4.774304,5.326139,0
9.779813,6.7980905,5.981974,2.637029,4.8522487,3.4472601,5.1118913,5.059272,3.6795337,8.109586,5.070014,1.9775187,5.4049144,-2.2250378,4.166804,0.39727363,1
1.1162007,14.710491,4.4641275,4.5143437,1.080045,4.580653,5.0833054,5.8032846,4.5055494,5.821952,5.351414,4.2956786,5.7080793,5.543911,4.767197,5.319452,0
9.781442,6.7979784,5.979254,2.6354039,4.850292,3.4439712,5.1107936,5.058128,3.6827657,8.107463,5.06721,1.9768305,5.4062405,-2.2240312,4.164379,0.39875212,1
1.0970309,14.691761,4.4527917,4.5344496,1.1045336,4.599834,5.064625,5.8221383,4.5244374,5.831222,5.3720007,4.277739,5.727048,5.5619206,4.7864084,5.3380494,0
9.783442,6.810608,5.965227,2.6369758,4.841099,3.4247468,5.092672,5.041084,3.7078297,8.105206,5.061239,1.9517248,5.408036,-2.2230103,4.1447587,0.4203917,1
1.099597,14.693942,4.454885,4.531091,1.0971632,4.59716,5.067466,5.8196898,4.521415,5.826629,5.367801,4.2795587,5.724394,5.5594773,4.7835917,5.335845,0
9.830284,6.786073,5.963725,2.5895889,4.84588,3.3580577,5.0617256,5.0490394,3.7799695,8.08515,5.0409837,1.9089811,5.3951225,-2.1513646,4.1256847,0.518324,1
1.1676972,14.75967,4.500181,4.4594316,1.0105153,4.52981,5.1315265,5.754422,4.456225,5.796134,5.2951655,4.3397317,5.658201,5.4988775,4.7162094,5.2713785,0
9.79667,6.834425,5.9496207,2.6407068,4.82584,3.3936365,5.06077,5.0161195,3.740437,8.090563,5.042685,1.9105781,5.4175544,-2.2252824,4.1181893,0.44779265,1
1.1278739,14.721612,4.4710383,4.502101,1.0628076,4.5690746,5.094867,5.792031,4.4941506,5.8164635,5.3380146,4.306053,5.696703,5.533069,4.7556458,5.3085976,0
9.819312,6.835519,5.933147,2.630378,4.8107495,3.3580606,5.034801,5.0069137,3.778146,8.071624,5.024806,1.883762,5.4284067,-2.2093852,4.0897083,0.4834403,1
1.1343926,14.727885,4.4752636,4.4950643,1.0541115,4.5626197,5.1005807,5.7857985,4.488208,5.8144097,5.3312054,4.3115067,5.690441,5.527959,4.749245,5.30242,0
9.81051,6.8325734,5.930792,2.6303685,4.8090386,3.371898,5.0471168,5.007201,3.7635283,8.07623,5.0248427,1.8982233,5.4310045,-2.2110512,4.0975814,0.4717739,1
1.1312104,14.724793,4.472896,4.498238,1.0574898,4.56577,5.097545,5.788923,4.49128,5.8156586,5.3343844,4.3086405,5.693568,5.530744,4.7524047,5.3054924,0
9.829277,6.8202777,5.9217076,2.6202936,4.797778,3.3542461,5.028127,5.0083985,3.7802446,8.05964,5.0130825,1.8826276,5.4432683,-2.2023852,4.0814357,0.484019,1
1.1369289,14.729331,4.4792266,4.4905915,1.0400268,4.559578,5.105734,5.7831974,4.4828706,5.810144,5.3236084,4.313352,5.687012,5.5230193,4.7456446,5.3005505,0
9.858409,6.741487,5.984654,2.545426,4.8752236,3.3391542,5.0641084,5.0817924,3.8019166,8.068844,5.031546,1.9116167,5.361911,-2.079324,4.1300445,0.58243454,1
1.1714143,14.761798,4.5070434,4.4522142,0.9879993,4.5254893,5.1399035,5.7506895,4.447471,5.7907734,5.282043,4.343174,5.65289,5.490938,4.71061,5.2686086,0
1.1547346,14.7454,4.4933305,4.469299,1.0032471,4.54176,5.1240835,5.7664876,4.4635415,5.799947,5.2991962,4.328017,5.669114,5.506081,4.7269692,5.2845087,0
9.886035,6.6891084,6.015576,2.4903474,4.9149947,3.326656,5.0753384,5.1231117,3.817678,8.06494,5.035212,1.9245592,5.3216,-1.9988586,4.1512694,0.6435322,1
1.1344013,14.727377,4.47426,4.4963217,1.0566846,4.562429,5.1014366,5.7852583,4.488152,5.813149,5.3310795,4.3123255,5.6900196,5.5267634,4.7492256,5.3025327,0
9.873992,6.5363374,6.2288303,2.4118168,5.0956516,3.7362173,5.38872,5.3580637,3.3559473,8.076621,5.120953,2.4056802,5.2622514,-1.9643689,4.4806576,0.24529812,1
1.1415968,14.734476,4.4794393,4.489949,1.0503348,4.5551934,5.1092315,5.7778196,4.480745,5.8095236,5.3237247,4.3198214,5.682569,5.518873,4.741927,5.295325,0
9.868732,6.5472946,6.220858,2.4236708,5.0828648,3.725667,5.377414,5.347518,3.3613877,8.076393,5.122309,2.3933501,5.272082,-1.9767022,4.4695196,0.24029246,1
1.1401793,14.733253,4.471561,4.4894314,1.0489098,4.5567465,5.1064253,5.779938,4.4828243,5.812313,5.3244553,4.319964,5.6846333,5.5210967,4.7435117,5.2970815,0
9.865956,6.534744,6.2249312,2.4105341,5.094484,3.731002,5.380623,5.3536224,3.3590481,8.082953,5.1256456,2.4017692,5.260703,-1.962864,4.473646,0.24657175,1
1.1308057,14.724667,4.47109,4.4994636,1.0618844,4.566158,5.096878,5.7890663,4.492216,5.816585,5.336077,4.309047,5.6939864,5.5311656,4.7529798,5.3056264,0
9.869462,6.5454516,6.2131624,2.4209332,5.083517,3.7234666,5.3714523,5.340883,3.3562121,8.07106,5.11846,2.390942,5.271986,-1.9731449,4.4648156,0.23470876,1
1.1538515,14.745904,4.4904327,4.4725223,1.018904,4.5431952,5.1201997,5.767474,4.467676,5.8034062,5.3062572,4.3278475,5.6710463,5.5097175,4.7291493,5.28464,0
9.861884,6.4981947,6.218801,2.361807,5.1231713,3.6962268,5.356173,5.3497095,3.4170086,8.114652,5.12978,2.3685167,5.2204547,-1.9019253,4.4467545,0.3264142,1
1.1630291,14.752249,4.5017943,4.4583917,0.991951,4.533077,5.13508,5.7585483,4.452081,5.7919436,5.287182,4.334985,5.659927,5.4956684,4.717441,5.277441,0
9.8481655,6.47963,6.2348037,2.3494747,5.142309,3.7083435,5.370518,5.366004,3.4065478,8.123978,5.143988,2.3805537,5.2067294,-1.8966684,4.460669,0.31685054,1
1.1114734,14.705296,4.449813,4.517903,1.0796274,4.5856447,5.0759196,5.808879,4.5125637,5.8267846,5.355676,4.288335,5.7137547,5.5529494,4.7724524,5.3252764,0
9.862495,6.5080442,6.238282,2.38277,5.120557,3.7387962,5.390868,5.369016,3.362476,8.094933,5.134176,2.413077,5.2377625,-1.9333879,4.4827228,0.2643777,1
1.1379215,14.731738,4.474643,4.491403,1.0527347,4.559151,5.101958,5.7824388,4.486352,5.81709,5.329258,4.3146534,5.687299,5.5273004,4.7459574,5.2988577,0
9.870045,6.523728,6.2350836,2.3994846,5.107641,3.7431037,5.392582,5.365094,3.3534658,8.082497,5.126851,2.416588,5.2527404,-1.9505444,4.484625,0.25042936,1
1.1320468,14.725895,4.471342,4.4974146,1.0587522,4.5649276,5.0973463,5.7880864,4.4912577,5.8176622,5.334543,4.3095455,5.692862,5.5312586,4.7516413,5.3045707,0
9.86779,6.5242114,6.2338095,2.399867,5.1063905,3.7412891,5.391032,5.363147,3.3546112,8.084237,5.128315,2.414276,5.2529006,-1.9511734,4.4831514,0.25037214,1
1.1273987,14.721591,4.467909,4.502636,1.0676277,4.569618,5.092068,5.792552,4.4965067,5.8211927,5.3409195,4.3052206,5.697602,5.5364766,4.7565136,5.3088446,0
9.865699,6.5213084,6.2325683,2.396853,5.108071,3.737462,5.387747,5.3623424,3.357685,8.08699,5.129404,2.4107838,5.2499013,-1.948401,4.480221,0.25273046,1
1.133203,14.727727,4.4699435,4.497196,1.0563601,4.5640435,5.095922,5.787046,4.492633,5.820393,5.3360934,4.3102374,5.692543,5.532978,4.75131,5.303085,0
9.834315,6.471663,6.2658706,2.3467276,5.1581373,3.740456,5.401849,5.3980865,3.385399,8.126896,5.1636653,2.417203,5.2026606,-1.8979447,4.487339,0.2950195,1
1.1539322,14.74804,4.4771185,4.4757104,1.0484272,4.5432463,5.11086,5.766419,4.475364,5.8298483,5.3190055,4.330565,5.671623,5.521865,4.730285,5.282675,0
9.866183,6.5149326,6.2358804,2.3894765,5.1145844,3.7379832,5.38854,5.366919,3.361252,8.089907,5.130375,2.4122367,5.2433805,-1.9398907,4.480228,0.26091543,1
-1.662544,10.440373,6.3912396,5.7569213,6.5719733,4.7138076,4.5295362,5.1448865,3.9695048,3.7864878,5.863474,5.191239,6.075613,4.420698,5.810407,4.725431,0
1.1022718,4.0972805,14.925112,4.204757,4.6737375,4.074798,4.778147,5.9534817,5.4592338,4.746042,5.1405206,4.609232,4.365497,5.511625,4.0868506,4.897629,1
-1.6595232,10.456191,6.3738227,5.767633,6.5733585,4.7201934,4.546822,5.141846,3.9778202,3.7789164,5.8744497,5.190176,6.075418,4.4204106,5.8120866,4.7231526,1
1.1077805,4.0789557,14.907704,4.199651,4.6904635,4.0920935,4.78382,5.970012,5.4408712,4.764151,5.1228266,4.627407,4.3472314,5.529718,4.1039605,4.914705,0
-1.6576171,10.442897,6.3602767,5.7619042,6.5831585,4.714936,4.560503,5.138666,3.9706402,3.774084,5.8720884,5.1931725,6.077644,4.4324765,5.8210316,4.7261505,1
1.1018624,4.0971704,14.924083,4.2051272,4.6749315,4.075878,4.7797112,5.953742,5.459085,4.7469735,5.1396084,4.6093664,4.3654175,5.512088,4.0879903,4.898794,0
-1.6326821,10.438906,6.3785424,5.761699,6.570497,4.746066,4.5425615,5.1161304,3.957445,3.7806344,5.8683977,5.214294,6.098697,4.4257946,5.8400674,4.7066727,1
1.0983822,4.1085877,14.934296,4.2083926,4.6660056,4.0659146,4.777774,5.9431596,5.47043,4.7364655,5.149739,4.598311,4.376884,5.503513,4.0784626,4.88946,0
-1.5586388,10.480078,6.3045087,5.820629,6.652512,4.8152456,4.6151266,5.0558624,3.9955084,3.7097123,5.9497643,5.1845007,6.0689073,4.484214,5.90214,4.6707516,1
1.0975019,4.061669,14.890751,4.2088366,4.706838,4.1089334,4.8063235,5.985322,5.42331,4.7817135,5.1056504,4.6449094,4.3300633,5.547811,4.120687,4.9314246,0
-1.617415,10.446694,6.3063803,5.7798796,6.615704,4.748469,4.613699,5.1065044,3.9750159,3.7411919,5.8995667,5.1924543,6.076447,4.459555,5.8622627,4.71105,1
1.0988334,4.097417,14.92308,4.208174,4.6772094,4.077257,4.7845664,5.954789,5.4591503,4.747521,5.1385612,4.6097436,4.3657618,5.5143704,4.089922,4.9009247,0
-1.5072879,10.382737,6.2412567,5.763144,6.655647,4.832604,4.6776934,5.02064,3.9304261,3.7182386,5.897257,5.228073,6.1049566,4.502085,5.971848,4.6773324,1
1.0790821,4.161097,14.978559,4.2268763,4.6269836,4.0226593,4.7783923,5.8986683,5.521958,4.6893425,5.194957,4.5486116,4.429574,5.457046,4.036938,4.848423,0
-1.4827815,10.359333,6.2279553,5.758385,6.662417,4.8500113,4.6908007,5.0037465,3.9172924,3.707501,5.8977633,5.2366676,6.1132402,4.5105295,5.9930162,4.6793737,1
1.0464382,4.246941,15.040333,4.258636,4.5735765,3.9622586,4.770499,5.8235593,5.603203,4.625249,5.2572293,4.472214,4.516202,5.390539,3.979296,4.791839,0
-1.4855785,10.369479,6.2158203,5.765152,6.664581,4.846436,4.702822,5.0066366,3.9232364,3.6992702,5.904825,5.235213,6.112857,4.512248,5.99234,4.681277,1
1.0617533,4.2036185,15.012902,4.243611,4.5956006,3.988847,4.777401,5.86128,5.562978,4.653259,5.229859,4.509436,4.4723797,5.4210615,4.003932,4.8156905,0
-1.4789191,10.361955,6.2223454,5.7623997,6.6658597,4.853813,4.696375,5.0007424,3.918628,3.7020433,5.902802,5.23701,6.1137652,4.513501,5.9970274,4.6769943,1
1.0652231,4.1958303,15.007697,4.2402196,4.6012254,3.9942157,4.7780046,5.8690886,5.556137,4.6586156,5.224423,4.5155883,4.464443,5.4267697,4.0095296,4.8213787,0
-1.4801606,10.36255,6.2161164,5.762248,6.666793,4.850801,4.702509,5.001826,3.9192934,3.7000275,5.903125,5.2364807,6.1133814,4.5143895,5.9975033,4.6794496,1
1.0570588,4.2189927,15.01926,4.248282,4.5911355,3.9829187,4.7738514,5.8492575,5.576693,4.6472945,5.235688,4.497393,4.488036,5.412987,3.9985993,4.81068,0
-1.482819,10.364782,6.225963,5.7627997,6.6638994,4.8511143,4.692807,5.0039062,3.920948,3.7051156,5.9018197,5.2348733,6.1118503,4.510981,5.9929004,4.6774564,1
1.0777856,4.1627326,14.982819,4.228111,4.623141,4.0183415,4.779486,5.8960543,5.5241823,4.685319,5.199067,4.54585,4.4310923,5.4534974,4.0328207,4.8443522,0
-1.7326666,10.320004,6.494233,5.6578774,6.536734,4.639527,4.4295526,5.1801496,3.8983696,3.8699522,5.767423,5.2066865,6.0834126,4.406888,5.7494965,4.762173,1
1.0413048,4.2634993,15.049504,4.263631,4.5659914,3.953482,4.7689533,5.808776,5.617665,4.615706,5.266467,4.4595575,4.5330963,5.380852,3.971034,4.7836885,0
-1.7722458,10.32795,6.501581,5.6498156,6.527657,4.6006083,4.42235,5.2091255,3.9101412,3.874724,5.766047,5.1896644,6.066829,4.4041376,5.709868,4.7891293,1
1.0433013,4.255852,15.045472,4.261691,4.569161,3.9572997,4.770185,5.81599,5.6112795,4.61975,5.2625256,4.464915,4.525265,5.3845654,3.9745533,4.787152,0
-1.7407352,10.36124,6.443127,5.6818943,6.5482574,4.629969,4.479592,5.189774,3.9253204,3.8387764,5.799291,5.1936836,6.0731077,4.4196763,5.743143,4.776355,1
1.0422164,4.2522783,15.044784,4.262819,4.5690393,3.9576983,4.7701683,5.81923,5.608728,4.6207547,5.261765,4.4666915,4.521532,5.384988,3.9746575,4.787152,0
-1.7890812,10.271767,6.5772114,5.6053405,6.505995,4.5860295,4.348327,5.215638,3.8758662,3.9255407,5.715975,5.1993213,6.072825,4.3852587,5.691838,4.7852187,1
1.0339806,4.287027,15.061872,4.270799,4.5556726,3.9415295,4.765916,5.7879696,5.638265,4.6028423,5.279036,4.4414344,4.557073,5.367038,3.9597795,4.7725606,0
-1.7879716,10.27795,6.569434,5.609908,6.5082746,4.586773,4.355935,5.215241,3.8799288,3.920277,5.7214465,5.198016,6.0718546,4.387369,5.692941,4.785924,1
1.0400441,4.2722125,15.054281,4.2648034,4.562352,3.9489222,4.767066,5.80073,5.625323,4.611053,5.271235,4.452743,4.541982,5.3760686,3.9668965,4.779828,0
-1.7971214,10.279889,6.5739865,5.607301,6.505995,4.578996,4.3514028,5.2221875,3.8833807,3.9230208,5.720804,5.192026,6.0659733,4.3857594,5.682867,4.7915955,1
1.0460619,4.2505183,15.040956,4.258944,4.573372,3.9619381,4.7704372,5.8202415,5.605415,4.6250863,5.257454,4.471075,4.5200076,5.3907313,3.9790313,4.7915444,0
-1.7975712,10.262786,6.5891495,5.59597,6.501172,4.5783095,4.3362947,5.2210946,3.8714776,3.9352357,5.706905,5.197851,6.0708156,4.381776,5.6829853,4.788613,1
1.0351003,4.2837563,15.059439,4.2697215,4.557779,3.943909,4.766232,5.7908697,5.6351686,4.6053815,5.276554,4.4443603,4.5537715,5.3695855,3.9620416,4.7747793,0
-1.834983,10.239888,6.6415453,5.56559,6.4829955,4.542857,4.285311,5.2458925,3.8668025,3.968134,5.6806397,5.1830835,6.05424,4.3668365,5.6426115,4.8060355,1
1.0364728,4.2803345,15.057768,4.268358,4.559265,3.9455612,4.7665195,5.793788,5.632163,4.607245,5.274807,4.4469934,4.55029,5.371688,3.963629,4.776399,0
-1.9543825,10.117199,6.8697877,5.435448,6.4124713,4.43,4.0621247,5.317191,3.8307168,4.1165705,5.5543375,5.1426334,6.0055943,4.3020163,5.512093,4.842903,1
1.0349476,4.2823634,15.058589,4.269869,4.5584316,3.944763,4.7665887,5.7922187,5.6338935,4.6062536,5.275687,4.4455233,4.5523524,5.3704267,3.9628131,4.775454,0
-1.9818215,10.089498,6.9230084,5.4030576,6.4060197,4.3902307,4.00972,5.3220277,3.8362145,4.1622667,5.5220394,5.1421967,6.002767,4.2967362,5.469269,4.839492,1
