0,1,2,3,4,active_hand
13.980828,4.342846,-0.503209,4.996977,4.093831,1
-2.3607373,4.584491,11.301507,5.2694163,-1.8930879,0
14.117876,4.4076014,-0.5178425,5.0972276,4.0976152,1
-2.3633976,4.587861,11.306203,5.265463,-1.8881595,0
13.984884,4.3438735,-0.50599205,5.0000114,4.098498,1
-2.3602827,4.583039,11.293053,5.276828,-1.9008505,0
13.988567,4.349498,-0.5019331,5.000441,4.0972605,1
-2.3604984,4.5847797,11.3018465,5.269598,-1.8923455,0
13.965339,4.3465796,-0.49006903,4.980529,4.09948,1
-2.3644733,4.588521,11.305735,5.2655416,-1.8887274,0
13.865835,4.3924837,-0.39726368,4.893501,4.05572,1
-2.382708,4.6051197,11.32148,5.248458,-1.8738059,0
13.905049,4.3366904,-0.4621682,4.9293513,4.1006656,1
-2.3179972,4.541722,11.258782,5.311765,-1.9358814,0
13.878195,4.339541,-0.4384726,4.911485,4.0954347,1
-2.3614001,4.58469,11.301599,5.2686067,-1.8932506,0
13.896053,4.345022,-0.45120186,4.9238925,4.093604,1
-2.3648021,4.587555,11.304289,5.265543,-1.8908677,0
13.887368,4.3709993,-0.41996786,4.9151416,4.0653067,1
-2.342838,4.565827,11.282947,5.286314,-1.9120911,0
13.853553,4.4460616,-0.3382244,4.8768587,4.0128965,1
-2.3979623,4.6110234,11.319727,5.247547,-1.879544,0
-2.3858347,4.6079955,11.323975,5.2455664,-1.8713329,0
13.83306,4.5210576,-0.25221503,4.8460674,3.9557002,1
-2.3787062,4.6024604,11.320071,5.249377,-1.8745025,0
14.674976,4.803625,-0.35232595,5.3991194,3.869926,1
-2.3840802,4.608122,11.32573,5.244222,-1.8687434,0
14.666273,4.751924,-0.41269526,5.443522,3.9222522,1
-2.3936565,4.617484,11.335178,5.234181,-1.8593637,0
14.694481,4.803047,-0.36213565,5.4153943,3.8727772,1
-2.3783014,4.601737,11.318918,5.251785,-1.8758637,0
14.690407,4.824178,-0.3312114,5.4044566,3.850719,1
-2.3912165,4.613239,11.329422,5.240198,-1.8659906,0
14.601744,4.8514876,-0.24441923,5.317251,3.8025346,1
-2.3889,4.610701,11.326653,5.242575,-1.8687586,0
