0,1,2,active_hand
12.390673,18.40623,13.217745,1
8.129017,4.1898956,-6.051683,0
12.453374,18.583872,13.22906,1
8.140083,4.185501,-6.063062,0
12.396731,18.451874,13.233458,1
8.127619,4.1947303,-6.0517282,0
12.372439,18.494038,13.267049,1
8.136021,4.1863976,-6.0602546,0
12.420365,18.407324,13.191822,1
8.136137,4.186841,-6.05989,0
12.4812155,18.302519,13.08958,1
8.121589,4.1957464,-6.0464144,0
12.434551,18.33073,13.142495,1
8.134411,4.1860027,-6.059252,0
12.417117,18.30259,13.152357,1
8.130546,4.1889725,-6.055516,0
12.435058,18.315094,13.13914,1
8.123654,4.195937,-6.048051,0
12.401943,18.355486,13.183264,1
8.126944,4.189962,-6.051995,0
12.531871,18.26449,13.021997,1
8.1138,4.199649,-6.0386624,0
8.111409,4.2006416,-6.0363145,0
12.611308,18.246485,12.937309,1
8.162644,4.1590967,-6.0903273,0
12.848111,19.16828,13.060033,1
8.140392,4.1828895,-6.0679293,0
12.808896,19.193556,13.115731,1
8.152663,4.168639,-6.077752,0
12.8330765,19.172388,13.07657,1
8.1407995,4.1803575,-6.0662184,0
12.85468,19.182068,13.055602,1
8.115869,4.19977,-6.0402136,0
12.906143,19.11868,12.976265,1
8.115217,4.1976447,-6.0396023,0
12.930788,19.098444,12.9495945,1
8.129483,4.1895866,-6.054668,0
12.879518,19.178988,13.0355625,1
8.125391,4.193262,-6.050549,0
12.866016,19.18994,13.0438795,1
8.133953,4.1856723,-6.0588555,0
12.866367,19.175169,13.042939,1
8.12622,4.1942616,-6.051004,0
12.865338,19.180876,13.046756,1
8.123667,4.193978,-6.0488343,0
12.9008665,19.15806,13.00182,1
8.129869,4.1888204,-6.055215,0
12.892506,19.176004,13.01638,1
10.681841,10.437376,-7.582564,0
4.9025235,-3.5249894,-6.053143,1
10.668494,10.394085,-7.615397,1
4.932127,-3.5556114,-6.0225644,0
10.661498,10.390989,-7.6424804,1
4.9293976,-3.5517037,-6.0265813,0
10.720958,10.459477,-7.583266,1
