0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,class_numeric
-0.58642167,6.2466965,12.171245,2.5510457,1.3971598,5.679695,1.8574129,4.780191,0.38389343,3.345992,6.2174325,4.470256,8.963252,7.3054543,7.0687985,6.5864224,8.343467,3.6131296,3.5197165,4.6671457,3.705773,0
-0.5435437,6.2596493,12.156569,2.5168672,1.3539531,5.813695,1.8464075,4.779184,0.44004497,3.327177,6.2070937,4.4882793,9.028481,7.3068027,7.0319786,6.648041,8.29372,3.6178823,3.5589182,4.693693,3.6482744,0
-0.55051315,6.2702208,12.140106,2.5232015,1.3495624,5.772954,1.8256234,4.760129,0.4307782,3.3384802,6.204769,4.5069075,9.017899,7.3251348,7.03818,6.6357546,8.296081,3.6324701,3.5658212,4.7052135,3.6596956,0
-0.55388534,6.2752757,12.154667,2.519386,1.3560971,5.790118,1.838827,4.7759423,0.40772876,3.3332982,6.197216,4.4926057,8.99661,7.310028,7.0391645,6.6792693,8.291276,3.614953,3.566907,4.688245,3.617602,0
-0.5848889,6.2793303,12.184047,2.5508194,1.3889391,5.7371745,1.8464599,4.8016143,0.34738463,3.3444457,6.1974263,4.46581,8.934786,7.2813425,7.063656,6.689967,8.315104,3.5824935,3.549961,4.650098,3.6043153,0
-0.62078166,6.291142,12.193352,2.5751941,1.4090132,5.6365795,1.8380709,4.804702,0.2948493,3.3670955,6.1974564,4.458622,8.874141,7.275606,7.094752,6.6623125,8.335433,3.5720282,3.5432496,4.6302323,3.6286933,0
-0.60179967,6.285116,12.201144,2.5681195,1.4064763,5.6995916,1.8488715,4.8172603,0.30404732,3.349186,6.1932034,4.4516463,8.890476,7.2635517,7.075292,6.7062063,8.324288,3.5611932,3.5445366,4.6258483,3.586863,0
-0.61218363,6.288021,12.18352,2.5648794,1.3980596,5.6642694,1.8353271,4.7961755,0.32293358,3.3658984,6.200179,4.4665747,8.903065,7.2850184,7.089783,6.655724,8.3307085,3.5838273,3.5471542,4.6448746,3.636088,0
-0.60321397,6.2737756,12.194873,2.558496,1.3985654,5.6704135,1.8559469,4.811292,0.30657035,3.3499095,6.197126,4.4571624,8.896236,7.2721257,7.0778832,6.686609,8.320676,3.572931,3.5407293,4.6371164,3.6050522,0
-0.5924533,6.283852,12.162967,2.547686,1.3772453,5.677679,1.8312466,4.7768164,0.36956397,3.3589613,6.20214,4.485137,8.948478,7.3062577,7.0738196,6.621494,8.317006,3.608922,3.5560362,4.6726193,3.6710498,0
-0.617871,6.3076873,12.150195,2.5616007,1.3787104,5.4864006,1.8184246,4.754361,0.34029296,3.3784313,6.197451,4.5027056,8.90497,7.3286796,7.092259,6.524968,8.316359,3.6278043,3.5636122,4.680052,3.7628424,0
-0.6189018,6.308356,12.143297,2.560659,1.3745059,5.4180307,1.816578,4.7463555,0.33970967,3.382914,6.198207,4.508654,8.898467,7.3367267,7.094228,6.4873834,8.31514,3.6371696,3.564606,4.68888,3.7989464,0
0.9659252,4.2346067,10.435181,2.5892727,1.0221531,11.168587,1.134635,4.7893405,4.0394807,4.901167,4.4888415,3.4527466,9.712228,6.494143,7.2824335,2.6153972,9.291208,3.4562242,3.7867045,4.8597455,8.40503,1
0.9725657,4.2398863,10.433586,2.5884218,1.0210404,11.166218,1.1424503,4.7942486,4.044222,4.900273,4.4830523,3.4488468,9.716667,6.4968305,7.283272,2.6093416,9.2915125,3.4593925,3.7830732,4.861267,8.4096775,1
0.9811414,4.220646,10.436255,2.5812669,1.0324773,11.167377,1.1212475,4.8047037,4.0538473,4.890886,4.4734116,3.4469252,9.702804,6.49479,7.2893186,2.6061506,9.280373,3.4666348,3.7781906,4.8733253,8.417925,1
0.9732295,4.2229905,10.440152,2.5914226,1.0251851,11.173049,1.1229327,4.7967367,4.0451527,4.9005766,4.4813704,3.4466908,9.711656,6.4899354,7.288787,2.611346,9.287439,3.4558158,3.7786868,4.86337,8.409123,1
0.9960665,4.1390157,10.450256,2.5605354,1.0664898,11.180641,1.0323075,4.828154,4.0745645,4.867224,4.453921,3.4495227,9.660884,6.4818993,7.3090086,2.6087232,9.249073,3.4827034,3.7645247,4.9061465,8.4319315,1
1.0010487,4.1364174,10.450843,2.559755,1.0677582,11.186297,1.0299671,4.8328023,4.078807,4.8679204,4.4490185,3.4498348,9.660533,6.483328,7.3110943,2.6081953,9.248101,3.4839776,3.7573469,4.9093566,8.434184,1
1.0232524,4.15389,10.44188,2.5545046,1.0720093,11.187726,1.0558965,4.849763,4.096367,4.86163,4.429382,3.4447393,9.661936,6.496248,7.313583,2.593669,9.241846,3.4965343,3.7384808,4.9185543,8.450202,1
1.0359899,4.1620975,10.425224,2.545961,1.0647489,11.182609,1.0674934,4.8588424,4.1063695,4.860428,4.4186125,3.4417357,9.670193,6.516044,7.3005934,2.5782728,9.247384,3.510019,3.733497,4.9226527,8.459497,1
1.0148004,4.1944656,10.427855,2.5618243,1.0507946,11.170474,1.0973542,4.836307,4.08464,4.872099,4.440642,3.442077,9.685713,6.5079503,7.293863,2.5877364,9.261282,3.4917283,3.7548735,4.9002857,8.443022,1
1.011056,4.196708,10.434749,2.5661395,1.0563205,11.178549,1.1018425,4.835372,4.0829554,4.8725615,4.4428196,3.4424577,9.681609,6.501531,7.30209,2.5936651,9.256405,3.4854379,3.7508352,4.901905,8.441643,1
0.9988142,4.1669264,10.444843,2.5644543,1.0603625,11.178023,1.0638927,4.8275175,4.074814,4.8709407,4.452913,3.4471145,9.671376,6.488511,7.3058677,2.6038384,9.25415,3.4819183,3.7619865,4.901578,8.434204,1
1.0073167,4.17067,10.443106,2.5615377,1.0660297,11.183139,1.0720602,4.835701,4.08298,4.867482,4.4444146,3.446444,9.667743,6.49276,7.309586,2.6006057,9.248533,3.486247,3.751825,4.9086857,8.440884,1
5.0902276,1.4915087,8.011969,-1.1139364,11.043247,3.3943365,1.8340577,6.0358577,0.50966096,1.9710962,1.3248621,3.1309152,7.5319457,6.9324236,7.312346,4.9529366,9.074078,3.6414628,3.6363668,4.7688484,5.3225374,0
14.281918,8.308264,9.480883,2.5826426,0.94799644,2.1292126,0.55300015,5.35357,1.3139063,5.0987687,5.1218243,4.7236247,8.175961,7.010603,7.289404,5.2184844,8.312844,3.8661666,3.4661367,4.094252,6.288691,0
14.297719,8.321782,9.483912,2.589648,0.9252123,2.1091683,0.5278818,5.363877,1.3111186,5.10542,5.117582,4.732895,8.1914835,6.9994216,7.294632,5.228917,8.329509,3.8813684,3.457274,4.0778756,6.2856584,0
14.307258,8.313136,9.517062,2.5961068,0.930075,2.1290762,0.53747195,5.385098,1.2773494,5.1372294,5.116017,4.7173047,8.169814,6.9764113,7.294965,5.2068715,8.3107605,3.8727067,3.4880123,4.0838594,6.3186665,0
14.330406,8.423119,9.430927,2.451587,0.9389331,1.9874697,0.40730208,5.2920594,1.2880319,5.059887,5.2538276,4.645438,8.272791,7.1020107,7.1371202,5.2049513,8.345527,3.8025353,3.3479214,4.096968,6.3058147,0
14.320137,8.412558,9.422789,2.4511933,0.93212545,1.9959869,0.41702205,5.2926664,1.2963383,5.0505786,5.2550907,4.652508,8.263456,7.1110344,7.1450243,5.2084837,8.353336,3.8089066,3.3549356,4.108305,6.297772,0
14.316128,8.477907,9.359813,2.3804371,0.92958564,1.9074575,0.33205703,5.235948,1.3235929,4.992247,5.3224845,4.6174836,8.327767,7.1811633,7.069459,5.2145424,8.38927,3.7792456,3.2532601,4.126831,6.2740664,0
14.296664,8.484976,9.335799,2.3612435,0.91972387,1.8919035,0.32023162,5.2219796,1.3439981,4.960129,5.3409586,4.6174836,8.335187,7.2036376,7.0598035,5.219032,8.40466,3.7830868,3.2322567,4.1429567,6.2546377,0
14.2978,8.491532,9.321836,2.342453,0.9222066,1.8760535,0.30974045,5.204407,1.3495852,4.9546375,5.3598294,4.6132135,8.348378,7.222148,7.0453644,5.2202716,8.413623,3.7711973,3.2157342,4.1505876,6.2518663,0
14.303768,8.502011,9.324889,2.34333,0.9287687,1.871259,0.2998302,5.2052426,1.3436272,4.958162,5.358863,4.6025434,8.353354,7.2195573,7.0386543,5.2153783,8.4086485,3.7645216,3.2105517,4.147,6.258881,0
14.297823,8.489583,9.323318,2.3454955,0.92099833,1.8786786,0.31165522,5.2070637,1.3494412,4.9558396,5.3569784,4.6151934,8.34628,7.2203307,7.048111,5.2210407,8.413658,3.7732365,3.218656,4.149574,6.251561,0
14.331146,8.531212,9.346507,2.366215,0.9586067,1.8908774,0.2873782,5.229906,1.3198202,4.97996,5.3356047,4.5725255,8.362581,7.198631,7.041667,5.1888905,8.3838,3.7375128,3.236816,4.1195955,6.283402,0
14.319548,8.260134,9.643336,2.6814797,1.0963964,2.330493,0.72981405,5.4743643,1.1404864,5.2525845,5.0497594,4.652564,8.004207,6.878042,7.353066,5.0659537,8.119732,3.8521044,3.6664863,4.1327887,6.445738,1
14.313621,8.260865,9.637158,2.6765969,1.1028658,2.3382185,0.7408233,5.466659,1.1462513,5.2464757,5.054685,4.6501684,8.000742,6.884761,7.345881,5.069077,8.115614,3.8469403,3.6635592,4.1368837,6.4409904,1
14.300254,8.2581415,9.639827,2.6818767,1.1304741,2.358032,0.77274024,5.4619,1.1461698,5.250889,5.0453362,4.6422296,7.983857,6.8812428,7.3418283,5.0679855,8.096094,3.836452,3.674294,4.1469164,6.4388967,1
14.329885,8.245119,9.681479,2.7227418,1.147417,2.3914766,0.79101986,5.501232,1.1069705,5.2901764,5.017054,4.647186,7.955337,6.839031,7.381044,5.0345883,8.065578,3.863542,3.7100587,4.1318774,6.4743037,1
14.34052,8.241053,9.695714,2.7364528,1.1524498,2.403571,0.7962878,5.515813,1.0932541,5.3033037,5.008722,4.6494594,7.946123,6.8250933,7.3950295,5.0230155,8.056433,3.873443,3.7216218,4.1269155,6.486699,1
14.323229,8.2352705,9.683919,2.7329202,1.1661601,2.4081104,0.81585795,5.497121,1.109638,5.2943683,5.001291,4.6523066,7.9436054,6.832887,7.3833528,5.0373673,8.051134,3.8654544,3.7159107,4.128009,6.470208,1
14.326838,8.235867,9.685553,2.730963,1.1595342,2.4027476,0.8063538,5.5008817,1.1059487,5.295182,5.0030894,4.6526294,7.9473324,6.8327255,7.3848486,5.034605,8.053978,3.8659387,3.717607,4.12714,6.4738574,1
14.3067665,8.213564,9.708471,2.7871318,1.2659754,2.501428,0.9482045,5.488609,1.103053,5.3297915,4.9429026,4.6483035,7.869369,6.793476,7.39174,5.0337577,7.9701414,3.8698006,3.752171,4.1268373,6.465609,1
14.280048,8.173123,9.760772,2.9011762,1.4941453,2.7155435,1.2789618,5.462474,1.0849878,5.412379,4.799413,4.6206813,7.6866207,6.706021,7.4029264,5.0251765,7.7614336,3.8702507,3.8519154,4.131754,6.4528418,1
14.264015,8.150203,9.79227,2.9484904,1.5719876,2.7870874,1.3761687,5.4724646,1.0700188,5.439212,4.7642436,4.6243205,7.6218705,6.660275,7.4264355,5.0002675,7.712153,3.8832495,3.8852425,4.126692,6.4697623,1
14.265784,8.16061,9.784023,2.9284108,1.5294758,2.7487543,1.3174772,5.470693,1.075523,5.431353,4.779502,4.626195,7.657492,6.680029,7.4200854,5.003234,7.7374578,3.8839867,3.863312,4.1338377,6.4676065,1
14.281872,8.178375,9.751217,2.8830929,1.4715834,2.6934726,1.2519197,5.4659996,1.0891978,5.4000044,4.815933,4.6200347,7.705299,6.7178373,7.4026375,5.028438,7.783988,3.870105,3.838506,4.1317697,6.454158,1
-0.5999221,6.2751184,12.151506,2.547106,1.3772355,5.633251,1.8317165,4.7614026,0.3838888,3.3673723,6.2120566,4.492204,8.956837,7.3232245,7.0835195,6.565083,8.32871,3.62856,3.5475075,4.6855454,3.726629,0
-0.62733084,6.2949686,12.173482,2.5715773,1.4000368,5.5851464,1.8281548,4.7815638,0.31862187,3.3790326,6.201701,4.474848,8.890379,7.2997017,7.103625,6.605327,8.338539,3.597428,3.5471056,4.6512074,3.6853971,0
-0.63195735,6.29543,12.187047,2.5767667,1.4085523,5.6175485,1.8307014,4.7963767,0.30821142,3.3789446,6.2006264,4.4630494,8.883527,7.283452,7.1077366,6.6422577,8.343085,3.5798488,3.5439909,4.636478,3.6487706,0
-0.6506564,6.302463,12.191674,2.593404,1.4239789,5.538969,1.82759,4.796112,0.26558965,3.3888724,6.199487,4.45922,8.835682,7.2831836,7.122149,6.62073,8.354878,3.5763342,3.5376625,4.622708,3.6680772,0
-0.6713681,6.3037796,12.216083,2.6175375,1.453829,5.5029397,1.8316991,4.816177,0.2019167,3.3942623,6.1977196,4.4377193,8.772238,7.2613454,7.137069,6.645595,8.373057,3.5497036,3.5218866,4.585368,3.642272,0
-0.6865627,6.312579,12.227014,2.6335323,1.4693443,5.422897,1.8320965,4.823805,0.15933377,3.3994699,6.192526,4.4296107,8.724478,7.2521844,7.1468053,6.645348,8.380332,3.536475,3.5178063,4.5659766,3.6411014,0
-0.6898313,6.3087893,12.240875,2.641731,1.4826202,5.449628,1.8362302,4.837918,0.14060324,3.398084,6.192899,4.4154153,8.708165,7.2374387,7.1493325,6.676386,8.388069,3.5206585,3.509869,4.5480456,3.6108482,0
-0.6839837,6.3072314,12.241248,2.6382375,1.4798436,5.45922,1.8408276,4.8395004,0.14491197,3.3917637,6.191606,4.4156585,8.714375,7.2363753,7.1425586,6.6816688,8.382959,3.5200965,3.5113986,4.549737,3.6057718,0
-0.6842378,6.30481,12.2580385,2.6476893,1.4957943,5.4879293,1.8503399,4.8557878,0.12506905,3.3840697,6.191125,4.3993087,8.698734,7.2200785,7.1400537,6.7238984,8.389381,3.5031822,3.5030015,4.530166,3.5645843,0
-0.68205655,6.304767,12.2605915,2.6503944,1.4980149,5.5164123,1.859604,4.862715,0.11041592,3.3749275,6.1891804,4.3975515,8.686354,7.213217,7.13293,6.752491,8.389904,3.494829,3.5023444,4.52318,3.5372365,0
-0.6807529,6.3001223,12.265289,2.647498,1.498302,5.500577,1.8608829,4.866701,0.10900655,3.3750978,6.1866875,4.3927746,8.6847925,7.2089314,7.1333222,6.7457933,8.386183,3.4905887,3.5015407,4.5206685,3.543127,0
-0.687384,6.3050246,12.251723,2.6450624,1.4902495,5.4698367,1.845655,4.8504996,0.12624201,3.3899474,6.1904755,4.4049606,8.69681,7.224672,7.144386,6.705196,8.388856,3.5072215,3.5057306,4.5353994,3.5826437,0
0.9827068,4.017612,10.498467,2.5873585,1.0454147,11.267759,0.911841,4.8155804,4.056226,4.916668,4.466047,3.4702108,9.678596,6.4474115,7.338237,2.654175,9.273092,3.4491637,3.711108,4.883061,8.38932,1
0.99142253,4.0112906,10.493613,2.582333,1.0515636,11.266288,0.9046992,4.8245025,4.0647,4.9107656,4.4571843,3.4660501,9.672146,6.450737,7.337772,2.6477556,9.266795,3.455423,3.7075899,4.8905516,8.395936,1
0.9906658,4.001378,10.497848,2.5841117,1.0496053,11.274064,0.89546835,4.8236156,4.0633073,4.9153733,4.4579177,3.4684849,9.673968,6.4478984,7.3409567,2.6515987,9.269169,3.4529574,3.7020888,4.88863,8.392434,1
0.9698965,4.01122,10.504929,2.604308,1.0285728,11.252723,0.9061362,4.802577,4.0410147,4.935613,4.4791603,3.4740179,9.694067,6.447311,7.32326,2.6697063,9.289913,3.4325125,3.7223375,4.8670855,8.370367,1
1.0025941,3.9701104,10.499427,2.5791893,1.0571721,11.2889385,0.8641383,4.836549,4.075188,4.9125924,4.445209,3.4683204,9.664878,6.447277,7.346595,2.6504893,9.262215,3.4586582,3.685071,4.8983855,8.396024,1
0.9776072,3.9888752,10.504416,2.6001484,1.0312154,11.269158,0.88292086,4.8115215,4.0497847,4.934413,4.470139,3.4709644,9.6910925,6.4451857,7.3342776,2.6622624,9.286864,3.4349935,3.7066844,4.871909,8.379005,1
1.0124675,3.9686325,10.49427,2.57199,1.0655973,11.292786,0.86285496,4.846667,4.0853643,4.9035234,4.4351277,3.4655008,9.657101,6.450871,7.3482914,2.6437097,9.2536745,3.4673932,3.6787457,4.9079723,8.403947,1
0.9862535,3.9622412,10.493179,2.5988364,1.0467086,11.272658,0.8526975,4.82127,4.058874,4.9177265,4.460692,3.449028,9.676264,6.4430485,7.3234816,2.645802,9.271068,3.4385123,3.699781,4.880648,8.39931,1
1.0127245,4.1772223,10.443902,2.565305,1.0800178,11.19924,1.0851188,4.8452873,4.090605,4.8636265,4.4366236,3.4449806,9.658188,6.495193,7.3181453,2.6022875,9.234647,3.4818854,3.7352717,4.919457,8.446512,1
1.0126402,3.9591384,10.495954,2.5739126,1.062086,11.296042,0.85292906,4.8473577,4.0853662,4.908496,4.4345174,3.4663508,9.66014,6.4514894,7.346725,2.6458306,9.257485,3.4646494,3.6759887,4.907154,8.402456,1
1.0170568,3.9651318,10.494749,2.5746224,1.056714,11.298314,0.8595899,4.850187,4.0872684,4.911406,4.430839,3.4693544,9.666044,6.4573326,7.3440967,2.6464171,9.261802,3.4650729,3.6722975,4.905768,8.4013815,1
1.0514559,4.0002255,10.457832,2.542127,1.0985875,11.255793,0.8903237,4.884878,4.1245365,4.868795,4.396462,3.4414163,9.625776,6.473496,7.3413434,2.602804,9.220165,3.503812,3.6847336,4.9440265,8.443033,1
14.2661085,8.27218,9.543254,2.6158726,1.0424664,2.237571,0.66701424,5.382565,1.2533522,5.156782,5.0900116,4.676534,8.082619,6.9666095,7.2970905,5.1521335,8.20813,3.8325222,3.5604064,4.133696,6.3500495,0
14.252463,8.262987,9.517259,2.603486,1.0063428,2.2065291,0.62616974,5.364147,1.2893353,5.1252127,5.103306,4.6891146,8.105617,6.989789,7.303782,5.1685715,8.246678,3.8367698,3.5355978,4.135049,6.3271956,0
14.261693,8.256775,9.544846,2.6012232,1.0073004,2.2170534,0.6310111,5.3846374,1.2602124,5.154474,5.107475,4.6677,8.089552,6.9760504,7.2965655,5.148757,8.230386,3.8242912,3.5574663,4.141261,6.3561687,0
14.270189,8.27603,9.528603,2.5802906,0.99081796,2.1955109,0.60812217,5.373429,1.2629201,5.1387863,5.1290708,4.6688576,8.109658,6.9937606,7.279085,5.15639,8.25274,3.8264942,3.5379224,4.1418495,6.348278,0
14.259227,8.263855,9.51739,2.5819163,0.9896087,2.1944723,0.6115974,5.360557,1.2795783,5.126777,5.1193147,4.6700034,8.109687,6.999922,7.275866,5.1745906,8.255972,3.8183572,3.529727,4.1502814,6.3298106,0
