0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,active_hand
9.6956215,3.356372,5.8876104,2.369101,5.182898,5.907351,4.9291606,5.1501274,6.538804,2.5995212,4.639742,6.9008975,5.5691686,11.994882,4.59665,10.374016,5.021375,3.9232743,5.206709,1
2.9183545,12.544763,6.3562207,6.1775594,9.61066,5.4270673,5.493608,4.4262,5.6494093,5.2755566,4.840341,4.9084473,4.5769157,5.5367184,5.1128316,5.534362,4.6850095,5.897095,4.342265,0
9.673259,3.3768368,5.9147286,2.4413102,5.158557,5.8769336,4.9845843,5.121294,6.513097,2.6017253,4.6740775,6.8731256,5.659469,12.085032,4.596202,10.465207,5.0091305,3.8942616,5.182422,1
2.9054823,12.533888,6.351478,6.168899,9.593976,5.414411,5.5086017,4.439213,5.6616483,5.2623706,4.848124,4.9008613,4.5895576,5.5443573,5.1034636,5.547016,4.6712813,5.911882,4.3296013,0
9.7058115,3.349974,5.906281,2.3879223,5.1680317,5.9164515,4.9339514,5.1352577,6.529091,2.5921903,4.6521063,6.904229,5.5805926,12.002814,4.6065326,10.379675,5.030012,3.9312499,5.191202,1
2.9114132,12.5390005,6.3545904,6.172499,9.602383,5.420711,5.5014763,4.4326863,5.6555467,5.2688656,4.8435307,4.905199,4.5833335,5.5399237,5.1087227,5.540894,4.6778526,5.904931,4.3356853,0
9.693518,3.3621302,5.892661,2.3904834,5.175139,5.903566,4.9456,5.1406474,6.535422,2.6008267,4.6508155,6.8913364,5.593213,12.015805,4.5959506,10.391246,5.0178347,3.9183733,5.196777,1
2.9001846,12.528003,6.346091,6.1648493,9.590958,5.4096317,5.5128427,4.44378,5.666573,5.257708,4.853168,4.8956046,4.594414,5.5495725,5.0986195,5.5520267,4.6665926,5.916296,4.3245387,0
9.691846,3.3422084,5.9003773,2.3827884,5.1739135,5.9039745,4.9324856,5.1409726,6.523498,2.584566,4.6461535,6.9076343,5.583752,12.006971,4.6127634,10.376248,5.036256,3.9207659,5.197885,1
2.9079392,12.535898,6.3527994,6.170736,9.598363,5.417412,5.5053782,4.435997,5.6587706,5.265471,4.8459954,4.9027634,4.586634,5.5423937,5.105997,5.54426,4.6742725,5.9088492,4.3323054,0
9.717764,3.306562,5.933248,2.3755732,5.157558,5.9329042,4.9039154,5.1290584,6.5074563,2.5620625,4.647328,6.9404316,5.554013,11.961719,4.6411076,10.287336,5.0674677,3.9598024,5.1874166,1
2.946851,12.568994,6.3616843,6.1908317,9.6426735,5.453216,5.4621973,4.399938,5.624201,5.302661,4.8276987,4.920823,4.5508294,5.523948,5.1297145,5.5073333,4.714035,5.865574,4.369453,0
9.704565,3.3245885,5.9075294,2.3632858,5.173595,5.9192057,4.909234,5.143888,6.5221066,2.5763946,4.638118,6.9263573,5.553911,11.973079,4.621218,10.329983,5.049604,3.9404385,5.20209,1
2.920943,12.547861,6.3623366,6.176536,9.613828,5.4301734,5.490277,4.423247,5.6463056,5.2782764,4.8342094,4.9143815,4.574048,5.530632,5.1181083,5.531389,4.687697,5.8936496,4.345126,0
9.721276,3.3208797,5.918988,2.3610911,5.1667733,5.93578,4.9010496,5.138847,6.5242863,2.579075,4.640458,6.9328327,5.5407863,11.951254,4.619943,10.293,5.0506344,3.9619067,5.1976,1
2.9310644,12.5558405,6.3614726,6.182792,9.625572,5.4389324,5.4787946,4.414375,5.63795,5.2876253,4.831993,4.9165707,4.565206,5.5283623,5.1222725,5.5221715,4.6980257,5.8821263,4.354443,0
9.72808,3.3147194,5.928889,2.3676531,5.157669,5.9433904,4.898938,5.130612,6.521397,2.5768173,4.6467614,6.937919,5.538796,11.944319,4.6252027,10.288941,5.0556083,3.968212,5.189258,1
2.91552,12.543677,6.3588934,6.17526,9.607207,5.42562,5.4974523,4.42767,5.65068,5.2736034,4.8382525,4.91049,4.5785303,5.534689,5.1139946,5.5363636,4.6821036,5.901073,4.3401275,0
9.71478,3.3153656,5.9062023,2.3397703,5.178103,5.9310756,4.887887,5.1510873,6.526969,2.5754523,4.627527,6.9409194,5.5241566,11.941158,4.6215987,10.29655,5.0547776,3.9543538,5.210182,1
2.9315436,12.554711,6.361193,6.179855,9.62827,5.4381447,5.475426,4.4153867,5.6391716,5.2869215,4.8325715,4.915704,4.5663223,5.5291414,5.121504,5.5223227,4.6987963,5.878398,4.3542905,0
9.747589,3.324042,5.9669476,2.4130762,5.1312284,5.9571877,4.9274135,5.1022973,6.5088215,2.5802267,4.6743045,6.9258857,5.5742145,11.959592,4.6282783,10.224651,5.051635,3.9969432,5.1639023,1
2.9525979,12.571555,6.3608317,6.1904745,9.651693,5.4565535,5.4524527,4.3967767,5.621501,5.306521,4.827346,4.920855,4.547721,5.523663,5.130843,5.5029364,4.7202077,5.8553743,4.373931,0
2.9653292,12.581334,6.361543,6.1978626,9.667099,5.4673834,5.4364276,4.3860707,5.611139,5.317765,4.823124,4.9250846,4.5369434,5.5194106,5.136907,5.491283,4.733292,5.839008,4.3856616,0
9.766631,3.3149028,6.0072184,2.4467201,5.104554,5.9730177,4.936006,5.0760794,6.490741,2.5753472,4.696953,6.930419,5.5890236,11.960826,4.6374655,10.181426,5.060866,4.0235505,5.137908,1
2.9045744,12.535487,6.3672214,6.1671715,9.595689,5.4165335,5.506897,4.4375887,5.6593533,5.2628975,4.833975,4.914566,4.588322,5.5304523,5.1142025,5.5457544,4.6712704,5.910025,4.330402,0
9.689404,3.4696805,6.169614,2.846456,4.9656324,5.8569036,5.2374773,4.909925,6.3767047,2.6375165,4.9095473,6.758227,6.0357084,12.38963,4.601006,10.683791,4.958278,3.8991032,4.991976,1
2.9092247,12.540541,6.3657618,6.167444,9.598235,5.421624,5.503981,4.432486,5.654214,5.267964,4.8337317,4.9147186,4.5832434,5.5301566,5.116487,5.540823,4.6755795,5.907134,4.3353434,0
9.6682005,3.4639554,6.1403937,2.8353498,4.977778,5.8304267,5.2322254,4.920938,6.3788633,2.6277428,4.903863,6.751998,6.0344615,12.407343,4.582403,10.714961,4.9625916,3.8754325,4.992267,1
2.9189177,12.547187,6.3656,6.174344,9.610984,5.4291635,5.492818,4.4244347,5.6471543,5.276745,4.831866,4.916627,4.5752463,5.528307,5.119573,5.5327015,4.685614,5.8961473,4.3437085,0
9.650933,3.4811676,6.1284833,2.8127315,4.999771,5.8215857,5.215326,4.9435935,6.410082,2.650617,4.8768916,6.741143,6.0106945,12.381983,4.572089,10.689468,4.933583,3.8625426,5.023939,1
2.9152668,12.543689,6.3815727,6.1636887,9.60718,5.425417,5.4968643,4.4280825,5.650832,5.273207,4.823026,4.9249673,4.578798,5.5195284,5.1238303,5.5364666,4.681949,5.9002876,4.3399963,0
9.6921625,3.470843,6.1749063,2.8556468,4.9612494,5.8591595,5.242464,4.90524,6.372137,2.6385088,4.914172,6.757742,6.0429683,12.390004,4.6039815,10.684823,4.957856,3.901197,4.9888597,1
2.9525282,12.572724,6.360617,6.1913705,9.650159,5.45751,5.4545183,4.395704,5.620276,5.3073187,4.8272185,4.9210377,4.5466304,5.5234485,5.1314173,5.502472,4.719928,5.857697,4.3743796,0
9.734965,3.469732,6.211888,2.8463159,4.949178,5.9124713,5.2299204,4.896845,6.37233,2.6458714,4.9143534,6.7870574,6.0172486,12.342659,4.6389165,10.605758,4.961355,3.9504845,4.992269,1
2.953658,12.571516,6.3609767,6.1891236,9.6544075,5.456692,5.449246,4.3968062,5.6216455,5.3067217,4.8273206,4.9206257,4.547742,5.5237308,5.1308126,5.5023537,4.721495,5.85189,4.374525,0
9.746593,3.4648588,6.228289,2.859102,4.940477,5.923136,5.2297497,4.888122,6.3591695,2.640526,4.924292,6.796602,6.021351,12.340958,4.6460614,10.597367,4.9699287,3.9619288,4.9816303,1
2.9306192,12.555711,6.3603315,6.184591,9.624447,5.4387608,5.480316,4.4144425,5.638048,5.287559,4.8333135,4.9154077,4.5652137,5.5296197,5.1213355,5.5224833,4.6975527,5.8838067,4.354193,0
9.72315,3.4768603,6.212677,2.8627038,4.945355,5.895315,5.251203,4.891226,6.372221,2.649508,4.9200163,6.7674127,6.0449343,12.372511,4.63092,10.651257,4.9543386,3.9341047,4.990399,1
2.9325519,12.557642,6.3617053,6.185583,9.626544,5.4407177,5.4782696,4.4124937,5.6361127,5.2894793,4.8315916,4.917145,4.5632987,5.527924,5.123167,5.520537,4.699479,5.8817735,4.3561153,0
9.69683,3.4796999,6.185432,2.8529727,4.9600763,5.8730288,5.251531,4.904646,6.3799562,2.6490417,4.9094515,6.754108,6.0478187,12.382993,4.611156,10.664922,4.9497204,3.908614,4.9968405,1
2.9253283,12.551484,6.3607183,6.181068,9.6185665,5.434149,5.486035,4.4191527,5.642538,5.2826157,4.8344455,4.914247,4.5699625,5.5308523,5.119139,5.5272617,4.6921706,5.8894877,4.349334,0
9.688983,3.4713707,6.1810403,2.8640249,4.9584355,5.8577447,5.250175,4.9016504,6.370748,2.636766,4.9181666,6.7508545,6.055252,12.401976,4.6008873,10.694103,4.957982,3.897817,4.986365,1
2.8864527,12.513279,6.328137,6.170415,9.578025,5.3955064,5.5266514,4.4576597,5.6809,5.2440453,4.8717117,4.877494,4.6084185,5.5682125,5.081308,5.5660634,4.652951,5.93025,4.3105617,0
9.677824,3.476848,6.167058,2.8492122,4.971661,5.8470373,5.2453055,4.9154434,6.3846884,2.6434038,4.9043446,6.7452,6.041731,12.398535,4.5937233,10.695705,4.948571,3.8874867,4.9998884,1
2.9466205,12.569682,6.361926,6.1923776,9.64171,5.453684,5.4633064,4.399456,5.6235647,5.3029594,4.8273473,4.921289,4.5503054,5.523544,5.130162,5.507091,4.7137246,5.8667355,4.369644,0
