0,1,2,3,4,5,6,7,8,9,active_hand,class_numeric
11.264556,8.346563,7.28296,2.4853542,4.8664427,5.683102,4.027422,6.821385,4.609679,-4.723076,1,0
3.1742938,13.436334,1.9893618,4.3399096,4.212325,7.453313,6.285066,5.337812,5.2793,1.7820673,0,0
11.274348,8.344428,7.2712097,2.4909697,4.875125,5.666679,4.039815,6.827061,4.628517,-4.7323675,1,0
3.1840324,13.4486265,1.9967821,4.3296704,4.2179947,7.454039,6.275543,5.3493004,5.2678084,1.7848963,0,0
11.277625,8.348119,7.268953,2.4957056,4.869458,5.673049,4.040351,6.8256607,4.6217775,-4.7238016,1,0
3.2216709,13.485464,2.0287983,4.2921104,4.2378836,7.437941,6.238677,5.3869147,5.2302732,1.7999679,0,0
11.2836485,8.344196,7.262774,2.5021613,4.865368,5.675804,4.0452156,6.8219857,4.619502,-4.719065,1,0
3.195016,13.462063,2.0079002,4.3145466,4.2264667,7.452556,6.2620893,5.363792,5.2537394,1.7896138,0,0
11.291036,8.338497,7.256772,2.512243,4.857425,5.682525,4.0489078,6.815428,4.613361,-4.708248,1,0
3.1839147,13.446737,1.9971641,4.330276,4.218183,7.4543123,6.276763,5.3482494,5.269051,1.785431,0,0
11.350832,8.263377,7.1950626,2.5907855,4.7829523,5.746044,4.097099,6.7399178,4.5524535,-4.615005,1,0
3.1658666,13.429262,1.9883218,4.350438,4.204803,7.4384985,6.2906227,5.3298707,5.2865505,1.7892107,0,0
11.32611,8.321088,7.2296433,2.5437353,4.8310966,5.708616,4.064423,6.793754,4.5874224,-4.675711,1,0
3.1990752,13.458016,1.9959211,4.3255234,4.2016354,7.4281316,6.2591057,5.358518,5.257147,1.7912942,0,0
11.3200445,8.295043,7.2275968,2.553934,4.811668,5.7336187,4.0653534,6.7676134,4.5620623,-4.6501865,1,0
3.1523206,13.41231,1.9706287,4.364565,4.1964464,7.4514165,6.3057303,5.3132753,5.303183,1.7741325,0,0
11.323142,8.302735,7.2256756,2.553877,4.816938,5.7223463,4.0695596,6.776379,4.5741143,-4.6582146,1,0
3.1641808,13.428295,1.980092,4.3486724,4.204111,7.448543,6.2885165,5.3289824,5.287425,1.7815953,0,0
11.294493,8.302061,7.2549047,2.5334976,4.819297,5.7315826,4.033571,6.773617,4.561929,-4.6642847,1,0
3.158063,13.426533,1.9722071,4.351902,4.197661,7.443823,6.284667,5.3257113,5.289288,1.7768568,0,0
11.354975,8.218254,7.190295,2.6086206,4.7468553,5.7982755,4.1039934,6.685476,4.5017104,-4.5590057,1,0
3.137977,13.403511,1.9666067,4.3713236,4.1978483,7.453462,6.3157835,5.3043914,5.3127074,1.7742972,0,0
3.1421537,13.409886,1.9654502,4.3653536,4.196961,7.451344,6.3048353,5.3100657,5.3062973,1.7774557,0,0
11.374384,8.172655,7.171524,2.640945,4.7048054,5.8398933,4.125021,6.63604,4.4619145,-4.4991674,1,0
3.1554377,13.413221,1.9858474,4.35722,4.2112274,7.468454,6.3150616,5.3179197,5.302537,1.7778728,0,1
11.0180435,7.2590165,6.917628,1.8754764,5.6266828,5.254278,4.1342654,6.643749,5.1068597,-6.2553873,1,1
3.163392,13.418408,1.9921709,4.3522005,4.216061,7.4688525,6.309455,5.3231688,5.2971125,1.7815299,0,1
11.017279,7.256047,6.902113,1.8522713,5.6357703,5.237297,4.1345525,6.648286,5.1267557,-6.2655096,1,1
3.1581447,13.4175005,1.9869882,4.352111,4.2123713,7.469881,6.3118453,5.3227506,5.29811,1.7781248,0,1
11.037202,7.2814317,6.9401965,1.8937325,5.6032405,5.263539,4.1481333,6.6485624,5.0858846,-6.2305503,1,1
3.1566565,13.420807,1.9841468,4.3484335,4.2113476,7.4717984,6.309893,5.32599,5.295335,1.7772638,0,1
11.022071,7.258542,6.906728,1.859354,5.6321096,5.2387547,4.1449437,6.6572075,5.1197367,-6.2635965,1,1
3.1212325,13.39811,1.9573855,4.366954,4.198868,7.4738326,6.3372674,5.303861,5.3195467,1.7570873,0,1
