0,1,2,3,4,5,6,7,8,active_hand
11.491566,3.9726863,4.611649,1.8452188,6.098766,2.1585715,5.148046,2.9383323,-3.5050948,1
1.9319735,16.071468,5.1364083,5.28021,10.105559,5.6488137,6.6241612,4.1208825,5.7003803,0
11.461553,4.045068,4.6872177,1.8673012,6.168043,2.0911489,5.1815395,2.88138,-3.635153,1
1.9020905,16.097847,5.1151066,5.2512503,10.072394,5.675218,6.6485963,4.148248,5.724428,0
11.438462,4.0403576,4.6697917,1.8385568,6.12598,2.0956209,5.203513,2.8783765,-3.5910454,1
1.9099705,16.092134,5.118634,5.258447,10.081647,5.6684113,6.6435423,4.141688,5.7190347,0
11.451859,4.0281043,4.663847,1.8516736,6.1334114,2.1080296,5.1903095,2.8900282,-3.578279,1
1.9193027,16.08265,5.1287007,5.2677464,10.091409,5.6587834,6.6336756,4.1322155,5.7091546,0
11.479637,3.994381,4.633079,1.8666143,6.13458,2.141506,5.1620464,2.9220028,-3.5395303,1
1.921586,16.08015,5.1317153,5.270113,10.092868,5.6566377,6.6309614,4.1297975,5.7067046,0
11.561664,3.9062173,4.5822725,1.8959891,6.1405697,2.2237203,5.0757413,3.0016763,-3.4456308,1
1.9670402,16.040575,5.158997,5.3151646,10.144698,5.633062,6.5970054,4.090049,5.6764417,0
11.482035,3.9777412,4.6050816,1.861873,6.1131473,2.153159,5.158405,2.933077,-3.5053518,1
1.926129,16.077507,5.131521,5.274216,10.101099,5.6544027,6.6301394,4.12693,5.7062736,0
11.521758,3.9294968,4.576826,1.8478585,6.0920696,2.1934643,5.1155915,2.9749322,-3.4470747,1
1.9346014,16.070189,5.137443,5.282495,10.111023,5.6497436,6.623115,4.1195703,5.7001443,0
11.499142,3.9532266,4.5869846,1.8658937,6.110197,2.176817,5.1399026,2.9551718,-3.470281,1
1.9485275,16.056242,5.1500344,5.2965884,10.124942,5.6354933,6.610188,4.105659,5.6869698,0
11.486644,3.9627733,4.60579,1.8412899,6.092631,2.1633096,5.152258,2.9413526,-3.4761457,1
1.9325693,16.07328,5.1254907,5.2809477,10.120556,5.654875,6.632768,4.1230607,5.7101927,0
11.593231,3.877377,4.6034484,1.8878455,6.141011,2.2382674,5.0402164,3.0197308,-3.4257572,1
1.9648284,16.044355,5.14837,5.3132863,10.146119,5.634408,6.6063437,4.0942073,5.6878414,0
1.9856334,16.02439,5.1556673,5.334466,10.169486,5.6206656,6.5937643,4.074507,5.6783414,0
11.635433,3.8436327,4.600685,1.9020311,6.159329,2.2660377,4.993579,3.0501616,-3.4092488,1
1.9143403,16.088654,5.120041,5.2619143,10.089378,5.6649985,6.6423416,4.1384616,5.7178984,0
11.586014,4.281763,4.8951445,2.0210154,6.5062313,1.8738545,5.072502,2.724484,-4.2306304,1
1.9113971,16.090387,5.121297,5.2590837,10.084411,5.6648192,6.642563,4.140263,5.7170944,0
11.547145,4.285868,4.9054694,2.0040894,6.48728,1.8675785,5.112541,2.7154052,-4.2072186,1
1.9070616,16.096157,5.1127577,5.25505,10.081568,5.6709886,6.6492047,4.145608,5.724381,0
