0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,active_hand,class_numeric
13.08973,2.909247,8.036812,7.4018474,3.9930913,4.050653,7.2863393,5.593563,4.716775,8.324943,1.017869,5.2795486,5.752684,5.1410103,5.3105145,1,0
1.4416987,14.649182,3.447365,5.0768375,5.998154,2.179428,5.1888137,4.0752153,5.394892,2.678794,4.7045555,5.1072,4.5921936,4.663216,5.5466557,0,0
13.084073,2.926574,8.034625,7.4190865,3.9883757,4.057784,7.304837,5.604122,4.719994,8.328074,1.0168684,5.2691426,5.746301,5.158027,5.2959957,1,0
1.4588943,14.663798,3.4346752,5.0591426,6.026587,2.1983597,5.2279162,4.117,5.4119625,2.6610875,4.7219887,5.125324,4.6098485,4.681365,5.5285583,0,0
13.05958,2.9449923,8.031736,7.435617,3.9643946,4.0824227,7.3178344,5.587351,4.6908107,8.294767,1.0344378,5.247362,5.7208805,5.1537004,5.2918153,1,0
1.4249082,14.632571,3.4638016,5.093847,5.983922,2.1628065,5.204062,4.0915475,5.3783045,2.695479,4.688011,5.0903783,4.575458,4.6464443,5.5632877,0,0
13.095215,2.918547,8.036101,7.418322,3.9922202,4.04872,7.310836,5.61322,4.7268825,8.330599,1.0146961,5.27734,5.7550497,5.167743,5.283692,1,0
1.425256,14.632971,3.4625876,5.093517,5.996491,2.1630557,5.1986976,4.0894403,5.3786364,2.6949987,4.688396,5.0906425,4.5759387,4.6466026,5.5629406,0,0
13.109701,2.9116092,8.066934,7.427102,4.012922,4.0430374,7.320447,5.6183424,4.7321286,8.32913,1.0471263,5.2845855,5.762412,5.172755,5.279233,1,0
1.4367079,14.644291,3.4524202,5.0818825,5.996116,2.1744223,5.1921177,4.079784,5.3900957,2.6836789,4.699748,5.102218,4.587246,4.658193,5.551576,0,0
12.987913,2.9725115,8.03893,7.4485974,3.952337,4.149955,7.320706,5.5524364,4.639832,8.21411,1.0552936,5.20171,5.6509757,5.1226335,5.3040695,1,0
1.4492439,14.656112,3.4312356,5.068763,6.0115256,2.1873248,5.1794777,4.065807,5.401708,2.669364,4.711754,5.114506,4.6018953,4.669537,5.53899,0,0
13.04543,2.9437416,8.041938,7.431122,3.9693654,4.097696,7.310114,5.5737314,4.67851,8.27431,1.0414375,5.2417545,5.705575,5.1371074,5.3049884,1,0
1.4427607,14.650138,3.4443457,5.075768,6.001043,2.1806347,5.1876984,4.0737834,5.395719,2.6770153,4.7056017,5.108155,4.594011,4.6637692,5.5454845,0,0
12.977463,2.956401,8.056028,7.4287257,3.958879,4.1597214,7.3004317,5.52127,4.614095,8.203096,1.0715961,5.2034135,5.642095,5.095482,5.327918,1,0
1.4453701,14.652702,3.4405012,5.0730424,6.003921,2.18325,5.184691,4.070584,5.3982353,2.6741245,4.708121,5.110707,4.59696,4.666189,5.542885,0,0
13.005898,2.9510887,8.053193,7.4301825,3.9704773,4.1343007,7.3074117,5.54321,4.641848,8.233481,1.0629388,5.214036,5.668162,5.1092396,5.314398,1,0
1.442116,14.648853,3.439213,5.0757227,6.0068593,2.1806014,5.1873307,4.0736275,5.3943963,2.6762655,4.704713,5.1076245,4.59502,4.6624646,5.5459404,0,0
13.042611,2.9670198,8.006364,7.4598074,3.9378781,4.0879025,7.3294926,5.550119,4.663873,8.2749815,1.010286,5.261591,5.7133512,5.120611,5.340617,1,0
1.4440798,14.6504,3.4360769,5.0732174,6.0095572,2.1828415,5.1882186,4.073758,5.396037,2.6736643,4.7065654,5.109722,4.5977116,4.6641626,5.5439277,0,0
12.951051,2.9619987,8.005346,7.421037,3.9331625,4.174656,7.292104,5.5369334,4.6103373,8.184307,1.0160787,5.200464,5.622299,5.105083,5.329594,1,0
1.4584268,14.664589,3.426559,5.0590024,6.0100102,2.19738,5.1844077,4.067245,5.410319,2.6592963,4.7207046,5.1239777,4.6119804,4.6786118,5.5295243,0,0
1.4526633,14.657597,3.414688,5.0635676,6.028091,2.19241,5.1778965,4.063746,5.4033318,2.662523,4.7145214,5.118273,4.60935,4.6713424,5.5352087,0,0
12.894183,2.9643946,7.9845705,7.408377,3.915531,4.225292,7.277175,5.5065017,4.565888,8.128397,1.0020031,5.171144,5.5695,5.07828,5.3487887,1,0
1.4395645,14.648347,3.4516714,5.0794683,5.989914,2.1768682,5.187443,4.0679307,5.393735,2.6804843,4.7033243,5.104217,4.59065,4.660263,5.548891,0,1
