0,1,2,3,4,5,6,7,8,9,10,class_numeric
1.5605835,4.1342106,5.5576763,5.221591,4.1050444,5.1323395,7.7403917,3.869391,5.9569445,5.386272,4.1537027,0
1.4720794,4.2506323,5.537769,5.0500016,4.0629926,5.263875,7.6283517,3.8322341,5.991354,5.48104,4.0813365,1
12.523489,2.5378172,6.3164525,4.9622035,3.986578,3.8883145,7.370462,3.284357,3.187462,7.4343305,3.9792037,0
12.4765005,2.305454,6.5467777,4.772154,3.970647,3.7251644,7.6050706,3.4320128,3.138751,7.29082,3.982682,1
1.6219501,4.1817007,5.4953833,5.1364074,4.0757523,5.0218654,7.7949123,3.8030918,6.122304,5.29333,4.2311926,0
1.407589,4.306037,5.48165,4.999214,4.1097846,5.1229057,7.7127795,3.8037796,6.236528,5.3493004,4.1284766,1
12.532267,2.4225316,6.4251275,4.888134,4.008243,3.7870216,7.4869795,3.3446965,3.2228327,7.368308,3.9653673,0
12.372755,2.2891483,6.5693293,4.7353325,4.0020957,3.8161366,7.6217837,3.5134845,3.1681602,7.3300824,3.9807413,1
1.7850965,4.1562195,5.581355,5.119232,4.0427885,5.166975,7.7207036,3.838123,5.8655314,5.4731054,4.138712,0
1.5036064,4.3144336,5.5041304,5.0055876,4.0721507,5.2535996,7.726632,3.795195,6.0091166,5.512774,4.1077967,1
12.541652,2.423607,6.4284024,4.873666,4.0082026,3.7814596,7.4840717,3.3465679,3.2262816,7.3530316,3.9645247,0
12.4289255,2.2684546,6.5860286,4.730451,4.0191145,3.7507682,7.644733,3.484496,3.1459303,7.311453,3.9484532,1
1.4808438,4.139809,5.5234504,5.187831,4.0534077,5.1016746,7.727488,3.8581676,6.008912,5.379577,4.137147,0
1.4303814,4.2242036,5.574985,5.124683,4.1150684,5.206262,7.676814,3.873354,6.00981,5.4232345,4.0475454,1
12.510084,2.4079459,6.4421167,4.8671665,4.0061564,3.796919,7.5009665,3.3679752,3.2096539,7.361488,3.9683106,0
12.444392,2.332822,6.5131955,4.8002734,3.9927237,3.7800074,7.575949,3.440123,3.1566107,7.3271785,3.9764478,1
1.4601517,4.111554,5.440555,5.1683607,4.0074806,4.993766,7.7281985,3.8282487,6.1350727,5.286214,4.240398,0
1.4694438,4.2465663,5.4426136,5.0292873,4.0817995,5.026585,7.7519145,3.7948363,6.2590537,5.283302,4.213286,1
12.485143,2.4626915,6.390509,4.911102,3.9605522,3.8310857,7.4448404,3.3467834,3.2316902,7.373412,4.0080457,0
12.500045,2.3319914,6.5334463,4.779743,3.8457243,3.6580503,7.576436,3.3845572,3.234209,7.2433114,4.067264,1
2.5876408,4.6804795,4.8380113,3.8140604,3.6677063,5.0552626,7.3744655,3.3125741,6.6802406,5.8170433,4.957698,0
2.6765132,4.7075324,4.8125095,3.7604742,3.61719,5.07951,7.355902,3.2627208,6.6568923,5.8785424,5.0192165,1
11.630002,3.2153003,5.482904,5.2536507,3.178128,4.7740855,6.217411,3.3879554,3.1094368,7.3624787,4.5481176,0
11.493284,3.2913258,5.472711,5.201299,3.0975304,4.8568406,6.1481733,3.4052565,3.2227733,7.3785086,4.650312,1
3.0518458,4.419294,5.034195,4.139118,3.5912745,5.202897,7.380958,3.4279704,6.011755,5.994325,4.8848596,0
2.8188941,4.6957607,4.837914,3.7106063,3.571627,5.09961,7.332791,3.180316,6.575696,5.967874,5.0918903,1
8.105073,3.9393451,5.489448,4.6121173,2.865868,5.4717145,6.415864,3.845387,4.0439653,7.1688247,5.35392,0
11.79207,3.2229776,5.70715,5.2042403,3.3988452,4.622223,6.4460173,3.392677,3.2386434,7.399059,4.4575214,1
3.3583138,4.118315,5.3262234,4.7800827,3.6367435,5.4596934,7.4602027,3.7326274,5.283922,6.0005627,4.6147127,0
2.782261,4.654808,4.7611065,3.6640403,3.5467286,5.03638,7.263654,3.2596474,6.700471,5.9298186,5.1144276,1
11.567567,3.1639771,5.437791,5.2876244,3.2401948,4.7265043,6.2287245,3.3097103,3.036569,7.3241196,4.4829783,0
11.164898,3.432633,5.5400395,5.088125,2.9971423,4.942368,6.0555787,3.5887399,3.3380857,7.3513656,4.782346,1
9.923461,3.8153367,5.600396,4.815803,2.815105,5.2214212,6.0556893,3.8944583,3.7027953,7.458746,5.387346,0
2.8118556,4.702133,4.7784076,3.7085667,3.5482976,5.0955224,7.3216615,3.2121532,6.637187,5.96013,5.104498,1
11.441709,3.1770456,5.4545593,5.207473,3.0382338,4.8451133,6.2164617,3.4944189,3.0713825,7.3803787,4.6624217,0
11.291385,3.3459477,5.488884,5.133033,3.0215533,4.9024286,6.1111875,3.5018318,3.254805,7.3630633,4.722831,1
3.1606097,4.0766406,5.4316654,4.8305106,3.7641065,5.350744,7.5570364,3.7198703,5.2879376,5.9740286,4.53637,0
2.5875902,4.6832657,4.8891015,3.9255047,3.675352,5.146835,7.4413023,3.3455012,6.531124,5.8289456,4.918914,1
7.8597436,4.0359473,5.33156,4.6901364,2.7987852,5.6296506,6.2703686,3.9054978,4.062524,7.032658,5.3013306,0
7.8483887,4.0363073,5.353764,4.6611094,2.827265,5.605761,6.273731,3.8781734,4.0868907,7.0545526,5.3228173,1
3.600007,3.9438853,5.516244,4.9565263,3.719161,5.433553,7.4212613,3.839675,5.069878,6.071179,4.503637,0
1.7162766,4.324317,5.466854,4.8391943,4.07319,5.171779,7.7167616,3.7746916,6.0821953,5.491391,4.205575,1
8.75618,3.8303545,5.5752196,4.651473,2.8665211,5.4005713,6.307132,3.8367155,3.8935676,7.257377,5.3741674,0
11.70596,3.150204,5.8404374,5.0975733,3.5271935,4.4942374,6.717775,3.3991108,3.2546537,7.425003,4.4275584,1
3.3040822,3.9682412,5.5329866,4.9802427,3.7933505,5.370597,7.490144,3.8281393,5.1868296,5.980641,4.444542,0
1.8658719,4.530661,5.229016,4.4943757,3.975499,5.139275,7.676928,3.5960526,6.42298,5.517924,4.459791,1
8.832526,3.854534,5.6150556,4.5845156,2.9322038,5.344412,6.372276,3.8239717,3.9574406,7.3069544,5.3518257,0
11.824217,3.068594,5.914721,5.1742315,3.4604635,4.524958,6.644686,3.3908286,3.3220766,7.54555,4.3741174,1
3.7638953,3.9432178,5.4791427,4.9317126,3.6368916,5.494528,7.3633795,3.83546,4.999003,6.149575,4.5653596,0
1.8282528,4.4988537,5.233149,4.5167665,4.008028,5.088617,7.6956244,3.6191223,6.461243,5.469432,4.451831,1
9.310221,3.6275203,5.735144,4.66644,2.982418,5.21299,6.5346737,3.8211856,3.8253381,7.372709,5.3372087,0
11.831371,3.0369065,5.916931,5.098545,3.5611446,4.4314137,6.7777953,3.365354,3.2604547,7.4630756,4.3590555,1
3.0973442,3.9932785,5.5266976,4.989756,3.8303225,5.3555403,7.541091,3.825385,5.2417374,5.927378,4.415052,0
1.8038278,4.406457,5.322034,4.6119766,4.0685563,5.0688105,7.729122,3.7023711,6.340901,5.4472084,4.3687277,1
9.384555,3.6030445,5.7872133,4.6555533,3.0228734,5.1159806,6.66511,3.8030214,3.8042283,7.443613,5.293413,0
