0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,active_hand
9.789362,3.1376197,5.833288,3.2929082,4.3367877,5.8174605,5.210917,5.543124,6.485921,1.9783984,4.626229,6.8684435,5.7496243,-2.043282,5.45402,0.65856135,4.9807134,5.8742213,5.068048,5.2493157,1
1.7548345,15.271612,4.644869,3.9291995,-0.008421326,3.850876,5.542963,6.0072813,5.194709,5.0356817,3.966257,4.709424,5.6361384,4.1690464,5.0748625,5.2838197,4.8108873,5.527329,4.794895,5.3397293,0
9.765171,3.1885796,5.8290825,3.3747077,4.3532524,5.849073,5.2266927,5.5590057,6.466256,1.9498209,4.6245522,6.8535295,5.745566,-2.1400313,5.40677,0.55592954,5.000555,5.9220996,5.0163884,5.312992,1
1.7457439,15.274535,4.6428733,3.9208643,0.011548641,3.849581,5.552781,6.0138373,5.203015,5.0410423,3.9738092,4.707516,5.6218104,4.1776023,5.083446,5.2973685,4.8023005,5.5308447,4.797303,5.3467016,0
9.779823,3.1573129,5.831663,3.322286,4.3460455,5.828921,5.215008,5.550124,6.48479,1.9707156,4.62846,6.865992,5.752847,-2.0740623,5.43479,0.62729055,4.988269,5.890003,5.0490055,5.273645,1
1.7432095,15.277709,4.6395974,3.9187834,0.015891159,3.851615,5.554661,6.015083,5.2061286,5.0408025,3.976686,4.705323,5.616962,4.179536,5.086598,5.3012342,4.7990627,5.5334344,4.795242,5.349342,0
9.784509,3.1684468,5.8390107,3.340797,4.3441567,5.8269315,5.2130375,5.563833,6.486144,1.9740506,4.633512,6.8730607,5.7625165,-2.0840354,5.4171777,0.6132313,4.9842134,5.892881,5.044642,5.291,1
1.749642,15.274578,4.6417875,3.925777,0.001931993,3.8524172,5.5473876,6.0094934,5.1997814,5.036654,3.971097,4.706913,5.6287565,4.1725426,5.080005,5.2910466,4.805779,5.5303946,4.79372,5.3442836,0
9.778831,3.1530643,5.8313656,3.314883,4.347167,5.8301578,5.221126,5.5480304,6.4767504,1.9670554,4.6198573,6.857313,5.742918,-2.066092,5.438963,0.6366775,4.9901333,5.887688,5.0514903,5.26877,1
1.7444822,15.2767515,4.6409626,3.9220667,0.009125119,3.8510897,5.552409,6.012963,5.2046003,5.0397997,3.9748545,4.7058554,5.623439,4.1765094,5.085092,5.2973604,4.8004217,5.532583,4.7957344,5.3481226,0
9.853283,3.1069639,5.89847,3.3039808,4.30382,5.7630897,5.202912,5.596834,6.48072,2.0254667,4.5968366,6.8869953,5.755394,-1.9345021,5.419541,0.7470091,4.926367,5.814191,5.1267543,5.2574086,1
1.7857642,15.246144,4.6686654,3.9347486,-0.058672678,3.8337994,5.533926,6.0080023,5.163003,5.041732,3.9349012,4.731042,5.6725607,4.158924,5.0429115,5.264466,4.8388815,5.502104,4.8102264,5.3097825,0
9.78832,3.112766,5.8237906,3.2574952,4.3392115,5.814823,5.21387,5.51329,6.479721,1.9728409,4.60597,6.847627,5.7193923,-2.0295985,5.4873805,0.67840546,4.981094,5.8668914,5.081666,5.2180514,1
1.7618581,15.267635,4.646997,3.9351068,-0.019329967,3.8514717,5.5355477,6.003011,5.1879783,5.0321183,3.9605649,4.712103,5.6449866,4.163341,5.067993,5.2738886,4.8179913,5.523428,4.7933435,5.3338246,0
9.81493,3.1032655,5.8521295,3.2589238,4.319835,5.7926955,5.210886,5.544385,6.473844,1.992694,4.60261,6.8628592,5.73111,-1.9831467,5.4710984,0.71514845,4.9598417,5.8424835,5.1054664,5.2190456,1
1.7939601,15.276421,4.632066,3.9645731,-0.023520218,3.8760076,5.5032635,5.9719996,5.1574874,5.002127,3.9386027,4.6923804,5.648802,4.133514,5.0351663,5.2609854,4.850908,5.5362964,4.7673984,5.318136,0
9.805579,3.1148775,5.845827,3.2701802,4.3283234,5.801953,5.211395,5.543933,6.4799414,1.9879221,4.6086698,6.86306,5.7362123,-2.003044,5.464828,0.6986224,4.967164,5.853305,5.091608,5.2299557,1
1.7610035,15.267548,4.6480675,3.9352086,-0.022455206,3.8499358,5.5361586,6.0031967,5.1886992,5.0329485,3.960819,4.71267,5.646788,4.1631484,5.0687065,5.2740674,4.817187,5.5232306,4.7950525,5.3343973,0
9.829381,3.1473408,5.8799357,3.3018484,4.2657127,5.7771363,5.198656,5.5893984,6.432907,2.0057015,4.657639,6.916572,5.782575,-1.9646434,5.4285808,0.67507666,4.9563704,5.850813,5.1011343,5.2617645,1
1.7701852,15.262555,4.6521525,3.9429219,-0.04064077,3.849728,5.528367,5.997131,5.179463,5.028509,3.9526324,4.7160425,5.660191,4.155657,5.0592494,5.2617984,4.8268027,5.518352,4.7941914,5.326651,0
9.895427,3.0873911,5.938118,3.336564,4.3005195,5.7262726,5.180384,5.6335216,6.5004478,2.0542924,4.596519,6.909023,5.772818,-1.9069039,5.3842626,0.7505018,4.8879523,5.8190775,5.156171,5.267742,1
1.7744951,15.259393,4.6561007,3.9486573,-0.059701372,3.8472383,5.5228014,5.9933825,5.175047,5.0275154,3.9479842,4.7183137,5.6746817,4.1493034,5.0546913,5.2530546,4.830941,5.5153356,4.7965636,5.3230605,0
1.7818205,15.252888,4.662684,3.95263,-0.07264875,3.8425052,5.5188446,5.9913297,5.167561,5.027952,3.9407477,4.724266,5.6834807,4.14534,5.0470767,5.2452044,4.8386955,5.508885,4.800641,5.316209,0
9.908347,3.0798743,5.959617,3.3400555,4.2861857,5.723589,5.2039723,5.651727,6.463424,2.0501568,4.562963,6.8920565,5.749338,-1.8647586,5.3714037,0.7844077,4.8830643,5.791278,5.17257,5.2704906,1
1.7755252,15.261369,4.646535,3.9525735,-0.037082244,3.8579292,5.519433,5.9887094,5.175043,5.018649,3.950249,4.7141876,5.6630797,4.1477933,5.0546412,5.2569013,4.8318095,5.5172634,4.783792,5.3227787,0
9.784564,3.3422363,5.943332,3.7249224,4.292716,5.857249,5.2697554,5.695608,6.3137965,1.909787,4.5850883,6.837121,5.7248454,-2.34936,5.149905,0.24977277,5.0015903,5.9962163,4.931044,5.5944815,1
1.7482667,15.249108,4.676204,3.9042213,-0.0104384,3.812569,5.5662603,6.044192,5.1972904,5.0723586,3.9538045,4.738817,5.635583,4.19949,5.080479,5.286932,4.8002324,5.5045986,4.8325653,5.3324103,0
9.767578,3.3353517,5.91615,3.6992826,4.3168373,5.876172,5.275475,5.6809454,6.331712,1.895936,4.5823545,6.8228464,5.7173543,-2.3569317,5.1779633,0.25843465,5.010937,6.0110135,4.9208736,5.5685544,1
1.7642856,15.269557,4.6410713,3.9446807,-0.029244045,3.8594744,5.527118,5.9937696,5.1860104,5.022527,3.9600556,4.707731,5.654901,4.1544614,5.0657077,5.2654033,4.8207765,5.5253015,4.783933,5.332987,0
9.77168,3.3367603,5.9243817,3.7053452,4.3131166,5.8733664,5.274154,5.6845784,6.3285913,1.8976953,4.582134,6.8242445,5.7185235,-2.3554635,5.1715474,0.25673535,5.0092497,6.0086513,4.923336,5.5739303,1
