0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,active_hand
9.759098,3.2734385,6.5296926,3.0742576,4.4784007,5.611712,4.8180456,5.4332194,3.3449848,7.6979556,4.749959,7.024877,4.363596,-2.1545055,4.715844,0.6540673,4.947452,4.091628,4.8512545,5.2680063,5.173666,1
1.8344898,14.931382,4.714939,3.7663612,0.8790138,4.389214,5.072643,5.025816,5.5538793,5.3198657,4.880404,4.3888783,4.619066,5.0980363,5.5941257,4.7535872,4.463627,5.3605475,4.872833,4.9214835,5.3781657,0
9.70326,3.2500362,6.472768,3.0461617,4.4185514,5.543706,4.8395762,5.515871,3.3401954,7.6837397,4.7491364,7.0773954,4.3141303,-2.2170665,4.753683,0.5634584,4.9889345,4.150873,4.8615294,5.3199296,5.138566,1
1.8336549,14.928728,4.715005,3.7652457,0.8864099,4.393507,5.0729437,5.0252476,5.5541053,5.3183064,4.8824563,4.38908,4.617893,5.098365,5.5938087,4.754527,4.464374,5.362251,4.8728595,4.9208484,5.3785925,0
9.740809,3.2775667,6.507631,3.073444,4.4619412,5.5906067,4.822201,5.461066,3.3389373,7.6929216,4.7450576,7.047671,4.3432517,-2.171951,4.7308226,0.6257309,4.9570975,4.1103625,4.8416767,5.283116,5.157295,1
1.8311859,14.932671,4.7133346,3.763033,0.8858338,4.3944983,5.0697746,5.026239,5.55203,5.320001,4.8818965,4.3858643,4.6151237,5.0959387,5.5972714,4.7537756,4.462178,5.361886,4.8697658,4.923958,5.381495,0
9.71942,3.2632914,6.484127,3.0584097,4.441131,5.567858,4.8326726,5.4858947,3.3386815,7.6875434,4.746412,7.069106,4.323262,-2.1950502,4.746372,0.6000721,4.9736724,4.1325035,4.8494806,5.3051133,5.143688,1
1.8416252,14.922495,4.7195997,3.7696526,0.87798154,4.3877287,5.080193,5.0200377,5.5613832,5.312967,4.8788185,4.3964043,4.6252933,5.105057,5.5866714,4.7577033,4.4687223,5.3593774,4.880261,4.9136744,5.3710327,0
9.70053,3.2537985,6.479239,3.0475736,4.421036,5.5493116,4.836238,5.50329,3.3214488,7.6973643,4.764524,7.0673714,4.3255363,-2.18535,4.7529483,0.59198475,4.99665,4.1473556,4.8562665,5.304787,5.1460447,1
1.8427787,14.921276,4.7192388,3.7738714,0.8752297,4.383834,5.0813985,5.0245214,5.5602794,5.316439,4.8782344,4.3975005,4.626613,5.106707,5.5855594,4.7532477,4.470816,5.358783,4.88144,4.912445,5.369849,0
