0,1,2,3,4,class_numeric
1.4234933,2.8168898,7.1636577,0.8411902,4.4276385,0
1.4314557,2.7717557,7.3761125,0.6285671,4.330138,1
10.081326,0.70958686,3.07325,10.021,3.8439968,0
10.264336,0.691801,3.2172418,10.075932,3.522626,1
1.5169281,2.7093718,7.1425896,0.93591195,4.480713,0
1.4976814,2.7092295,7.465239,0.5678345,4.3681827,1
10.148228,0.72033626,3.0379183,10.059376,3.8603442,0
10.189357,0.62972873,3.2952015,10.037416,3.56511,1
1.531816,2.6103082,6.949977,1.0296781,4.463009,0
1.3791667,2.8231823,7.326113,0.5915864,4.3933654,1
10.039564,0.66258746,3.1679862,10.001153,3.8062544,0
10.248135,0.698634,3.2700174,10.033564,3.486899,1
1.3925925,2.8268847,7.1724086,0.78989434,4.4011426,0
1.4847648,2.7095094,7.4543915,0.6861669,4.2115574,1
10.094365,0.6463189,3.196422,10.0297365,3.7645018,0
10.269378,0.71514267,3.2585118,10.042163,3.4585927,1
1.6052665,2.6369557,7.292189,0.91177785,4.581931,0
1.6673615,2.579555,7.4374847,0.8201996,4.4747763,1
10.077294,0.69171244,3.1099355,10.040215,3.8657427,0
10.1820755,0.7002319,3.3256052,9.967673,3.5071862,1
3.1813788,1.7702307,7.93492,2.1853366,4.7655954,0
3.2713985,1.7636676,7.953513,2.2995458,4.8615994,1
9.17329,1.5433038,3.0342386,9.062422,4.818607,0
8.9733515,1.7303082,3.0393763,8.804851,5.0110583,1
2.8884137,2.0084095,7.239512,2.4678426,4.864662,0
3.2761233,1.7739394,7.840419,2.362151,4.8942757,1
5.774525,1.7873254,4.5698266,6.8816247,5.2255816,0
9.240063,1.3761761,2.9442446,9.193907,4.6625504,1
2.235256,2.8423839,6.4575973,2.8485613,4.6585526,0
3.3070548,1.6728028,7.9680176,2.3316083,4.9155145,1
9.142499,1.5091063,3.0746117,9.065063,4.774733,0
8.683523,1.801924,3.1417418,8.620746,5.1344647,1
7.1376586,1.8848895,3.723836,7.9917846,5.434789,0
3.2451909,1.70885,7.882324,2.2695642,4.841275,1
9.065809,1.6592523,3.032237,8.895074,4.9068336,0
8.832181,1.7807372,3.184892,8.696408,5.0179334,1
2.0905771,2.780281,6.4111037,2.603115,4.759919,0
3.0236382,1.8956281,7.8384776,2.0336208,4.726592,1
5.6366243,1.8606973,4.658046,6.770143,5.241572,0
5.5899014,1.8344898,4.6767163,6.7465725,5.264619,1
2.1552315,2.9757535,5.9405637,2.6455104,4.587161,0
1.6765901,2.5626404,7.3419857,0.9119077,4.350756,1
6.2755375,1.8445181,4.2545004,7.2831025,5.2691746,0
9.232822,1.1724745,3.0989301,9.376444,4.3740215,1
2.1049109,2.8690557,6.1045384,2.5203252,4.6472144,0
2.2815573,2.2663014,7.5988326,1.3787316,4.6019235,1
6.3753467,1.7972561,4.201446,7.3441844,5.249115,0
9.213887,1.2175115,3.0370767,9.3418455,4.423074,1
2.3157704,2.983544,5.8767376,2.8722606,4.595201,0
2.22785,2.2081416,7.668237,1.2628777,4.520875,1
6.854525,1.6674255,4.1723375,7.740498,4.875597,0
9.425642,1.0590619,3.138521,9.5260105,4.2517715,1
1.9290946,2.862292,6.221537,2.2635844,4.610905,0
2.1415997,2.22865,7.5717044,1.2241055,4.4507,1
6.8881245,1.5117624,4.231284,7.852202,4.6663094,0
9.340442,1.1111866,3.1246588,9.4626465,4.2917724,1
2.444413,2.2301397,7.183796,1.9408052,4.6510916,0
2.2469807,2.2047577,7.659057,1.2827166,4.5180693,1
6.303094,1.7819055,4.2917366,7.32836,5.142131,0
9.254237,1.2009995,2.812202,9.423538,4.5557947,1
2.4939098,2.2386172,7.0804543,2.0865693,4.7213016,0
2.647204,2.26846,6.9450665,2.428526,4.802466,1
6.42427,2.1049497,4.095995,7.4056377,5.6641235,0
7.487282,2.2024252,3.237897,8.114354,5.958325,1
3.4127495,2.3486443,6.4350038,3.6375127,4.9635086,0
3.0298538,2.2159142,6.9270005,2.8171165,4.8359427,1
6.4888797,2.081268,4.038592,7.4749937,5.6202455,0
7.5280766,2.2346623,3.161168,8.06825,6.02796,1
2.3675356,2.053971,7.693911,1.3694412,4.426206,0
2.9751399,2.1339352,7.191642,2.4051955,4.708005,1
7.2965913,2.1048648,3.3417344,8.014826,5.9356384,0
8.124403,1.6680676,3.5249915,8.592315,5.1043916,1
2.8219347,2.0588164,7.5615315,2.0064423,4.632778,0
3.1873233,2.3562915,6.652258,3.3247435,4.8978186,1
7.2258925,2.0691822,3.4038537,7.952041,5.8863616,0
7.6934624,2.2258844,3.1269293,8.253373,5.9141774,1
3.1872551,2.499921,6.4178686,3.4071043,4.773124,0
3.287003,2.4159102,6.504156,3.4455366,4.8376117,1
7.3096533,2.1883357,3.5492914,8.021402,5.9475446,0
7.6091833,2.2908695,3.180775,8.167508,5.9960246,1
5.2970533,1.8698506,4.8983207,6.485545,5.13211,0
2.3220606,2.4482656,6.7860827,2.2661803,4.866546,1
5.933905,1.6820635,4.5131083,7.0687256,5.2070355,0
