0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,class_numeric
2.6605737,2.5624533,5.0630975,6.621991,5.1277466,4.8333187,5.1194425,2.9163938,4.5307746,5.4464407,5.3880725,3.9472294,5.395468,4.0225735,4.7954917,5.8005314,5.214343,4.8217607,4.0576687,5.6510887,5.5753107,4.543061,5.156646,4.6214013,4.161988,0
2.6443992,2.5908887,5.033997,6.656163,5.0517044,4.8658867,5.113588,3.0157478,4.618643,5.4140744,5.3201404,3.9231398,5.4834213,4.0124774,4.906419,5.8381977,5.1906114,4.8106265,4.1594076,5.702435,5.6406026,4.4386473,5.0632257,4.6971345,4.196854,1
13.456654,3.4326687,4.596558,3.1246648,3.9756746,5.3979187,5.6189904,2.745537,4.4312353,6.6733313,2.1430128,3.709031,6.906688,6.2144065,3.180211,3.8538427,5.621462,5.526069,5.490821,6.3207774,4.0503755,5.3126664,3.7317467,6.0371714,4.433012,0
13.521312,3.4935663,4.533191,3.0258815,3.859304,5.3628645,5.520469,2.7667685,4.3752804,6.7428894,2.0171943,3.783981,6.825674,6.2954273,3.1388192,3.806188,5.6638136,5.6032233,5.5617156,6.354952,3.9746914,5.305039,3.7735355,6.0706344,4.4445405,1
2.6876185,2.5725346,4.9923315,6.559204,5.0849695,4.8263526,5.109818,2.9596732,4.556809,5.4476857,5.3014245,3.928047,5.473522,3.989892,4.84664,5.8167996,5.245822,4.8600454,4.0974708,5.6640344,5.581072,4.4820185,5.0825286,4.656002,4.163338,0
2.5248141,2.5588427,4.8611546,6.6107845,5.0859394,4.835798,5.05899,3.0889347,4.5578556,5.42398,5.2797484,3.9086435,5.48322,3.9084568,4.9252,5.881345,5.2031384,4.902621,4.1185045,5.649293,5.649899,4.437428,5.05164,4.638632,4.121596,1
13.495184,3.4084513,4.605284,3.10485,3.917746,5.414945,5.552563,2.758158,4.453079,6.6739993,2.0942092,3.729246,6.9084215,6.2329035,3.2185235,3.8721893,5.6268005,5.5266204,5.548876,6.3129616,4.0429177,5.350464,3.755247,6.003061,4.404965,0
13.486515,3.5632973,4.509894,2.9864025,3.8128173,5.345826,5.4382763,2.7702734,4.3720994,6.735549,2.0109909,3.85093,6.757984,6.287907,3.1882148,3.829293,5.6782904,5.6488423,5.588302,6.3952236,3.9550507,5.2795672,3.8348672,6.108378,4.4713387,1
2.8231034,2.613663,5.112454,6.5238705,5.051941,4.850163,5.131489,2.8740194,4.6109076,5.429191,5.271695,3.941667,5.517367,4.036737,4.8267183,5.806823,5.297342,4.83108,4.1388035,5.727244,5.569699,4.4763584,5.0593815,4.7188716,4.2144146,0
2.5884266,2.5740395,5.020726,6.643248,5.1214905,4.856733,5.0639606,2.964792,4.550193,5.4096913,5.357732,3.9337058,5.42315,3.9633346,4.837908,5.852607,5.2141657,4.8560815,4.090664,5.667939,5.624503,4.5068974,5.121511,4.634614,4.131437,1
13.430539,3.3315828,4.6769886,3.1606975,3.9551067,5.3810444,5.567719,2.7012503,4.535281,6.5905156,2.187079,3.6563377,6.987184,6.1484456,3.2762508,3.942362,5.669218,5.443931,5.4769435,6.248193,4.1214952,5.3064117,3.758981,5.92907,4.452169,0
13.529464,3.5286307,4.5026097,2.9946892,3.8266048,5.3797174,5.489952,2.7935498,4.356722,6.7535954,2.005873,3.8187394,6.7902284,6.3052025,3.152456,3.8022864,5.641177,5.6356964,5.5805025,6.387264,3.9462469,5.3175125,3.7990804,6.1027093,4.4333034,1
