0,1,2,3,4,5,6,7,8,9,10,active_hand
10.191906,6.7557416,5.867531,7.2137218,5.3012323,5.6297317,4.96938,4.9867325,7.3789215,-4.153545,6.87803,1
1.6486043,13.649082,4.5130134,4.4189787,9.456438,4.747663,5.196244,3.5262964,4.8016396,4.762473,5.806388,0
10.064309,6.6736317,5.725857,7.201348,5.243555,5.6401534,5.0108447,5.0859156,7.383461,-4.1638,6.868059,1
1.6223783,13.624004,4.5211883,4.390921,9.426301,4.774398,5.1796465,3.5195432,4.778934,4.7662916,5.8277154,0
10.127993,6.7028413,5.7965107,7.1901546,5.2875667,5.618454,4.993386,5.0332093,7.3903594,-4.176092,6.8896704,1
1.6002419,13.607884,4.5571556,4.361789,9.398654,4.804131,5.1461797,3.4829903,4.7657022,4.7308383,5.840464,0
10.136604,6.7093387,5.8042765,7.1902313,5.281038,5.6102962,4.9972334,5.0268865,7.3766937,-4.163414,6.87779,1
1.6226022,13.624406,4.522857,4.3909287,9.427607,4.7747917,5.177158,3.5173833,4.77838,4.76505,5.8290005,0
10.140648,6.7147675,5.8115897,7.2166314,5.2661867,5.6495843,4.978934,5.035962,7.383676,-4.1573024,6.865444,1
1.6303967,13.632634,4.5210075,4.3980136,9.434712,4.7677164,5.182726,3.518995,4.7866826,4.762823,5.8207865,0
10.271209,6.8604827,5.964177,7.3093424,5.258092,5.702595,4.923145,4.951677,7.3526664,-4.0620637,6.7924967,1
1.6719581,13.668076,4.4923105,4.4482174,9.486412,4.7201705,5.2220883,3.5461667,4.81819,4.7691646,5.790476,0
10.254774,6.818566,5.9376388,7.2575026,5.2948046,5.6461782,4.95092,4.9430413,7.348752,-4.109517,6.8412504,1
1.6438462,13.642964,4.500051,4.416943,9.454368,4.7494183,5.1992364,3.5390778,4.794904,4.7746925,5.813473,0
10.262203,6.829873,5.9554276,7.260675,5.2913675,5.653378,4.948459,4.9449553,7.34793,-4.101562,6.837712,1
1.6539875,13.647119,4.4812765,4.437504,9.475128,4.7293544,5.214817,3.5576932,4.7966366,4.7903366,5.8123946,0
10.282809,6.828911,5.9653816,7.2454886,5.3181953,5.6362486,4.9421053,4.920752,7.3561935,-4.119354,6.85932,1
1.6576744,13.654734,4.4855337,4.4332542,9.47091,4.733841,5.212406,3.5533874,4.805205,4.781854,5.8035607,0
10.270227,6.826746,5.9580507,7.236989,5.3090854,5.6285048,4.9553714,4.927138,7.3378634,-4.1111636,6.8644977,1
1.6656963,13.65408,4.473312,4.4486547,9.486419,4.718518,5.2276115,3.5652635,4.8011475,4.794929,5.808644,0
10.2479,6.8752646,5.9642663,7.3308864,5.219745,5.708556,4.95284,4.9862447,7.3273454,-4.02998,6.7513347,1
1.6871525,13.678918,4.482971,4.468447,9.507097,4.701839,5.2351894,3.554785,4.827331,4.769979,5.781665,0
1.6930082,13.683398,4.4809346,4.475881,9.514886,4.695384,5.238711,3.5565145,4.831167,4.769366,5.7780333,0
10.21924,6.881021,5.9434,7.3671517,5.169409,5.7417912,4.959738,5.022805,7.3176126,-3.9932864,6.7036123,1
1.6461275,13.645102,4.498863,4.4180374,9.454889,4.7473435,5.2022476,3.539988,4.796761,4.7737956,5.8116965,0
9.660983,6.556432,5.3359423,7.3705764,4.848806,5.7496643,5.114963,5.432825,7.3263426,-3.9662166,6.6028266,1
1.637716,13.638469,4.50666,4.4069505,9.443382,4.7579117,5.193867,3.5325112,4.791204,4.7700944,5.8168917,0
9.69322,6.55731,5.366391,7.3446603,4.885707,5.7663417,5.127449,5.405979,7.30232,-3.9937098,6.6338415,1
1.6447616,13.644513,4.5034204,4.4161777,9.453491,4.7501388,5.198761,3.535651,4.796558,4.770806,5.8117247,0
9.679253,6.5592093,5.352835,7.3531775,4.8735304,5.7616973,5.1225295,5.414853,7.3103986,-3.98454,6.623047,1
1.6436931,13.644044,4.505363,4.4145856,9.451944,4.751613,5.1973133,3.533743,4.796396,4.7693877,5.8117857,0
9.681019,6.5652437,5.355929,7.378299,4.8479743,5.766609,5.125938,5.4251695,7.3058734,-3.9588711,6.5964947,1
1.6952404,13.688163,4.4809723,4.4745255,9.513213,4.6951118,5.243534,3.5567853,4.836922,4.767184,5.772107,0
9.706496,6.589493,5.3899856,7.444511,4.789067,5.785593,5.1375637,5.4389114,7.2826977,-3.8906271,6.527148,1
1.697519,13.685494,4.4736953,4.481644,9.520725,4.689325,5.2453647,3.563697,4.8323903,4.773091,5.777163,0
9.724163,6.598981,5.4088025,7.451741,4.7874784,5.790487,5.1385937,5.433079,7.2759695,-3.8836598,6.521375,1
1.6452178,13.64283,4.4935217,4.4230504,9.461119,4.742854,5.205938,3.5454419,4.79455,4.7770176,5.8137293,0
9.642425,6.584647,5.3204,7.455898,4.754047,5.7652655,5.120009,5.473377,7.317731,-3.8773255,6.5083075,1
1.6690772,13.668022,4.514849,4.4421034,9.47998,4.72495,5.2185564,3.5240054,4.819462,4.754986,5.788907,0
9.671137,6.5804305,5.3471665,7.4177904,4.805278,5.7690015,5.1234694,5.44135,7.306593,-3.9174187,6.5526114,1
1.6379791,13.637852,4.5121727,4.410709,9.448457,4.7559953,5.190907,3.527345,4.790968,4.7680345,5.8169627,0
9.672871,6.578683,5.348868,7.405829,4.8187294,5.7711687,5.1245804,5.4350834,7.3048916,-3.9299245,6.5660863,1
1.6345171,13.639953,4.523927,4.4034257,9.440973,4.7629037,5.1856985,3.5155509,4.794576,4.7563505,5.8128295,0
9.676036,6.5870094,5.3513317,7.4273653,4.7941785,5.782416,5.1331625,5.4491844,7.2933707,-3.908506,6.543715,1
1.665841,13.66311,4.496546,4.4410715,9.47921,4.7267694,5.216454,3.5420735,4.8136873,4.768578,5.7948723,0
9.709603,6.5969067,5.390716,7.45119,4.7810273,5.7947683,5.142975,5.442649,7.2739506,-3.8841121,6.5207205,1
