0,1,2,3,active_hand
4.507342,-2.7379823,12.815946,-1.3574423,1
7.7170367,6.3595486,2.3632076,-11.58731,0
4.5888786,-2.797758,12.86364,-1.5189029,1
7.718398,6.3583636,2.3631158,-11.586858,0
4.516871,-2.7580576,12.834016,-1.3915625,1
7.7386246,6.3385015,2.38351,-11.607942,0
4.5208497,-2.7722678,12.848066,-1.4094439,1
7.736137,6.3409944,2.3808713,-11.605213,0
4.514556,-2.7349792,12.81154,-1.3672907,1
7.7112613,6.365526,2.356814,-11.581773,0
4.536294,-2.5617151,12.655612,-1.2315707,1
7.691753,6.382393,2.344595,-11.566086,0
4.5036173,-2.654899,12.738295,-1.2836785,1
7.6815333,6.3946376,2.3275402,-11.55173,0
4.5044165,-2.6260674,12.714717,-1.2545986,1
7.7100663,6.365152,2.359597,-11.582369,0
4.5018253,-2.6291912,12.7186165,-1.2612709,1
7.699567,6.37454,2.3513181,-11.573472,0
4.5017667,-2.6395018,12.726457,-1.2685814,1
7.69472,6.3779707,2.3495996,-11.570967,0
4.556461,-2.5077143,12.614745,-1.2434547,1
7.6639733,6.4069257,2.3250506,-11.543933,0
7.681636,6.3915954,2.337547,-11.557914,0
4.6036344,-2.4154053,12.534421,-1.2487981,1
7.707434,6.3675165,2.354153,-11.577076,0
4.959315,-2.7794607,12.845172,-2.1461139,1
7.7215004,6.35426,2.36637,-11.589904,0
4.901003,-2.8233714,12.887247,-2.0812101,1
7.707406,6.3675146,2.3538723,-11.576608,0
4.935919,-2.7885606,12.854222,-2.1204374,1
7.7192717,6.356943,2.3654225,-11.589099,0
4.944638,-2.7847376,12.850473,-2.128486,1
7.6822195,6.391041,2.3386085,-11.558779,0
5.0060616,-2.6082084,12.682316,-2.1496837,1
7.649867,6.4223747,2.322793,-11.53567,0
4.9877977,-2.6077,12.682298,-2.1237934,1
7.702257,6.373102,2.3522253,-11.574676,0
4.9849043,-2.7168303,12.785697,-2.160482,1
7.701555,6.373845,2.3507428,-11.573602,0
4.9945283,-2.7104783,12.779071,-2.170532,1
7.7306385,6.3454766,2.3778014,-11.601464,0
