0,1,2,3,class_numeric
6.576803,6.6444793,4.7277374,4.9558473,0
6.8394656,6.3977327,4.7619076,5.1545005,1
-4.7101855,11.165156,3.8039403,8.44332,0
-4.9054685,10.864115,3.5421987,8.639196,1
6.4048524,6.5851054,4.8672886,5.0922127,0
6.7320905,6.437804,4.730824,5.2364464,1
-4.6943793,11.127095,3.781417,8.4561615,0
-4.86105,10.734301,3.4239223,8.648462,1
6.387646,6.504131,5.0091496,5.0050716,0
6.7875485,6.550619,4.6945987,5.0626135,1
-4.6228437,11.164193,3.8125353,8.433165,0
-4.874482,10.767903,3.4540403,8.6599245,1
6.5475035,6.671485,4.7271085,4.9515753,0
6.8252106,6.5723715,4.664681,5.0004654,1
-4.762772,11.012806,3.664779,8.550843,0
-4.8094225,10.733236,3.424673,8.618265,1
6.5019507,6.6847234,4.69921,5.1539154,0
6.5133595,6.556845,4.665911,5.4655876,1
-4.777737,11.107899,3.7879615,8.39498,0
-4.854449,10.820482,3.5136807,8.470227,1
5.2470284,6.526882,4.1694803,6.734486,0
5.170179,6.5499077,4.2485223,6.7593474,1
-3.8132448,11.164708,4.0791545,6.5297275,0
-3.7002475,11.060061,4.1185403,6.351493,1
4.806114,6.7689667,4.5718436,6.135506,0
4.823058,6.7172117,4.2047234,6.845437,1
-0.5104245,8.859033,4.466957,5.4121447,0
-4.1115036,11.136232,3.9867423,6.9247704,1
4.825024,7.479157,5.045509,5.1601567,0
4.9666824,6.5140285,4.15864,6.862387,1
-3.781927,11.18273,4.0712543,6.5772405,0
-3.5477355,10.711168,4.1522717,6.1596475,1
-2.4039085,9.710665,4.469381,5.708964,0
4.905101,6.6405377,4.132284,6.889353,1
-3.7349455,11.19976,4.0039845,6.573462,0
-3.493879,10.917155,4.1742306,6.2809606,1
4.9789953,7.317941,5.1366887,5.080427,0
5.08112,6.44877,4.268028,6.6266236,1
-0.0648342,8.775999,4.5757885,5.2422576,0
-0.042252954,8.7717085,4.572903,5.2472005,1
4.555807,7.5379057,5.240237,4.7353153,0
6.619226,6.440677,4.819909,5.272644,1
-1.3621116,9.139902,4.5914583,5.700216,0
-4.1657457,10.96915,3.8903282,7.367367,1
4.7798867,7.4084687,5.2543535,4.7921343,0
6.171264,6.5005326,4.5717955,6.038909,1
-1.4115744,9.117965,4.4275093,5.9226255,0
