0,1,2,3,4,5,class_numeric
2.6741474,12.71171,4.3051386,11.890213,2.7355995,7.6476626,0
2.635114,12.620287,4.309012,11.827854,2.7441788,7.7722216,0
2.653102,12.650214,4.2947564,11.822636,2.7327294,7.752143,0
2.6796541,12.6294,4.309166,11.808295,2.7489355,7.7852736,0
2.7193334,12.621353,4.373611,11.87158,2.8028584,7.7863173,0
2.7469125,12.677653,4.4034486,11.94627,2.8298564,7.6685305,0
2.741008,12.6495075,4.399669,11.907481,2.8276103,7.770279,0
2.7110212,12.6578045,4.3518057,11.890763,2.783801,7.6658473,0
2.7628398,12.681256,4.408517,11.950616,2.83709,7.6673665,0
2.6800694,12.695649,4.3079243,11.885504,2.7419438,7.633194,0
2.681245,12.72032,4.300541,11.969338,2.7287147,7.3901176,0
2.670395,12.7358675,4.276545,11.955193,2.7050164,7.3462787,0
3.063141,11.155599,3.0982547,11.035347,1.5826486,11.943883,1
3.0883014,11.202069,3.1418307,10.99577,1.5528842,11.895461,1
3.0466266,11.124882,3.0710933,11.060095,1.6007172,11.967714,1
3.0672822,11.168441,3.109113,11.025609,1.575772,11.930584,1
2.9952095,11.087671,3.0457823,11.079574,1.6548086,11.996863,1
2.9759436,11.058206,3.022029,11.099413,1.6754723,12.023027,1
3.0759985,11.109479,3.0522776,11.079326,1.56909,11.992496,1
3.086735,11.151099,3.0696614,11.066278,1.5595288,11.986748,1
3.0574827,11.13812,3.0813117,11.051042,1.5866159,11.961293,1
3.074758,11.150429,3.0906935,11.0424595,1.5696232,11.951027,1
3.0305321,11.102752,3.0564175,11.074086,1.6191566,11.988362,1
3.0313227,11.142384,3.0891147,11.041662,1.6154692,11.953338,1
-2.57194,1.1537033,-4.021746,8.642136,-1.6497898,-7.5917478,0
-1.6441343,-1.9533815,-0.92793983,10.958688,3.5407112,4.442153,0
-1.6486151,-1.9504026,-0.9176555,10.966786,3.538675,4.445103,0
-1.6333512,-1.9361187,-0.9372291,10.961167,3.5472047,4.433724,0
-1.7083975,-2.0878963,-0.9459544,11.1706915,3.662019,4.87796,0
-1.7343318,-2.0820074,-0.9279126,11.168636,3.6510458,4.88215,0
-1.7531234,-2.1747067,-0.9694384,11.263269,3.7037773,5.0519,0
-1.7701694,-2.2228663,-0.99937737,11.327679,3.7267385,5.163427,0
-1.7725989,-2.2117903,-0.98706746,11.318366,3.7158659,5.1600227,0
-1.7709839,-2.2103097,-0.9854773,11.315051,3.7139664,5.1509314,0
-1.8086419,-2.2353783,-0.9439219,11.3421,3.6823149,5.1774163,0
-1.7665722,-2.2122138,-0.98850244,11.313235,3.7170572,5.144761,0
-1.4298676,-1.9438598,-0.8968654,10.779514,3.5648758,4.0059266,1
-1.4202787,-1.9376732,-0.91368675,10.767939,3.5503366,3.9855907,1
-1.4299569,-1.9425639,-0.9139224,10.77544,3.5478046,3.998351,1
-1.344828,-1.9492209,-0.9188484,10.695453,3.5600476,3.8893914,1
-1.3190162,-1.9666991,-0.96612686,10.670101,3.527806,3.8206894,1
-1.3328551,-1.9794223,-1.0101671,10.666564,3.4940667,3.7646816,1
-1.3650385,-1.9559695,-0.92784804,10.71612,3.54755,3.8990781,1
-1.3032879,-2.0141659,-1.0660939,10.6467705,3.4655735,3.6842043,1
-1.1585133,-2.168005,-1.4424524,10.51089,3.2526364,3.1332226,1
-1.0843165,-2.1861475,-1.5237594,10.449658,3.203318,3.0042067,1
-1.1402088,-2.165679,-1.4520178,10.4916315,3.2538068,3.1194599,1
-1.161872,-2.153193,-1.4340045,10.511196,3.2648818,3.1522572,1
2.6767986,12.707511,4.3014812,11.899904,2.7334282,7.6135178,0
2.7200334,12.707491,4.34766,11.942263,2.7777326,7.58554,0
2.7186828,12.703636,4.360961,11.939292,2.788504,7.616947,0
2.7634625,12.711591,4.395971,12.000136,2.822014,7.5649943,0
2.8212569,12.692325,4.468075,12.036019,2.8887231,7.6239114,0
2.8813398,12.634382,4.5711393,12.075598,2.9795425,7.7280006,0
2.9082825,12.639437,4.598796,12.111303,3.0050616,7.714658,0
2.8975081,12.645415,4.5878963,12.102553,2.9953194,7.700615,0
2.878707,12.606827,4.5964684,12.049587,2.9993765,7.8038697,0
2.9069004,12.590225,4.6231365,12.065752,3.026128,7.825728,0
2.8834147,12.595968,4.6014895,12.046823,3.00402,7.829409,0
2.897251,12.62918,4.595238,12.083079,3.0014663,7.7565703,0
2.8569841,10.94304,2.9290195,11.184923,1.8038757,12.12988,1
2.8792934,10.961789,2.9491067,11.1637535,1.7878224,12.110744,1
2.8427777,10.921008,2.909691,11.203319,1.8199465,12.152062,1
2.8479595,10.9277935,2.9153833,11.198335,1.8159722,12.143572,1
2.8278902,10.904779,2.8938138,11.218124,1.8342459,12.168945,1
2.811584,10.889991,2.8793433,11.234143,1.8490542,12.185455,1
2.8327472,10.912154,2.9052079,11.206475,1.8302045,12.159381,1
2.8322227,10.912138,2.8997786,11.213425,1.8279285,12.164155,1
3.0802507,11.14584,3.0835328,11.050277,1.5635339,11.962109,1
2.8407993,10.919126,2.9066715,11.206156,1.8197296,12.1567,1
2.872702,10.948968,2.929932,11.185252,1.785363,12.130562,1
2.85616,10.933379,2.9195054,11.1932335,1.8037864,12.142686,1
-1.5916274,-1.9546579,-0.9433971,10.882689,3.470872,4.248013,0
-1.6300685,-1.9232591,-0.92890465,10.928137,3.4838347,4.321997,0
