0,1,2,3,4,5,6,7,8,9,10,class_numeric
-0.7674736,6.2149634,10.8209915,3.426705,1.0132965,1.3211023,8.323112,4.7109137,7.7772307,5.068094,5.985228,0
-0.7226597,6.19337,10.794555,3.4549549,0.966436,1.2604525,8.301739,4.696115,7.7361183,5.1220193,6.0002775,0
-0.7100808,6.212859,10.7921505,3.4580832,0.9520597,1.2908709,8.283168,4.689316,7.7541213,5.135042,6.005988,0
-0.7255148,6.204624,10.775774,3.4540026,0.9654935,1.2495978,8.310711,4.6841965,7.7201133,5.1213026,6.019164,0
-0.7768418,6.209408,10.780897,3.4336605,1.0172141,1.2491462,8.347518,4.693069,7.720395,5.067905,6.0123515,0
-0.8609802,6.229383,10.793144,3.4093153,1.1057014,1.2696581,8.406454,4.6992154,7.728517,4.971331,5.994463,0
-0.79699546,6.2113028,10.78228,3.4273124,1.0376426,1.2482436,8.362499,4.69535,7.7167,5.04546,6.0096617,0
-0.806915,6.222344,10.796199,3.4197838,1.0509295,1.2868277,8.367483,4.700691,7.746007,5.0277133,6.00692,0
-0.8039223,6.218593,10.794385,3.417983,1.0473123,1.2676437,8.362279,4.704177,7.73519,5.032454,6.0022807,0
-0.8071654,6.2411933,10.828754,3.3978958,1.053429,1.3492187,8.359321,4.7230587,7.795381,5.0249386,5.9837694,0
-0.83297014,6.2500772,10.911502,3.3718877,1.0935751,1.4930942,8.340937,4.750466,7.8889217,4.9741817,5.916952,0
-0.8487994,6.2522454,10.943185,3.3646066,1.1190215,1.5444045,8.336851,4.7637434,7.925585,4.9434323,5.889898,0
-0.019166116,5.2324247,10.624022,3.2028897,1.0234944,-1.4241837,8.46438,4.9667187,6.4033175,5.6277075,6.1391993,1
-0.005380616,5.241683,10.617369,3.1982257,1.0330172,-1.4078562,8.464052,4.95331,6.3950167,5.6163163,6.1278086,1
-0.055421222,5.2019653,10.661146,3.2028863,1.0005546,-1.4210366,8.475833,5.0045595,6.3914347,5.6570125,6.145243,1
-0.017206123,5.2189813,10.633885,3.1923,1.0336543,-1.4543555,8.490913,4.9671187,6.368274,5.6227536,6.1545525,1
-0.06413654,5.1263986,10.724338,3.2177773,1.0186476,-1.4749455,8.533111,5.016452,6.352267,5.652125,6.2156005,1
-0.07954513,5.1012893,10.744564,3.2215278,1.0076085,-1.4860193,8.551589,5.0337644,6.346177,5.6654873,6.239108,1
-0.025396511,5.1317244,10.702556,3.2096224,1.051189,-1.5051163,8.522094,4.9790897,6.3509703,5.6170645,6.212609,1
-0.03608158,5.155585,10.690828,3.2087634,1.0322059,-1.4722492,8.5105505,4.987956,6.36514,5.632679,6.192913,1
-0.015872,5.1794925,10.6685915,3.1994352,1.0458282,-1.4618012,8.49084,4.9673176,6.377469,5.6135488,6.1711907,1
-0.013131416,5.175523,10.668899,3.2046833,1.0580316,-1.4947697,8.512952,4.966632,6.3446507,5.6077027,6.1894803,1
-0.053816915,5.1371665,10.711673,3.2171903,1.0266174,-1.4796413,8.5295725,5.0069046,6.3496456,5.643531,6.210475,1
-0.036935475,5.1437473,10.696163,3.2124135,1.0437987,-1.5067987,8.538512,4.9911966,6.3361645,5.6258497,6.2200747,1
5.363002,2.8021448,8.709209,-0.58555716,11.308485,6.664522,8.725321,5.1767817,7.411873,3.222357,6.721279,0
14.325005,8.278895,9.283117,2.7572455,1.3723123,7.5003624,9.7606125,5.265126,8.425809,4.808951,5.1576467,0
14.312781,8.290974,9.275375,2.7645893,1.3591833,7.4861183,9.763706,5.2608824,8.414404,4.8119855,5.1698804,0
14.359294,8.2538595,9.314449,2.747002,1.3986095,7.52839,9.789462,5.2364683,8.448384,4.776863,5.1285605,0
14.351588,8.398477,9.187849,2.9092658,1.2922757,7.3515677,10.0053005,5.005345,8.538402,4.918326,5.0616617,0
14.379056,8.361318,9.199906,2.8729968,1.3191822,7.3559957,9.972366,5.0382466,8.554938,4.93542,5.0567875,0
14.353216,8.489753,9.136345,3.0131094,1.225797,7.2592354,10.140376,4.8639836,8.599405,4.9697795,5.002076,0
14.356391,8.525231,9.111591,3.0513968,1.1968544,7.2231913,10.184508,4.81857,8.627619,4.9952054,4.9762716,0
14.3612995,8.545465,9.095973,3.0741203,1.182194,7.1991515,10.20972,4.793034,8.645344,5.0117397,4.958589,0
14.353548,8.527967,9.111694,3.0540104,1.1938195,7.2214246,10.187091,4.81597,8.625279,4.9927797,4.977516,0
14.337324,8.517693,9.128381,3.0409176,1.2004985,7.2344866,10.174025,4.8286495,8.611709,4.978581,4.9923906,0
14.359199,8.5160055,9.122579,3.042562,1.2062076,7.23174,10.177184,4.8256063,8.617875,4.98521,4.986071,0
14.283108,8.0893955,9.249677,2.4985392,1.4690723,7.5025797,9.43963,5.617037,8.524887,4.9069085,5.2641964,1
14.266125,8.1016245,9.267523,2.489762,1.4527559,7.484519,9.406535,5.6513777,8.512115,4.8945913,5.2584677,1
14.269123,8.09658,9.267047,2.4872787,1.4587326,7.4926643,9.40383,5.6537466,8.516329,4.8956122,5.267712,1
14.256782,8.086668,9.264622,2.4604344,1.4540672,7.474801,9.371975,5.6921334,8.519403,4.9061337,5.259969,1
14.263472,8.081153,9.285911,2.4074814,1.4654616,7.438784,9.321281,5.7464366,8.539746,4.906963,5.236178,1
14.246413,8.100508,9.29148,2.4500544,1.4530818,7.481055,9.336979,5.7216377,8.518628,4.8965607,5.2843976,1
14.264535,8.065427,9.259478,2.4344032,1.4757731,7.4848895,9.352452,5.710318,8.545044,4.920791,5.284058,1
14.207226,8.090025,9.335456,2.3849504,1.4692775,7.4925966,9.23125,5.8196163,8.556716,4.9212894,5.3487206,1
14.011447,8.108586,9.587778,2.1140795,1.5176729,7.5502086,8.751407,6.2511106,8.687201,5.0017767,5.628786,1
13.979615,8.120705,9.631093,2.064694,1.5213183,7.5660243,8.677624,6.313624,8.7166605,5.0223565,5.6718016,1
14.052074,8.136521,9.577972,2.0864086,1.537968,7.5685277,8.7745285,6.2129574,8.712955,5.025312,5.582451,1
