0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,active_hand
10.332075,2.7506173,6.583996,2.6423042,4.4752493,3.8230302,5.097163,5.560496,3.1265285,8.139102,5.1010365,3.3802388,6.033235,13.60521,5.131129,9.966873,5.1005707,1
3.5156615,13.14764,5.879336,5.4514875,8.859567,4.8828645,5.7969136,4.8766875,4.7501535,5.865928,5.0444217,5.2450686,5.168588,5.2489543,4.9165664,5.229699,5.8453183,0
10.277687,2.8184178,6.6300187,2.647764,4.4193153,3.8347008,5.136611,5.5735993,3.074238,8.244266,5.139337,3.3390007,6.0139503,13.636499,5.0602036,10.094044,5.1242394,1
3.5241616,13.143827,5.873306,5.4527693,8.860814,4.885015,5.802172,4.8826284,4.744294,5.8599524,5.053583,5.2392936,5.164616,5.2477617,4.9240885,5.234982,5.849269,0
10.329225,2.7824292,6.610641,2.6526296,4.452718,3.79809,5.1115093,5.5345387,3.0934103,8.197311,5.116369,3.3484848,6.012623,13.659201,5.1056943,10.042047,5.1389356,1
3.5234385,13.162411,5.892885,5.4374375,8.8436575,4.868933,5.7834826,4.8637443,4.7629766,5.880271,5.045937,5.2594175,5.182728,5.2352962,4.907268,5.2153873,5.857442,0
10.324625,2.78254,6.607625,2.6472545,4.461273,3.8124747,5.1157794,5.54791,3.0998087,8.188184,5.105869,3.3556736,6.02528,13.647779,5.1031275,10.026864,5.1250477,1
3.5243716,13.165791,5.893367,5.4365635,8.8381815,4.8679333,5.783346,4.8640885,4.7624154,5.882798,5.047409,5.2618923,5.184595,5.235011,4.9092736,5.212805,5.858057,0
10.324203,2.7711642,6.5963063,2.6411152,4.4725013,3.8309643,5.113164,5.56622,3.1150746,8.162677,5.0966806,3.3711193,6.039435,13.622098,5.1104355,9.98806,5.1029253,1
3.5235317,13.160598,5.8920293,5.438174,8.845303,4.8699474,5.7843237,4.8649898,4.761553,5.8786135,5.046178,5.257801,5.1814795,5.236152,4.908937,5.2169733,5.856993,0
10.304421,2.7420893,6.5724583,2.617758,4.477885,3.8687184,5.1016583,5.609552,3.1451156,8.092951,5.090517,3.4054096,6.0624723,13.526974,5.124129,9.8780775,5.045094,1
3.5039768,13.119378,5.85439,5.4755893,8.8906145,4.906616,5.8212237,4.89982,4.727356,5.838571,5.0412474,5.217832,5.1426725,5.269433,4.9295754,5.256689,5.8269477,0
10.339672,2.747753,6.5773425,2.6333706,4.4952583,3.8509998,5.1052866,5.5857677,3.1407487,8.120411,5.077439,3.3942273,6.060349,13.600235,5.1301565,9.938708,5.076171,1
3.5250704,13.160598,5.8938665,5.4382086,8.846506,4.8698497,5.7826805,4.8627076,4.764292,5.87935,5.041934,5.2585893,5.1818495,5.236554,4.903584,5.2164626,5.8573008,0
10.325477,2.7172236,6.558876,2.6263795,4.4868097,3.8448331,5.0784397,5.5866313,3.1555727,8.081261,5.0961394,3.4101827,6.045331,13.543053,5.1555586,9.886479,5.0612125,1
3.5034297,13.120508,5.852147,5.4790587,8.886301,4.9101543,5.824315,4.904002,4.7228994,5.8389006,5.0466433,5.2180524,5.1413445,5.2760334,4.9429092,5.2567167,5.8204927,0
10.327856,2.7281976,6.5658774,2.6276662,4.4876256,3.8471422,5.0877914,5.586857,3.149595,8.093078,5.0905366,3.4042053,6.0504274,13.558138,5.14574,9.898628,5.0650635,1
3.5180695,13.1505575,5.883393,5.448083,8.857435,4.879216,5.7937903,4.874337,4.7522855,5.8693204,5.045975,5.2485485,5.1721916,5.2467275,4.9181075,5.226373,5.847693,0
10.348772,2.705169,6.556979,2.6361625,4.503174,3.8332245,5.0768757,5.573575,3.1578276,8.083859,5.0796785,3.4087136,6.04997,13.575741,5.1705966,9.914323,5.0768647,1
3.5142407,13.139064,5.877376,5.455441,8.871507,4.887496,5.798479,4.877837,4.74954,5.8590894,5.0407734,5.2383804,5.162871,5.253079,4.9149075,5.236797,5.841657,0
10.273947,2.7032642,6.5547953,2.6264246,4.448396,3.827005,5.0535784,5.5778522,3.1477659,8.075564,5.14362,3.408143,6.00586,13.454852,5.163456,9.863883,5.064048,1
3.498921,13.105462,5.847684,5.483119,8.908455,4.9148154,5.827119,4.90507,4.7225657,5.8264766,5.036623,5.2059145,5.132545,5.2758145,4.9285507,5.2687025,5.820499,0
3.4999237,13.104846,5.849576,5.481835,8.910588,4.9137588,5.824921,4.902626,4.7251596,5.8264947,5.0361876,5.205935,5.1331096,5.274607,4.9265757,5.268769,5.821608,0
10.229211,2.686667,6.5429406,2.6214378,4.4144473,3.8293815,5.031145,5.5901675,3.1517437,8.064638,5.1847258,3.417406,5.9802666,13.376517,5.1667557,9.839074,5.050095,1
3.522194,13.1679325,5.903417,5.4316897,8.837081,4.865137,5.7743626,4.855542,4.7720814,5.8865843,5.0405836,5.266417,5.1883516,5.2341332,4.90105,5.2095733,5.857245,0
9.973835,2.9139776,6.6986938,2.608616,4.1166306,3.915393,5.1684914,5.703889,2.9670742,8.491358,5.384167,3.2746308,5.9067025,13.450873,4.8565984,10.373805,5.104988,1
3.5253596,13.172356,5.908006,5.4252005,8.832731,4.8590665,5.7693405,4.850041,4.777483,5.890988,5.0385795,5.2707977,5.193621,5.2272487,4.8944144,5.204852,5.862165,0
10.009737,2.9382057,6.7045703,2.6215806,4.1513553,3.9033017,5.170006,5.679115,2.965532,8.480588,5.3548203,3.268449,5.904051,13.512775,4.876204,10.380916,5.1148763,1
3.5162911,13.154778,5.886789,5.446009,8.8516865,4.8777356,5.789984,4.8702583,4.756926,5.8730264,5.0429053,5.252306,5.17477,5.245149,4.9117303,5.22288,5.848026,0
9.995182,2.9300842,6.7079587,2.616489,4.1360364,3.9120586,5.171263,5.687766,2.955551,8.500754,5.370114,3.2635856,5.8959684,13.473098,4.860793,10.388247,5.1127973,1
3.5142834,13.137826,5.869947,5.4622564,8.868729,4.8927803,5.8066645,4.886734,4.7403255,5.8561873,5.045399,5.235429,5.158225,5.256422,4.924634,5.239683,5.840302,0
9.995638,2.9289474,6.70611,2.621516,4.137755,3.90563,5.174772,5.685542,2.9626434,8.491804,5.366879,3.2684507,5.9060802,13.476735,4.8660803,10.383674,5.116543,1
3.5018282,13.106151,5.845388,5.484604,8.9060955,4.915409,5.8298244,4.9080286,4.7193875,5.8264,5.0369525,5.2057886,5.1318474,5.273758,4.9282165,5.2687106,5.8232017,0
9.949323,2.877496,6.6865153,2.606089,4.096374,3.9095013,5.155007,5.7148967,2.978706,8.475435,5.400376,3.2854376,5.9076586,13.381118,4.862129,10.34001,5.1008444,1
3.5013187,13.109876,5.8534255,5.478268,8.90506,4.910216,5.8212705,4.899243,4.72852,5.831204,5.0369806,5.2106113,5.1372375,5.2718277,4.924856,5.264224,5.824122,0
9.962233,2.8736987,6.681611,2.6072907,4.1099963,3.9082096,5.150755,5.7098765,2.9832375,8.464099,5.3901296,3.2885594,5.9104266,13.381995,4.869236,10.330276,5.100041,1
3.5120556,13.144882,5.8755126,5.4554195,8.862354,4.8866954,5.800885,4.880487,4.746347,5.8629975,5.0449166,5.2421246,5.1652293,5.253796,4.9210567,5.2326875,5.8408866,0
9.949681,2.9081218,6.6993055,2.5991762,4.0921006,3.9235656,5.1734633,5.7218113,2.967132,8.503827,5.403474,3.2770243,5.912675,13.423111,4.841005,10.3791,5.0989804,1
3.508295,13.133844,5.865522,5.465308,8.874187,4.896372,5.8106794,4.8899355,4.737038,5.8522196,5.0440545,5.231363,5.1548157,5.2615647,4.9261146,5.2434034,5.8341966,0
9.957579,2.9195268,6.7037315,2.6026733,4.098584,3.921391,5.176326,5.7153335,2.9635046,8.507116,5.3975863,3.2729347,5.9104295,13.439646,4.8431315,10.389016,5.1025877,1
3.503267,13.151631,5.866319,5.4633317,8.8536415,4.892175,5.810111,4.889811,4.7371254,5.865199,5.0535626,5.2438135,5.1632466,5.2611513,4.9290166,5.2302895,5.8332705,0
