0,active_hand,class_numeric
1.0093961,1,0
-3.0897675,0,0
0.95909846,1,0
-3.0777555,0,0
0.9958823,1,0
-3.0803022,0,0
1.0052965,1,0
-3.092794,0,0
1.0232539,1,0
-3.0734448,0,0
1.16372,1,0
-3.1187918,0,0
1.057166,1,0
-3.0738137,0,0
1.0804207,1,0
-3.0646722,0,0
1.0791336,1,0
-3.0609758,0,0
1.0909227,1,0
-3.0467103,0,0
1.1801217,1,0
-3.081998,0,0
-3.1176057,0,0
1.1927149,1,0
-3.0996091,0,1
-23.40352,1,1
-3.1238263,0,1
-23.385706,1,1
-3.1241078,0,1
-23.432695,1,1
-3.1575341,0,1
-23.412521,1,1
-3.1139803,0,1
-23.49969,1,1
-3.0928438,0,1
-23.516272,1,1
-3.0950727,0,1
-23.446058,1,1
-3.106553,0,1
-23.45976,1,1
-3.116628,0,1
-23.437162,1,1
-3.1028128,0,1
-23.435701,1,1
-3.1073728,0,1
-23.513792,1,1
-3.0963612,0,1
-23.45172,1,1
9.671002,0,0
-29.687223,1,0
9.776216,1,0
-29.740778,0,0
9.763578,1,0
-29.716743,0,0
9.726779,1,0
-29.69602,0,0
9.7904,1,0
-29.721638,0,0
9.793176,1,0
-29.69722,0,0
9.960371,1,0
-29.664896,0,0
9.914436,1,0
-29.593063,0,0
9.955829,1,0
-29.604061,0,0
9.977148,1,0
-29.60409,0,0
9.967781,1,0
-29.59666,0,0
9.994845,1,0
-29.654894,0,0
9.492247,1,1
-29.489553,0,1
9.49536,1,1
-29.503378,0,1
9.516916,1,1
-29.508318,0,1
9.443079,1,1
-29.456226,0,1
9.414021,1,1
-29.488815,0,1
9.427497,1,1
-29.479603,0,1
9.394106,1,1
-29.44652,0,1
9.279259,1,1
-29.493742,0,1
9.112571,1,1
-29.443653,0,1
9.036211,1,1
-29.482664,0,1
9.089208,1,1
-29.45237,0,1
9.082894,1,1
-29.431765,0,1
14.40768,0,0
1.0710931,1,0
1.1450896,1,0
14.46366,0,0
1.0829533,1,0
14.418312,0,0
1.1970493,1,0
14.460159,0,0
1.1876819,1,0
14.451505,0,0
1.2924286,1,0
14.489946,0,0
1.3117182,1,0
14.499157,0,0
1.2421502,1,0
14.420695,0,0
1.1551287,1,0
14.462455,0,0
