0,1,2,active_hand
6.088178,0.9982397,-14.48046,1
1.1272085,5.489653,11.055219,0
6.0714564,1.0189791,-14.460428,1
1.1097763,5.472241,11.037527,0
6.0776978,1.0154761,-14.454287,1
1.1083428,5.4710245,11.035681,0
6.0800743,1.0239877,-14.43448,1
1.1041037,5.4677596,11.030149,0
6.098676,0.9908989,-14.462006,1
1.1063933,5.468965,11.034341,0
6.0792108,1.012746,-14.480472,1
1.1043822,5.466956,11.032379,0
6.0701213,1.016128,-14.505721,1
1.0984471,5.4609323,11.026727,0
6.07822,1.0099536,-14.486417,1
1.1024672,5.4650574,11.030674,0
6.0623016,1.0187212,-14.503262,1
1.0866963,5.449172,11.015069,0
6.0639205,1.0197508,-14.526965,1
1.1002294,5.4626927,11.028595,0
6.085271,0.99915975,-14.501294,1
1.1002575,5.4627686,11.0285635,0
1.1013067,5.463832,11.029612,0
6.091928,0.9888511,-14.512836,1
-7.20939,-1.0220921,-5.0789843,0
8.447663,11.243724,10.343441,1
-7.2190313,-1.0315747,-5.0877523,0
8.421575,11.207363,10.379002,1
-7.208541,-1.0211439,-5.0776687,0
8.433868,11.224578,10.362321,1
-7.2063274,-1.0187575,-5.075359,0
8.397415,11.120608,10.416743,1
-7.193266,-1.0063345,-5.0617275,0
8.3871355,11.133518,10.426433,1
-7.207977,-1.0204353,-5.0772886,0
8.369683,11.100037,10.45132,1
-7.2075095,-1.0205164,-5.076514,0
8.357833,11.098407,10.464595,1
-7.206461,-1.0189369,-5.075078,0
8.382937,11.122909,10.433235,1
-7.185009,-0.9982926,-5.0542145,0
8.408136,11.111321,10.412088,1
-7.205729,-1.0184462,-5.074222,0
8.348731,11.087698,10.472909,1
-7.2203436,-1.0343951,-5.084033,0
8.333704,11.087703,10.489292,1
-7.2063103,-1.0280573,-5.0773897,0
8.320679,11.088934,10.502278,1
-8.891844,-1.5545105,-2.1863184,0
1.6297613,-12.19237,-6.292519,1
-8.858648,-1.3488213,-2.0345979,1
1.6836733,-12.18833,-6.2071424,0
-8.870952,-1.3597525,-2.0300248,1
1.6855903,-12.181264,-6.199072,0
-8.86459,-1.3512932,-2.041208,1
1.6795034,-12.169452,-6.1936874,0
-9.008178,-1.4533271,-1.9592775,1
1.713061,-12.201008,-6.1750345,0
-8.972151,-1.4197323,-2.0009048,1
1.7050897,-12.195833,-6.1852274,0
-9.092089,-1.5250059,-1.9518635,1
1.7160671,-12.208447,-6.1723685,0
-9.094971,-1.5393972,-1.9498355,1
1.7519044,-12.250562,-6.160492,0
-9.081587,-1.5343323,-1.971215,1
1.7107265,-12.193855,-6.1690474,0
-9.101584,-1.5407399,-1.955096,1
1.729152,-12.225962,-6.1727433,0
-9.099376,-1.5457057,-1.9558883,1
1.7126713,-12.206459,-6.1865773,0
-9.097051,-1.5499661,-1.9840796,1
1.7124932,-12.195075,-6.1785274,0
-8.912948,-0.063202,-0.9839723,1
1.7855729,-12.487186,-6.435431,0
-8.902799,-0.026288778,-0.9518799,1
1.7922757,-12.488317,-6.4257584,0
-8.906963,-0.03494042,-0.96049047,1
1.7732964,-12.477931,-6.443812,0
-8.901256,0.2686468,-0.73435545,1
1.7457395,-12.481483,-6.495588,0
-8.880384,0.32428774,-0.7137134,1
1.7512324,-12.486413,-6.493219,0
-8.899439,0.37164685,-0.6409718,1
1.7485366,-12.478248,-6.4958706,0
-8.904192,0.34597936,-0.65198076,1
1.7872128,-12.509572,-6.4678764,0
-8.869588,0.4094016,-0.6288353,1
1.7542548,-12.502323,-6.5105376,0
-8.950989,0.46008956,-0.54385275,1
1.725131,-12.466772,-6.5128508,0
-8.911514,0.4518657,-0.58243245,1
1.7682422,-12.490295,-6.4718776,0
-8.961813,0.4754702,-0.5253712,1
1.7311723,-12.468507,-6.5125933,0
-8.960893,0.43853787,-0.5544016,1
1.7732129,-12.496985,-6.4707713,0
-6.528693,-9.621972,0.5381106,0
6.1275744,0.96778274,-14.384367,1
6.16613,0.9300626,-14.335878,1
-6.498745,-9.626617,0.50868213,0
