0,1,2,3,4,active_hand
-6.3741603,0.18417776,-4.596539,3.4596775,-5.554847,1
-0.45965138,0.3680691,14.978332,14.168748,-5.014257,0
-6.353905,0.20713094,-4.5734205,3.4753501,-5.536203,1
-0.45958984,0.3680011,14.978429,14.168803,-5.0143514,0
-6.368016,0.18780124,-4.59756,3.4556139,-5.5591316,1
-0.4608543,0.36906493,14.978128,14.167191,-5.0134716,0
-6.376928,0.170986,-4.624464,3.4282362,-5.5888085,1
-0.45962876,0.36798948,14.978581,14.16869,-5.0143914,0
-6.3529906,0.21073875,-4.5832014,3.4664888,-5.546453,1
-0.46216726,0.37062284,14.975779,14.166436,-5.0118227,0
-6.3659725,0.20017655,-4.579505,3.4720619,-5.53935,1
-0.4503788,0.35885978,14.987449,14.178426,-5.0236154,0
-6.357183,0.21310142,-4.568716,3.480351,-5.5291567,1
-0.4626736,0.37112793,14.975153,14.166035,-5.011316,0
-6.358155,0.20399152,-4.5904975,3.4605286,-5.552026,1
-0.46444657,0.3729152,14.9734,14.164367,-5.0095735,0
-6.35554,0.21139152,-4.5763435,3.4729104,-5.5382357,1
-0.46359524,0.37205848,14.974179,14.165192,-5.0104074,0
-6.366604,0.20084828,-4.5754848,3.4759102,-5.5345354,1
-0.46336254,0.37185064,14.974422,14.165451,-5.0107055,0
-6.368905,0.20728362,-4.558826,3.4922366,-5.5153823,1
-0.46374065,0.37222612,14.974,14.165076,-5.0102463,0
-0.499648,0.4085755,14.937314,14.130955,-4.974197,0
-6.3768735,0.19072104,-4.572546,3.4801314,-5.5296397,1
-2.9694655,2.3518407,14.457749,11.050382,-3.307639,0
13.004409,5.7165656,7.163309,8.601724,2.0476573,1
-2.98012,2.3445446,14.4619,11.059363,-3.3171456,0
13.004174,5.702884,7.1540494,8.6122465,2.0362823,1
-2.9641583,2.3548007,14.456164,11.046846,-3.3035455,0
13.016178,5.731833,7.1603928,8.599004,2.0619678,1
-2.9557526,2.359995,14.45373,11.04095,-3.296848,0
13.038275,5.776001,7.1664195,8.582848,2.1007214,1
-2.9235075,2.3788195,14.440551,11.022981,-3.274739,0
13.0276375,5.781009,7.181552,8.567346,2.103424,1
-2.945427,2.3704598,14.446579,11.030899,-3.286716,0
13.06404,5.799674,7.1498165,8.596365,2.121826,1
-2.9400067,2.37058,14.446741,11.030604,-3.2849061,0
13.081391,5.8002877,7.1272135,8.599784,2.1329637,1
-2.930543,2.3765135,14.442834,11.024812,-3.2780387,0
13.054088,5.7988963,7.1624804,8.58286,2.121099,1
-2.9261818,2.3830972,14.433836,11.018808,-3.2725809,0
13.055097,5.8060446,7.166574,8.5802965,2.1261077,1
-2.9421191,2.3631318,14.454786,11.039132,-3.2915874,0
13.067225,5.8038607,7.1479816,8.59347,2.127265,1
-2.9109495,2.377162,14.437752,11.030644,-3.2770479,0
13.079416,5.804707,7.132498,8.607477,2.1288977,1
-2.9201446,2.3814604,14.438814,11.020698,-3.2721522,0
13.082995,5.800745,7.1251044,8.617262,2.1251693,1
-0.0719408,4.9139023,5.263343,12.966072,-4.675141,0
-2.5140486,0.74543846,9.844651,-4.8767624,7.2627482,1
0.113268115,4.784938,5.1532784,12.996474,-4.6028743,1
-2.5268962,0.775648,9.875539,-4.8676295,7.3502703,0
0.11471555,4.7694387,5.1388164,12.984137,-4.5893507,1
-2.5198321,0.7701463,9.870053,-4.870156,7.353766,0
0.109466225,4.7716885,5.140596,12.981985,-4.593165,1
-2.5306287,0.78124857,9.881139,-4.859369,7.3705997,0
0.13493803,4.8800097,5.2426386,13.091252,-4.6690536,1
-2.5838172,0.8368936,9.937098,-4.849834,7.403437,0
0.12036527,4.873231,5.236435,13.09334,-4.685986,1
-2.5322645,0.7838693,9.8839655,-4.851961,7.377693,0
0.11493335,4.958479,5.3234477,13.190552,-4.7479315,1
-2.551902,0.80428535,9.904491,-4.8600473,7.3750954,0
0.09976705,4.937324,5.301168,13.165527,-4.7418804,1
-2.5703437,0.8216131,9.921922,-4.863922,7.3767605,0
0.083077475,4.952695,5.3176746,13.191142,-4.764609,1
-2.5683908,0.82174337,9.922008,-4.878979,7.3961134,0
0.053640433,4.9521804,5.3184347,13.1990595,-4.7932124,1
-2.557327,0.8077866,9.908004,-4.8656073,7.3688703,0
0.06461601,4.973142,5.3387547,13.219926,-4.7874804,1
-2.5533378,0.8030683,9.90322,-4.865716,7.3623304,0
0.07448863,4.946301,5.310791,13.178953,-4.75827,1
-2.542613,0.79371685,9.893849,-4.865385,7.3690486,0
