0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,class_numeric
-0.5215227340442697,-0.38614036979549043,0.7964792195986273,-0.5899805015912452,0.5940854650254891,0.6076661259053351,0.9540115553568067,-0.5484749353175253,-0.19926566158501804,0.00035128474263241454,-0.6056456308461093,-0.1205275272418399,0.0045770680860502365,0.9932565782066444,-0.272565137759352,0.23824517768696424,0.7134202077379367,-0.23101931273582965,-0.058617686503565004,-0.3029836844858585,0.46937411612890645,0
-0.5366198681710922,-0.4143694805122615,0.7995294028498834,-0.6241257029489778,0.6987658960830825,0.7054020285780878,0.9683562550683203,-0.566833286971294,-0.1569563024113083,-0.05817322303128302,-0.574482979117675,-0.07777701317284001,-0.011215623489037372,1.024653695988319,-0.25359266162701133,0.24681420113350291,0.7717197136464086,-0.2681819631649664,-0.0743957557889497,-0.29788206535413914,0.4783473277022823,0
-0.5338930791763047,-0.3659964959974656,0.778650900975624,-0.6354933841211862,0.5807533887605839,0.6393467655809262,0.9627780878728596,-0.5609475510608914,-0.21305652296500316,-0.030571137305710913,-0.5733231844187343,-0.11892402844972313,0.006636050123924155,0.9768915217561632,-0.28149531871788674,0.22210174049378745,0.7705147629791669,-0.25741155211393957,-0.066473195195682,-0.34674332041103206,0.5032886464309907,0
-0.5364906800680939,-0.33104994736833115,0.7526541603852879,-0.644486195951094,0.507488534570957,0.5934063322897384,0.9502517521772251,-0.5492607370194269,-0.24136554343046374,-0.011002583802736825,-0.5627441245505217,-0.14372486837902793,0.017601009097517616,0.9246328960229034,-0.28805650893975127,0.21706750925913704,0.7451633540142868,-0.25007207189063085,-0.05988892669380383,-0.3589685064263332,0.5117863709643174,0
-0.5344701662127963,-0.34213511479914643,0.7567360684714304,-0.6450467267824245,0.5299660680823236,0.5957924719469275,0.9553445066593845,-0.5548145091334986,-0.2250331643646066,-0.0036251476264018275,-0.5830038935270483,-0.1347628145234216,0.005262079007848887,0.9326571761443777,-0.2750583196034553,0.2455634801463016,0.6989748678152271,-0.25279814050099286,-0.034200221259459526,-0.33070130814267185,0.480523462812943,0
-0.5472056321113311,-0.4107546468811235,0.7825164515795417,-0.646443868299326,0.7188517667483891,0.7347171465792992,0.9692593837611957,-0.5735070066265441,-0.1446815493286908,-0.07148779436678342,-0.5662162814605723,-0.06930545019403786,-0.019097122333895548,1.0294869423278215,-0.24304810836407864,0.2586714684752697,0.7732594304711707,-0.2803590755618875,-0.07011647922910297,-0.28979817163942384,0.4687285733759796,0
-0.5518673049937979,-0.4558029275352485,0.8100335446438786,-0.6541495249773486,0.8429082654009089,0.8172369173083424,0.9814551741705014,-0.5751915944399926,-0.08951181092670618,-0.11705504219989461,-0.554806404285436,-0.02736880263691456,-0.025683427806248025,1.0938307882276255,-0.2233206219689276,0.27936480388807017,0.8040599979943651,-0.29922626872156577,-0.08667949747576761,-0.24813886952889927,0.45015999326528405,0
-0.5521303078379383,-0.413896831588723,0.7860385215179723,-0.6608536017470591,0.7446306649719131,0.740021910644815,0.9735644571306983,-0.5767510264808469,-0.13633363622248656,-0.07803844806536994,-0.5920662369004566,-0.05683745468049345,-0.01721122686992189,1.0548042277230487,-0.23409713592661857,0.28355728295136806,0.7694307261544747,-0.27252307629252726,-0.07298677139687973,-0.26594022857807104,0.45388539400629535,0
-0.5492798808902787,-0.4090961527432677,0.807780997397792,-0.6947545762647799,0.7383966562926652,0.7241994446409089,0.99088152332636,-0.5876926117327049,-0.15159715858519374,-0.09279356738066373,-0.6182185298988196,-0.05517650515940581,-0.009771117231297616,1.0579195016985037,-0.24344814469865483,0.2980682737051959,0.7707970888077589,-0.2861691605500776,-0.06680675044817519,-0.2803547459146407,0.4644533371802645,0
-0.5606686842599392,-0.4535708850388435,0.8540164347562086,-0.7225285129398594,0.8930683823132741,0.8304734312015905,1.0364696580731976,-0.6135230790123763,-0.10919554079569252,-0.15731191661722102,-0.6521085698592844,0.03126626793690938,-0.005707600295650071,1.1720838393620356,-0.204038738854358,0.3128964096412683,0.8601888144258137,-0.30823718912745135,-0.13400758078515224,-0.26731830237304055,0.4490888640473789,0
-0.5493782237623663,-0.48661738572073443,0.9250258708467576,-0.7432584553646641,0.9590778207295257,0.8582119762283325,1.094512901763729,-0.6389876770290366,-0.11198382517796616,-0.1945554944889782,-0.6897949738786276,0.0677670009820589,0.010482014648020462,1.2387034281512823,-0.2129012182934186,0.30608038597383264,0.9407669217184773,-0.34607920032699685,-0.1608714622073408,-0.3098118580385064,0.46497089401352504,0
