0,1,2,3,4,5,6,7,8,9,active_hand
-0.831429585352317,1.634738669191167,-0.4830126022138611,0.37202842497429184,0.5240426934536815,0.7239623380058537,-0.779480032358018,0.5403338921993195,-0.5418062033339739,0.08493404792434867,1
-0.14169737916998434,-1.1157441329044349,-1.3554950149677452,-0.3499429482175203,1.107362326002763,0.1835951733572303,0.5395698255867515,-0.7752342383911266,-0.07800714710772733,0.4217798228615965,0
-0.8631117124739184,1.6938476334003458,-0.491792342119653,0.41944138088925276,0.5809241883359589,0.7927850933604044,-0.8057643170926517,0.5654320709532501,-0.5127985965210394,0.05791372060656568,1
-0.13909950748287825,-1.1167089199457476,-1.3567797917036177,-0.3473252208389729,1.0997013076103606,0.17873016515658477,0.5299363763800055,-0.7789330196235246,-0.07977662752309578,0.4091486761528293,0
-0.8425710509582438,1.6775114388695311,-0.4961215993479706,0.3983416225014293,0.5372191713947039,0.7629732634803192,-0.8318492468781283,0.5063071524562245,-0.5567584009441156,0.0670131260232338,1
-0.12331856117267272,-1.124227068364907,-1.3518074872173114,-0.33369492119365474,1.0595491358756746,0.18531537020147534,0.5018963350669202,-0.7850432605978263,-0.09967416910551766,0.3540004778810919,0
-0.829233981070193,1.6657557876992843,-0.49190479443784624,0.38810714979394123,0.49238736249510157,0.730935864383517,-0.8294320424411517,0.4704001751188575,-0.5779795265395956,0.07516286920824311,1
-0.12254097207755422,-1.1235885799856182,-1.3501509253030444,-0.33283324615670773,1.0575457118597027,0.1801410250612234,0.4930479643156807,-0.7927236683341464,-0.10079887902539704,0.34719507372274006,0
-0.8328299196429021,1.6695980096892944,-0.4916116523392511,0.4007091426967498,0.5084644212837773,0.727129109445027,-0.8351458969654308,0.5133719454422008,-0.5488461751992247,0.10424949059224085,1
-0.12016720774497447,-1.1245056322022124,-1.3601540852553573,-0.31440812546069313,1.0502321846408822,0.15738347725972301,0.4927215573593926,-0.7860192993867016,-0.05901447983627477,0.41991576295678895,0
-0.8778539694721317,1.71727399060258,-0.49289230068445805,0.44775205519713324,0.6130474882062493,0.809754861411997,-0.8348418105949607,0.5759430173353003,-0.48689244968080414,0.06518757762252435,1
-0.11569546123307245,-1.1250184548877937,-1.3527345045115011,-0.3059056723292574,1.0181955878457658,0.1628991712699851,0.49082327611189347,-0.7554697438440191,-0.06553561248466912,0.39498347211771195,0
-0.9063771934141445,1.7619480922711812,-0.49859194192206285,0.483120086895581,0.6686772612130581,0.8663867641855837,-0.825195577606771,0.6131283357273232,-0.43573527219799557,0.04134547295131138,1
-0.09747218492141665,-1.1264812342744317,-1.3504663353315385,-0.274658245231296,0.9503322155977887,0.14253681584224892,0.46207228187266197,-0.7231749058499387,-0.04515540090134579,0.3836551448457009,0
-0.8852092554968178,1.7516096396935066,-0.49989323992572166,0.4619054789781964,0.5998430743850046,0.8290092454232925,-0.8260217561923047,0.586445065837429,-0.4962142440070502,0.07244820902974514,1
-0.11143312881179683,-1.1250334149673666,-1.353659735800258,-0.29332930717903005,0.996583806692205,0.1535040671770365,0.4867241852064092,-0.7377318885586109,-0.05066312898089774,0.41013701471206404,0
-0.8848882721787168,1.804576383585612,-0.524478195085455,0.47719350152473594,0.5734117812899928,0.8662661549000846,-0.8440785652629533,0.5825378391753473,-0.5202137290735332,0.07424410768142824,1
-0.09294787431477229,-1.128714883947344,-1.359794172154977,-0.26545943199026645,0.9538460059166443,0.12433588356370583,0.44787506334626537,-0.7469815365686328,-0.024839750288717866,0.4155983168818019,0
-0.9150678631931813,1.8963843685346806,-0.5491126494744338,0.5122067863849843,0.6102764922206534,0.9746787657146749,-0.8645209937688915,0.6382788851313288,-0.5550900081610932,0.05530913237568425,1
