0,1,2,3,class_numeric
-0.41594819398921756,-0.011976500822658121,-1.1902702381543036,-1.022169077262993,0
-0.5414403851311738,-0.2670881220845171,-1.4111886062707963,-0.9556368963895466,1
-0.4909357970288838,-0.09897637482427828,-1.23278857389784,-0.49240340171384706,2
-0.4806796123649213,-0.023409971467667667,-1.0824263002873247,-0.5594181507494268,3
-0.5222019817631458,-0.20399864251042837,-1.2605953113498913,-0.8048434427644671,4
-0.5507080651031131,-0.2554951092055797,-1.3411601962887847,-0.8092757949101304,5
0.9010743797799416,1.2852436647914338,2.072523352249731,0.37235383555098356,0
-0.4118533870243172,-0.4618050946917502,2.4164345710784367,-1.4013205231279369,1
-0.36877060761747005,-0.3034957484992537,1.720473957159697,-0.728915869583088,2
-0.31255019442474663,-0.31097260934601023,1.614815041522061,-0.6710443111628358,3
-0.3247373797259332,-0.17148621745414747,1.8224721521802016,-0.5184512960482429,4
-0.39550241698988925,-0.3292879332942444,1.7006701474525983,-0.8501381846454622,5
-0.4565882680043018,-0.035542834736560364,-1.0511798027311101,-0.78320103358013,0
-0.557495172201481,-0.2703135941978249,-1.2915499797257026,-0.6109824000586774,1
-0.5929476016415172,-0.4576965705660321,-1.5297987100244004,-0.8783687014456981,2
-0.575128934038329,-0.3877753795462697,-1.3768466195365194,-0.5973600927916215,3
-0.5638275283463129,-0.3111556936524928,-1.1032892383373356,-0.5568041281147116,4
-0.5552193376740402,-0.263682649314394,-1.0270734187598027,-0.4249360372714989,5
0.7618977789123469,0.22687100557631268,3.210458988320252,-0.0020223866650115794,0
-0.22645244416764648,-0.6659521665512907,2.898005966479983,-1.5947004720694336,1
-0.18896163701736363,-0.2122943513580144,2.0037597588037457,-0.4315614930577336,2
-0.1679887679697098,-0.2000227252127641,1.8506647013112782,-0.3654441820728993,3
-0.2638628605286129,-0.2475781565485103,2.1059549767270496,-0.5896481888967188,4
-0.4357311922385168,-0.6630865282889773,2.4002161323668383,-1.7086569612616505,5
-0.3998921833883847,-0.010100430142066982,-0.9276609897042384,-0.8610155170552365,0
-0.5662932882885181,-0.31680530041896104,-1.186802843015199,-0.6343829147593858,1
-0.5225831685633411,-0.16652176637207183,-0.9336289470155421,-0.2694074310658863,2
-0.6029990488890885,-0.45555282410667436,-1.4437217956873338,-0.6418405715135935,3
-0.5608679350510601,-0.3045209590156331,-1.027171835151849,-0.54298070356997,4
-0.5777085818605276,-0.3512202978086732,-1.1163565495048544,-0.4494326459845717,5
0.1743455518818453,0.0837379927820063,2.346810068430587,-0.3638438450995164,0
-0.39022531183619386,-0.6253263111052686,2.9725961370569705,-1.9483643306319498,1
-0.2948665564345464,-0.2732365190702292,1.9970265843972266,-0.5886239717857625,2
-0.27915326046246863,-0.2576621226397859,1.8405024088793787,-0.5051086425608505,3
-0.3093322487828451,-0.1498662054020331,2.128451782588081,-0.42312299099319467,4
-0.4757416582873852,-0.49801878572562963,2.3253342963262185,-1.379125900474526,5
-0.4592559451955332,-0.07704048259387619,-1.0056907622880595,-0.8002521679088552,0
-0.5789985622453018,-0.362556513649403,-1.1979569182799983,-0.6252979656521104,1
-0.5530477824913504,-0.27189304011904253,-1.1353005540604295,-0.45990106334683867,2
-0.5956677810979845,-0.4110750013264955,-1.4584837172888188,-0.47629845181378294,3
-0.5636927880368814,-0.2980949637241781,-1.1110378267708592,-0.4681058278920042,4
-0.5932822436926762,-0.4152333542303459,-1.2429930036667587,-0.6844392340320936,5
0.414549272968728,0.07851489834092817,2.691108364221019,-0.23837976279319245,0
-0.26971835307911235,-0.5316332605019751,2.8448170385433538,-1.343376976457151,1
-0.26121906649013105,-0.2867087325527567,2.1578622909240575,-0.5837503713493412,2
-0.25257363997824145,-0.3977302378050175,2.0559364068558157,-0.7483828722108591,3
-0.2729654054729034,-0.20320886963236368,2.2216361488632717,-0.5745942568304716,4
-0.4107234906031532,-0.36146133147502735,2.1287976914021254,-0.8980397408002609,5
-0.4997415279529568,-0.13916655365244604,-0.967654054309962,-0.6762725662716496,0
-0.5909607784388324,-0.3993028043000893,-1.2722452325204912,-0.5413293909563005,1
-0.5761670751003676,-0.32718415335374246,-1.2411043211668256,-0.3415845318965529,2
-0.6184784133655598,-0.5011368629855433,-1.5988647085006775,-0.6180551116006829,3
-0.5825995608353158,-0.36322696156108997,-1.2185089531010127,-0.507988613184136,4
-0.5949411501045971,-0.40884347125465026,-1.2793554044714663,-0.5001978418814941,5
1.0392857322416746,0.7459455493289121,2.4368532391210436,0.5060633966189779,0
-0.2235496463773657,-0.2582360770607167,2.1469557967480832,-0.612383034233299,1
-0.18102971717412578,-0.1614250650486822,1.7600687150595402,-0.30987826967255694,2
-0.192084011470446,-0.24247383474959616,1.631436342936937,-0.38041889812207524,3
-0.27520076580609387,-0.2782580741048912,2.022950527730566,-0.5389277524428041,4
-0.3499014231781338,-0.46745002903916855,2.1623546936277873,-1.0609827588583707,5
-0.4504632289295064,-0.0521554590296148,-0.44765754782039285,-0.1774360567107912,0
-0.5161360871658507,-0.08450677656639104,-0.43325944452203097,0.2483831637179603,1
-0.49998852164550905,-0.16012541073911976,-0.536177613192227,-0.024729042315789103,2
