0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,class_numeric
-0.5215227340442697,-0.38614036979549043,0.7964792195986274,-0.5899805015912454,0.5940854650254894,0.6076661259053351,0.9540115553568066,-0.5484749353175259,-0.19926566158501766,0.0003512847426324138,-0.6056456308461096,-0.1205275272418399,0.004577068086050692,0.9932565782066463,-0.2725651377593649,0.23824517768696576,0.7134202077379368,-0.2310193127358292,-0.058617686503567225,-0.30298368448586094,0.4693741161289148,0.3511876720829721,-0.09004027295149192,0.08042697286535265,0
-0.5366198681710922,-0.4143694805122615,0.7995294028498836,-0.6241257029489781,0.6987658960830827,0.7054020285780878,0.9683562550683246,-0.5668332869712932,-0.15695630241130842,-0.05817322303128272,-0.5744829791176763,-0.07777701317284001,-0.011215623489036786,1.0246536959883226,-0.2535926616270228,0.24681420113350447,0.7717197136464075,-0.26818196316496534,-0.07439575578894798,-0.2978820653541405,0.4783473277022897,0.4024459899503634,-0.09335351903864378,0.07552798158251922,0
-0.5338930791763047,-0.3659964959974656,0.7786509009756242,-0.635493384121189,0.5807533887605841,0.6393467655809262,0.9627780878728638,-0.5609475510608924,-0.21305652296500394,-0.030571137305710632,-0.5733231844187362,-0.11892402844972313,0.006636050123924917,0.9768915217561666,-0.28149531871789873,0.22210174049378764,0.7705147629791663,-0.25741155211393985,-0.06647319519568212,-0.3467433204110343,0.5032886464310007,0.3249185072715167,-0.07978093981303203,0.07216467625439967,0
-0.5364906800680939,-0.33104994736833115,0.7526541603852881,-0.6444861959510915,0.5074885345709593,0.5934063322897384,0.9502517521772217,-0.5492607370194279,-0.2413655434304618,-0.011002583802736566,-0.562744124550521,-0.14372486837902793,0.017601009097518234,0.9246328960229035,-0.2880565089397591,0.21706750925913887,0.7451633540142861,-0.2500720718906305,-0.05988892669380438,-0.3589685064263347,0.5117863709643278,0.26860142907362916,-0.06189577745981652,0.06941331824868398,0
-0.5344701662127963,-0.34213511479914643,0.7567360684714369,-0.6450467267824246,0.5299660680823238,0.5957924719469275,0.955344506659383,-0.5548145091335004,-0.22503316436460605,-0.0036251476264017343,-0.5830038935270502,-0.1347628145234216,0.0052620790078493395,0.932657176144384,-0.2750583196034662,0.24556348014630267,0.6989748678152273,-0.25279814050099036,-0.034200221259460414,-0.3307013081426723,0.48052346281294883,0.31168042479844155,-0.06277367075958135,0.06422960082998166,0
-0.5472056321113311,-0.4107546468811235,0.782516451579542,-0.6464438682993275,0.7188517667483871,0.7347171465792992,0.9692593837611999,-0.5735070066265451,-0.14468154932868998,-0.07148779436678315,-0.5662162814605732,-0.06930545019403786,-0.01909712233389491,1.0294869423278241,-0.24304810836409116,0.258671468475271,0.7732594304711702,-0.28035907556188727,-0.07011647922910362,-0.28979817163942717,0.4687285733759883,0.4305276981637628,-0.09901979649475004,0.06741414734014059,0
-0.5518673049937979,-0.4558029275352485,0.8100335446438787,-0.6541495249773488,0.8429082654009069,0.8172369173083424,0.9814551741704941,-0.5751915944399901,-0.08951181092670679,-0.11705504219989422,-0.5548064042854393,-0.02736880263691456,-0.025683427806247362,1.0938307882276295,-0.22332062196894042,0.27936480388807156,0.804059997994365,-0.29922626872156477,-0.08667949747576716,-0.2481388695289004,0.45015999326529477,0.5105404698366268,-0.12343311372774027,0.06450880124053036,0
-0.5521303078379383,-0.413896831588723,0.7860385215179724,-0.6608536017470702,0.7446306649719178,0.740021910644815,0.9735644571307015,-0.5767510264808462,-0.1363336362224856,-0.07803844806536973,-0.5920662369004597,-0.05683745468049345,-0.01721122686992129,1.0548042277230536,-0.23409713592663112,0.283557282951369,0.7694307261544758,-0.2725230762925266,-0.07298677139687974,-0.26594022857807265,0.45388539400630346,0.44994966317971347,-0.0959687307061791,0.06276832701755657,0
-0.5492798808902787,-0.4090961527432677,0.8077809973977913,-0.6947545762647801,0.7383966562926654,0.7241994446409089,0.9908815233263644,-0.5876926117327026,-0.15159715858519196,-0.09279356738066347,-0.6182185298988223,-0.05517650515940581,-0.009771117231297047,1.057919501698496,-0.24344814469866893,0.2980682737051975,0.7707970888077582,-0.2861691605500761,-0.06680675044817475,-0.2803547459146425,0.46445333718027443,0.423290977687277,-0.08793382663332845,0.06161833670623858,0
-0.5606686842599392,-0.4535708850388435,0.8540164347562083,-0.722528512939861,0.8930683823132745,0.8304734312015905,1.036469658073198,-0.6135230790123775,-0.10919554079569234,-0.15731191661722066,-0.6521085698592852,0.03126626793690938,-0.0057076002956494,1.1720838393620394,-0.20403873885437113,0.3128964096412693,0.860188814425816,-0.30823718912744874,-0.1340075807851526,-0.2673183023730437,0.4490888640473881,0.5082573842310574,-0.10559466305643009,0.07050806927757626,0
