0,1,2,3,4,5,6,7,8,9,10,11,12,active_hand
-0.831429585352317,1.634738669191167,-0.4830126022138609,0.37202842497429195,0.5240426934536815,0.7239623380058531,-0.7794800323580178,0.5403338921993195,-0.541806203333974,0.08493404792434857,-0.11991116287475612,-0.0727373768962216,-0.17066136204950239,1
-0.14169737916998434,-1.1157441329044349,-1.3554950149677452,-0.34994294821751903,1.107362326002763,0.18359517335723033,0.5395698255867531,-0.7752342383911266,-0.07800714710772728,0.42177982286159577,-0.23241137021449523,-0.38780273629659756,0.08323488805239104,0
-0.8631117124739184,1.6938476334003458,-0.491792342119653,0.4194413808892528,0.5809241883359589,0.7927850933603974,-0.8057643170926517,0.5654320709532501,-0.5127985965210408,0.057913720606566,-0.13138595118526875,-0.05932603853949464,-0.2109849732022941,1
-0.13909950748287825,-1.1167089199457476,-1.3567797917036144,-0.34732522083897294,1.0997013076103606,0.17873016515658482,0.5299363763800053,-0.7789330196235246,-0.07977662752309575,0.40914867615282857,-0.23788881514230334,-0.38095693398161107,0.08084768681602762,0
-0.8425710509582438,1.6775114388695311,-0.4961215993479706,0.39834162250142935,0.5372191713947039,0.7629732634803122,-0.8318492468781282,0.5063071524562245,-0.5567584009441158,0.06701312602323393,-0.1448040555904081,-0.03819180626888996,-0.20777719675983522,1
-0.12331856117267272,-1.124227068364907,-1.3518074872173114,-0.33369492119365207,1.0595491358756746,0.18531537020147182,0.5018963350669201,-0.7850432605978263,-0.09967416910551684,0.354000477881092,-0.2566133798542091,-0.37795886913704757,0.12039976985390652,0
-0.8292339810701933,1.6657557876992843,-0.49190479443784624,0.3881071497939413,0.49238736249510157,0.7309358643835154,-0.8294320424411515,0.4704001751188575,-0.5779795265395955,0.0751628692082422,-0.13739173377577624,-0.03318195921740397,-0.19730947764667287,1
-0.12254097207755422,-1.1235885799856182,-1.3501509253030444,-0.3328332461567078,1.0575457118597027,0.18014102506122165,0.4930479643156811,-0.7927236683341464,-0.10079887902539858,0.34719507372273917,-0.2615177369309623,-0.3646882996825959,0.11850340960586232,0
-0.8328299196429021,1.6695980096892944,-0.4916116523392511,0.4007091426967471,0.5084644212837773,0.7271291094450254,-0.8351458969654308,0.5133719454422008,-0.5488461751992245,0.10424949059224027,-0.1372182651184078,-0.0542040317158952,-0.1825552141450276,1
-0.12016720774497446,-1.1245056322022124,-1.360154085255357,-0.3144081254606932,1.0502321846408822,0.15738347725971946,0.49272155735939255,-0.7860192993867016,-0.059014479836274746,0.4199157629567866,-0.20604588439260788,-0.37777446656022257,0.06481201878276244,0
-0.8778539694721317,1.71727399060258,-0.4928923006844579,0.4477520551971329,0.6130474882062493,0.8097548614119902,-0.8348418105949614,0.5759430173353003,-0.4868924496808039,0.06518757762252325,-0.1511161397442134,-0.050275580527411684,-0.22060366828405562,1
-0.11569546123307242,-1.1250184548877937,-1.352734504511501,-0.3059056723292576,1.0181955878457658,0.1628991712699887,0.4908232761118934,-0.7554697438440191,-0.06553561248466909,0.3949834721177145,-0.20335525993755363,-0.38565506658254883,0.08191842832000117,0
-0.9063771934141446,1.7619480922711812,-0.49859194192206246,0.48312008689558067,0.6686772612130581,0.8663867641855839,-0.8251955776067709,0.6131283357273232,-0.4357352721979954,0.04134547295131103,-0.1553658316104768,-0.052889469443827615,-0.25297608517803466,1
-0.09747218492141664,-1.1264812342744317,-1.350466335331538,-0.27465824523129595,0.9503322155977887,0.14253681584224895,0.4620722818726619,-0.7231749058499387,-0.045155400901345774,0.3836551448457007,-0.1737656191814434,-0.38359898197171455,0.06656816446062801,0
-0.8852092554968178,1.7516096396935066,-0.4998932399257214,0.4619054789781961,0.5998430743850046,0.8290092454232918,-0.8260217561923046,0.586445065837429,-0.49621424400705,0.0724482090297451,-0.14066182742882705,-0.07120986911413583,-0.22783871544587594,1
-0.11143312881179679,-1.1250334149673666,-1.3536597358002578,-0.29332930717903016,0.996583806692205,0.1535040671770374,0.48672418520640914,-0.7377318885586109,-0.05066312898089772,0.4101370147120638,-0.18003477902131043,-0.3931127991858786,0.06471514434341064,0
-0.8848882721787169,1.804576383585612,-0.5244781950854546,0.4771935015247358,0.5734117812899928,0.8662661549000824,-0.8440785652629541,0.5825378391753473,-0.520213729073533,0.0742441076814282,-0.13409894764125077,-0.06866049678915688,-0.25776223142474675,1
-0.09294787431477228,-1.128714883947344,-1.3597941721549769,-0.26545943199026645,0.9538460059166443,0.12433588356370655,0.4478750633462654,-0.7469815365686328,-0.024839750288717856,0.4155983168818016,-0.15513473733607877,-0.3773632076000698,0.03539352351066153,0
-0.9150678631931815,1.8963843685346806,-0.5491126494744335,0.5122067863849838,0.6102764922206534,0.9746787657146725,-0.864520993768892,0.6382788851313288,-0.5550900081610932,0.055309132375684224,-0.12716313219042577,-0.08575308752565027,-0.2955444297363624,1
-0.07897983668841341,-1.1320884898021568,-1.3591631143165508,-0.2569840836197168,0.9333048110358617,0.11836753708321573,0.424683296751098,-0.7603417976058903,-0.030887327995614108,0.38692935459909367,-0.16387255189137137,-0.356738292770341,0.054102594406509046,0
-0.9212783537071885,1.9617951461662069,-0.5857924592925751,0.5244384335223162,0.6230084520873118,1.0537058682918465,-0.917139007137488,0.6604893335136682,-0.6058059432607544,0.042441403570718766,-0.1315715310297367,-0.08492829611894043,-0.34522599738282117,1
-0.08144163637749881,-1.1377253939421146,-1.3601495218031376,-0.26011194846220687,0.9424218046581654,0.13336031392304956,0.42506300836936134,-0.7747090741054586,-0.04849343888686564,0.37028765820492204,-0.18308963851891583,-0.37859078365397747,0.06681080385081525,0
-0.10785945969038224,-1.1340184853243584,-1.3654890316372403,-0.2863894902062441,1.0066906007048106,0.14715258299926923,0.46582877791793886,-0.7835554580558711,-0.04857005476019239,0.4175245921031532,-0.18681060201396416,-0.4071812504175105,0.039788540143421994,0
-0.9213829319747869,1.9852493361642491,-0.5963242280024799,0.5015521801746928,0.592835183484727,1.091496677554563,-0.8616746906724427,0.7382425618182945,-0.6796061088733949,0.042968230621753506,-0.0623766701694326,-0.1906735511442634,-0.3268706430361175,1
-0.03255915769839567,-1.143741832875204,-1.361500383105575,-0.20183898388899213,0.838971041594399,0.09077481202187805,0.3592042669744906,-0.7549875347088126,-0.010005584864278189,0.34367442520515007,-0.13408625166925317,-0.32962942475495904,0.06788246647656425,0
-1.141991782410126,2.250007561206232,-0.5062520042237547,0.8831307787721876,0.9894847927646101,1.3509189953591736,-1.067369879857638,0.9112056735681661,-0.2595676600011458,-0.03245269588165377,-0.14098598478916652,-0.08221255613577455,-0.3532780238103975,1
-0.031049982129829328,-1.1412060180628902,-1.3612229117370205,-0.20558177840047046,0.8388916991007578,0.09264402941674295,0.36996869766230456,-0.7414434344086032,-0.007954405155876289,0.34917854437098994,-0.13039799611978922,-0.32615448125596774,0.077748926941495,0
-1.1407436662231512,2.2518427459556905,-0.5096509763038107,0.8827312389695371,0.9912532446817234,1.355333666800429,-1.0581285938796707,0.9165410780135377,-0.245968013336741,-0.03460676688259681,-0.14214969890729137,-0.06742573033471448,-0.35804094679817977,1
-0.044667791301019985,-1.1379410369057148,-1.3617453005888003,-0.2283723975652641,0.8661384865330657,0.1090040237601283,0.398076336185762,-0.7305381396391118,-0.02737104387589267,0.34078347246717955,-0.1495079108939682,-0.33953751845076796,0.09392600042014115,0
-1.1223016983402743,2.235090517151092,-0.517970192977447,0.8631431420916708,0.9498443207783999,1.3271888800645224,-1.0465456846142214,0.8814197107383877,-0.2825735288387094,-0.03266148444639187,-0.13696682980816463,-0.051654187508527453,-0.3660178517355382,1
-0.05130984648747621,-1.1410373021293245,-1.360112492592512,-0.22557734513085273,0.8604850590040255,0.12161882708785016,0.4044421536400294,-0.7191939120655225,-0.030696567159926136,0.33517619443095403,-0.1531264648710636,-0.37012406896706035,0.08821271306364536,0
-1.0766610306959554,2.193454606134963,-0.5257530497571049,0.8178785334907673,0.8129840784462595,1.2297070137514212,-1.018419800004971,0.7773097534762142,-0.38860612287870067,0.000704376148094096,-0.11717079325715894,-0.07049223911057728,-0.3591428246490441,1
-0.10810862762224473,-1.126752315210163,-1.3603661376311056,-0.3040158433056683,1.0191956289406372,0.1540750373789588,0.4828718881025804,-0.7706206962151044,-0.060514123087375964,0.3948903945510195,-0.20417228674609864,-0.36859826000224216,0.08469222112489525,0
-1.0759659506145725,2.211934502680182,-0.5429218190477763,0.8071182059987815,0.82260439391063,1.274798880819998,-1.0153924177585447,0.8082558306193296,-0.4173750774145463,-0.009617298711563211,-0.11002097659790655,-0.05956916731789379,-0.3734982697481743,1
-0.06138491228856116,-1.1360130747441632,-1.3605928899867974,-0.2351413923832836,0.899751079452558,0.10312284871538778,0.3972392354652209,-0.7625512359406573,-0.02052450078925869,0.3726178860377937,-0.1497775241052391,-0.331039708325212,0.06092347697534677,0
-1.0279281496024661,2.156542794521059,-0.5461804443053954,0.7507218309392114,0.6966069088706003,1.17398899840601,-0.982981151229259,0.7350886282435917,-0.5035635382531959,0.030587499690032074,-0.08443426082627996,-0.08091406929174841,-0.34274852243602916,1
-0.07466139277307032,-1.1368632091011188,-1.3571139233131833,-0.2517588101131662,0.9130058883395098,0.1354124349635579,0.43472902890278153,-0.7323340374037834,-0.040993797884965294,0.35880440147760756,-0.16971736724273953,-0.37039722391779745,0.08688329347493674,0
-1.0095983046989383,2.1242949693697355,-0.5472053137994665,0.7197165452990373,0.6643711616060457,1.1428165757919484,-0.9565778154493295,0.7096154938716723,-0.518800203989061,0.028197796506905123,-0.07714106545298033,-0.08340552380003692,-0.33807412227353134,1
-0.08187362927879824,-1.135737513692658,-1.3546598462009691,-0.259825768890507,0.9256696092998934,0.1441800524285707,0.44389293866739316,-0.7327429743726998,-0.0484554455384589,0.3575961031458438,-0.1789913010482855,-0.3804723610646665,0.08945581331481493,0
-1.048517284213384,2.169944927786227,-0.5513088197212797,0.753250146999624,0.7707594644076395,1.2398417076059498,-0.9589064275617174,0.8164372290910268,-0.47366297915719946,-0.011688718915815051,-0.06564111717064412,-0.1097119607877957,-0.35792296079126834,1
-0.08233038642953928,-1.1344662758367579,-1.3537350397889802,-0.2559960077254496,0.9197729036943991,0.13964166481428392,0.44610732764858124,-0.7219096815314763,-0.04033237334066439,0.36978016364557165,-0.1667765141407978,-0.3779395073939027,0.08166486001662404,0
-1.0465431808153756,2.170840198283604,-0.5506949150936234,0.7498549769957548,0.7544170255162198,1.234297810470958,-0.9374963778089012,0.8228679310837577,-0.47886218502801486,-0.008509153312361661,-0.04956785486818929,-0.12282642941501858,-0.35143605799818717,1
-0.09323681137137277,-1.1345633540558742,-1.3555962205084497,-0.26858103863557103,0.9494307203120202,0.15175186481636774,0.4616037683195187,-0.7319780823469878,-0.04843687798293428,0.3778620833039523,-0.17545873057341593,-0.3939233765092884,0.08129233964587365,0
-1.0184896977233295,2.143050433731647,-0.5505259165477676,0.7296708936849194,0.6790000729168251,1.1672241877588305,-0.9597794556147766,0.7331560702778598,-0.5204610252749602,0.024099263018498747,-0.07094434931471831,-0.10038072110277278,-0.3450562481015027,1
-0.11838641399241073,-1.1277267162647842,-1.3547335114116164,-0.297823044151542,1.0158999833943323,0.16204908246447547,0.48471302078942846,-0.7612744529772268,-0.05680379328946702,0.41225930888157336,-0.19175984369768007,-0.41752293014201797,0.052045820560521996,0
-0.9940526545759197,2.11008225186061,-0.5436420077500379,0.7043603261986948,0.6103631271254768,1.1018252235831052,-0.9758196024869559,0.6858036180153163,-0.5799118152534405,0.058914640288308465,-0.06585308166603308,-0.13651019826951896,-0.31498541873829666,1
