0,1,active_hand,class_numeric
-0.6125812470473898,-0.560116865714985,1,0
0.609493097353732,0.2602186823137541,0,0
-0.6171050259047938,-0.5509305714164048,1,0
0.6136943180152511,0.26003425128343277,0,0
-0.6066551011256534,-0.5634728392119286,1,0
0.6295813755171477,0.2614965674478007,0,0
-0.6067360426860261,-0.5722781419242531,1,0
0.6310904086827467,0.2618052657866268,0,0
-0.606489814411535,-0.5706887648906209,1,0
0.6278820432269183,0.2588436889691275,0,0
-0.6161735733390107,-0.5444278652480674,1,0
0.6348757919575706,0.2619753098377171,0,0
-0.6197626600997596,-0.5327264718615503,1,0
0.6537376862235842,0.26240498153448744,0,0
-0.6171900026339744,-0.5486833138781969,1,0
0.6384514774816457,0.26169596435038667,0,0
-0.608470530458683,-0.5685245818266046,1,0
0.6543038122264493,0.25876722502637745,0,0
-0.6096267863219881,-0.5691936486849232,1,0
0.6662684103100995,0.25739578505114824,0,0
-0.5946183037289422,-0.58405457344932,1,0
0.6634153396972388,0.2585056834317825,0,0
0.6390104172831643,0.25931573769497024,0,0
-0.5983461548873695,-0.5873236593886588,1,0
0.698106503318695,0.25252021133663916,0,1
-0.6643901235860894,-0.46488919042684673,1,1
0.6982558090671607,0.25093506747008537,0,1
-0.6626281800136966,-0.46684295100575274,1,1
0.6904353450536412,0.25162319229184943,0,1
-0.6579777138401488,-0.4788871705176314,1,1
0.6866825563923294,0.25562278366720154,0,1
-0.653008164239312,-0.5079998088292961,1,1
0.6366154364775992,0.25715103295384845,0,1
-0.6472816743021353,-0.5144326452137284,1,1
0.675844717644909,0.2546594030597505,0,1
-0.6409959073753378,-0.5417349768791736,1,1
0.6671909219279275,0.2590592593496654,0,1
-0.6373843860152597,-0.5489807240552351,1,1
0.6616227525105098,0.2606019243307468,0,1
-0.6411148250709608,-0.5251800015085092,1,1
0.6612951402005786,0.2610516076836989,0,1
-0.6429563527492306,-0.5270954751266794,1,1
0.6500876027598659,0.2612743257711688,0,1
-0.6380240802563354,-0.5454955961856841,1,1
0.6248160290496673,0.2612041115168407,0,1
-0.6363472887264342,-0.5552941898829196,1,1
0.6376615311198793,0.26375220876649724,0,1
-0.6324117433311559,-0.5669163893117483,1,1
0.08241125611483195,0.8377733077742834,0,0
0.3020451859435178,-0.0035271154007387655,1,0
0.15992210660649753,0.7690390956530314,1,0
0.3508893991114861,-0.012063271811516516,0,0
0.1175551839526909,0.7691538176878445,1,0
0.3730498210216692,-0.01916933901681158,0,0
0.06833904517177784,0.7797286141843948,1,0
0.3890038015118201,-0.024596280265911413,0,0
-0.0649640496283773,0.8084828756729481,1,0
0.4140238250578323,-0.024780335000451622,0,0
-0.12870482306834208,0.8088868320191103,1,0
0.38374273441245965,-0.01988940889643789,0,0
-0.1919902958832854,0.8033454323061645,1,0
0.3979939360102069,-0.020507541154770013,0,0
-0.2312422382413402,0.8025798093322654,1,0
0.4426083778390287,-0.032716898863880586,0,0
-0.271677027574267,0.7922524923809485,1,0
0.4182748988234595,-0.028020823427095408,0,0
-0.30354856958803994,0.7752233793177364,1,0
0.4141837500942376,-0.023796703226589267,0,0
-0.3044379126277574,0.7646741002240045,1,0
0.3955575101433667,-0.019472657730267812,0,0
-0.3086381115318612,0.7820791300798087,1,0
0.3935548292195489,-0.019933958257400824,0,0
-0.3154548256480208,0.8154992188364896,1,1
0.40598478063444216,-0.02623568336904116,0,1
-0.3420260123393578,0.7902073861880088,1,1
0.41258205682878174,-0.026829488510774047,0,1
-0.3515975563554844,0.8013649139240464,1,1
0.40348889964595713,-0.025269527677459488,0,1
-0.41850690974892457,0.7600025911029714,1,1
0.3732370397622274,-0.019507582205494988,0,1
-0.42965753753011643,0.7360107587779868,1,1
0.3711770827293724,-0.019698278717724952,0,1
-0.44749061705070925,0.7134295487701966,1,1
0.38268186562698286,-0.02222712963386737,0,1
-0.45542901819699527,0.7153768393477055,1,1
0.37365377310182507,-0.021249783900491984,0,1
-0.4506329313032722,0.6854770427025074,1,1
0.3569076792816347,-0.01697591437493313,0,1
-0.4656401479708663,0.6645192864849202,1,1
0.3534186992549586,-0.018040211470119513,0,1
-0.4433663325444524,0.679893449941319,1,1
0.36738642167116564,-0.02002269933325177,0,1
-0.448408549810315,0.6779453985450136,1,1
0.3654719779449778,-0.021247020129003008,0,1
-0.4311405495818704,0.7148022060785427,1,1
0.3945280321137424,-0.028586660771640866,0,1
0.8363739225090128,0.19107287944787074,0,0
-0.6511566558126464,-0.5393520220966956,1,0
-0.6600699910420839,-0.5413775031089704,1,0
0.8463596151429844,0.18913205696721988,0,0
-0.6633428761622895,-0.5297649674022754,1,0
0.848613428048921,0.1801726510380486,0,0
-0.661371019735845,-0.543282670525741,1,0
0.8521226038001243,0.1800056750959814,0,0
-0.6574936929692137,-0.5679649195725983,1,0
0.8256491602575506,0.195431534305488,0,0
-0.6554227309653865,-0.5697120801237753,1,0
0.8220395668675466,0.19341086654663278,0,0
-0.6414184653533924,-0.5969617780902224,1,0
0.7972218205438331,0.21029061047732608,0,0
-0.6435811478845339,-0.5770712111191995,1,0
0.8557419022066046,0.18217269316897627,0,0
-0.6333512622385429,-0.601295935213608,1,0
0.8519528246739174,0.1904325352197167,0,0
-0.6251554076940282,-0.6100023247130494,1,0
0.8442440461049273,0.1863408839848317,0,0
-0.6293069385422446,-0.5869824473454883,1,0
0.8045239019791687,0.20664520013011298,0,0
-0.6327536049098446,-0.5916026153072207,1,0
0.8105157202114386,0.21123145077328973,0,0
-0.7206198454544546,-0.4094289207579051,1,1
0.7313114441329878,0.22613565694697313,0,1
-0.7141392055693867,-0.4234549794942089,1,1
0.7011675798867424,0.22681430646817172,0,1
-0.7136848099794664,-0.48026331841561415,1,1
0.6910419626621838,0.2330149727236501,0,1
-0.6967288733379252,-0.509155267254243,1,1
0.7317403233317663,0.23015414270115148,0,1
-0.6809464971470467,-0.5282973116637133,1,1
0.7138224749224048,0.23028235559536306,0,1
-0.6614841879863357,-0.5712158981350451,1,1
0.7507175372021166,0.21676090094898715,0,1
0.7626235109611967,0.21773750257283006,0,1
-0.6420771643151677,-0.6219201276912952,1,1
0.7256748570349608,0.22983010890947905,0,1
-0.6477071505576535,-0.6008867552248933,1,1
0.6651711053783491,0.2428124927671831,0,1
-0.6385684797888569,-0.6106183249655427,1,1
0.7335851990082639,0.23386962929459343,0,1
-0.6477160175291472,-0.5955248918503493,1,1
-0.6559905347472328,-0.5726724157783427,1,1
0.7501497155874683,0.22538356271714338,0,1
-0.6599127697896221,-0.5621756644545824,1,1
0.7676665354251402,0.22512120230918517,0,1
0.18480892565321003,0.8629444171050997,1,0
0.3394715807253774,-0.014737020932321179,0,0
0.09620071004145934,0.8611893507135778,1,0
0.3896475103360019,-0.022987214280401944,0,0
0.018301022323523635,0.8546216844834206,1,0
0.37443597666550227,-0.015582884522949743,0,0
-0.09360872725678157,0.8960510781700486,1,0
0.4219789085690022,-0.031360076547705056,0,0
-0.12917716105806853,0.8990613415350093,1,0
0.32100707447135873,-0.010914837708213318,0,0
-0.2112685706442227,0.8907251071311628,1,0
0.3783767020206029,-0.022141534842344855,0,0
-0.24425905418115798,0.8704648931752063,1,0
0.3972227526820857,-0.023728591408558215,0,0
-0.27454987075317583,0.8624808371936191,1,0
0.3767594023645717,-0.02145556253027252,0,0
-0.26115537195190314,0.8495489862187393,1,0
0.3485117543952964,-0.01602664706171678,0,0
-0.24935155635649314,0.8727092532399839,1,0
0.3987447549602905,-0.024013427892859575,0,0
-0.2482567475248823,0.8728764424876183,1,0
0.4165781699483969,-0.029551754104214987,0,0
-0.22237907966426132,0.878895527082948,1,0
0.3887560202885753,-0.023395594379197707,0,0
-0.349172286640967,0.7810904617481834,1,1
0.3388920138123638,-0.01929169620944687,0,1
-0.35347035314071745,0.7937157293308645,1,1
0.33579173867951895,-0.019273540148009978,0,1
-0.3383949738862423,0.8109971248415888,1,1
0.365417908256571,-0.025336623455188473,0,1
-0.33986567755874525,0.8006557817135932,1,1
0.3394302147951098,-0.021248441163241753,0,1
-0.3595778644420226,0.7742416054955449,1,1
0.31809764053798145,-0.01288081254943973,0,1
-0.34576177647279055,0.7855604628079267,1,1
0.3192542981417416,-0.014560047966254456,0,1
-0.3583375916238177,0.8010386037092347,1,1
0.32762287684961333,-0.019054474547473145,0,1
-0.3521016839676937,0.8116302544922478,1,1
0.34610215296786273,-0.020655455026980827,0,1
-0.35930258484169886,0.8000317870450198,1,1
0.33837437795873293,-0.021630208142117604,0,1
-0.3581121141257432,0.8058446538314242,1,1
0.32288565770426214,-0.017259092140427257,0,1
-0.34905607045464443,0.7929903339361967,1,1
0.33033275930456607,-0.016992807077244973,0,1
-0.37118436963715634,0.7736947847959239,1,1
0.358550845369774,-0.02362618078500271,0,1
-0.6827091960496814,-0.450300958650473,1,0
0.8767571712450141,0.1474582408914549,0,0
0.877582132792373,0.14571432023098307,0,0
-0.6727702924092023,-0.45068014722248384,1,0
0.8757898578394798,0.1433351928575419,0,0
-0.6720793900049571,-0.47565897428685183,1,0
0.8784686563364182,0.14439118715694454,0,0
-0.6673528571753321,-0.5092416110262954,1,0
0.8775079371330564,0.14557434537128897,0,0
-0.6520686415546072,-0.532829155711239,1,0
0.8599097338364727,0.15074313543859313,0,0
-0.6511610138835593,-0.5378544000270419,1,0
0.8641093069682743,0.15007327409813748,0,0
-0.633682946019348,-0.5755256571669574,1,0
0.8575270265416072,0.15151538852227803,0,0
-0.6292176953072942,-0.5783854584804992,1,0
0.8788304276372418,0.14438827975706456,0,0
-0.634243425288183,-0.5502254563560038,1,0
0.9018047864935229,0.13438522350246548,0,0
-0.6481192992868585,-0.5261317239815432,1,0
0.8824989418451976,0.14371778687825912,0,0
-0.6527877970711468,-0.4874529160286208,1,0
0.8820672449081979,0.14296281256746732,0,0
-0.6520877216472946,-0.5118852643599744,1,0
-0.7167405857970889,-0.4727274650668043,1,1
0.9010063065220855,0.1291763503609728,0,1
-0.7194691447407326,-0.4607022296484365,1,1
0.9002355450593797,0.13469500578304056,0,1
-0.7203621681191603,-0.43386067506434817,1,1
0.9120734664227874,0.12176477280338048,0,1
-0.7157854046994222,-0.41831239699509415,1,1
0.9004929487912604,0.1326245231145104,0,1
-0.7159267214691889,-0.4106113287269012,1,1
0.8979172004252002,0.1319278378383699,0,1
-0.7178572672091,-0.4369780676536479,1,1
0.8894762324801102,0.13890603793388379,0,1
-0.7130212441213751,-0.4341513009882665,1,1
0.8887554778454388,0.13531882273808712,0,1
-0.7105307702429203,-0.46647003582934127,1,1
0.8876442314844231,0.1386378305570301,0,1
-0.706277595839798,-0.4736744015059681,1,1
0.8958724397737016,0.13138042509489617,0,1
-0.70423715177989,-0.47296993290771766,1,1
0.8945374047616401,0.13345108745065626,0,1
-0.7021966246665132,-0.48893183723061207,1,1
0.8953012328047715,0.1360850684446089,0,1
-0.7017870279979733,-0.5008739633293183,1,1
0.8874528007380358,0.13949308759026205,0,1
-0.20316966327957847,0.7872056631184833,1,0
-0.21194388146022053,0.7797475196610846,1,0
-0.2269372952682691,0.7753230560465961,1,0
-0.23692538320940015,0.7765342100626165,1,0
-0.23435338423621827,0.7840384351493312,1,0
-0.2584759865648339,0.8141059118286452,1,0
-0.24696186514117704,0.7529169102548301,1,0
-0.23609256259843178,0.8008345233297699,1,0
-0.22731693026730007,0.8161471351356288,1,0
-0.18160724549426743,0.81733549478479,1,0
-0.15633613592249074,0.8621345051288696,1,0
-0.1268219135140243,0.8668473074333173,1,0
-0.32948914342140684,0.830845613956919,1,1
-0.29646486905188596,0.8335161904535597,1,1
-0.3310818173831321,0.8452997131166136,1,1
-0.35832488309869875,0.8191998694667645,1,1
-0.3871188389266062,0.7602314123337001,1,1
-0.42171664152147337,0.7561975693565594,1,1
-0.44335482471868654,0.6625562565443991,1,1
-0.45117192354541896,0.6544268697376844,1,1
-0.44890936761811806,0.6508725406526588,1,1
-0.4458435524581359,0.6341465765740817,1,1
-0.43113452437610833,0.6767175070247344,1,1
-0.41864632645474764,0.7045448373470149,1,1
0.8538564325681386,0.09555560180861412,0,0
-0.6786799260379333,-0.4984267039010574,1,0
0.8663411547062957,0.09197935293400385,0,0
-0.677522929218888,-0.4944117303537162,1,0
0.8627990970375266,0.09347670727354924,0,0
-0.6651525472236106,-0.48233640064009586,1,0
0.8563788954421767,0.09644608328432897,0,0
-0.66298383981468,-0.4744162513018122,1,0
0.867459928283173,0.09335363621185351,0,0
-0.6676079359450037,-0.47531178881030317,1,0
0.8673424973830717,0.09513136891170436,0,0
-0.6598429325593334,-0.4968916360794615,1,0
0.8669749111932847,0.09346692015136132,0,0
-0.649488628346201,-0.48774844674313406,1,0
0.8587077127097158,0.09820610250199034,0,0
-0.6499646404727852,-0.5051045212146064,1,0
-0.6441487113714531,-0.5146599393789933,1,0
0.8602682801470518,0.09458165178396467,0,0
-0.6499462861494607,-0.5521027465910009,1,0
0.8602868178891332,0.09621921501690756,0,0
-0.6521290313948903,-0.5518293408791234,1,0
0.8629928576440296,0.09369532327130595,0,0
-0.6461822153430438,-0.5489451022268961,1,0
0.854684879727408,0.09534662348348984,0,0
-0.7280267262130873,-0.4432141959289206,1,1
0.8657605809826603,0.08792618266718878,0,1
-0.7225155780088258,-0.43110837933573665,1,1
0.8606758308882285,0.09093167363029897,0,1
-0.7259679504477436,-0.4076721475551889,1,1
0.8424717526602467,0.09574694102074134,0,1
-0.7248048919484599,-0.37811483318215217,1,1
0.8420444219443748,0.09615616216895917,0,1
0.8283382323262055,0.0998854471426091,0,1
-0.7192509799791581,-0.36365630878159727,1,1
0.8463355556414921,0.096547514692164,0,1
-0.7261102335894426,-0.3741395567258741,1,1
-0.7276234042342542,-0.38605313770745475,1,1
0.8449374938724292,0.09495632479329202,0,1
-0.7261527801021895,-0.41152729729440063,1,1
0.8550695435350514,0.09053511678361613,0,1
-0.7277455306971484,-0.43748648638934523,1,1
0.8506976503881428,0.09022123850367296,0,1
-0.7234647592843666,-0.47466419037129254,1,1
0.8413896429834357,0.09111567375020103,0,1
-0.7175704859527114,-0.4711631314987834,1,1
0.8459896062255177,0.09148556924680697,0,1
-0.719504657563808,-0.4751200279060601,1,1
0.8504900600268129,0.09134423417508793,0,1
-0.20308711325201695,0.8154464430183989,1,0
0.40586226375596124,0.00860137981646666,0,0
-0.2065859549354888,0.8244091730273643,1,0
0.4384154637511162,0.004844370544778012,0,0
-0.21956437333499726,0.8185028055271962,1,0
0.4365503113369119,0.012382787416449898,0,0
-0.2204508690405458,0.8360367594162839,1,0
0.4205992140998154,0.013058641527240922,0,0
-0.2153797310391653,0.8442246672342747,1,0
0.3724024429339503,0.017827901071247265,0,0
-0.1883605102989509,0.8311927607668231,1,0
0.4054957998209405,0.01286040079403994,0,0
-0.1561420838633768,0.8420498396276649,1,0
0.3760274687995522,0.019356513216737835,0,0
-0.14249083515357855,0.852623034606456,1,0
0.3576247621793155,0.022662968264536055,0,0
-0.12025128703030027,0.8682158157655143,1,0
0.37286909923812356,0.01827710158391322,0,0
-0.12096243227206621,0.8786494726566751,1,0
0.3583288893604414,0.014924142153614497,0,0
-0.11593750835370933,0.8713611151139066,1,0
0.4025925253388155,0.006918222304759815,0,0
-0.13639915640328074,0.8693566047123721,1,0
0.37163453418226283,0.011297339005245438,0,0
-0.21343273875372792,0.8308812696068201,1,1
0.376000029367377,0.009925793725014228,0,1
-0.31646491642452557,0.8341692398692114,1,1
0.4001910015296682,0.008859003445967534,0,1
-0.34435975815659764,0.8061893934506587,1,1
0.38975849664849566,0.010474638808720753,0,1
-0.36669046449151443,0.7735041653985807,1,1
0.3811716930881378,0.01201561564927218,0,1
-0.3761554940176345,0.7990262318991713,1,1
0.37607085005021534,0.010243373085048134,0,1
-0.3847083456350501,0.7835794899986422,1,1
0.41642472160715394,0.0018799630961555864,0,1
-0.3865147366989934,0.7447113236219147,1,1
0.39327280753740945,0.008731211075515114,0,1
-0.35307464803240624,0.782470075198891,1,1
0.40573759766561895,0.004300757639802152,0,1
-0.36311965280869457,0.7956786737115734,1,1
0.35036898129241345,0.013841761706467382,0,1
-0.3371862968167834,0.8230673063166608,1,1
0.3455973480977104,0.01416855787160451,0,1
-0.3350538611327175,0.8176228328755002,1,1
0.35686757103786393,0.011905651595433504,0,1
