0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,class_numeric
-0.6821475950989073,0.0038062164698952055,0.6558091222016985,-0.09273509322396996,0.14114520344732367,0.08827780262606053,0.20595313408611182,0.10493892200115504,0.08885269135626266,-0.04977839245687923,-0.05197209526767999,-0.01810457171974647,0.025153624261586686,-0.006944206722061808,0.021429428926650524,0.00976116890665744,-0.0335197584477602,-0.018907965253514108,-0.022616437663278664,-0.0008171142358579237,-0.01690981074330076,0.010276979327720318,-0.03269937313427566,-0.010927868663077751,0
-0.6696948083406203,-0.032543290825022525,0.6774397123631575,-0.1093128192487326,0.12787946001746472,0.08073273813648894,0.1788012940671674,0.08726685046099367,0.0855977781923401,-0.04562362216342507,-0.03478737205129376,-0.01829190155891014,0.033909984859900384,-0.025958794774620025,0.013436691861537835,0.018249095163503398,-0.014251240669711406,-0.02087184862989797,-0.036679222727437004,0.0026964914677140763,-0.02200460215387903,0.015509361319889033,-0.03377462418454233,-0.016908455896270918,0
-0.689918734603251,0.0004965928819141869,0.6535670180028653,-0.11660149583521971,0.09754467004736461,0.10004836415930751,0.1801879663761069,0.11507705055972506,0.08975614593578105,-0.0604917001508473,-0.05168492090826221,-0.010485896357743649,0.03132424465719424,-0.021165732922208625,0.019546010665167115,0.009939554669674562,-0.026236650617254886,-0.01840095594005685,-0.02562561634281932,0.0060321328586789465,-0.017585081205868165,0.017041269783057016,-0.03244970072660925,-0.013344126527923246,0
-0.705880254632865,0.015042618972772145,0.6323214613297692,-0.122270887387139,0.08430199222560947,0.10352113413450735,0.17891592301646814,0.1302728223562114,0.0955138620398856,-0.056032091708280655,-0.04045160103972264,-0.019134687833883373,0.04006672671393152,-0.02308481938465858,0.015381107946676376,0.0057798849688785745,-0.0298450552448429,-0.014776957005084704,-0.03383379220763043,0.013665918834017545,-0.02077693999959531,0.022188420921546936,-0.031887306237703056,-0.016809808206058128,0
-0.7072670716159268,0.009345668021837516,0.629117824275944,-0.10435322677000877,0.13459059270186804,0.08716284870074,0.17308682355057642,0.13178299901113977,0.07375254605023625,-0.07729367041360481,-0.0562708615683962,-0.01678819907783272,0.02859499265989314,-0.028667477842683965,0.02289905284701218,0.016558603794068493,-0.02927251621110211,-0.012558142111702359,-0.026362138887959494,0.004849166952161143,-0.023216724154228485,0.018347131554651532,-0.03008390410486063,-0.010193072526111485,0
-0.667120628252896,-0.04504003288609963,0.6788667896095393,-0.10217135942976853,0.1345311729291124,0.09476669251891233,0.16289068979768676,0.10566679356757262,0.07417182543765143,-0.053269832801676166,-0.04663853936220321,-0.010590855245172228,0.018180962948229934,-0.02406976980855359,0.020413707348745,0.013813376493484903,-0.02125656785358928,-0.020915018333958386,-0.011689929143970022,0.011647491233173676,-0.026498573164660224,0.018190208028197836,-0.02366879619279748,-0.007275059054921783,0
-0.6482055923712837,-0.07619504166271142,0.7008890591662255,-0.09030029402069027,0.1423697184431116,0.10466690422736383,0.1458868257046208,0.08158413482829983,0.06397208909215978,-0.04945303454521081,-0.039500680952684955,-0.002177376161013539,-0.0001518001312652573,-0.024608605428297924,0.023117335153021622,0.012005809040269228,-0.027434236044372173,-0.024072257001780246,-0.018323593518169028,0.009059528618109715,-0.026335139785927348,0.014311708771081637,-0.02180639257801223,-0.004548746497052227,0
-0.6690934271683489,-0.05153813295478667,0.6706531187351052,-0.09185660080472763,0.1540262326382892,0.10299313840314141,0.17337069251152099,0.09859495922262668,0.07763130935282628,-0.036827609588234174,-0.04675435099410757,-0.006908554533847183,0.016703938773216704,-0.02233850611402671,0.018963532401936097,0.009074923280468133,-0.02561471312503724,-0.02032092997904451,-0.019532215159052305,0.009722433948023683,-0.02452851049128471,0.01830648761285216,-0.02342468850930865,-0.005206833291619297,0
-0.691492446028595,-0.04173772167761234,0.6539403189569961,-0.09159057207532169,0.1550922808384593,0.09118830081240409,0.16292626101791205,0.08486380056070668,0.054974214157722745,-0.06809270922142274,-0.04941996729671185,-0.008869079080716933,0.012660753352100129,-0.03210823817559225,0.027641103288540164,0.014139731194467282,-0.033439019151717056,-0.0069722500555971624,-0.019397498146845802,0.01143239286487929,-0.025650045280230863,0.019124532564305945,-0.027718314440738585,-0.00813796721335916,0
-0.6740195310704418,-0.06396076961163713,0.6652423306108867,-0.10424968737242,0.15785270298669818,0.0803703913322263,0.19051652896113527,0.06541662593491798,0.07786694754766595,-0.010350251294133273,-0.018542637373341293,-0.018896014877916683,0.01408844799101456,-0.0080862701789844,0.025657143929212516,0.01725629640955673,-0.009595230090161624,-0.03656915706108021,-0.016089635757646614,0.003449604712319818,-0.01692115237864557,0.011613589729256937,-0.02632091630304043,-0.011536976124073731,0
-0.6811052521961237,-0.04886412202475452,0.6650045323458315,-0.11621487562524706,0.1501482842570904,0.07766426008714812,0.19027007295163245,0.052503204995100826,0.05707435080352478,-0.02238496670287785,0.0037115714343576743,-0.019331644026232338,0.001438259180010727,-0.002387376455596307,0.020062570517566197,0.020903585681880194,0.0025718150771359516,-0.01994557501378922,-0.009803264257735953,0.00580896401533509,-0.0220436760634594,0.025655506528315483,-0.028693987476857148,-0.01528598041916547,0
