0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,active_hand
-0.6122017600580113,-0.5607069493894017,0.3888211145842111,-0.24917743392537345,-0.03038949557163513,-0.1564881719060981,0.11065161439400079,0.09019913065651934,0.08002400518730218,-0.04374326664488792,0.04951640816021619,0.02831894715697658,-0.010350901733845355,-0.03520928085264382,-0.015793404368183373,-0.03719453271913867,-0.00785678537909372,-0.0014364329095219426,-0.023397929804000368,-0.022046042808818955,0.007553545854256803,0.005589535561062237,-0.02104844444106623,-0.00816502739081992,-0.004200979682037851,0.008985906568841222,0.007501983235265005,1
0.6099582484758901,0.2597816385228261,0.6679938611808262,-0.07878675179192213,-0.047989286653770065,-0.24529780076155194,0.01916517727937713,-0.07808699216635462,0.09425243005582472,0.0020044448660873327,0.03552406509488668,0.012307105173999995,-0.022678434657866193,-0.015962218412194487,0.019396538944546664,-0.0195485799735092,-0.008222319790959614,-0.026671720933353224,0.0054456440095979955,-0.014844657226717928,0.03238047967622053,0.01199050649724259,0.002397752855734863,0.0043938547427850435,0.0002485959134525671,-0.004697019237757546,-0.0030754691812624967,0
-0.6167119792301686,-0.5515390829837996,0.4084354339484223,-0.24696771313177127,-0.028453376993815765,-0.14714202785603614,0.08647656572132995,0.06972411398035297,0.07766277759396581,-0.03833449422059008,0.05161761477798648,0.025271358787648912,-0.010062318999151564,-0.03940264932583765,-0.011995518727556881,-0.03951274525752446,0.015129615125569639,-0.009095998460511429,-0.029942612604307674,-0.03369769137707426,0.007732557633901983,-0.0009579851227492063,-0.02201967204429966,-0.011515906490880851,-0.0025364117658339246,0.005152305838911638,0.006041268260245382,1
0.6141637023912043,0.25960120544664583,0.667588843116891,-0.08472779624214347,-0.04738059190335056,-0.2323583171283442,0.011594180700306994,-0.07421795132128729,0.08776340675982953,0.0002414199140516029,0.04374276795222975,0.011800027293410087,-0.024657275222764046,-0.021541094226474326,0.01968010042946315,-0.020567640177449036,0.01648539674754103,-0.03964928195573165,0.0011808085007287176,-0.02564452757455563,0.034905469666655184,0.006712641038015066,0.0021749544906271186,0.002829667836107623,-0.0002629194068597463,-0.008974186022723698,0.0011500837419745925,0
-0.6062812926792761,-0.5640551460567536,0.3930565943496792,-0.27465903220339644,-0.027972039745139832,-0.12349409564935225,0.09758487734576941,0.07798760301881155,0.07981896953280912,-0.04060655958350952,0.05739712908571748,0.02287143360394382,-0.010019501674954419,-0.035317057693150446,-0.015836143183965548,-0.03582385171258378,0.0027058837933105137,-0.002114934966755099,-0.0296689444561758,-0.024931416287989266,0.012110500473686848,0.0031202947219183697,-0.022150049723304366,-0.009267574883442783,-0.003107061116601149,0.007416324808574317,0.004390053427179518,1
0.6300130674024479,0.2610822188466552,0.6503308626841238,-0.09743029761905801,-0.07700537531325871,-0.22614412608808912,0.016429449861462022,-0.07757035458187492,0.09074215557699428,0.002071641252245689,0.04840795269387336,0.015402679425965798,-0.02438929308936124,-0.019113187668303173,0.018276677517079697,-0.013835212128056633,0.0037999592596332146,-0.029159319049915478,0.0029632627760117097,-0.01950861330730329,0.03760567294119582,0.008180514844379958,-3.3427221564715966e-05,0.0034966167134827977,0.0013994139887870392,-0.007004950879821681,-0.0016732164195008574,0
-0.6063865966339405,-0.5728387252422494,0.3773783049539784,-0.28341962180377583,-0.02747297478491606,-0.11352947178029632,0.10058231687548636,0.07300297919215043,0.0791453505187086,-0.03527598191079497,0.05052733061028548,0.027225287479285556,-0.007457472342423659,-0.04094414530720607,-0.011763257995898963,-0.030240609913904565,0.0038524355534190705,-0.003839386275703612,-0.03874408844916915,-0.026573837045794708,0.015701920693307142,0.0033032937001507053,-0.02620691464095069,-0.012306198060805094,-0.004902938350598451,0.0034588523464614955,0.0034428418112025477,1
0.6315236348246784,0.26139229013229553,0.6512661374483354,-0.10351950801241322,-0.0738193802128941,-0.2146453854670905,0.016180181149107388,-0.07582779031119412,0.09256336400773575,0.013104377785623,0.049279507526175874,0.01342716846183107,-0.021792596788156544,-0.020671093916818813,0.019334628753859176,-0.007425340251668936,0.0028030181355338324,-0.032728907260489534,-0.002747535201526798,-0.02301736653024228,0.0414059734212664,0.005419184458323222,-0.0006061638178613429,0.0028032306493004523,-0.000854096378157432,-0.008566353576553939,-0.0015549483108654068,0
-0.6061384412104224,-0.5712462995816531,0.3765906269467339,-0.2672290620327553,-0.0033611676707867083,-0.15460101947182867,0.10861125807104577,0.07018958904289781,0.06719534449672748,-0.048750672660786795,0.05845054443093584,0.02180411826816327,-0.011283488138095061,-0.03567971919820901,-0.014835434817289847,-0.04493826984672273,0.004395599228232715,-0.004209652495152254,-0.03167240726445428,-0.023471202899112323,0.011495738262688597,0.005185613340780425,-0.023694857719731573,-0.00958374480411887,-0.008010763144890114,0.0017909590172659896,0.0025463089472900495,1
0.6283118296771324,0.2584419843592328,0.6460404062810512,-0.09299312871530775,-0.03708875861300222,-0.25400730203737354,0.027665513077445976,-0.0753268002267005,0.0931498859769152,0.01066855701698614,0.043144624578490984,0.009040607357508012,-0.022093514755585894,-0.018583260201455995,0.020012963009293314,-0.021983512709413226,0.0061278261798991,-0.029991471217717752,0.003456720719223287,-0.024030182299173464,0.03525097142882279,0.006572439202843307,0.0009546294957704676,0.0033861822354254796,-0.0029909720221789047,-0.011557496400146354,-0.000775762798555678,0
