0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,active_hand,class_numeric
-0.61258124704739,-0.5601168657149896,0.3885622172202839,-0.249563807041015,-0.030422343470435056,-0.15356089449126994,0.11327682830704397,0.10663604849758672,0.08473940557110521,-0.05638434049877474,-0.027946272416089303,0.04331431084549072,0.02305527239722079,-0.03415392539476303,0.0005943819169182426,-0.0182315785697301,-0.03417692775210428,-0.0040415175951622195,-0.003282508925503734,-0.022784473662473888,-0.02297398514486628,1,0
0.6094930973536207,0.2602186823136864,0.6689299830398444,-0.07866140096247799,-0.04794630953047874,-0.24331442254441513,0.020716823080232823,-0.05716399475917063,0.10273849574018626,-0.028825104223065657,-0.06047250979081502,0.031144952670368556,0.022994137495771352,-0.017484836365191367,-0.031795091136332936,0.015851171777492026,-0.01522701617388096,-0.006861372001056145,-0.02741315857895644,0.012486367003157898,-0.014402479224622193,0,0
-0.6171050259047742,-0.5509305714164202,0.4081763659184388,-0.2472803855198514,-0.028498728604598664,-0.1443378102466451,0.08891049458879026,0.08689785943804983,0.08312499637547596,-0.054363738910418145,-0.034251397034803906,0.045565352051198826,0.02075501146909518,-0.03893840858884011,-0.0053662337349530955,-0.015446815832583996,-0.03172621694529504,0.01854534495916959,-0.011374352864677991,-0.028089658175987096,-0.0348174880897361,1,0
0.6136943180152565,0.26003425128342356,0.6685228539625189,-0.08457466834635981,-0.04732036145683219,-0.23036132996406197,0.013146304194185627,-0.053476504727951374,0.09620842119671819,-0.030581817338703937,-0.060126079620673935,0.03937059496726439,0.024746092921247752,-0.023182468541937718,-0.0324560058283029,0.015553215648730804,-0.012317994282976379,0.01776176944090121,-0.040387547319594215,0.009191764305010583,-0.025412210811328936,0,0
-0.6066551011256444,-0.5634728392119427,0.39281836758557737,-0.2749504648525172,-0.027944549779332348,-0.12061004834191559,0.10001053520409461,0.09448555424324141,0.08488004015944164,-0.054560356992279846,-0.030167156577931717,0.05182260861237315,0.02005947975048449,-0.034659949064068316,-0.004096380606569679,-0.01881037675370378,-0.030157457788258683,0.005705441772737362,-0.004557236436231117,-0.02845998072051921,-0.02609667337314017,1,0
0.6295813755171474,0.2614965674478034,0.6512918301297619,-0.09734622941331401,-0.07691030177814337,-0.2241555323184702,0.017918525667295244,-0.05687261492258287,0.09923333911905827,-0.029311769494830848,-0.06247729310119466,0.043412390675973175,0.026789590165946828,-0.020152815743298066,-0.028139908129200836,0.014869034746693356,-0.008014410706761985,0.004296540248893364,-0.029990672040165173,0.010219158153126712,-0.0192521965708518,0,0
-0.6067360426860198,-0.5722781419242545,0.3771484330252011,-0.28369898250548653,-0.027427374812489805,-0.11066826529137555,0.10292362259404302,0.08945113920799137,0.08432068701832843,-0.050845471799000126,-0.035008685715937286,0.04414972645655483,0.019686144010394868,-0.040042079263936554,-0.0010720634505415137,-0.014817995149970871,-0.024183569966782843,0.005863540334401524,-0.007125109012689812,-0.03716456281989505,-0.028126944919970552,1,0
0.6310904086827468,0.2618052657866292,0.652225259400776,-0.103407636533888,-0.07370312263761085,-0.21265126950396065,0.017634473724633472,-0.055485347778029444,0.10063734184674239,-0.018982514200595147,-0.06657287319040868,0.04440797195608108,0.02353860304708017,-0.02160670195104541,-0.028341200794782175,0.015818811522398335,-0.001348317395211708,0.0021742643129239185,-0.034274050342333,0.005690958153493531,-0.022924701512799996,0,0
-0.6064898144115285,-0.5706887648906221,0.3763738809790079,-0.26752256877645936,-0.0033574310796217572,-0.15174375704102847,0.11103241436477093,0.08703997578838471,0.07294371892251954,-0.06385458184219694,-0.029043659006610514,0.05303203040143072,0.02035191341067654,-0.03564889840749837,-0.007270395294768873,-0.01825588373804403,-0.03854212293773768,0.00856613223508802,-0.00663143281137287,-0.030880388355949074,-0.024777625450440734,1,0
0.627882043226918,0.25884368896912974,0.6470166201660309,-0.09286779434332938,-0.03699820450693046,-0.2519983744859956,0.029205681224458352,-0.05474879112820978,0.10129327150193831,-0.020811348212982094,-0.06381051342684037,0.03907220625456703,0.020989884430555054,-0.020335270586002364,-0.034270496601415394,0.015948122086184947,-0.014989359511239635,0.007538175398387971,-0.030742419536882015,0.010902674762555275,-0.02372156178778705,0,0
-0.616173573339004,-0.5444278652480683,0.41474583725720654,-0.2511298773466508,-0.008095806099953076,-0.1472203482324111,0.09082236545365976,0.09590962230593437,0.0746760910136748,-0.05449302990258686,-0.03376934766268776,0.056479310788310935,0.019727651870504244,-0.03623591207521767,-0.0015218290661066249,-0.01637064333078706,-0.033439466963181265,0.009685239060853923,-0.0004744697282006005,-0.019444750480131726,-0.02024670641993521,1,0
0.6348757919575703,0.2619753098377194,0.6400782427797794,-0.08315647434471882,-0.054513798287320524,-0.25309363174171684,0.02238477925202104,-0.051916779462377285,0.09727381402278187,-0.017367724740824143,-0.06622287248607625,0.0434183724176727,0.02297858356600034,-0.017747054531199444,-0.032286697697919704,0.016359431556617208,-0.01026578930657032,0.009708597103544304,-0.021149399963553275,0.014804074165710331,-0.018196611965180836,0,0
-0.6197626600997532,-0.5327264718615516,0.43484878560471435,-0.23374399789303912,0.0008490120457322971,-0.14940943662019582,0.0672420995081933,0.10290759823934938,0.07241404724850557,-0.05656852926641716,-0.03456540988586098,0.06475849622445515,0.018289872394762697,-0.03574962067736982,0.004470370088056626,-0.01751542791400235,-0.03586588488747911,0.0014199831857369704,-0.011206318460833664,-0.01574449522813224,-0.02269858748384006,1,0
0.6537376862235834,0.26240498153449,0.6212957667511556,-0.07371111200096135,-0.049203209157820074,-0.2586698560831859,0.011598710741322333,-0.04504928203067292,0.09839770702727757,-0.015756217952967392,-0.06521886929878788,0.04356465494696302,0.02361692191967443,-0.01600652079578295,-0.031295653439153706,0.01698631764952623,-0.01026332162726102,0.0024915691528954293,-0.03187233227989687,0.013605827941307068,-0.023528908503927987,0,0
-0.6171900026339681,-0.5486833138781986,0.40757804641369355,-0.2389443347407947,-0.0065982725497170085,-0.15967199174119742,0.08917489748149952,0.1128099165474359,0.07787125726778199,-0.04677038491147369,-0.033916780166680094,0.05551081402801493,0.017925778393035774,-0.03779720983278859,0.0022450009259959453,-0.016000341056039254,-0.030380324544621442,0.005314986503989342,-0.004829628449695939,-0.020601633904175267,-0.02057457844440519,1,0
0.6384514774816451,0.26169596435038894,0.6340444267180377,-0.07483697832184802,-0.045948702911510146,-0.2667782583429551,0.01898494151924318,-0.047871842282472495,0.09519357664523095,-0.01772621105976973,-0.0651884568026949,0.04329933618098844,0.022536198524434756,-0.016663060696924706,-0.031515098064367995,0.016606660407671184,-0.006413661849943246,0.003866165309344486,-0.026589386224814965,0.013681077095892405,-0.01808178356210312,0,0
-0.6084705304586776,-0.568524581826607,0.3977848011075467,-0.23605948477607377,0.0016781458820457138,-0.16492674554501915,0.07577744487902209,0.09291648212429865,0.06892531043295291,-0.06401199578967381,-0.031024360063824925,0.06472347175832951,0.02371131722333237,-0.03514657153424192,-0.004390301922726791,-0.020358005145167692,-0.04090512320574459,0.002796768609644636,-0.005519689003931617,-0.027649229409500393,-0.01978258568551821,1,0
0.654303812226449,0.2587672250263796,0.6185434828082307,-0.0838361970616847,-0.023753143137290215,-0.26644358238649507,0.018713345934187876,-0.04468584157669726,0.1000538878953929,-0.022166929937752208,-0.061296504258028725,0.0410837918994251,0.025043008856721144,-0.01693628098143044,-0.03250722600116975,0.015573010368311796,-0.012865586889711947,0.00377751082287767,-0.028404439951659755,0.013712155263951963,-0.025181856386853135,0,0
-0.6096267863219816,-0.5691936486849244,0.4040755170419298,-0.22422263647365068,-0.02932360468091739,-0.16894635661516316,0.0756996557704989,0.09453303414176364,0.07831879100728673,-0.04344804204584044,-0.04254135845248607,0.04140267272402938,0.02370630374440707,-0.04379096675970623,0.004344194953011775,-0.014570902401786545,-0.031071431637518816,0.0056223033608653605,-0.0013500026132431257,-0.007736154570721445,-0.02934922253867973,1,0
0.6662684103100989,0.2573957850511507,0.6077415969292761,-0.09508790622189305,-0.032675870515857255,-0.2572894442372512,0.03405428186821082,-0.045706867438527976,0.09915946998851327,-0.01044316361241538,-0.06536890828935853,0.04155051447308975,0.02051848560859968,-0.015777553086359166,-0.035117206033055036,0.016496444136635556,-0.016697507816393498,0.003169003281348235,-0.025101099855628927,0.017388927675187186,-0.023647372441155952,0,0
-0.5946183037289358,-0.5840545734493213,0.4056398573386166,-0.2319255019607458,-0.03834667391866646,-0.16854468842548448,0.05844268346329495,0.07417418280516169,0.06714658287238089,-0.05702230489582282,-0.04840054591325817,0.05150882118843681,0.030001945397662683,-0.049145073431915876,0.01227979568486807,-0.011140540711734618,-0.02109227076752602,0.01207113394050746,0.009829677232411549,-0.00835252300525126,-0.027184816813672106,1,0
0.663415339697239,0.25850568343178487,0.6069319519694525,-0.10827271759477543,-0.050245104369664444,-0.25975345540516087,0.02647749872469018,-0.04198907139850145,0.09397560939172994,-0.012614289161859025,-0.0664077004485066,0.05151371160150834,0.024079998860215356,-0.019072059753538626,-0.030196820162050934,0.01646998408182165,-0.0026340900436319665,0.014502681437287963,-0.018486810227090242,0.01690517024358653,-0.01696070865700959,0,0
0.6390104172831639,0.25931573769497296,0.6312249894838089,-0.10301348507073751,-0.037145985970765454,-0.26874662485715134,0.010344871711899014,-0.038861711160549234,0.09325470586913347,-0.01570917189876335,-0.06489780129740814,0.046560624378235334,0.022702008670393056,-0.01725199643894075,-0.028677624294790354,0.014177695185313824,-0.0011767204554351577,-0.0018339356480597919,-0.02007910419952915,0.013198366917733026,-0.012882316908028144,0,0
-0.5983461548873634,-0.58732365938866,0.3909529553363095,-0.198672277190664,-0.08713965955000845,-0.20796646017331324,0.04604219263035922,0.07979956712027668,0.07403108890702051,-0.04170300320343705,-0.05516583248733044,0.05112686161574642,0.028395931805409776,-0.04526144569743993,0.013749306567433344,-0.014273122448273638,-0.016587665591301058,0.0004816872556828605,0.008682175082097763,-0.008653130777208225,-0.028534648316813918,1,0
0.6981065033186948,0.2525202113366419,0.5616599897295123,-0.10579926120230256,-0.03149394437171416,-0.25718648352609713,0.043848945951956035,-0.08635169997507754,0.07630533565151529,0.01867781109567728,0.025521569759063754,0.041993091121863675,0.032125926379937185,-0.01620970067810826,0.028541663792786054,0.024571050440527393,-0.009392019913141697,0.0008060792636852063,-0.023396709503977053,-0.005527171160447361,-0.01694129198662104,0,1
-0.664390123586084,-0.4648891904268483,0.45094999827251253,-0.17773432032516343,-0.03892172450352346,-0.1915609393442115,-0.020718733664755656,-0.12946222422821443,0.053202007307726146,-0.023215865009598782,0.010391797743095336,0.04438790223800525,0.06706036260271024,-0.03496359405282683,-0.04152956318436648,0.004900369977178867,-0.012675145871013609,-0.016555410640498543,-0.005310715036381607,-0.021749909853231202,0.0006197058836463628,1,1
0.6982558090671601,0.25093506747008804,0.559900691065993,-0.09296624109644326,-0.03405808304267443,-0.26440632103575784,0.05488106308729408,-0.08794416203690442,0.07534746762287718,0.010456468698250343,0.028939170926802336,0.03930719570078389,0.033999853325949965,-0.016108611629200263,0.029399683966548743,0.02140324767017212,-0.016514239228513538,-0.008066419290814279,-0.02872265734988905,-0.0052304491997011305,-0.02043248058699351,0,1
-0.6626281800136907,-0.46684295100575324,0.45166876405193235,-0.17228877303788442,-0.03363899645976079,-0.19354909914584598,-0.012975667259531165,-0.1331527721345016,0.054290323489562864,-0.02820656510807863,0.012407882138514483,0.04183734560929825,0.06705220237141675,-0.0344938759145523,-0.041974468365779505,0.004295716613859685,-0.0180191758665171,-0.023541376763241743,-0.008230556065373162,-0.021485034930448888,-0.0031950165361018575,1,1
