0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,active_hand
-0.6122017600580113,-0.5607069493894017,0.3888211145842111,-0.24917743392537345,-0.03038949557163512,-0.1564881719060981,0.11065161439400069,0.09019913065651934,0.08002400518730245,-0.04374326664488788,0.04951640816021594,0.028318947156976443,-0.01035090173384532,-0.03520928085264387,-0.015793404368183352,-0.03719453271913739,-0.00785678537909385,-0.001436432909521899,-0.02339792980399941,-0.02204604280881876,0.007553545854256384,0.005589535561062304,-0.02104844444106694,-0.008165027390821268,-0.004200979682037597,0.008985906568842248,0.0075019832352673805,-0.0022766719004710416,1
0.6099582484758901,0.2597816385228261,0.6679938611808262,-0.07878675179192213,-0.04798928665377006,-0.24529780076155194,0.019165177279377194,-0.07808699216635462,0.09425243005582494,0.002004444866087359,0.035524065094886516,0.01230710517399994,-0.02267843465786619,-0.015962218412194487,0.01939653894454657,-0.019548579973508597,-0.008222319790959779,-0.026671720933352537,0.00544564400959775,-0.014844657226717867,0.03238047967621927,0.011990506497242757,0.0023977528557349525,0.0043938547427857955,0.0002485959134525439,-0.0046970192377580105,-0.003075469181263573,1.4954021367492873e-05,0
-0.6167119792301686,-0.5515390829837996,0.4084354339484223,-0.24696771313177127,-0.02845337699381576,-0.14714202785603614,0.08647656572132977,0.06972411398035297,0.07766277759396599,-0.03833449422059003,0.05161761477798623,0.02527135878764878,-0.010062318999151568,-0.03940264932583758,-0.011995518727556834,-0.03951274525752318,0.015129615125570022,-0.009095998460511205,-0.02994261260430641,-0.03369769137707388,0.007732557633901516,-0.0009579851227492221,-0.02201967204430038,-0.011515906490882799,-0.0025364117658337685,0.005152305838912196,0.006041268260247455,-0.00429834867745575,1
0.6141637023912043,0.25960120544664583,0.667588843116891,-0.08472779624214347,-0.047380591903350346,-0.2323583171283442,0.011594180700306989,-0.07421795132128729,0.08776340675982965,0.00024141991405149485,0.043742767952229575,0.011800027293410044,-0.024657275222763987,-0.021541094226474263,0.01968010042946308,-0.02056764017744839,0.016485396747541427,-0.03964928195573062,0.0011808085007286705,-0.025644527574555438,0.034905469666653796,0.006712641038015153,0.0021749544906271875,0.0028296678361081047,-0.00026291940685973527,-0.008974186022724599,0.0011500837419749753,-0.0013315573298059381,0
-0.6062812926792761,-0.5640551460567536,0.3930565943496792,-0.27465903220339644,-0.027972039745140037,-0.12349409564935225,0.09758487734576936,0.07798760301881155,0.0798189695328093,-0.040606559583509505,0.057397129085717126,0.02287143360394371,-0.010019501674954388,-0.03531705769315042,-0.01583614318396548,-0.03582385171258264,0.0027058837933106156,-0.0021149349667550395,-0.029668944456174545,-0.024931416287989002,0.012110500473686281,0.003120294721918407,-0.022150049723305074,-0.009267574883444348,-0.0031070611166009476,0.007416324808575103,0.004390053427181023,-0.0004976379472909951,1
0.6300130674024479,0.2610822188466552,0.6503308626841238,-0.09743029761905801,-0.07700537531325886,-0.22614412608808912,0.016429449861461436,-0.07757035458187492,0.09074215557699448,0.0020716412522456887,0.04840795269387295,0.01540267942596577,-0.024389293089361243,-0.01911318766830304,0.018276677517079613,-0.013835212128056142,0.0037999592596333212,-0.02915931904991474,0.0029632627760115687,-0.01950861330730317,0.037605672941194344,0.008180514844380062,-3.342722156470562e-05,0.0034966167134833893,0.0013994139887869305,-0.007004950879822397,-0.0016732164195014517,0.0003702646632004995,0
-0.6063865966339405,-0.5728387252422494,0.3773783049539784,-0.28341962180377583,-0.027472974784916476,-0.11352947178029632,0.1005823168754863,0.07300297919215043,0.07914535051870877,-0.03527598191079496,0.05052733061028525,0.02722528747928552,-0.007457472342423592,-0.04094414530720594,-0.011763257995899019,-0.030240609913903583,0.0038524355534191846,-0.0038393862757035084,-0.03874408844916756,-0.026573837045794486,0.015701920693306427,0.003303293700150724,-0.026206914640951522,-0.012306198060807164,-0.004902938350598128,0.003458852346461903,0.003442841811203719,-0.0007139210352219715,1
0.6315236348246784,0.26139229013229553,0.6512661374483354,-0.10351950801241322,-0.07381938021289493,-0.2146453854670905,0.016180181149107378,-0.07582779031119412,0.09256336400773606,0.01310437778562314,0.04927950752617565,0.01342716846183074,-0.02179259678815653,-0.020671093916818525,0.019334628753859072,-0.007425340251668814,0.002803018135533897,-0.03272890726048873,-0.0027475352015266605,-0.02301736653024215,0.04140597342126475,0.005419184458323309,-0.0006061638178613476,0.0028032306493009237,-0.0008540963781573732,-0.008566353576554823,-0.001554948310865969,0.0002766746950866471,0
-0.6061384412104224,-0.5712462995816531,0.3765906269467339,-0.2672290620327553,-0.003361167670786708,-0.15460101947182867,0.10861125807104571,0.07018958904289781,0.06719534449672764,-0.048750672660786774,0.05845054443093557,0.021804118268163256,-0.011283488138095012,-0.03567971919820906,-0.014835434817289791,-0.04493826984672135,0.0043955992282328545,-0.004209652495152113,-0.031672407264452945,-0.023471202899112083,0.01149573826268809,0.005185613340780496,-0.023694857719732367,-0.009583744804120473,-0.008010763144889584,0.0017909590172662116,0.0025463089472909043,0.002767616616953568,1
0.6283118296771324,0.2584419843592328,0.6460404062810512,-0.09299312871530775,-0.03708875861300221,-0.25400730203737354,0.027665513077445962,-0.0753268002267005,0.09314988597691543,0.010668557016986135,0.04314462457849078,0.009040607357507969,-0.02209351475558586,-0.018583260201456016,0.020012963009293238,-0.021983512709412657,0.006127826179899279,-0.029991471217716986,0.0034567207192232286,-0.024030182299173274,0.03525097142882138,0.0065724392028434055,0.0009546294957705143,0.003386182235426075,-0.002990972022178709,-0.011557496400147527,-0.0007757627985559635,-0.0004740964105358375,0
