0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,class_numeric
-0.6581667130456149,0.048759143325582156,-0.6697417366668778,0.14755218708498968,-0.05128946258721872,0.18616430692172764,0.08222740260367735,-0.16498862903869213,-0.028721029783791763,-0.08505549316610361,-0.10447203056700084,-0.0006614331605098251,0.0721495786416528,0.026090930609525196,0.0252602835896277,-0.017518856462799257,-0.02049254125699625,-0.00011225371268531603,0.01897150886045532,-0.002440141373387464,-0.002047249844142469,-0.004136020406295168,-0.016986546860704194,-0.0202193553363468,-0.011621423215580759,-0.01941004011755119,-0.014533699062933817,0.010505472472389407,0
-0.6124613108768694,-0.15581024905454707,-0.66330870774493,0.30092242177773565,0.024933626281765688,0.13988461258049845,-0.11314972012566357,-0.030697694705163682,-0.06329894698361149,0.005974368930613157,-0.014184175614475396,0.03733910281842653,0.04028246746997593,0.026644555586712228,0.014004974991853986,-0.025984899501690417,-0.020406205622430618,0.0731886954919593,-0.007700927924465347,0.010156831137605897,-0.04835451985702162,-0.011784793404718502,0.014837235461976569,-0.00679593566562811,-0.017121792070430596,0.004230614177575568,0.010521360810983678,-0.01658842064512832,1
0.6627184647881045,0.510841803225809,-0.18457210673189434,-0.009294735543306192,-0.03459969705953251,-0.10465627395739652,-0.09822653602748184,-0.3138120704796156,0.04208250956143699,0.18438490145275338,-0.07256780508122762,0.10101742988813266,-0.05682399531062338,0.24740714644085463,0.0027664383816926874,-0.060454771827272574,-0.003441152955786147,0.013998990903825326,-0.016294200361231016,0.03229331757370565,-0.0009336714634516105,0.02232094119515598,0.06964163946241245,0.05143965380157528,0.050858562040600415,0.07548239278868149,0.04024525261060799,-0.10788689145940672,0
0.6102417295985357,-0.13806546928166227,-0.6378985966062175,0.1547692094799682,-0.1343570346262246,0.10798110512677436,-0.3253045043268292,-0.14478583612176998,0.028591698798170806,-0.10339004876370436,0.025338200840002743,-0.021944817279981026,-0.05699207710697979,-0.035031728404046475,0.019863009890975412,-0.06542570365967872,-0.003411558058879856,-0.04760955517452314,0.009483882392897873,0.011205090421474207,0.06717684719901833,0.04320610591160136,-0.049469555413592284,0.00071655410017599,-0.015608779779067966,0.0003590085153774973,-0.013912382074384014,0.004123477807644751,1
-0.689368797207829,0.03317539361289935,-0.5536111514319263,0.20127371908583527,0.05271839899519114,0.18650153221058238,0.10327905925876361,-0.29601739445039404,-0.11139941935979313,-0.010423092130000903,-0.08060191163809742,0.0021351094655670984,0.003000647193240812,0.025501449914886024,-0.02812929750920481,-0.04993726561842493,-0.023916349570401268,0.019062873002282793,0.03751718353474549,-0.030027756198056088,0.009545939698435873,0.012616753594507119,-0.01666601960028096,0.0010475903319226464,-0.0363314322994987,-0.004166359586706807,-0.04733641577685817,-0.006211654251447549,0
-0.6734367268375222,-0.19044084252522292,-0.5265310263315415,0.33604916778104227,0.1082104294648276,0.1323134844571966,-0.0992859913610198,-0.06124356344213929,-0.07620423857423622,0.03605828870008827,-0.07391280273920353,0.04069482487783529,0.06498257228009716,0.047278726231042706,0.05964530950232644,-0.03861170227801912,-0.05665781999413359,0.06623872267315027,-0.03462558632620128,0.034940649708637486,-0.04031487901485932,0.021350333915923586,-0.007196284553325251,-0.01754558523409771,-0.02827282810691518,0.011567862964786076,0.0005079666863264428,-0.010906545514102058,1
0.8464251418695696,0.3234261527035619,-0.3090722940018958,0.020106991252387883,-0.04256831522984803,0.12367059095818943,-0.1630443545122206,-0.2536471194271338,0.01932704784058648,-0.018388980795488688,0.10157121013893926,-0.04385031533906447,-0.0709741091917814,0.005410414056993421,0.06984339429278354,-0.06834755554211767,0.04382572165744794,-0.028278751033703836,-0.004868684753549527,0.013247780709432885,-0.04536135785665974,0.0054948255499486145,0.002991380092640639,-0.016919974548657252,-0.01020802303681377,0.0048107366931221165,0.010944413623285802,0.016655751360463135,0
0.6868686249324486,-0.10859168220887697,-0.619211358914011,0.2273794644897249,0.03965341723099935,0.0709386004550852,-0.23124836283878034,-0.04685972750820125,-0.054131878114184906,0.02394498191818749,0.04341541236762694,-0.010836583151054357,-0.041759441673992516,0.0177909852200024,0.06875643616932296,-0.06056927769708573,0.046305014992267024,-0.06129893698944319,-0.040300881511968915,0.06989339694369542,0.05045548689637457,0.017400920258303938,-0.013430517157513906,-0.016081222851465155,-0.027115656377918497,-0.01878981482715697,-0.019232423542698978,0.004276642153906113,1
-0.6386984287672269,0.07172261285057456,-0.6290747118607244,0.21608498780915064,0.02069670649253774,0.16263886131919683,0.11554136101378337,-0.21989543590783114,-0.08383472129619024,-0.07491409858173179,-0.12322714884909709,0.00989130504482097,0.06435468442122044,0.021305227007338463,0.02253354689709863,-0.06496368875793589,-0.038519100654204996,0.0025223234287972806,0.0018608286821742666,0.002859358650513081,0.0058456427288182304,0.04135796890860533,-0.059177695622443925,-0.017517365199337512,-0.00739506416208115,-0.018532395552886556,-0.025475941526967093,-0.023634560850153138,0
-0.5857754002882002,-0.2580995128405562,-0.6358009144259746,0.3078886048425746,-0.03887700991210095,0.14929654618428345,-0.12964224056553952,-0.05094094788499508,0.01507340121601701,-0.03612882555489517,0.0439692828939543,0.02532733199420078,0.04789179767950331,0.01838639370724032,0.0193193638022384,-0.005760309215605458,-0.03033757244999522,0.05826676831814672,-0.020267229859680422,0.008945600699036877,-0.02115308870590295,-0.0010708567064285663,-0.002062708585878427,0.01742201619999207,-0.00865770584086171,-0.0010541745489921952,-0.004550545213164408,-0.0162247432686843,1
