0,active_hand,class_numeric
-0.6125812470473899,1,0
0.6094930973537321,0,0
-0.6171050259047943,1,0
0.6136943180152518,0,0
-0.6066551011256535,1,0
0.6295813755171478,0,0
-0.6067360426860265,1,0
0.6310904086827475,0,0
-0.6064898144115355,1,0
0.6278820432269188,0,0
-0.6161735733390111,1,0
0.6348757919575708,0,0
-0.61976266009976,1,0
0.6537376862235841,0,0
-0.6171900026339744,1,0
0.6384514774816458,0,0
-0.6084705304586844,1,0
0.6543038122264497,0,0
-0.6096267863219889,1,0
0.6662684103100998,0,0
-0.594618303728943,1,0
0.6634153396972392,0,0
0.6390104172831645,0,0
-0.5983461548873701,1,0
0.6981065033186953,0,1
-0.6643901235860897,1,1
0.698255809067161,0,1
-0.6626281800136969,1,1
0.6904353450536416,0,1
-0.657977713840149,1,1
0.6866825563923299,0,1
-0.6530081642393125,1,1
0.6366154364775996,0,1
-0.6472816743021356,1,1
0.6758447176449094,0,1
-0.6409959073753382,1,1
0.667190921927928,0,1
-0.6373843860152603,1,1
0.6616227525105101,0,1
-0.6411148250709612,1,1
0.6612951402005788,0,1
-0.6429563527492308,1,1
0.6500876027598659,0,1
-0.6380240802563356,1,1
0.6248160290496678,0,1
-0.6363472887264349,1,1
0.63766153111988,0,1
-0.6324117433311561,1,1
0.08241125611483208,0,0
0.302045185943518,1,0
0.15992210660649767,1,0
0.3508893991114866,0,0
0.11755518395269102,1,0
0.37304982102166917,0,0
0.0683390451717781,1,0
0.3890038015118202,0,0
-0.06496404962837733,1,0
0.4140238250578321,0,0
-0.1287048230683421,1,0
0.3837427344124601,0,0
-0.1919902958832851,1,0
0.39799393601020716,0,0
-0.23124223824134055,1,0
0.442608377839029,0,0
-0.27167702757426687,1,0
0.41827489882345986,0,0
-0.30354856958804005,1,0
0.41418375009423747,0,0
-0.3044379126277568,1,0
0.39555751014336676,0,0
-0.3086381115318614,1,0
0.3935548292195491,0,0
-0.3154548256480203,1,1
0.40598478063444227,0,1
-0.34202601233935814,1,1
0.41258205682878185,0,1
-0.35159755635548423,1,1
0.40348889964595774,0,1
-0.41850690974892457,1,1
0.37323703976222733,0,1
-0.4296575375301165,1,1
0.3711770827293724,0,1
-0.44749061705070975,1,1
0.38268186562698286,0,1
-0.45542901819699505,1,1
0.37365377310182507,0,1
-0.4506329313032723,1,1
0.3569076792816345,0,1
-0.4656401479708662,1,1
0.35341869925495845,0,1
-0.44336633254445246,1,1
0.36738642167116575,0,1
-0.4484085498103154,1,1
0.36547197794497804,0,1
-0.43114054958187037,1,1
0.3945280321137421,0,1
0.8363739225090128,0,0
-0.6511566558126467,1,0
-0.660069991042084,1,0
0.8463596151429855,0,0
-0.6633428761622903,1,0
0.8486134280489216,0,0
-0.6613710197358454,1,0
0.8521226038001244,0,0
-0.6574936929692138,1,0
0.8256491602575513,0,0
-0.6554227309653873,1,0
0.8220395668675471,0,0
-0.6414184653533928,1,0
0.7972218205438338,0,0
-0.6435811478845347,1,0
0.8557419022066058,0,0
-0.6333512622385432,1,0
0.8519528246739181,0,0
-0.6251554076940282,1,0
0.8442440461049276,0,0
-0.6293069385422452,1,0
0.8045239019791683,0,0
-0.6327536049098448,1,0
0.8105157202114387,0,0
-0.7206198454544553,1,1
0.7313114441329877,0,1
-0.7141392055693876,1,1
0.7011675798867428,0,1
-0.7136848099794668,1,1
0.691041962662184,0,1
-0.6967288733379252,1,1
0.7317403233317663,0,1
-0.6809464971470475,1,1
0.7138224749224052,0,1
-0.6614841879863363,1,1
0.7507175372021169,0,1
0.7626235109611971,0,1
-0.6420771643151681,1,1
0.7256748570349614,0,1
-0.6477071505576538,1,1
0.6651711053783497,0,1
-0.6385684797888577,1,1
0.7335851990082641,0,1
-0.6477160175291479,1,1
-0.6559905347472338,1,1
0.7501497155874687,0,1
