0,1,2,3,4,active_hand,class_numeric
-0.6125812470473905,-0.5601168657149842,0.388562217220282,-0.24956380704101414,-0.03042234347043528,1,0
0.6094930973537317,0.2602186823137546,0.6689299830398256,-0.0786614009624691,-0.04794630953047747,0,0
-0.6171050259047941,-0.5509305714164042,0.40817636591841827,-0.24728038551983916,-0.02849872860459613,1,0
0.6136943180152518,0.2600342512834335,0.6685228539625367,-0.08457466834636726,-0.04732036145683523,0,0
-0.6066551011256538,-0.5634728392119277,0.39281836758561106,-0.27495046485248664,-0.02794454977932873,1,0
0.6295813755171474,0.26149656744780114,0.6512918301297641,-0.09734622941330595,-0.07691030177814463,0,0
-0.6067360426860265,-0.5722781419242524,0.37714843302520135,-0.28369898250549036,-0.027427374812484504,1,0
0.6310904086827474,0.2618052657866277,0.6522252594007751,-0.10340763653388635,-0.0737031226376236,0,0
-0.6064898144115353,-0.5706887648906201,0.3763738809790095,-0.267522568776459,-0.0033574310796144896,1,0
0.6278820432269184,0.258843688969128,0.6470166201660311,-0.09286779434332813,-0.036998204506937804,0,0
-0.6161735733390108,-0.5444278652480664,0.4147458372572077,-0.25112987734665054,-0.008095806099954287,1,0
0.6348757919575705,0.2619753098377177,0.6400782427797793,-0.08315647434471767,-0.054513798287320614,0,0
-0.6197626600997603,-0.53272647186155,0.4348487856047152,-0.2337439978930385,0.0008490120457323336,1,0
0.653737686223584,0.26240498153448794,0.621295766751156,-0.07371111200096046,-0.04920320915782027,0,0
-0.6171900026339745,-0.5486833138781964,0.4075780464136945,-0.23894433474079416,-0.006598272549717153,1,0
0.6384514774816453,0.2616959643503871,0.6340444267180378,-0.07483697832184706,-0.04594870291151043,0,0
-0.6084705304586842,-0.5685245818266044,0.3977848011075474,-0.23605948477607297,0.0016781458820456898,1,0
0.6543038122264493,0.2587672250263778,0.6185434828082311,-0.08383619706168374,-0.023753143137290503,0,0
-0.6096267863219884,-0.5691936486849226,0.4040755170419306,-0.2242226364736501,-0.029323604680917072,1,0
0.6662684103100993,0.25739578505114874,0.6077415969292759,-0.09508790622189266,-0.03267587051585765,0,0
-0.5946183037289423,-0.5840545734493191,0.40563985733861724,-0.23192550196074527,-0.03834667391866662,1,0
0.6634153396972391,0.2585056834317831,0.6069319519694533,-0.10827271759477429,-0.05024510436966449,0,0
0.6390104172831639,0.25931573769497074,0.6312249894838095,-0.1030134850707368,-0.03714598597076541,0,0
-0.5983461548873702,-0.5873236593886582,0.3909529553363105,-0.19867227719066305,-0.08713965955000862,1,0
0.698106503318695,0.25252021133663966,0.5616599897295125,-0.1057992612023017,-0.031493944371714266,0,1
-0.66439012358609,-0.4648891904268461,0.45094999827251225,-0.17773432032516273,-0.03892172450352398,1,1
0.6982558090671612,0.250935067470086,0.5599006910659935,-0.09296624109644244,-0.03405808304267471,0,1
-0.6626281800136968,-0.4668429510057515,0.4516687640519321,-0.17228877303788415,-0.03363899645976159,1,1
0.6904353450536413,0.25162319229185,0.5731593980655952,-0.08510120551833232,-0.05138169692185724,0,1
-0.6579777138401491,-0.47888717051763047,0.44602846202914104,-0.178991675419662,-0.031712856420444226,1,1
0.6866825563923287,0.2556227836672019,0.5745823343868922,-0.08185668550522276,-0.05938714973228641,0,1
-0.6530081642393122,-0.5079998088292954,0.41551297504779006,-0.19286480704136894,-0.027552398304144424,1,1
0.6366154364775993,0.2571510329538489,0.6329928935940925,-0.08693142432786426,-0.04595574862820645,0,1
-0.6472816743021362,-0.5144326452137278,0.417414143633974,-0.18743021142722896,-0.045106715411236536,1,1
0.675844717644909,0.254659403059751,0.5901214247494182,-0.10011175535611135,-0.024454071961542166,0,1
-0.6409959073753381,-0.5417349768791729,0.3861662499022647,-0.1944515785778936,-0.04060622983057533,1,1
0.6671909219279274,0.25905925934966595,0.5966966476223827,-0.08010316225352496,-0.0549344546275069,0,1
-0.6373843860152599,-0.5489807240552342,0.3828046734944233,-0.1956643926429693,-0.04133749963493623,1,1
0.6616227525105102,0.2606019243307472,0.602172077245643,-0.08016457717486383,-0.0603611112605809,0,1
-0.641114825070961,-0.5251800015085087,0.40840865902616885,-0.1757535057688122,-0.06370962085057359,1,1
0.6612951402005786,0.26105160768369934,0.6019195767658996,-0.07324958506116927,-0.05338328398160265,0,1
-0.6429563527492306,-0.5270954751266789,0.4034338498146103,-0.16694805128204773,-0.06635715500052013,1,1
0.650087602759866,0.261274325771169,0.6110759812481485,-0.07665230740668066,-0.05598560077303351,0,1
-0.6380240802563357,-0.5454955961856834,0.38470880688498077,-0.19012580325688802,-0.0478630181562456,1,1
0.6248160290496676,0.2612041115168413,0.6341901064988895,-0.08978236020972499,-0.0467223035115039,0,1
-0.6363472887264344,-0.5552941898829189,0.36029293065719153,-0.2044057048604054,-0.05020393075342954,1,1
0.63766153111988,0.26375220876649785,0.620425127670069,-0.08630810430060243,-0.08889438525912842,0,1
-0.6324117433311562,-0.5669163893117471,0.35030968671638074,-0.221578119384038,-0.05430549062459843,1,1
0.08241125611483187,0.8377733077742835,0.34089309123401906,-0.20836245417046004,-0.14076927272634504,0,0
0.3020451859435177,-0.0035271154007380278,0.8776025774399191,-0.16705857295600643,-0.12076279959231405,1,0
0.15992210660649803,0.7690390956530316,-0.16142727468544646,-0.14597576811700758,-0.4618672931608607,1,0
0.35088939911148614,-0.012063271811516056,0.8478759809347318,-0.21038783663279656,-0.1617362236323433,0,0
0.11755518395269117,0.7691538176878443,-0.1983661248108284,-0.11770511714492582,-0.45030495804767434,1,0
0.373049821021669,-0.01916933901681062,0.843183007500387,-0.19711327499856013,-0.13521031322548152,0,0
0.06833904517177744,0.7797286141843945,-0.20649832400822765,-0.11011082841757688,-0.4431360784077421,1,0
0.38900380151181985,-0.02459628026591044,0.840165405908483,-0.19332029712600693,-0.11907408686446573,0,0
-0.06496404962837779,0.8084828756729479,-0.049603000737322295,-0.14039592789267405,-0.4681633469868289,1,0
0.4140238250578318,-0.024780335000450595,0.8100817979359951,-0.2192660512105,-0.17622389707173447,0,0
-0.1287048230683418,0.8088868320191106,-0.014224412347910224,-0.145541270546469,-0.4587303036232417,1,0
0.3837427344124594,-0.019889408896437023,0.8313030813342626,-0.21642866688402115,-0.16545361577961232,0,0
-0.1919902958832851,0.8033454323061647,0.018376017658242868,-0.18924333015520323,-0.41525874911457733,1,0
0.39799393601020666,-0.020507541154769302,0.8171107267321245,-0.22453421317476085,-0.18084576507599417,0,0
-0.23124223824134066,0.802579809332265,-0.022941302163098826,-0.16129680365294863,-0.4221265500581435,1,0
0.44260837783902873,-0.03271689886387976,0.7974312031500468,-0.22127619842466648,-0.1619865810173103,0,0
-0.27167702757426687,0.7922524923809483,0.01039585944252768,-0.16673589095457916,-0.4028731550452382,1,0
0.4182748988234594,-0.028020823427094537,0.814354185256027,-0.20380153765773604,-0.1640279699349954,0,0
-0.30354856958804055,0.7752233793177363,0.031945373186178155,-0.19714076239170442,-0.38662068771512775,1,0
0.41418375009423736,-0.0237967032265881,0.816209698516506,-0.21241298836395228,-0.16029459391182818,0,0
-0.30443791262775705,0.7646741002240045,0.019344794053541132,-0.20400776011907942,-0.3978169785368539,1,0
0.39555751014336654,-0.01947265773026685,0.8274166100910026,-0.21425399487670393,-0.1556847900181753,0,0
-0.30863811153186155,0.7820791300798083,0.028739908135040862,-0.1742026989666742,-0.38317845495708247,1,0
0.3935548292195491,-0.019933958257399954,0.8357962248927269,-0.19403179731992143,-0.14983696824965678,0,0
-0.3154548256480205,0.8154992188364901,-0.010955599530376087,-0.1376119313375926,-0.3390252303633056,1,1
0.40598478063444227,-0.02623568336904016,0.8230851159779224,-0.18700733734082584,-0.14293314216503608,0,1
-0.34202601233935864,0.7902073861880083,0.08880820023315146,-0.14976259124407898,-0.33406001873441993,1,1
0.41258205682878146,-0.02682948851077318,0.8067220779959178,-0.20929704228541687,-0.16544084868876274,0,1
-0.3515975563554848,0.8013649139240466,0.08341917729798698,-0.16340858695372512,-0.31770383334928776,1,1
0.4034888996459575,-0.025269527677458704,0.8165958303411153,-0.199024238945549,-0.15422622355648063,0,1
-0.41850690974892457,0.7600025911029719,0.27223790100118866,-0.12339799952068752,-0.26382062869699735,1,1
0.3732370397622271,-0.01950758220549426,0.8485515223688676,-0.17670446761328,-0.10811849376256884,0,1
-0.42965753753011693,0.7360107587779876,0.32593504907719056,-0.14904017110613843,-0.23847349213765195,1,1
0.371177082729372,-0.019698278717724258,0.8440026579265169,-0.19377532016480836,-0.11192271761326363,0,1
-0.4474906170507097,0.713429548770197,0.36197368280723063,-0.11001657969344393,-0.259188451139204,1,1
0.38268186562698286,-0.022227129633866475,0.8407295323171364,-0.18227033188294697,-0.1151682271851822,0,1
-0.4554290181969955,0.7153768393477056,0.3600427688845088,-0.0982358889886633,-0.2545487154763454,1,1
0.3736537731018248,-0.021249783900491204,0.8519324004701735,-0.1630543179571476,-0.10771365556531094,0,1
-0.45063293130327264,0.6854770427025078,0.3834336975128808,-0.09649161769477291,-0.31025110280159107,1,1
0.35690767928163425,-0.0169759143749321,0.8473971596224349,-0.1882032824417128,-0.13647788070356723,0,1
-0.46564014797086645,0.664519286484921,0.42548184513255743,-0.03795188354189654,-0.30442758317692836,1,1
0.3534186992549582,-0.01804021147011861,0.8621462010056378,-0.15906636443347993,-0.11054274001794177,0,1
-0.44336633254445246,0.6798934499413191,0.3573827520705022,-0.04601077590368393,-0.3765420051841777,1,1
0.36738642167116536,-0.020022699333250946,0.8422673446460471,-0.18597305493517652,-0.14946310437377353,0,1
-0.4484085498103154,0.6779453985450136,0.43197944320182263,-0.041796452087110476,-0.28824455260365456,1,1
0.3654719779449776,-0.021247020129002078,0.8536359854534713,-0.16655093518086242,-0.11498001324785886,0,1
-0.43114054958187037,0.7148022060785427,0.40194910311034177,-0.04688047222038899,-0.2632751470653687,1,1
0.394528032113742,-0.0285866607716402,0.8388641293129774,-0.1614769559257777,-0.11199580247310278,0,1
0.8363739225090123,0.19107287944787102,0.4006129254498444,-0.12746028957014283,0.032332907274967085,0,0
-0.6511566558126468,-0.539352022096695,0.3714445421194853,-0.22993881577345743,-0.004095259672420327,1,0
-0.6600699910420844,-0.5413775031089698,0.3484462894152005,-0.2299517753044637,0.007203531223464255,1,0
0.8463596151429847,0.18913205696722019,0.37838155485157837,-0.11715506823671311,0.037837783845629656,0,0
-0.6633428761622902,-0.529764967402275,0.35476419192214387,-0.23456081742515622,-0.011130809236997902,1,0
0.8486134280489208,0.18017265103804864,0.36530428332568027,-0.14503435336233056,0.04617610571271638,0,0
-0.6613710197358451,-0.5432826705257403,0.3375950675161397,-0.23348862480339053,-0.0024508747688888792,1,0
0.8521226038001243,0.18000567509598162,0.36006496699039753,-0.13233254615283388,0.04399157040488447,0,0
-0.657493692969214,-0.567964919572598,0.3002561108025927,-0.2400823550847673,-0.053771253153655545,1,0
0.8256491602575512,0.19543153430548862,0.42121895097525247,-0.13739093067378275,0.010060513038407094,0,0
-0.6554227309653867,-0.569712080123775,0.309882266442136,-0.2133771351833532,-0.08502226819558466,1,0
0.8220395668675466,0.19341086654663311,0.42224932236974383,-0.1454702450865523,0.02553948758481477,0,0
-0.6414184653533925,-0.5969617780902216,0.2752739612653892,-0.20006918648250954,-0.12438381183563688,1,0
0.7972218205438333,0.2102906104773266,0.4655928438214047,-0.12967200477139604,0.0013373183167984892,0,0
-0.6435811478845344,-0.5770712111191987,0.3174228910010221,-0.18954376235232176,-0.1328499375828047,1,0
0.8557419022066051,0.18217269316897663,0.35094471665510274,-0.17655173944796215,0.04533475206660621,0,0
-0.6333512622385432,-0.6012959352136079,0.2764305685262683,-0.17631686522289927,-0.1543159648096713,1,0
0.8519528246739179,0.19043253521971704,0.36302530680400774,-0.149220631140901,0.0274749420655582,0,0
-0.6251554076940284,-0.6100023247130492,0.26765447293131445,-0.2056688266700068,-0.13126056286188775,1,0
0.8442440461049275,0.18634088398483203,0.37337000941989945,-0.1620063331273672,0.03182202622757266,0,0
-0.6293069385422452,-0.586982447345488,0.28899402359388693,-0.19775161939745584,-0.17357313530402774,1,0
0.8045239019791691,0.20664520013011356,0.45048839635641547,-0.1541191858677992,-0.010447000567815674,0,0
-0.6327536049098453,-0.5916026153072207,0.2772734413250023,-0.1955203444878953,-0.14990769796962966,1,0
0.8105157202114388,0.2112314507732899,0.4383423170466028,-0.12364143036802105,-0.020034632294037687,0,0
-0.720619845454455,-0.4094289207579047,0.428091216672018,-0.13810568245146665,-0.010440342177569393,1,1
0.7313114441329871,0.2261356569469735,0.5309398518948436,-0.07283426422725807,0.02737689567307321,0,1
-0.714139205569387,-0.4234549794942084,0.42188449085143737,-0.143418380503168,-0.008498525147512159,1,1
0.7011675798867423,0.22681430646817213,0.5690687325276926,-0.07480194690080873,0.032369374482629186,0,1
-0.7136848099794667,-0.48026331841561376,0.35150813210828724,-0.15186129997179168,-0.016931179903925005,1,1
0.6910419626621837,0.23301497272365082,0.5800842098189762,-0.052432237464107224,0.0155983590996745,0,1
-0.6967288733379259,-0.5091552672542426,0.33380473285879675,-0.18187714254758322,-0.02345478325543605,1,1
0.7317403233317663,0.23015414270115192,0.5308689603543346,-0.08761828367983612,0.00047157385369045034,0,1
-0.680946497147047,-0.5282973116637124,0.3319620561863986,-0.17179007022550416,-0.021395491000882356,1,1
0.7138224749224051,0.23028235559536359,0.5497704786306367,-0.0779975012474037,0.013946346903398287,0,1
-0.6614841879863363,-0.5712158981350448,0.27912258296297426,-0.1714706751435487,-0.030879690050629655,1,1
0.7507175372021169,0.21676090094898745,0.4992754375204181,-0.09561050158013461,0.047340900264508164,0,1
0.7626235109611968,0.21773750257283037,0.4950397011303424,-0.0986406935960271,0.03444932102284024,0,1
-0.6420771643151679,-0.6219201276912941,0.21169529308029894,-0.19356680124908981,-0.0389283545867999,1,1
0.7256748570349612,0.22983010890947972,0.5402608858648286,-0.08246603285672932,0.030652773325707493,0,1
-0.6477071505576538,-0.6008867552248927,0.2569705537279466,-0.17408424581537016,-0.043945599423403606,1,1
0.6651711053783494,0.24281249276718375,0.6035468027988676,-0.06821010729802665,-0.009354666020180936,0,1
-0.6385684797888572,-0.6106183249655421,0.23618202645033348,-0.1967307495445065,-0.04224849893843427,1,1
0.7335851990082639,0.2338696292945939,0.5218037208388077,-0.06763200316312679,0.017156069488182882,0,1
-0.6477160175291476,-0.5955248918503491,0.2671668574275271,-0.17623236545425525,-0.025883190488291782,1,1
-0.6559905347472332,-0.572672415778342,0.29593309997676376,-0.1728615466623677,-0.046102517067629176,1,1
0.7501497155874683,0.2253835627171436,0.5058802080025202,-0.0921849756635156,0.020660314312455366,0,1
-0.6599127697896229,-0.562175664454582,0.31088998819736036,-0.18035635918086096,-0.030651997105729058,1,1
0.7676665354251406,0.2251212023091858,0.47886678128135424,-0.0932158875601051,0.013039112046767597,0,1
0.18480892565320964,0.8629444171050997,-0.13512775427428717,-0.030002167521962404,-0.3776847619728409,1,0
0.3394715807253774,-0.014737020932320063,0.8742031818358647,-0.18836109974096157,-0.06616941934626616,0,0
0.09620071004145986,0.8611893507135775,-0.13217715654938847,-0.0426558620840452,-0.41259912072563265,1,0
0.389647510336002,-0.022987214280400823,0.8439488847607254,-0.2115615686767423,-0.10459723105419849,0,0
0.018301022323523423,0.85462168448342,-0.1252849004429893,-0.033537544346788795,-0.4490045915409266,1,0
0.3744359766655025,-0.015582884522948528,0.8493045943336515,-0.21976618069183393,-0.09265104600206779,0,0
-0.09360872725678186,0.8960510781700485,-0.019014843164617056,-0.016969146923009857,-0.36011170250137114,1,0
0.421978908569002,-0.03136007654770415,0.8368990234239531,-0.18692584277699742,-0.037637954863386565,0,0
-0.12917716105806878,0.8990613415350098,-0.019674718662843232,-0.061302203688464965,-0.3485799018238112,1,0
0.32100707447135846,-0.010914837708212314,0.8866197430547024,-0.17777103829234436,-0.04191761705473365,0,0
-0.2112685706442231,0.8907251071311627,0.11825016733855817,-0.07414040310047482,-0.30297446962926333,1,0
0.3783767020206029,-0.02214153484234393,0.8573619274960173,-0.18380627081998493,-0.06537180405889957,0,0
-0.24425905418115865,0.8704648931752057,0.16677843896188757,-0.11463959393673571,-0.3076885655500405,1,0
0.3972227526820851,-0.02372859140855756,0.8387086049899377,-0.2147053912320756,-0.10211442878155678,0,0
-0.27454987075317583,0.8624808371936192,0.20167315724932977,-0.09345920656231181,-0.28404342732420906,1,0
0.3767594023645716,-0.0214555625302718,0.8596513422724232,-0.19316933419830723,-0.06192856966969066,0,0
-0.26115537195190364,0.8495489862187398,0.16886783494388916,-0.11580394359612498,-0.34487189928977596,1,0
0.3485117543952967,-0.01602664706171583,0.8602217069167922,-0.21645093075678923,-0.10715710340673214,0,0
