class_list,accuracy,data_unit,PH2,PH3,reducer,kernel,n,batch_size,loadable,num_epochs
two-classes,0.6046511627906976,Spv,True,True,pca,None,1,1024,distilbert-base-uncased,36
two-classes,0.46511627906976744,Spv,True,True,umap,None,1,1024,distilbert-base-uncased,36
two-classes,0.7441860465116279,Spv,True,True,pca,None,3,1024,distilbert-base-uncased,36
two-classes,0.7674418604651163,Spv,True,True,umap,None,3,1024,distilbert-base-uncased,36
two-classes,0.813953488372093,Spv,True,True,pca,None,5,1024,distilbert-base-uncased,36
two-classes,0.7441860465116279,Spv,True,True,umap,None,5,1024,distilbert-base-uncased,36
two-classes,0.8372093023255814,Spv,True,True,pca,None,7,1024,distilbert-base-uncased,36
two-classes,0.6976744186046512,Spv,True,True,umap,None,7,1024,distilbert-base-uncased,36
two-classes,0.7441860465116279,Spv,True,True,pca,None,9,1024,distilbert-base-uncased,36
two-classes,0.6976744186046512,Spv,True,True,umap,None,9,1024,distilbert-base-uncased,36
two-classes,0.7441860465116279,Spv,True,True,pca,None,11,1024,distilbert-base-uncased,36
two-classes,0.4883720930232558,Spv,True,True,umap,None,11,1024,distilbert-base-uncased,36
two-classes,0.8837209302325582,Spv,True,True,pca,None,13,1024,distilbert-base-uncased,36
two-classes,0.6744186046511628,Spv,True,True,umap,None,13,1024,distilbert-base-uncased,36
two-classes,0.7441860465116279,Spv,True,True,pca,None,15,1024,distilbert-base-uncased,36
two-classes,0.6744186046511628,Spv,True,True,umap,None,15,1024,distilbert-base-uncased,36
two-classes,0.8372093023255814,Spv,True,False,None,None,75,1024,distilbert-base-uncased,36
two-classes,0.6511627906976745,Spv,False,True,pca,None,1,1024,distilbert-base-uncased,36
two-classes,0.7209302325581395,Spv,False,True,umap,None,1,1024,distilbert-base-uncased,36
two-classes,0.6976744186046512,Spv,False,True,pca,None,3,1024,distilbert-base-uncased,36
two-classes,0.627906976744186,Spv,False,True,umap,None,3,1024,distilbert-base-uncased,36
two-classes,0.7906976744186046,Spv,False,True,pca,None,5,1024,distilbert-base-uncased,36
two-classes,0.627906976744186,Spv,False,True,umap,None,5,1024,distilbert-base-uncased,36
two-classes,0.7674418604651163,Spv,False,True,pca,None,7,1024,distilbert-base-uncased,36
two-classes,0.5813953488372093,Spv,False,True,umap,None,7,1024,distilbert-base-uncased,36
two-classes,0.9534883720930233,Spv,False,True,pca,None,9,1024,distilbert-base-uncased,36
two-classes,0.4883720930232558,Spv,False,True,umap,None,9,1024,distilbert-base-uncased,36
two-classes,0.9534883720930233,Spv,False,True,pca,None,11,1024,distilbert-base-uncased,36
two-classes,0.5813953488372093,Spv,False,True,umap,None,11,1024,distilbert-base-uncased,36
two-classes,0.9302325581395349,Spv,False,True,pca,None,13,1024,distilbert-base-uncased,36
two-classes,0.4186046511627907,Spv,False,True,umap,None,13,1024,distilbert-base-uncased,36
two-classes,0.9302325581395349,Spv,False,True,pca,None,15,1024,distilbert-base-uncased,36
two-classes,0.6511627906976745,Spv,False,True,umap,None,15,1024,distilbert-base-uncased,36
two-classes,0.9767441860465116,Spv,False,False,None,None,72,1024,distilbert-base-uncased,36
