0,1,2,3,4,5,6,7,active_hand
5.850002,9.419092,2.999037,6.220375,-1.9536071,10.900495,7.4100127,6.0936403,1
6.075783,-1.9627727,4.4855075,-0.46202692,0.83848953,4.9463115,7.120902,1.3440387,0
5.8502116,9.41576,2.9882758,6.2150745,-1.926782,10.919678,7.4193625,6.092177,1
6.054695,-1.9376515,4.5028358,-0.48262078,0.81876594,4.9260473,7.100677,1.3241838,0
5.840161,9.428567,3.0134025,6.2091703,-1.944773,10.889213,7.397353,6.102828,1
6.0579386,-1.9426296,4.5006127,-0.4796379,0.8219731,4.929262,7.1036935,1.3272818,0
5.8428965,9.411597,3.003812,6.2087293,-1.9280348,10.897727,7.4120007,6.0986414,1
6.068445,-1.953216,4.4900384,-0.46914625,0.8325706,4.9398236,7.1142473,1.3378621,0
5.830752,9.430767,3.0237327,6.201358,-1.9506646,10.877519,7.3889055,6.109819,1
6.061254,-1.9460492,4.497499,-0.47632322,0.8252018,4.932505,7.106975,1.3305342,0
5.728486,9.467553,3.135554,6.13628,-2.0166626,10.7432575,7.303829,6.2065873,1
6.059833,-1.9439995,4.4999723,-0.4774753,0.82286793,4.9305415,7.105137,1.3285787,0
5.8023353,9.453687,3.058405,6.1800075,-1.9829792,10.84053,7.355518,6.139278,1
6.0655756,-1.9500113,4.493658,-0.47179466,0.8290435,4.936562,7.1110907,1.3346415,0
5.771241,9.443281,3.082922,6.1562114,-2.0008554,10.804629,7.3395553,6.164863,1
6.078652,-1.9629631,4.480838,-0.45868325,0.84190124,4.949524,7.1240807,1.3475461,0
5.770521,9.459463,3.0899913,6.15669,-2.0065184,10.801411,7.33033,6.1673527,1
6.0775566,-1.960969,4.4835005,-0.45938015,0.8394067,4.9475513,7.12248,1.3456306,0
5.7642426,9.438743,3.0865822,6.146772,-2.0026722,10.802814,7.340389,6.173303,1
6.075397,-1.958854,4.486082,-0.4614769,0.8368159,4.9451566,7.1201696,1.3431704,0
5.74294,9.45291,3.1166315,6.141943,-2.0013971,10.763304,7.3229976,6.19348,1
6.074767,-1.9590743,4.48601,-0.4625316,0.8370924,4.9450283,7.1197996,1.3429562,0
6.0572605,-1.9413259,4.5055814,-0.4797609,0.8179627,4.9265447,7.10167,1.3243554,0
5.6601677,9.449896,3.1810458,6.077363,-2.0044396,10.670582,7.297157,6.275085,1
6.034989,-1.9218975,4.524225,-0.50290287,0.79914486,4.906472,7.0807586,1.3044928,0
2.7973776,1.8781878,4.244406,0.95597684,-1.8109437,10.721687,4.6384654,-1.888473,1
6.0310235,-1.917688,4.5278006,-0.50680536,0.7954304,4.9026356,7.0769,1.3007696,0
2.8130548,1.863221,4.2602286,0.9538126,-1.8273478,10.718961,4.6280727,-1.8979337,1
6.0375853,-1.9246433,4.5216765,-0.500202,0.80174035,4.9091268,7.0834017,1.307278,0
2.7745585,1.9020089,4.2218213,0.9704052,-1.7873293,10.721744,4.661464,-1.8657345,1
6.0341086,-1.9213948,4.525089,-0.5040639,0.7983714,4.9056034,7.0798965,1.3034068,0
2.806522,1.8701966,4.2535887,0.96679324,-1.8192217,10.709449,4.6477423,-1.8788462,1
6.0329146,-1.9200923,4.5267477,-0.5053576,0.79687446,4.9041667,7.0785456,1.3018154,0
2.7808983,1.8942451,4.2309194,1.0279118,-1.7875531,10.672229,4.7349443,-1.7932007,1
6.022437,-1.9083208,4.539727,-0.5151796,0.7841291,4.8923187,7.0672426,1.2899874,0
2.763814,1.9091407,4.2154493,1.0457851,-1.7694857,10.666872,4.7586517,-1.7699566,1
6.024609,-1.9125255,4.534856,-0.51389253,0.78884125,4.8960357,7.070349,1.2934928,0
2.7991683,1.8777996,4.247062,1.0109092,-1.8078957,10.672713,4.700639,-1.8264768,1
6.0101285,-1.897995,4.5493875,-0.5283897,0.7742981,4.881478,7.0558295,1.2789823,0
