0,1,2,3,4,active_hand
9.663374,2.0739398,7.2118616,-1.7365443,-0.6038659,1
9.065983,13.030406,0.24581535,4.82117,1.1498314,0
9.642698,2.0580394,7.2062626,-1.7507472,-0.5826174,1
9.087721,13.004285,0.23784308,4.846702,1.1262748,0
9.656102,2.070132,7.216657,-1.7303467,-0.5963017,1
9.080065,13.010311,0.25426525,4.8408694,1.1337869,0
9.6747265,2.0896497,7.2371073,-1.7769693,-0.61433405,1
9.066306,13.022725,0.24033177,4.8284698,1.147571,0
9.630832,2.0468218,7.1936355,-1.7537762,-0.5714268,1
9.078717,13.013142,0.24224447,4.838156,1.1355779,0
9.52145,1.9387765,7.0806923,-1.7326016,-0.46685857,1
9.055489,13.050482,0.25177357,4.8018403,1.1626077,0
9.601536,2.0183187,7.1640964,-1.7541105,-0.5429835,1
9.05189,13.04557,0.2569971,4.8062835,1.1651897,0
9.578246,1.9930251,7.137139,-1.7505747,-0.5212272,1
9.058248,13.044968,0.24619935,4.8070927,1.160628,0
9.57973,1.9960613,7.140457,-1.7465333,-0.52250344,1
9.055889,13.044965,0.2507576,4.8074656,1.1614567,0
9.6014595,2.0142589,7.1588535,-1.7368073,-0.54352915,1
9.0548115,13.047258,0.25313765,4.805451,1.1629983,0
9.506629,1.9127884,7.053021,-1.7006849,-0.4530536,1
9.021246,13.079969,0.27994308,4.7728066,1.1954906,0
9.045257,13.056128,0.25742736,4.7971807,1.1715834,0
9.443723,1.8442943,6.9805517,-1.6686214,-0.39412707,1
9.016222,13.024783,0.19778888,4.826276,1.1934034,0
3.154423,-4.3556952,3.2313926,-0.2901194,6.504848,1
9.030916,13.029965,0.20830186,4.820833,1.1780497,0
3.1146083,-4.3955193,3.24442,-0.3032691,6.5324306,1
9.039604,13.019142,0.21944372,4.8315554,1.1690644,0
3.1125436,-4.397681,3.2265253,-0.28540435,6.542893,1
9.014337,13.025803,0.19320993,4.8253837,1.1944311,0
3.1151829,-4.395106,3.2345593,-0.29346696,6.5385327,1
9.005065,13.015015,0.18096353,4.8367105,1.1897649,0
3.2037172,-4.306721,3.176655,-0.23495999,6.475085,1
9.032229,13.044017,0.2319028,4.8090777,1.1787533,0
3.2242868,-4.2858768,3.1840236,-0.24229717,6.462862,1
9.007955,13.050667,0.18720098,4.8004966,1.199817,0
3.169517,-4.340696,3.2215323,-0.2801911,6.5013304,1
9.016957,13.044002,0.19676155,4.8071947,1.1914274,0
3.1657853,-4.3443937,3.224059,-0.28275678,6.5039473,1
9.020975,13.04103,0.200421,4.810293,1.1876965,0
3.104019,-4.406134,3.2805688,-0.3394057,6.556651,1
9.019364,13.040406,0.19605768,4.810635,1.1885903,0
3.1129277,-4.397339,3.2554517,-0.3143665,6.5447927,1
9.013111,13.049112,0.19606125,4.8022904,1.1949469,0
3.2091863,-4.3010454,3.1884568,-0.24693877,6.4704437,1
9.0053,13.054291,0.18415746,4.7966967,1.2025427,0
3.166119,-4.344111,3.2233577,-0.28203994,6.5047097,1
3.96792,8.640045,16.439453,3.1168492,-2.8359637,0
-4.1415467,9.546359,-0.40075466,2.9560082,3.7484648,1
3.9341862,8.6034355,16.375584,3.1542323,-2.8618371,1
-4.10167,9.506449,-0.36086825,2.9162061,3.7882926,0
3.9387698,8.605229,16.37922,3.167767,-2.8300407,1
-4.1607666,9.56509,-0.41965884,2.9755728,3.7301667,0
3.9450083,8.616517,16.414461,3.1082754,-2.8625972,1
-4.1154785,9.519938,-0.37444216,2.9296658,3.7750401,0
3.9097142,8.573699,16.340384,3.1651163,-2.8496346,1
-4.105402,9.510135,-0.36456823,2.920583,3.7846029,0
3.9099798,8.571805,16.341673,3.1930532,-2.8381126,1
-4.115094,9.519517,-0.37404737,2.9316978,3.7754638,0
3.7415345,8.387157,16.126768,3.246138,-2.8785622,1
-4.148032,9.5520525,-0.40671858,2.9604955,3.7430613,0
3.7136147,8.353437,16.082085,3.254195,-2.888963,1
-4.2126956,9.616583,-0.4713914,3.0161352,3.6785722,0
3.7204866,8.360818,16.088844,3.2619777,-2.8813004,1
