0,1,2,3,4,5,6,7,8,9,10,11,active_hand
-0.5775937286573144,-0.6001954251186077,0.3381237356984064,-0.2001152448210585,-0.14210037628801353,-0.1778665009891063,0.1336908049845692,0.1579840543346887,-0.07820643068545642,-0.05149720786722735,-0.0697980701547851,0.017426944457505145,1
0.6472564961726854,0.23762815948087823,0.6574270554211707,-0.09550605835190955,-0.03770193597400132,-0.21048159908557598,0.022650894011902754,-0.0677980561988516,-0.10874418377588206,-0.008405726081907186,-0.05405778810718408,0.021044589607776137,0
-0.584826781260385,-0.5940484476054834,0.3572665143004319,-0.20097284000445267,-0.1392658373024977,-0.16792980408114772,0.11013460675772725,0.1366163806895596,-0.07813553069450832,-0.04322683670231854,-0.07064877466127209,0.014318306843434693,1
0.6510038156744057,0.23744215123343348,0.6560454371914642,-0.10095619749171604,-0.04075342882855547,-0.19802961886251486,0.014804552210667057,-0.06505476864297531,-0.10184348490020073,-0.008654520819911091,-0.06269100740451418,0.02132314096777732,0
-0.5748619324791137,-0.6053614173596862,0.338743451851898,-0.22668676645002922,-0.14854653156826778,-0.14586308096855294,0.122027588902269,0.14591968251525692,-0.07791704932362586,-0.04430706720296974,-0.0743243924806532,0.010460914192659185,1
0.6658051851457132,0.2390219081069425,0.6385344680712416,-0.1086856431091475,-0.0708646055814571,-0.1936193666281284,0.018616467833689244,-0.07031320401629462,-0.10456372160011648,-0.007494295114239567,-0.0659057480830015,0.02211826744123829,0
-0.5751765489018382,-0.6139720783277441,0.3217591716719158,-0.23470298861752073,-0.15103121547593026,-0.13727271216098033,0.12518716781873238,0.1405360830466439,-0.07645295227493719,-0.039274860763047405,-0.06848380993636052,0.016931776793220058,1
0.6675421498221271,0.23958792014329566,0.6383969849256976,-0.11466268253699205,-0.07114850826473389,-0.18201549919186308,0.019265259798469027,-0.06683877269973328,-0.10660037574881438,0.0034387263160447308,-0.06568033698864316,0.02218710452695402,0
-0.5752292960728586,-0.6123669257547578,0.3235680260980891,-0.22321835983171892,-0.11957435625656886,-0.17719862226698577,0.13221296531865342,0.13921564880110857,-0.06630379178915993,-0.04879762786809666,-0.07440935719654188,0.0061751264757082935,1
0.6648274485824953,0.23718528369437245,0.6347361441661249,-0.11044913431989584,-0.029360304034246557,-0.2188425990199892,0.03146622161607476,-0.06229192552991896,-0.10833656729389274,0.001546029553970767,-0.05973444432538404,0.01854548022677664,0
-0.5858027430229702,-0.5878535938487028,0.36343220254542613,-0.2074518828537144,-0.12211148695089775,-0.1707533680358786,0.11213679987214124,0.14795829005593583,-0.07014896219629493,-0.04178588599225613,-0.08024399502520844,0.01124365583725,1
0.6715236226802579,0.24012352797310463,0.6286926544880332,-0.09797731930333763,-0.04323933075365802,-0.22004655836593084,0.023230369288202178,-0.06076964535117803,-0.10541704348474693,0.004672305147787679,-0.06326429325857347,0.019616529371498596,0
-0.590576562776215,-0.5775192522027056,0.38461099687049527,-0.19253885474660873,-0.11010100354827199,-0.17074424402809218,0.08819261219921246,0.1543956213576239,-0.06927355462607768,-0.04375828960189103,-0.08875847955467299,0.0094555520239314,1
0.6897348267008466,0.2407857914443074,0.6103786535666671,-0.08934278551756702,-0.03485605984157808,-0.22395742023923607,0.011773083634562228,-0.05336178916678024,-0.10733362910982076,0.004301091553072921,-0.06367427799582998,0.019328727830010568,0
-0.5849075973845691,-0.5905324135442565,0.35726165353425826,-0.19444278965190043,-0.11704621896065213,-0.18137593705826036,0.11034691883039091,0.16667395258535847,-0.07452321319134471,-0.038537029923167994,-0.07905919383982282,0.013996790126127506,1
0.6750610093366142,0.23993438642687934,0.6236211204479412,-0.09112346171001998,-0.03165610593794089,-0.2326738613593688,0.01938578755390888,-0.05584731648002737,-0.10398461533303549,0.0037080288817769565,-0.06323389387481577,0.018428309775725432,0
-0.5775647194616121,-0.6112856225635904,0.34689172095037923,-0.19479741690956695,-0.10513497553778574,-0.18704357258930265,0.09589748812060706,0.14319956917528778,-0.0653124247609885,-0.0477214680721356,-0.08507242895836693,0.00558022254301947,1
0.6900724598215134,0.23753491919054276,0.6069379373532463,-0.1034125457120345,-0.012194999428768305,-0.23134345809765078,0.019634463453435638,-0.051617334473959345,-0.1075205940528607,-0.0020125641892051512,-0.06261564083790679,0.019616299678412826,0
-0.5764543383865424,-0.6109365073762756,0.3548865522517199,-0.17884790020724145,-0.13005302826796042,-0.19088127361489884,0.09518593578223987,0.14242870626559415,-0.07674329168704772,-0.0332199827298987,-0.07256640303882389,0.026854121260365946,1
0.7015143646547146,0.23674793505330113,0.5953063505316306,-0.112278171937718,-0.024229931126279084,-0.22318559260221332,0.03547706371280255,-0.05059278150417548,-0.10713998647357402,0.010446856857456131,-0.06000226291861509,0.01718720292989037,0
-0.562679405750919,-0.6266631249650121,0.3558103801899136,-0.1875091443570066,-0.13734341106521475,-0.1922745738618276,0.07626074708247167,0.11459712310011654,-0.06433183861601155,-0.038801566686500186,-0.08471194995943726,0.03046162848094054,1
0.6982233062655631,0.23770556125170303,0.5947837445820519,-0.12213218014653841,-0.043830170744029284,-0.22746298371054208,0.026754676583429674,-0.04869794022771685,-0.1024122184632334,0.009139228579115383,-0.07067651898646299,0.019552741046120165,0
0.6752583338425427,0.23791912020713057,0.6195978688420386,-0.11964859663537317,-0.030130174699054397,-0.2356527412491398,0.01106839984766344,-0.04471444518392709,-0.10269100780610395,0.0060570805903296665,-0.06633652194894721,0.019024724939253924,0
-0.5594865235676245,-0.6262512990470634,0.3475718468048874,-0.14736107587213806,-0.16882811535696568,-0.22984753502827568,0.06159172710025503,0.11927886324508358,-0.07744645618585336,-0.026940727604800145,-0.08194569153515555,0.03131459487249562,1
0.7363850432075564,0.23419861313079948,0.5532138702509715,-0.12397355690443687,-0.023692476323601743,-0.22446266287271097,0.04589383041808278,-0.06942421696856241,-0.09199599911910154,-0.006551788591689917,-0.06035879075332051,0.02119601051400865,0
-0.6450545489777145,-0.5210300585826938,0.4139756393330956,-0.15185050802948197,-0.10685816548573854,-0.21571855558138903,-0.0011221619904445144,-0.07306207544481556,-0.0681469490065329,-0.005368421438550966,-0.06687401934385162,-0.006842044773815511,1
