0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,active_hand
12.448672,4.125802,5.5940676,2.0697424,3.7390761,6.7177744,4.873067,6.0748377,6.384454,3.1086757,6.4928856,4.5210004,13.905624,6.501692,5.017474,5.7710757,1
-0.507053,13.349186,5.73132,4.2589173,5.2725997,6.249874,5.1024566,5.580244,5.530019,3.2309246,5.426497,5.5089025,4.679856,4.3219624,4.6613994,4.6845884,0
12.451546,4.137567,5.5644646,2.0764635,3.7767174,6.682335,4.9065523,6.0921154,6.335767,3.2097857,6.44134,4.5518913,14.037593,6.43578,5.0593014,5.81637,1
-0.47167617,13.4045105,5.640028,4.217001,5.2097945,6.2515683,5.028955,5.6538515,5.531817,3.2637072,5.496406,5.5788655,4.7354965,4.2864785,4.7293844,4.754014,0
12.4525175,4.1353626,5.5730906,2.0766587,3.7603729,6.6941223,4.896744,6.081193,6.3576436,3.1438656,6.4639697,4.5384903,13.939625,6.4739947,5.043352,5.7909455,1
-0.49315134,13.363379,5.711406,4.2459297,5.2608414,6.2709293,5.092246,5.589827,5.5122495,3.2438803,5.4372253,5.5203557,4.6904235,4.313418,4.6717114,4.6969266,0
12.443933,4.137556,5.5799,2.0672638,3.7695022,6.693143,4.9020405,6.0909834,6.362784,3.1474888,6.4583526,4.546109,13.951062,6.4656973,5.0506434,5.801385,1
-0.48998007,13.373385,5.6879654,4.240636,5.246979,6.2718406,5.073482,5.6088657,5.511689,3.2464736,5.4542313,5.5370064,4.7018056,4.3090405,4.68801,4.7131248,0
12.447852,4.1212606,5.579513,2.0719662,3.7608385,6.7041993,4.8822346,6.085146,6.3662696,3.1243446,6.4796596,4.532411,13.934622,6.483972,5.0285573,5.79388,1
-0.4897307,13.373693,5.6922455,4.2396703,5.246619,6.2678084,5.073904,5.6083884,5.515106,3.2471936,5.4541407,5.5370274,4.70245,4.307354,4.6881037,4.7131195,0
