0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,active_hand
9.580342,5.2669153,4.4238033,6.2876544,5.6823044,5.6729097,4.350888,4.438807,6.331898,2.7773263,3.679865,5.7935457,15.014367,6.2296834,5.33834,4.201632,5.9090886,5.175028,5.4644437,1
0.14348626,13.138252,5.032856,3.4938393,4.422886,4.960489,4.410909,5.345357,4.0199924,3.5413013,5.4186897,4.9120007,5.4044814,5.405773,5.416404,5.6586094,5.4494658,5.8027444,4.6816998,0
9.591357,5.266286,4.440351,6.257541,5.671096,5.683453,4.360022,4.4631453,6.3131547,2.8204021,3.6691225,5.7762537,15.072552,6.2157645,5.3777585,4.178575,5.939037,5.1644216,5.452895,1
0.18518427,13.113336,5.0738454,3.4643521,4.394836,4.927343,4.436932,5.3710694,3.9903605,3.5673869,5.4283347,4.913922,5.4294844,5.443168,5.449824,5.6844125,5.4627705,5.8286486,4.7041755,0
9.568246,5.2853103,4.4360185,6.2600727,5.656727,5.674225,4.346789,4.4327564,6.3335147,2.7747004,3.6765733,5.7994633,15.053995,6.202969,5.3286557,4.1981134,5.9323773,5.1820493,5.4567575,1
0.16202667,13.128135,5.0508466,3.4815857,4.4108925,4.946822,4.4216514,5.3558784,4.0077214,3.5520287,5.4226604,4.9124694,5.414742,5.421954,5.4307966,5.6690826,5.454703,5.813357,4.690631,0
9.5795,5.282636,4.4186573,6.2815075,5.6679497,5.6859617,4.3590107,4.4255834,6.3230085,2.7686872,3.6917322,5.806503,15.0275135,6.216284,5.338015,4.2131515,5.913399,5.170383,5.449757,1
0.16687949,13.125813,5.055665,3.4781628,4.407853,4.943109,4.424156,5.3583574,4.00424,3.554547,5.4251075,4.9113674,5.41705,5.4262056,5.4342732,5.6715527,5.4574847,5.8158827,4.694263,0
9.569834,5.287527,4.4199305,6.27028,5.680741,5.702246,4.359516,4.4169607,6.309268,2.773083,3.708675,5.8143115,15.036931,6.2294292,5.346875,4.22755,5.923976,5.1765523,5.4335175,1
0.16908321,13.122225,5.0577292,3.4758332,4.40434,4.9408646,4.427644,5.3618894,4.0018954,3.5580509,5.418075,4.9173465,5.420594,5.42861,5.437256,5.6750817,5.45021,5.819378,4.6909485,0
9.618609,5.2589593,4.3761387,6.3489842,5.7149467,5.7073812,4.3902955,4.4151115,6.29872,2.7560039,3.7216523,5.8138914,14.93288,6.2682085,5.37751,4.243286,5.857481,5.136406,5.442176,1
0.095856994,13.171801,4.9858475,3.531829,4.4631214,4.985887,4.3767915,5.3113093,4.0581574,3.50686,5.410958,4.9056697,5.372065,5.36054,5.3909235,5.6252303,5.439592,5.768721,4.668487,0
9.59308,5.260599,4.4053,6.312879,5.699236,5.6815057,4.3612294,4.4296093,6.323687,2.7658315,3.6940029,5.801859,14.982176,6.249176,5.345411,4.2180533,5.8852525,5.163503,5.460937,1
0.1420486,13.149717,5.031476,3.495553,4.4273863,4.9615493,4.399413,5.3342767,4.021793,3.530143,5.43715,4.892966,5.392301,5.403448,5.4114256,5.6474743,5.466642,5.792135,4.6927795,0
9.6076355,5.258307,4.383085,6.33863,5.710765,5.6979427,4.378002,4.420025,6.3091497,2.756824,3.7139175,5.8113627,14.945263,6.26261,5.358852,4.2374306,5.8635592,5.1480794,5.450977,1
0.11390808,13.147645,5.003457,3.5204206,4.4519763,4.984867,4.400537,5.3352823,4.0466747,3.5309496,5.4137616,4.9127293,5.3962483,5.3763556,5.3945565,5.650684,5.4430704,5.7910223,4.66974,0
9.609993,5.2631874,4.379666,6.336051,5.705979,5.703588,4.3829613,4.4155593,6.3038864,2.7543955,3.7194629,5.81599,14.953075,6.2580023,5.3629932,4.242387,5.864642,5.14419,5.445869,1
0.11181803,13.18133,5.001587,3.5170324,4.4495053,4.9932346,4.3664994,5.302276,4.0434117,3.4979181,5.4287825,4.886642,5.3583884,5.375267,5.3733773,5.614831,5.457257,5.760353,4.6866603,0
9.602888,5.2601256,4.391552,6.328722,5.705066,5.6915975,4.3736043,4.423778,6.313673,2.7608128,3.7064388,5.807871,14.9612875,6.256005,5.3544984,4.2298374,5.8716755,5.1521926,5.4551272,1
0.11406482,13.162561,5.0038295,3.516212,4.4492173,4.9806027,4.385699,5.320715,4.04258,3.5163171,5.4265056,4.8982506,5.3801675,5.3775673,5.391819,5.634549,5.45525,5.777947,4.681237,0
9.66423,5.2625675,4.3383303,6.393166,5.7204504,5.7442408,4.441998,4.414594,6.2502055,2.766033,3.7567978,5.8295784,14.883279,6.2772985,5.430808,4.269878,5.8208766,5.087084,5.419539,1
0.0698583,13.180092,4.9602222,3.5484474,4.4805183,4.9956574,4.3682127,5.302697,4.0749726,3.4978209,5.404188,4.908245,5.365052,5.3372006,5.3846526,5.616955,5.4319935,5.759978,4.6607423,0
0.084754616,13.172615,4.973763,3.5490203,4.4763803,4.997539,4.375783,5.309183,4.0751047,3.5054429,5.4003963,4.914764,5.3724566,5.3474135,5.386752,5.6246824,5.4285283,5.7658343,4.656926,0
9.693014,5.2524295,4.319261,6.419574,5.7372255,5.7637205,4.469862,4.4230404,6.2232985,2.7825787,3.7698889,5.8282104,14.853724,6.297323,5.475497,4.2784805,5.799814,5.0587745,5.4059625,1
0.16371642,13.164066,5.0533247,3.4768975,4.416447,4.9474826,4.3846054,5.3205094,4.0032516,3.5163133,5.4707804,4.862263,5.3751235,5.4225183,5.409811,5.632825,5.499987,5.7801957,4.7239246,0
9.676231,5.116896,4.5067177,6.205762,5.773751,5.6599097,4.352716,4.648663,6.255936,3.097594,3.5942543,5.5891576,15.176482,6.3091106,5.628864,4.034135,6.008955,5.1381097,5.512522,1
0.15474458,13.145699,5.043988,3.4874375,4.42032,4.9520555,4.4039183,5.338607,4.0136347,3.5346184,5.443884,4.889551,5.3964376,5.4143286,5.4198747,5.6516776,5.4739604,5.79673,4.7011657,0
9.661064,5.1530905,4.506808,6.200202,5.743412,5.6633835,4.359195,4.62525,6.266088,3.056608,3.5968306,5.6246805,15.188095,6.2777305,5.5812345,4.0478454,6.0105715,5.138397,5.4976516,1
0.12006663,13.176667,5.0097814,3.5151565,4.448964,4.9770193,4.3723845,5.3073726,4.0414186,3.503165,5.438086,4.8822613,5.36512,5.3816047,5.38809,5.6203547,5.466067,5.7657533,4.693563,0
9.66464,5.144192,4.513196,6.193061,5.7489905,5.66002,4.3553243,4.6360965,6.2649274,3.0739748,3.5914536,5.612532,15.19865,6.282177,5.5962605,4.039031,6.017754,5.1406136,5.502597,1
0.14959918,13.15182,5.0389824,3.4917488,4.4239492,4.960854,4.397646,5.332396,4.017965,3.5284956,5.44759,4.8844724,5.389904,5.4097567,5.409644,5.64545,5.4761558,5.7905827,4.6973844,0
9.657571,5.1489987,4.5151553,6.1872993,5.744225,5.660014,4.3539705,4.627826,6.270544,3.0667574,3.5934331,5.6175866,15.202199,6.277104,5.5880847,4.0428896,6.0213714,5.1440334,5.500237,1
0.068573706,13.179474,4.958876,3.5500185,4.4814267,4.9967895,4.3688173,5.3032494,4.0765424,3.498366,5.3996954,4.9120016,5.3658233,5.3356376,5.3844748,5.617539,5.4277864,5.7604194,4.6577606,0
9.7006235,5.085656,4.4810247,6.2464185,5.801517,5.6684723,4.370033,4.6537123,6.236664,3.1114244,3.6056023,5.573724,15.12694,6.3463707,5.678297,4.0458603,5.97666,5.1168356,5.5097456,1
0.06194677,13.181855,4.9525547,3.5527787,4.4847403,4.998717,4.366281,5.300954,4.079392,3.4957702,5.4020495,4.909066,5.3634014,5.33072,5.382461,5.614814,5.429778,5.7581277,4.6595407,0
9.700655,5.080674,4.47755,6.2517433,5.8057294,5.6681542,4.3691845,4.6513653,6.2370834,3.11108,3.6078281,5.5715003,15.117708,6.351999,5.68285,4.0491834,5.9720035,5.117388,5.510701,1
0.123340935,13.153453,5.013184,3.5086563,4.4386835,4.972826,4.3954406,5.329974,4.034862,3.5257473,5.4189663,4.9070973,5.3895817,5.387227,5.402651,5.6433024,5.4485803,5.787505,4.6767273,0
9.689638,5.095831,4.509261,6.206364,5.786825,5.6603284,4.3546424,4.6690164,6.24516,3.1254475,3.5883796,5.5655365,15.180728,6.3216343,5.6550345,4.0199237,6.0117407,5.131816,5.517519,1
0.14805244,13.135705,5.037799,3.488836,4.415989,4.9576044,4.414142,5.3482647,4.014759,3.5444999,5.420199,4.9108424,5.4068055,5.4113026,5.419434,5.6612406,5.451261,5.80593,4.682325,0
9.68477,5.1086497,4.5120444,6.2015557,5.776904,5.66,4.3558474,4.663533,6.2489724,3.1158469,3.587109,5.5761466,15.186164,6.3104978,5.64141,4.02126,6.0151343,5.1324363,5.5144,1
0.13420507,13.149288,5.024002,3.5001655,4.4304495,4.9669175,4.3997016,5.334367,4.0263577,3.5302424,5.4254546,4.90305,5.3931575,5.397314,5.4074106,5.647586,5.455248,5.792076,4.6834445,0
9.684237,5.110523,4.513429,6.1990485,5.7751136,5.6600814,4.355492,4.6637044,6.2492285,3.115772,3.5864763,5.576699,15.189362,6.3078413,5.6390553,4.020267,6.017157,5.1329145,5.514209,1
0.14998169,13.129689,5.0395517,3.4861615,4.4147615,4.9548483,4.419663,5.353978,4.012287,3.5499249,5.416157,4.917987,5.41338,5.4129186,5.4234424,5.66718,5.4477825,5.8114047,4.681468,0
9.67762,5.1028295,4.5104523,6.200746,5.7839065,5.6567683,4.3491626,4.6539745,6.256056,3.1128118,3.5931234,5.574155,15.17753,6.3187566,5.6418605,4.0285954,6.013528,5.1400027,5.518198,1
