0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,active_hand
9.565384,5.2809477,4.277605,6.9178333,4.1466107,5.734713,4.5894437,4.489671,4.682632,3.3388925,3.6320949,4.686086,-4.4855075,6.9473305,4.602866,4.430624,4.236052,4.8339868,5.308081,4.6160283,4.680601,4.6941624,5.045496,4.6443453,4.6021867,5.007708,5.1523542,4.865815,5.0328093,1
0.36956337,13.954648,4.3713655,4.6308074,4.450893,5.3658338,4.608186,4.8896585,5.843577,2.93514,5.2302074,4.4744577,4.80932,5.212476,4.584519,4.407882,5.5616894,4.538544,5.049727,5.617876,4.791213,5.7440715,5.622175,4.546495,4.742376,4.792408,5.2999115,4.6054335,4.8150845,0
9.588772,5.254237,4.2830296,6.9216247,4.1330614,5.720765,4.6108418,4.474429,4.701007,3.3403573,3.6435664,4.6898503,-4.4790354,6.9507694,4.6267366,4.403943,4.2187595,4.799148,5.326181,4.616827,4.6635265,4.6462913,5.0481133,4.6267486,4.6029162,4.9845624,5.1238556,4.8049827,5.015709,1
0.40700787,13.974046,4.411218,4.6189594,4.437258,5.3588085,4.640904,4.8827004,5.883207,2.894701,5.2621984,4.4316564,4.804386,5.1740813,4.55764,4.370237,5.5693893,4.501341,5.05729,5.648895,4.7836447,5.7863984,5.644422,4.5083256,4.7399645,4.754628,5.3374457,4.5695043,4.7966805,0
9.566945,5.2799196,4.2808332,6.9129176,4.149476,5.7287855,4.5910125,4.48464,4.68663,3.3455179,3.6373286,4.691487,-4.489322,6.9532976,4.606811,4.426561,4.234256,4.827405,5.3142223,4.622159,4.6782284,4.6902742,5.039767,4.634863,4.6042924,5.007077,5.1519265,4.8610907,5.029283,1
0.39338705,13.967178,4.396432,4.623617,4.4425383,5.3618374,4.6296225,4.8854795,5.86849,2.9098434,5.251308,4.447987,4.8055725,5.1881757,4.566892,4.3839526,5.567411,4.51491,5.0541,5.638328,4.7869587,5.7702994,5.6367855,4.5223064,4.740977,4.768454,5.323775,4.582373,4.8025446,0
9.565608,5.28254,4.279582,6.914152,4.1486588,5.729497,4.5885916,4.4845824,4.685522,3.343897,3.636644,4.6897364,-4.494045,6.9532804,4.60472,4.4286857,4.236038,4.827064,5.3140197,4.6206245,4.6801796,4.6941795,5.0402665,4.6380057,4.6047597,5.0080924,5.1523066,4.8596745,5.030423,1
0.40660128,13.973333,4.410841,4.619383,4.4378276,5.359115,4.6399503,4.882935,5.8827143,2.8951864,5.261218,4.4321322,4.8037395,5.174583,4.5584993,4.370798,5.5704064,4.50209,5.0569134,5.648137,4.783989,5.7858996,5.6436863,4.5087957,4.740083,4.755227,5.336881,4.5701485,4.79651,0
9.552619,5.294434,4.2708473,6.906087,4.1617017,5.739847,4.576892,4.490254,4.67305,3.3463,3.6273327,4.6833816,-4.479776,6.9451747,4.5945907,4.441127,4.2464294,4.843986,5.304284,4.6157656,4.691828,4.703213,5.0404263,4.639956,4.6115794,5.0221925,5.168621,4.8833876,5.04278,1
0.39006355,13.963444,4.393327,4.6273127,4.44634,5.364892,4.6261473,4.887721,5.865332,2.912948,5.2477856,4.4509945,4.805905,5.1913905,4.570786,4.3872,5.5664234,4.5181813,5.051184,5.6346574,4.790382,5.76728,5.6331825,4.5254817,4.7422953,4.7716904,5.320517,4.5857053,4.8053327,0
9.517641,5.3265786,4.2340827,6.883705,4.1977806,5.7799563,4.5408616,4.5107245,4.630178,3.3497298,3.5892587,4.6559973,-4.4109263,6.9070926,4.56251,4.481171,4.281906,4.9028606,5.2669473,4.593155,4.730528,4.7223167,5.0487413,4.65135,4.631696,5.0612864,5.2205944,4.956882,5.084863,1
0.35985577,13.959949,4.357766,4.6242785,4.444338,5.3586116,4.606637,4.884377,5.8307033,2.9488847,5.2298512,4.49103,4.81025,5.223203,4.582195,4.4177523,5.560704,4.5462275,5.0570674,5.617297,4.783933,5.7281322,5.626023,4.5566816,4.738541,4.8014116,5.2899337,4.612224,4.8127875,0
9.5512,5.2996745,4.258263,6.9100294,4.1600904,5.7514386,4.571616,4.4900994,4.6636343,3.3385863,3.6182313,4.6671534,-4.4657435,6.9317093,4.590021,4.448894,4.2504506,4.8572383,5.297406,4.6012616,4.6995196,4.7028933,5.0484943,4.65058,4.616721,5.0240016,5.1740785,4.896116,5.051817,1
0.43564782,14.003089,4.4384637,4.598927,4.4144945,5.345475,4.6722054,4.870385,5.910597,2.867809,5.293943,4.4063125,4.7953057,5.14607,4.5248404,4.3417277,5.584816,4.4727535,5.0706,5.6810937,4.7696877,5.8120522,5.6747484,4.4801846,4.736132,4.7263374,5.366067,4.5399957,4.768014,0
9.53207,5.318305,4.2339444,6.9001822,4.1767178,5.777776,4.5490956,4.50262,4.635899,3.338328,3.5930557,4.6490617,-4.4240246,6.9065375,4.5687604,4.475841,4.273349,4.8958244,5.27342,4.5862927,4.7247224,4.7155538,5.055283,4.660981,4.6272116,5.0445857,5.2042565,4.941582,5.0787587,1
0.38991007,13.970927,4.3916388,4.6180964,4.4371705,5.356627,4.629077,4.881976,5.863919,2.9148893,5.251251,4.4545655,4.805637,5.1922097,4.564861,4.387475,5.568251,4.5183005,5.0589194,5.6388364,4.7810416,5.764041,5.639399,4.526396,4.738566,4.772247,5.3204236,4.5848584,4.800405,0
9.534532,5.3130045,4.245099,6.898436,4.177105,5.767092,4.5557227,4.501199,4.64565,3.342881,3.6023166,4.660766,-4.4388056,6.918309,4.575081,4.466574,4.266936,4.8818226,5.2808576,4.5964174,4.7160015,4.713822,5.049595,4.6529646,4.6233506,5.0419445,5.197098,4.92795,5.069416,1
0.3844033,13.968214,4.3850126,4.6208696,4.4399886,5.358622,4.6251025,4.8834844,5.8575373,2.921374,5.247399,4.4614596,4.8066773,5.197847,4.5684905,4.393061,5.5663176,4.5230193,5.057035,5.634513,4.783448,5.7572503,5.636524,4.531706,4.7394876,4.7772493,5.3146653,4.5897803,4.8033395,0
9.543754,5.3038516,4.2492843,6.9068875,4.166592,5.7635508,4.564398,4.4998326,4.6519623,3.3375216,3.6056547,4.662218,-4.443283,6.9199705,4.5811815,4.459473,4.2595387,4.8747554,5.283897,4.596238,4.708576,4.706779,5.0530896,4.655824,4.617574,5.0317345,5.186156,4.9155555,5.0628514,1
0.3847983,13.969541,4.384902,4.6199145,4.438913,5.3577332,4.6262546,4.8826156,5.8576527,2.9212666,5.2485948,4.4615445,4.806623,5.1972604,4.5673475,4.3925877,5.5666304,4.52202,5.057978,5.6351867,4.78258,5.7572355,5.6378274,4.5309443,4.739437,4.7763543,5.3149853,4.5890994,4.802558,0
9.5111,5.313397,4.2423186,6.875221,4.2117834,5.776888,4.550511,4.5231566,4.634396,3.356295,3.5903962,4.668586,-4.39069,6.909289,4.568304,4.471635,4.276221,4.900372,5.26217,4.6018796,4.7220144,4.708369,5.0474987,4.6356354,4.6285934,5.067398,5.2222056,4.9592547,5.0809608,1
0.33388743,13.949705,4.3262076,4.635271,4.4549055,5.365322,4.5888615,4.8891516,5.800914,2.9793098,5.2130904,4.523919,4.816847,5.248856,4.5981703,4.443658,5.55002,4.568072,5.0509076,5.596472,4.7930155,5.695862,5.6150827,4.580878,4.7429156,4.8243475,5.262969,4.6358404,4.8263707,0
0.36023426,13.961082,4.3546014,4.624265,4.444089,5.358733,4.609012,4.884162,5.828685,2.951266,5.2321978,4.4948583,4.810336,5.222658,4.580459,4.4173837,5.560145,4.543638,5.057192,5.6191964,4.7843676,5.724657,5.6275597,4.555228,4.738619,4.7991624,5.2896385,4.610576,4.8120112,0
9.513773,5.307237,4.2316175,6.8750377,4.2125974,5.7856236,4.550627,4.5240045,4.6279216,3.3542871,3.5803578,4.658967,-4.3581395,6.895203,4.569163,4.472488,4.278804,4.9065523,5.255345,4.5901794,4.725969,4.687897,5.05675,4.6348243,4.632867,5.0656104,5.2280965,4.9691453,5.0872827,1
0.40922266,13.98195,4.410898,4.6115594,4.429684,5.353455,4.646676,4.8785663,5.8832316,2.895258,5.268491,4.4341283,4.8021693,5.172724,4.549801,4.36832,5.5734835,4.4986014,5.062395,5.6550817,4.7772207,5.7843337,5.65193,4.5065937,4.737721,4.752425,5.3393245,4.565993,4.7897224,0
9.698841,5.1170683,4.276512,6.9670224,4.0337877,5.697741,4.710386,4.4292965,4.7693706,3.3175814,3.6618273,4.6566825,-4.3768554,6.923616,4.720775,4.290122,4.1460614,4.691876,5.369593,4.57295,4.5824018,4.419775,5.10102,4.581174,4.5961304,4.8669615,5.000115,4.6182876,4.9495664,1
0.41817614,13.976797,4.4219823,4.6244416,4.441118,5.3660884,4.653566,4.885812,5.894032,2.8839886,5.2747912,4.4213796,4.8035493,5.163047,4.549826,4.358901,5.567257,4.489721,5.0519314,5.658987,4.7926445,5.796784,5.650332,4.497093,4.7436047,4.743227,5.348761,4.5574384,4.7934527,0
9.685522,5.135885,4.276934,6.9561324,4.0564766,5.6981354,4.6950397,4.435673,4.7593565,3.3245387,3.6610534,4.661751,-4.3835397,6.9212775,4.706845,4.309921,4.15912,4.7062035,5.3654537,4.5794277,4.5991406,4.446997,5.0918307,4.5882926,4.595254,4.8832936,5.022975,4.6330576,4.9592547,1
0.40253806,13.974476,4.405044,4.6188774,4.437119,5.358786,4.638923,4.882856,5.8770413,2.9012742,5.2606015,4.4396067,4.8044586,5.1794267,4.55837,4.3751497,5.5693345,4.5056663,5.0570927,5.6471577,4.78362,5.778724,5.6445117,4.513264,4.7398825,4.7593255,5.332516,4.5731397,4.7964697,0
9.690445,5.125969,4.2803745,6.958261,4.045764,5.697736,4.701526,4.4363112,4.7654757,3.3257635,3.6612384,4.6629066,-4.3793387,6.923874,4.7114983,4.297325,4.154836,4.6948442,5.3652186,4.5790763,4.5885715,4.4279904,5.094947,4.579811,4.5954876,4.876106,5.009004,4.616942,4.9532833,1
0.41871735,13.978784,4.4218664,4.6230865,4.4398074,5.365568,4.6546073,4.886357,5.8938117,2.8844006,5.2762084,4.4223347,4.8018465,5.1630197,4.547244,4.358778,5.571579,4.489656,5.0510845,5.662544,4.7914405,5.795905,5.652529,4.497029,4.7435393,4.743197,5.3489504,4.5570993,4.7900124,0
9.698298,5.1185265,4.2725134,6.966422,4.0374274,5.6984663,4.709436,4.42935,4.7683277,3.3171499,3.661039,4.652876,-4.3714204,6.9194164,4.7204733,4.293456,4.146988,4.696514,5.3691077,4.5705495,4.5852227,4.422486,5.102052,4.5833,4.5955734,4.8682995,5.006956,4.6238923,4.950517,1
