0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,active_hand
10.195308,5.620932,4.340049,6.3775964,5.780474,6.6049633,4.5996985,4.338074,3.9182572,3.8158314,3.3819013,5.9754786,-4.5761967,3.783011,4.7215276,6.4986467,6.42331,5.3831587,5.2526994,5.009122,4.8320556,4.629637,5.239384,1
4.0999923,16.09404,5.73425,4.05925,5.10589,4.835726,4.766752,4.786667,5.220465,3.452899,5.061315,4.883541,4.9733543,4.5876107,4.750646,5.4542317,4.7787356,4.742268,5.0143037,4.3454075,4.80639,5.025187,4.8926544,0
10.163509,5.5764565,4.315147,6.3956003,5.7899876,6.5814238,4.639417,4.3141356,3.8841877,3.8087826,3.3361006,6.00326,-4.6321115,3.808607,4.6881022,6.5335083,6.448576,5.422664,5.298785,5.036467,4.843271,4.595187,5.253089,1
4.061269,16.113024,5.665927,4.0287433,5.142313,4.80704,4.754321,4.8189745,5.2264166,3.4641454,5.06428,4.90524,4.989619,4.574444,4.7312665,5.4519176,4.8096037,4.734296,4.9823704,4.3130345,4.792167,5.034526,4.882687,0
10.187465,5.6145887,4.3361588,6.3839273,5.78429,6.601302,4.6059647,4.3324,3.9241314,3.8187563,3.3731039,5.9681067,-4.570869,3.787128,4.7185774,6.4951997,6.426837,5.385029,5.2589936,5.0096774,4.8394036,4.6378565,5.2413774,1
4.0595007,16.072739,5.7152624,4.020793,5.1436377,4.797495,4.7878857,4.8247375,5.1960363,3.466241,5.0614614,4.864184,4.9824605,4.614262,4.746466,5.480535,4.8170447,4.71175,4.975311,4.3062277,4.7717414,5.048625,4.8606462,0
10.184947,5.612473,4.334069,6.3865743,5.786023,6.599071,4.6080046,4.33082,3.9240735,3.8187823,3.3702312,5.967765,-4.5719833,3.7893736,4.7168183,6.4957476,6.428934,5.38618,5.261157,5.0090704,4.841909,4.638049,5.2413387,1
4.0688586,16.085451,5.696222,4.034473,5.133596,4.8115854,4.772888,4.812015,5.21304,3.4611588,5.060784,4.8774,4.9820347,4.6018667,4.7426624,5.46439,4.8035836,4.727753,4.9886985,4.3194985,4.7874355,5.036882,4.8764005,0
10.179091,5.6146355,4.3267193,6.396729,5.7954917,6.5910506,4.6090393,4.3287144,3.9306397,3.8200164,3.3662329,5.9603114,-4.5589633,3.79727,4.7146935,6.4912844,6.4362006,5.3833146,5.26155,4.9976983,4.8517785,4.6481457,5.233211,1
4.057924,16.098816,5.685633,4.0251236,5.141488,4.8016696,4.7746468,4.8201838,5.196485,3.4763873,5.077503,4.8893504,4.99416,4.587688,4.730122,5.4725895,4.8129435,4.715309,4.9802856,4.3126187,4.772762,5.051754,4.862001,0
10.1823015,5.6172166,4.3352246,6.4012566,5.808545,6.5991697,4.589486,4.3288217,3.976545,3.854786,3.348723,5.9110417,-4.494254,3.7920465,4.7383275,6.448469,6.425634,5.35208,5.240754,4.990553,4.8556757,4.7008414,5.221196,1
4.12519,16.099491,5.779304,4.077965,5.086112,4.852824,4.756871,4.767485,5.219399,3.446043,5.0621586,4.889568,4.966968,4.587653,4.7568727,5.44683,4.75991,4.7499127,5.0342274,4.3651385,4.8102984,5.0180693,4.899569,0
