0,1,2,3,4,5,class_numeric
1.9624115,3.693499,4.4025874,-0.5958808,4.482514,5.2619843,0
1.8371273,3.7109296,4.3562984,-0.6446599,4.4272914,5.3036437,1
4.8279777,5.162416,4.274762,1.2963376,3.7273765,3.6552997,2
12.493697,5.3902974,3.4692469,7.4363112,2.999279,6.972826,0
12.2531185,5.552064,3.3795278,7.1526365,2.9398313,7.1729813,1
12.31529,5.352467,3.485419,6.967896,2.9921994,6.938851,2
2.080692,3.5288265,4.5012693,-0.69785404,4.5653605,5.274099,0
1.957307,3.516786,4.45343,-0.7108569,4.56818,5.3190002,1
4.6218233,5.0152736,4.2996984,1.1509445,3.798696,3.7335446,2
12.439384,5.490101,3.4579804,7.3772435,3.0443928,7.0733466,0
12.26791,5.549257,3.402119,7.312257,2.9371557,7.138561,1
12.21917,5.397478,3.4674492,6.9116607,2.9985685,6.9820585,2
2.1547105,3.8685942,4.4398136,-0.43955982,4.3990035,5.115594,0
1.8631314,3.6661308,4.4175577,-0.6494235,4.496557,5.299664,1
4.833377,5.1854744,4.3373837,1.3648065,3.7048192,3.5894616,2
12.456836,5.461229,3.4926584,7.3972816,3.068282,7.0339713,0
12.210809,5.5620003,3.3692973,7.190624,2.9040384,7.151294,1
12.19882,5.3940663,3.4824862,6.861963,3.0394895,6.9748178,2
1.9665234,3.7218225,4.4556875,-0.6098025,4.43942,5.218108,0
1.8263897,3.7047098,4.3801703,-0.62791973,4.4511847,5.2886853,1
4.8793383,5.0860763,4.238029,1.3235582,3.8007395,3.656174,2
12.386304,5.470936,3.4735081,7.30861,3.0141497,7.044354,0
12.207044,5.5722446,3.3776898,7.2429585,2.889577,7.182915,1
12.218562,5.437584,3.466693,7.0155907,3.0068793,7.025675,2
2.076792,3.5041342,4.4948707,-0.7058022,4.540451,5.2547965,0
2.1784859,3.336687,4.4576178,-0.6920782,4.593109,5.229373,1
4.8886065,5.102114,4.253598,1.337896,3.783005,3.6469498,2
12.484234,5.42192,3.5237596,7.350048,3.0931182,7.0040216,0
12.327188,5.484678,3.3401687,7.0727825,2.899757,7.1342096,1
12.233251,5.3518815,3.4920983,6.8328657,3.0081007,6.933853,2
3.3861282,2.4748225,4.489133,-0.409989,4.797274,4.8911786,0
3.4710386,2.5341094,4.528962,-0.36360884,4.7781715,4.861328,1
4.816213,4.879118,4.2769094,1.3189312,3.9131136,3.6325586,2
13.799823,4.03449,3.8099396,6.2090116,2.6780949,5.719694,0
13.754775,3.9645956,3.6521008,5.8780255,2.4589589,5.862494,1
11.765028,5.084876,3.3504837,2.1268184,1.8020217,4.766422,2
3.595157,3.2000282,4.4357276,-0.016985385,4.567722,4.6462936,0
3.7018135,2.559799,4.5196056,-0.21353155,4.8349633,4.7254105,1
4.8230553,4.8383994,4.284362,1.3196423,3.9204037,3.6067643,2
11.608342,4.7666636,3.3202941,2.8951948,1.8839806,5.2137804,0
13.672846,4.1217937,3.8344429,6.448666,2.86357,5.7544303,1
11.8147335,5.096372,3.328844,2.1485386,1.8084242,4.7840986,2
3.76205,3.969682,4.3173823,0.065258145,4.0985065,4.6304145,0
3.546538,2.4893792,4.5151744,-0.24558112,4.850533,4.7463036,1
4.8085155,4.7798557,4.253038,1.3723121,3.9562433,3.55182,2
13.82155,4.008677,3.756145,6.237405,2.7208295,5.76007,0
13.61119,3.997318,3.5421603,5.663202,2.338579,5.984491,1
11.640205,5.0279593,3.3624659,2.0802867,1.7769648,4.8245726,2
12.615351,4.330217,3.143381,4.5344806,1.9597815,6.1284785,0
3.6750872,2.6105232,4.536227,-0.32371062,4.755061,4.8324175,1
4.714951,4.764945,4.3133073,1.3276356,3.9746406,3.585916,2
13.735904,4.0390773,3.773789,6.041575,2.5590317,5.8203306,0
13.729866,4.0501237,3.6587026,5.744453,2.3729582,5.888093,1
11.850468,5.094685,3.3251796,2.1705067,1.806742,4.7883353,2
3.7507803,4.1082807,4.306425,0.1449706,4.0363946,4.5836163,0
3.4598176,2.6984153,4.5761323,-0.40407804,4.6711254,4.922618,1
4.573103,4.584752,4.360769,1.1699458,4.0427203,3.6913962,2
11.092746,4.775351,3.4417915,2.5434296,1.7673469,5.080472,0
11.093852,4.782903,3.4484427,2.5443845,1.759136,5.071939,1
11.013913,4.7863574,3.493092,2.5050433,1.723442,5.0797133,2
4.107723,4.423546,4.248161,0.06252253,3.8465111,4.687243,0
2.1176968,3.5970793,4.3787766,-0.52400076,4.483312,5.201884,1
4.3436933,5.0697336,4.3634677,1.0396768,3.77664,3.7576497,2
12.131078,4.713357,3.2579129,3.6975806,1.8907182,5.5038037,0
13.375775,4.345058,3.765352,6.5147557,2.9442246,5.981752,1
11.435308,4.979553,3.3965685,2.1906674,1.7362621,4.8551683,2
3.6013036,4.1960692,4.300638,-0.016671482,4.008801,4.736011,0
2.7161684,2.922403,4.4400864,-0.71663237,4.656672,5.226236,1
3.9998088,4.483075,4.4848995,1.3515198,4.0986805,3.4789288,2
11.948446,4.58159,3.2554626,3.9820647,2.0098562,5.7353516,0
13.444423,4.309503,3.8104637,6.5630198,2.9652877,5.922171,1
11.540804,4.9964786,3.3479996,2.2420871,1.679336,4.9107275,2
4.6988034,4.679159,4.2028093,0.3065779,3.7442563,4.4730105,0
2.7555132,2.9042017,4.501977,-0.65697724,4.6587467,5.15966,1
4.049154,4.3569245,4.453291,1.2635721,4.18011,3.5657911,2
12.094782,4.622731,3.276901,4.680917,2.2386017,6.1016374,0
13.377705,4.395613,3.7877045,6.6498737,3.0078104,6.0182424,1
11.476439,5.0377793,3.3716402,2.1104558,1.7871566,4.800743,2
3.3863013,4.214162,4.3250847,0.0014827403,4.0311856,4.7326713,0
2.6484764,3.038034,4.443032,-0.56442815,4.6000023,5.1132674,1
3.8770452,4.4546285,4.530298,1.3818233,4.097299,3.4477146,2
12.081724,4.6571665,3.2720635,4.905012,2.3315442,6.202837,0
13.286136,4.4461775,3.721478,6.6031218,2.9665775,6.1047926,1
11.828859,5.134276,3.2990127,2.1281252,1.8333327,4.778005,2
3.12455,3.3475156,4.3845425,-0.30121356,4.4001517,4.8900657,0
2.6561356,2.9701605,4.446288,-0.6478705,4.636807,5.1808996,1
3.8071067,4.4116898,4.5458183,1.367904,4.136033,3.456944,2
12.163594,4.8094854,3.2882586,3.5710611,1.8769256,5.3740826,0
13.532718,4.2898207,3.8946335,6.672956,3.0494478,5.8321667,1
11.393111,4.9666963,3.4152317,2.1603646,1.7180904,4.8580604,2
3.246506,3.3277988,4.398779,-0.18751152,4.389318,4.780588,0
3.5156698,3.4922032,4.3667636,-0.10664042,4.3134637,4.723126,1
4.2973385,4.564396,4.4013457,1.1950309,4.022145,3.6345923,2
12.25849,4.4210944,3.1776597,3.892069,1.7828465,5.745317,0
13.442352,4.0666823,3.2413023,4.4708953,1.6893501,5.796996,1
11.621319,4.806445,3.4848504,2.6343296,1.5544888,4.899683,2
4.5350547,3.4711058,4.270938,-0.4582937,4.1979012,5.0039062,0
3.9251595,3.252575,4.3570895,-0.29809874,4.3740172,4.86261,1
4.5212297,4.656771,4.313032,1.0863918,3.937089,3.762466,2
12.278861,4.4547715,3.1929133,3.8960886,1.792268,5.7394905,0
13.500201,4.043714,3.267379,4.5044456,1.6975354,5.800912,1
11.819611,4.7490306,3.5068414,2.7495737,1.4508432,4.855359,2
2.8393178,2.7886553,4.511806,-0.48781136,4.671044,5.0035996,0
3.776881,3.109715,4.3852954,-0.37852946,4.436021,4.9212146,1
4.750379,4.5737553,4.286246,0.68784964,3.917675,4.0679054,2
13.342558,4.1456614,3.179203,4.38761,1.7849374,5.8828497,0
13.074729,4.0123577,3.1538117,5.286494,2.25133,6.4957867,1
12.09255,4.917906,3.430924,2.818001,1.5955648,4.8316164,2
3.1899483,3.0297472,4.527782,-0.32050493,4.5272145,4.8821583,0
4.3648787,3.2727256,4.324248,-0.37453672,4.348328,4.916267,1
4.1653438,3.5947409,4.3913317,0.15765555,4.3533583,4.488223,2
13.304328,4.089452,3.144118,4.442232,1.7222083,5.955648,0
13.548389,4.0305996,3.3212702,4.596274,1.720252,5.7850246,1
11.554989,4.871398,3.4598517,2.488779,1.6248337,4.874626,2
4.3086557,3.489711,4.2781663,-0.40079108,4.2014675,4.960266,0
