0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,active_hand
12.109222,4.1180053,5.5652876,1.6944058,3.8788433,6.1952558,5.112958,5.4686594,6.1524196,2.7964535,7.000974,6.074976,14.383376,6.848788,4.156341,1
4.0750575,17.003948,4.8721247,5.0370994,5.648357,5.6665397,4.7100797,4.9651575,5.1045012,3.1007278,5.733154,4.979861,4.7862415,4.3583326,4.812474,0
12.080437,4.13671,5.6254725,1.7389044,3.8301587,6.1301374,5.1669717,5.4992967,6.183636,2.8117251,6.957038,6.0916305,14.508208,6.927158,4.1594644,1
3.9867718,17.0866,4.9497933,5.099319,5.7396145,5.757219,4.775181,4.871503,5.1861553,3.0224166,5.7339625,5.0623446,4.878952,4.4082584,4.7201815,0
12.094879,4.1343417,5.5712957,1.6984811,3.8722618,6.1878705,5.1181464,5.4682603,6.1486034,2.8119664,6.995923,6.0740557,14.403738,6.8632326,4.145179,1
4.0282702,17.050587,4.9055605,5.0658545,5.699928,5.717818,4.741514,4.911957,5.150142,3.057595,5.7254777,5.0265417,4.838643,4.375486,4.760173,0
12.088203,4.142562,5.579721,1.7014183,3.8635828,6.176342,5.126163,5.4683714,6.1503644,2.8194747,6.9907193,6.075561,14.421178,6.876744,4.1411657,1
4.0219774,17.053225,4.912796,5.0665007,5.7051754,5.7229347,4.7422595,4.9060698,5.152611,3.055724,5.7248893,5.0292015,4.844304,4.3755774,4.7546268,0
12.092181,4.139343,5.578883,1.7032944,3.8660376,6.181699,5.124104,5.471997,6.152526,2.8159244,6.990185,6.0779104,14.410251,6.8680377,4.1443944,1
4.0321465,17.045864,4.90158,5.061356,5.6955943,5.7136316,4.737058,4.9160132,5.145455,3.0621977,5.724158,5.0219817,4.8344984,4.3710093,4.7643905,0
12.134258,4.074344,5.5390105,1.6874272,3.907997,6.2323623,5.090056,5.47617,6.1572084,2.75993,7.012688,6.0699663,14.300137,6.789588,4.187437,1
4.1253858,16.994312,4.790293,5.0260625,5.6180673,5.636413,4.69955,5.0030155,5.095482,3.1073701,5.7203093,4.968699,4.7517405,4.3380337,4.846348,0
12.116986,4.105697,5.554332,1.6899374,3.8926883,6.210854,5.0998216,5.4663258,6.150574,2.7858353,7.011916,6.0721455,14.356315,6.826316,4.162257,1
4.0250597,17.05972,4.9008307,5.0751553,5.707016,5.7250776,4.750777,4.9063406,5.159357,3.0482948,5.727325,5.0356803,4.84527,4.3847,4.7535033,0
12.128798,4.090556,5.546432,1.6875846,3.900761,6.221961,5.0934167,5.469422,6.1532702,2.772218,7.0153437,6.072747,14.330046,6.8088064,4.172918,1
4.0847826,17.007404,4.8399224,5.027426,5.6498704,5.668045,4.702731,4.9655757,5.1075783,3.09884,5.718704,4.9832497,4.786853,4.3431344,4.8116813,0
12.123643,4.0945826,5.5462503,1.6865606,3.9000006,6.221512,5.0939865,5.4684353,6.151004,2.7768404,7.0143814,6.070343,14.328228,6.809303,4.1703215,1
4.080195,17.017105,4.8436255,5.040157,5.655222,5.673463,4.7149577,4.9608617,5.117473,3.087908,5.7201824,4.9926586,4.7916923,4.3508935,4.8067384,0
12.122387,4.100881,5.550334,1.6876132,3.8941646,6.2159667,5.0988717,5.468455,6.151277,2.7816248,7.0112057,6.0733614,14.339342,6.8192205,4.166249,1
4.0939765,17.008968,4.82664,5.0339184,5.6443777,5.6625676,4.708671,4.97352,5.109598,3.0953505,5.7191153,4.9842014,4.7799606,4.34561,4.8182373,0
12.189925,4.012884,5.558731,1.6950576,3.8755946,6.2048273,5.1331887,5.526435,6.2065263,2.7018456,6.9625196,6.094587,14.22857,6.7930913,4.2548814,1
4.159729,16.98397,4.741594,5.0222993,5.596247,5.613784,4.6946106,5.0320992,5.08569,3.1154952,5.7222877,4.9555526,4.726517,4.33556,4.8710437,0
4.1595874,16.983496,4.743215,5.022333,5.5953426,5.612968,4.694474,5.032395,5.0851293,3.1157267,5.7227535,4.955692,4.7256994,4.3352933,4.871736,0
12.198113,3.9887593,5.5664964,1.7131397,3.8795433,6.201598,5.135529,5.539575,6.2205825,2.6831841,6.955647,6.0937777,14.215549,6.781775,4.2763553,1
4.034003,17.048983,4.895707,5.064131,5.695796,5.714023,4.739815,4.91677,5.148596,3.0583477,5.725397,5.02537,4.8341184,4.37044,4.7645273,0
12.120668,4.0087643,5.8097286,1.8757598,3.7278814,5.8937845,5.327439,5.6225095,6.3664713,2.6928794,6.7951083,6.097098,14.795068,7.0882735,4.3337545,1
4.022797,17.050337,4.91158,5.0626235,5.703576,5.7214985,4.7384634,4.9070625,5.149433,3.0589838,5.723323,5.026656,4.8430023,4.371148,4.7558875,0
12.112393,4.0215197,5.794165,1.8813138,3.727718,5.9175467,5.3186684,5.6338644,6.3476057,2.706143,6.806322,6.1103277,14.778647,7.0746007,4.3144746,1
4.047925,17.034184,4.882394,5.0508423,5.681442,5.699635,4.72633,4.93093,5.1337175,3.0733242,5.721065,5.01051,4.819847,4.359904,4.778805,0
12.120713,4.0107985,5.7861342,1.8775852,3.7345922,5.921038,5.3107166,5.632589,6.3464255,2.6964178,6.813892,6.1079917,14.765877,7.0624623,4.3213525,1
4.0380898,17.039806,4.89382,5.0546484,5.6899414,5.707985,4.730276,4.9215813,5.139137,3.0684917,5.7215004,5.0161653,4.828797,4.363452,4.769886,0
12.144645,3.9844573,5.78344,1.8841487,3.7494404,5.8981915,5.3029804,5.641511,6.368568,2.670409,6.820947,6.09308,14.77465,7.0595584,4.349226,1
4.1806703,16.972479,4.719035,5.01824,5.577313,5.5947328,4.689042,5.0521793,5.0744824,3.1246247,5.724917,4.941589,4.706984,4.332454,4.890447,0
12.169938,3.9510365,5.76165,1.8503834,3.769024,5.9293637,5.2760205,5.608832,6.347279,2.640641,6.845757,6.0857515,14.730309,7.027438,4.3588204,1
4.173318,16.97982,4.721484,5.0198045,5.588348,5.6053014,4.692111,5.0432673,5.0818076,3.119147,5.7219315,4.9498134,4.7169952,4.334124,4.880081,0
12.167518,3.9523273,5.75352,1.8486782,3.7698953,5.943584,5.2707243,5.607378,6.3376045,2.6426167,6.8521576,6.091253,14.712423,7.018586,4.3516603,1
4.089556,17.00737,4.836097,5.032563,5.6439195,5.6625447,4.7074347,4.9712467,5.1081057,3.0964499,5.718954,4.983643,4.780555,4.3436613,4.817751,0
12.139286,3.988202,5.788554,1.8718467,3.7440286,5.9091454,5.3077197,5.629025,6.355382,2.6750512,6.815095,6.0952687,14.772036,7.0601,4.3399653,1
4.096462,17.005033,4.827739,5.030834,5.639395,5.657784,4.7053885,4.977187,5.105627,3.098909,5.7189374,4.9804397,4.7753177,4.342291,4.8228827,0
12.152474,3.9743075,5.7825785,1.8491657,3.76607,5.9224076,5.290795,5.6093936,6.344265,2.6629817,6.8227158,6.0712385,14.749786,7.033677,4.33824,1
4.078873,17.012615,4.8492804,5.037195,5.652796,5.6713324,4.712039,4.961295,5.1131144,3.091798,5.7204647,4.9884057,4.790158,4.3485804,4.8083305,0
12.140623,3.9866004,5.7883134,1.8699778,3.7455385,5.909407,5.3068447,5.6275477,6.3554792,2.6736443,6.8152704,6.093672,14.771898,7.058563,4.340891,1
4.072959,17.016584,4.857193,5.039227,5.6577625,5.676215,4.7142315,4.9558325,5.116848,3.0886629,5.7204866,4.992773,4.7952924,4.3503814,4.803173,0
12.132562,3.9959202,5.7925196,1.8758955,3.7387033,5.9080186,5.3126364,5.6318965,6.35583,2.682234,6.810656,6.0988765,14.778877,7.0661,4.3350844,1
4.107386,17.001131,4.8131437,5.029013,5.631393,5.6497726,4.7032475,4.986873,5.1019583,3.1019301,5.719262,4.976301,4.7664614,4.340577,4.831665,0
12.149628,3.9751053,5.7728777,1.8613372,3.7549014,5.9267583,5.291683,5.6194363,6.345339,2.663558,6.8309026,6.094228,14.745803,7.041378,4.3423095,1
4.096098,17.003134,4.829773,5.029214,5.6381793,5.656748,4.703888,4.97758,5.10382,3.1006348,5.718659,4.979159,4.7744584,4.340893,4.8237395,0
12.140703,3.9863896,5.78422,1.8691845,3.7465444,5.9147897,5.3035517,5.6263976,6.3522387,2.673641,6.8191085,6.0955997,14.765115,7.055466,4.3392577,1
4.070872,17.022472,4.8547482,5.0436454,5.6628222,5.6810594,4.71862,4.952186,5.1223974,3.083292,5.7205315,4.9982567,4.7997727,4.3532844,4.7985954,0
13.13749,3.5413141,5.3368306,2.485048,2.985023,6.535652,4.207082,6.8756304,3.1981492,3.8285797,7.3229365,6.9336033,-0.8174654,2.7033646,7.320443,1
4.0220957,17.052052,4.912326,5.065164,5.7043414,5.7223697,4.741064,4.906401,5.1513124,3.0568445,5.724275,5.028448,4.843716,4.3739576,4.755203,0
13.124406,3.5470033,5.3439465,2.477129,2.967634,6.5503182,4.2177753,6.8579874,3.1863544,3.8200097,7.3235335,6.941856,-0.8051049,2.6881588,7.3296814,1
4.0348563,17.041466,4.898222,5.0554557,5.692445,5.710497,4.731166,4.918686,5.1406617,3.0672154,5.721707,5.0178537,4.8315125,4.364405,4.7672443,0
13.121842,3.5493252,5.3466496,2.47368,2.9599874,6.5567613,4.221835,6.8495607,3.18298,3.8211107,7.3214545,6.941697,-0.8002691,2.681293,7.3336477,1
4.1327415,16.995403,4.780147,5.0293403,5.615153,5.633163,4.702386,5.0086045,5.0964556,3.1056187,5.722184,4.9686766,4.7475824,4.34109,4.850179,0
13.132248,3.5455444,5.3416514,2.48043,2.9776635,6.5410924,4.212649,6.867526,3.1955125,3.8239658,7.324277,6.9344378,-0.81029195,2.6982906,7.3234086,1
4.1585884,16.983925,4.7450347,5.022978,5.595791,5.6134706,4.6950493,5.031694,5.0854707,3.1152806,5.723105,4.9559464,4.726327,4.3358703,4.871163,0
13.132382,3.5467498,5.3426805,2.477542,2.9827251,6.53889,4.2121153,6.875898,3.1981432,3.8217502,7.320147,6.9297113,-0.80956095,2.7018597,7.3136053,1
4.0496078,17.03211,4.8809752,5.0486627,5.679563,5.6977606,4.7241297,4.93269,5.131592,3.075494,5.72036,5.008493,4.8180146,4.3577585,4.780647,0
13.129426,3.5513268,5.3476653,2.48091,2.9655612,6.550037,4.2201824,6.855894,3.1873085,3.819166,7.3272486,6.9369183,-0.8062444,2.6884205,7.3294683,1
4.0359893,17.042818,4.8957086,5.0575256,5.69237,5.710437,4.7331433,4.9193764,5.1420856,3.0655775,5.7224836,5.018984,4.8311634,4.3663664,4.7675986,0
13.187131,3.5153582,5.304827,2.520212,3.0525055,6.485135,4.163237,6.9437633,3.236604,3.8680594,7.3158574,6.9080496,-0.8729929,2.755586,7.2930765,1
4.0485587,17.028786,4.883859,5.042838,5.679246,5.697246,4.7184916,4.932203,5.1279774,3.0798633,5.715404,5.00504,4.818165,4.3513994,4.780586,0
13.200183,3.5300808,5.319759,2.533795,3.0422223,6.493257,4.17103,6.933281,3.2312615,3.8815284,7.330034,6.8948402,-0.8860391,2.7474158,7.306515,1
13.171709,3.5249317,5.3162,2.5134776,3.026139,6.5068855,4.1792316,6.9171968,3.2182877,3.8548238,7.319811,6.919682,-0.85552144,2.732941,7.308002,1
4.017807,17.055695,4.9173803,5.0685506,5.7083144,5.7262373,4.7443995,4.9023347,5.1549096,3.0533352,5.72524,5.0320153,4.8477063,4.377296,4.751212,0
4.019257,17.054878,4.915533,5.0677705,5.7072916,5.7251697,4.743566,4.903604,5.1540766,3.0541961,5.725004,5.031031,4.8465695,4.3765492,4.752335,0
13.182136,3.519588,5.3096223,2.5205534,3.0397968,6.4967422,4.1702185,6.9310546,3.2262256,3.8630104,7.3180475,6.9142785,-0.86706436,2.7435582,7.3021355,1
4.04635,17.04295,4.88081,5.062822,5.6854076,5.7038584,4.738098,4.9284487,5.14279,3.0631154,5.7203584,5.0193467,4.8230014,4.3659487,4.7754908,0
13.185776,3.5145798,5.3043523,2.5180647,3.0521398,6.4852147,4.163012,6.943434,3.2369485,3.8683994,7.314547,6.908351,-0.8724296,2.7555077,7.2923646,1
13.181344,3.513601,5.3038096,2.5137386,3.0533228,6.484602,4.1626797,6.944655,3.2374465,3.8675427,7.3136554,6.910053,-0.87001204,2.7562344,7.2914414,1
4.1648493,16.98315,4.7355776,5.022727,5.592995,5.6102123,4.69483,5.0368037,5.084922,3.1158984,5.722896,4.954142,4.722352,4.336281,4.8749075,0
8.698778,6.5895133,4.013531,7.555291,9.619105,14.7631855,5.632297,4.2872934,3.9150488,2.9862263,4.5365114,5.3546886,6.170385,4.824942,4.138955,0
1.690485,5.0877094,14.309199,5.697514,5.638623,5.0852604,4.644445,5.4965672,5.7097898,3.1289592,5.402841,5.864423,4.5797324,5.1389623,4.937514,1
8.787628,6.503832,4.466893,7.321814,9.91011,14.974485,5.3372397,4.230403,4.3091545,3.1845093,5.0190926,5.4634647,6.0025234,4.5618806,4.3093057,1
1.676283,5.0741334,14.32468,5.7110233,5.6519804,5.071336,4.631357,5.509579,5.6953497,3.1150331,5.416526,5.8511086,4.593521,5.1244807,4.9512095,0
8.796973,6.4931374,4.4869742,7.3374147,9.929719,14.964679,5.346474,4.2111983,4.3310046,3.1934881,5.0231543,5.45627,5.9819794,4.549587,4.315874,1
1.7206198,5.0850396,14.337553,5.7254424,5.6120496,5.1174474,4.67048,5.470906,5.740218,3.0981724,5.3761516,5.8965955,4.5850654,5.1100507,4.910858,0
8.805101,6.5013123,4.481955,7.3481817,9.934409,14.953566,5.3545403,4.2175183,4.333599,3.1801379,5.01913,5.4580903,5.9762506,4.555094,4.317653,1
1.6789348,5.099828,14.289672,5.6754203,5.6407685,5.0715604,4.6443305,5.494717,5.697933,3.1486263,5.405066,5.852293,4.567091,5.158439,4.939754,0
8.8097925,6.4857016,4.539448,7.318292,9.970226,14.981812,5.324495,4.199577,4.3836246,3.214115,5.0576468,5.4611063,5.9472756,4.5114555,4.3400087,1
1.6775844,5.094994,14.3002,5.683168,5.6447115,5.0705705,4.639741,5.500377,5.6965623,3.146336,5.4096475,5.850298,4.5720863,5.1526995,4.9443126,0
8.806943,6.4837985,4.5459886,7.307149,9.967486,14.992053,5.314548,4.2007904,4.3839645,3.223161,5.0659356,5.4632998,5.9505997,4.504987,4.3419065,1
1.6817307,5.0951347,14.297287,5.6851964,5.645444,5.078013,4.639063,5.500803,5.701155,3.1454527,5.4097605,5.85814,4.572083,5.1518517,4.944378,0
8.853864,6.5319676,4.6205597,7.2414966,9.997861,15.0259495,5.2788486,4.2285748,4.449068,3.234526,5.071138,5.463641,5.899486,4.406555,4.4279876,1
1.7364968,5.102197,14.338678,5.696464,5.6077886,5.140709,4.6729345,5.469676,5.756468,3.126271,5.3702393,5.9224625,4.565585,5.1458406,4.904834,0
8.89715,6.57485,4.643054,7.2094536,9.9993,15.028986,5.2730684,4.2607026,4.4596887,3.2158537,5.058615,5.46543,5.8812532,4.357825,4.4761076,1
1.7830817,5.1039834,14.385522,5.7118855,5.5803366,5.1995697,4.697283,5.4487844,5.803803,3.103987,5.343687,5.9823093,4.5645914,5.132874,4.878235,0
8.889032,6.565483,4.6507044,7.211969,10.013961,15.032215,5.27121,4.250545,4.4748564,3.2271695,5.0624905,5.4632144,5.8721156,4.3653216,4.4672694,1
1.7718266,5.0970325,14.38123,5.7147336,5.588725,5.185422,4.6889315,5.456755,5.792507,3.1019938,5.3522873,5.965824,4.5706387,5.129267,4.887004,0
8.891775,6.568604,4.6446514,7.214266,10.005546,15.02925,5.273773,4.2534947,4.466085,3.2217348,5.059846,5.463763,5.8776674,4.36267,4.4712367,1
1.7592822,5.101027,14.366217,5.7097034,5.595388,5.1690326,4.683166,5.4613113,5.7796946,3.1121519,5.357761,5.9510818,4.5666337,5.1375375,4.8923736,0
8.88526,6.561669,4.644926,7.217294,10.006896,15.030676,5.2728157,4.248236,4.467753,3.227084,5.0633855,5.4636445,5.8787727,4.36814,4.4641623,1
1.8072598,5.0828047,14.4411745,5.746278,5.5795174,5.2307053,4.6954107,5.4529715,5.829183,3.0638509,5.341847,6.002164,4.583862,5.0999455,4.8764896,0
8.881266,6.5596695,4.6334825,7.222765,9.999358,15.027376,5.275948,4.2482057,4.4559374,3.2233315,5.062381,5.4641314,5.887714,4.3780684,4.457378,1
1.7429229,5.1096287,14.338043,5.69512,5.6029725,5.147464,4.6778626,5.4642005,5.762901,3.1308386,5.3637695,5.929851,4.558351,5.1522055,4.898242,0
8.733793,6.473224,4.4221716,7.310203,9.824517,15.009338,5.2927794,4.2361045,4.209937,3.2110486,5.091791,5.4898105,6.106934,4.626834,4.230084,1
1.8255377,5.122882,14.399133,5.7084694,5.5490427,5.252269,4.727414,5.420543,5.84649,3.1081479,5.312059,6.042025,4.5479326,5.1412077,4.8463063,0
8.700445,6.432599,4.4299006,7.274309,9.799621,15.053658,5.2441063,4.217702,4.1820035,3.2524924,5.1734686,5.508422,6.158146,4.6429305,4.18417,1
1.8250487,5.1052666,14.421325,5.724324,5.5536695,5.250272,4.721286,5.4276986,5.846331,3.0864544,5.31802,6.0347304,4.564379,5.1211786,4.8525534,0
