0,1,2,3,4,class_numeric
7.3504033,4.6616693,7.585422,2.8896558,4.9737906,0
7.5362487,4.818443,7.5579977,2.9667652,5.0794945,1
4.2762394,3.1965172,9.142686,2.1552546,3.980116,2
-4.796368,0.76201344,10.050252,6.1042376,-0.5828288,0
-4.5178027,0.72004765,10.211521,6.052415,-0.31354785,1
-4.581791,0.9726335,9.860413,5.7865696,-0.34040046,2
7.3176656,4.704347,7.6946373,3.0062773,5.0400443,0
7.493056,4.856976,7.6476655,3.0576785,5.131782,1
4.586617,3.227183,9.038836,2.32913,4.038091,2
-4.758417,0.775412,10.067319,6.1065307,-0.5543071,0
-4.50917,0.72248936,10.17768,6.0549526,-0.30238724,1
-4.4269094,0.89988124,9.94359,5.792125,-0.18126649,2
7.068454,4.5951576,7.7817926,2.8289921,4.9001265,0
7.502316,4.801136,7.5437603,2.9436183,5.064278,1
4.2246265,3.2671893,9.221911,2.08246,4.0503054,2
-4.7392573,0.86042005,10.007918,6.0161624,-0.54618245,0
-4.454089,0.8005351,10.287484,6.123586,-0.3064926,1
-4.4415655,0.88662,9.940037,5.7900357,-0.19078268,2
7.4304223,4.7408032,7.508238,2.871415,4.9871225,0
7.550411,4.818972,7.492414,2.904912,5.0475245,1
4.241843,3.1850526,9.183109,2.1167407,3.967004,2
-4.813104,0.91014063,9.938401,6.0527587,-0.61775357,0
-4.533066,0.74973744,10.205787,6.065768,-0.3314999,1
-4.495721,0.8607434,9.992721,5.8611884,-0.25742453,2
7.386138,4.775442,7.7155476,3.0832174,5.0805254,0
7.4285793,4.8258333,7.7683997,3.1865795,5.126734,1
4.303658,3.1844897,9.173456,2.204558,3.9892344,2
-4.7879014,0.8422026,9.98629,6.045488,-0.5984979,0
-4.596043,0.84391475,10.025749,5.9204574,-0.38687855,1
-4.37936,0.9286138,9.876603,5.716377,-0.11897999,2
6.8949614,4.8982644,8.950071,4.084824,5.2689643,0
6.7252254,4.8946943,9.095034,4.183633,5.246788,1
4.4361095,3.4213905,9.295756,2.0930753,4.180661,2
-5.184687,1.8125985,8.512095,4.9300637,-1.2460675,0
-5.0234957,1.8491412,8.33337,4.5927434,-1.2474138,1
-3.7454515,2.9495792,6.1434226,3.9081645,2.2122087,2
6.2023864,4.454595,8.903559,3.7697673,5.076958,0
6.5452337,4.828859,9.202557,4.2027884,5.2265043,1
4.5267887,3.4886823,9.288796,2.1359038,4.2504916,2
-3.2323055,2.516049,6.928618,3.842557,1.5386058,0
-5.207794,1.7072079,8.718312,5.211196,-1.213593,1
-3.854946,2.9449623,6.1235714,3.9188397,2.1898334,2
5.815106,4.0631027,8.403986,3.2690847,4.8440633,0
6.712695,4.9562845,9.143449,4.2110105,5.252344,1
4.6984534,3.6073217,9.314736,2.154823,4.336918,2
-5.175972,1.8075309,8.506981,4.919587,-1.2350447,0
-4.756403,1.8323138,8.199598,4.3301334,-1.1101037,1
-3.6740935,2.9376209,6.1981764,3.8866248,2.2118034,2
-3.706959,1.8742058,7.866421,3.955043,-0.016278356,0
6.588361,4.871887,9.170549,4.2654147,5.2678194,1
4.607392,3.5750175,9.363182,2.0667174,4.309743,2
-5.1254034,1.816643,8.455572,4.801383,-1.2477825,0
-4.8820367,1.8427812,8.267914,4.4351783,-1.1961197,1
-3.8404362,2.939505,6.1899853,3.8738143,2.128699,2
5.692868,3.988947,8.368522,3.093953,4.79113,0
6.7006397,4.808074,8.993141,4.074946,5.242787,1
4.8430595,3.6483078,9.286059,2.2136364,4.343607,2
-2.863638,2.7182572,6.7493477,3.6931372,1.931571,0
-2.835978,2.6989503,6.7734327,3.7000883,1.9455993,1
-2.8750002,2.72522,6.738487,3.683202,1.9383589,2
5.441129,3.72697,8.226144,3.2191796,4.561962,0
7.3247037,4.7835875,7.811695,3.0581048,5.0747156,1
4.925249,3.3058305,8.976395,2.2512233,4.062563,2
-3.7271278,2.3052044,7.3603005,3.9892588,1.0064527,0
-4.9470396,1.5490506,8.964851,5.3496585,-0.97838897,1
-3.3326712,2.8557231,6.3743677,3.7784107,2.1786454,2
5.936099,4.0089364,8.155874,3.119277,4.6965733,0
7.2963967,4.9050264,8.260441,3.7696624,5.2401004,1
5.2557235,3.7643802,9.244151,1.9845858,4.378778,2
