0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,active_hand
9.755393,5.4879127,3.5750089,6.5294023,5.6951933,6.0932474,4.4081974,4.840953,5.766085,3.0763857,3.1098084,5.8539095,14.26769,6.6049914,5.606222,4.70035,5.8697977,4.218896,5.071117,4.950433,5.5812073,1
3.9838035,16.217484,5.3480153,5.1446314,4.338772,5.0253725,4.7696786,4.8055916,4.8761215,3.3615792,5.158895,5.2963176,4.7432213,5.0957437,4.837509,4.3394947,5.0650434,4.483917,4.356358,5.3394856,4.719089,0
9.773707,5.445887,3.5773194,6.483889,5.630545,6.0689716,4.4165077,4.836442,5.75576,3.0281775,3.1116645,5.84476,14.381453,6.64718,5.674616,4.6026106,5.867669,4.223468,5.041229,4.9237866,5.5371103,1
3.9411228,16.179483,5.289654,5.120534,4.2890825,5.067266,4.8104687,4.7914824,4.830531,3.3510375,5.14417,5.348927,4.7224164,5.0474977,4.880041,4.369459,5.065759,4.4356446,4.314347,5.392492,4.6746783,0
9.759097,5.495152,3.561724,6.520751,5.697843,6.09297,4.3976226,4.845434,5.7602754,3.0737383,3.0969465,5.8488693,14.279807,6.6133738,5.6044416,4.6952596,5.8634105,4.207369,5.072536,4.9476686,5.5828476,1
3.9611914,16.197727,5.317083,5.138899,4.312937,5.047333,4.791153,4.7980194,4.8521433,3.3611,5.1574435,5.323627,4.7330003,5.070413,4.859888,4.349644,5.061424,4.458631,4.334261,5.3669543,4.6957817,0
9.759077,5.484279,3.5692842,6.5178413,5.6865673,6.0903234,4.404073,4.842482,5.7625713,3.0676253,3.1035578,5.850969,14.287033,6.6159854,5.6155815,4.6860085,5.8669753,4.2136793,5.0680614,4.945335,5.57557,1
3.9721427,16.209265,5.324989,5.1506867,4.32224,5.036471,4.7801456,4.8037076,4.8622637,3.3692427,5.1670504,5.314941,4.740938,5.0800877,4.8492064,4.3382277,5.058457,4.4682865,4.3450503,5.35839,4.7061586,0
9.765817,5.4846497,3.5741358,6.5319095,5.694068,6.0852485,4.4134917,4.8368297,5.7562265,3.074819,3.114602,5.8454447,14.271333,6.6042743,5.6057353,4.700475,5.8606367,4.2239747,5.0624533,4.9511857,5.5762467,1
3.9508703,16.18776,5.305558,5.136082,4.3018975,5.0577364,4.801493,4.795748,4.841485,3.3614955,5.156297,5.3349476,4.72889,5.059531,4.870386,4.35437,5.060496,4.4476595,4.323845,5.3783083,4.685142,0
9.747653,5.480694,3.6239176,6.603415,5.723238,6.094677,4.452627,4.819983,5.777365,3.1197083,3.168963,5.8649783,14.18533,6.5401683,5.571534,4.7630453,5.878917,4.270222,5.066943,4.9836187,5.5951495,1
4.024658,16.25284,5.4091005,5.140718,4.382349,4.9865093,4.730719,4.81361,4.9193525,3.3507752,5.151946,5.2501154,4.7566133,5.1406264,4.7972207,4.336799,5.0754538,4.5282707,4.396577,5.2931213,4.7601414,0
9.764568,5.489903,3.5826406,6.55095,5.706237,6.0875044,4.420514,4.833503,5.757218,3.0873919,3.1249545,5.846278,14.241777,6.587482,5.5916357,4.7227893,5.8605795,4.2326922,5.064841,4.9587536,5.5840893,1
3.980722,16.21503,5.343699,5.1390767,4.335847,5.0282946,4.7722845,4.7993584,4.8739505,3.3561108,5.155044,5.299524,4.7374487,5.0931664,4.8401055,4.346289,5.0647926,4.481037,4.3536997,5.3425956,4.7164345,0
9.741662,5.48371,3.609621,6.5686827,5.7034187,6.105544,4.4281206,4.83394,5.7812705,3.1029441,3.137324,5.8688407,14.216498,6.5673113,5.5957866,4.726732,5.883701,4.24237,5.081496,4.966636,5.5973496,1
4.0062346,16.238222,5.3758717,5.142201,4.3632135,5.0033503,4.7471895,4.8082786,4.900359,3.3543625,5.154021,5.270586,4.7494907,5.1204004,4.81447,4.3380475,5.070957,4.5083475,4.379005,5.313605,4.74237,0
9.760663,5.495208,3.5879526,6.559552,5.714936,6.091313,4.4211483,4.834237,5.761289,3.093827,3.1291413,5.8494797,14.228325,6.5795817,5.582955,4.7340555,5.8635983,4.23493,5.068781,4.96269,5.5902944,1
4.0074205,16.239708,5.377579,5.139869,4.3642926,5.0019665,4.7456675,4.8069954,4.901752,3.3517191,5.152299,5.2695045,4.748904,5.1216197,4.8130255,4.3401084,5.071588,4.5095224,4.380536,5.3124714,4.7436204,0
9.755708,5.492505,3.5855362,6.550176,5.705343,6.0936656,4.416345,4.8374968,5.7657013,3.0867915,3.122837,5.8531117,14.240242,6.58732,5.5946426,4.719174,5.868913,4.229384,5.072059,4.9559765,5.586834,1
4.0299315,16.259832,5.375279,5.121877,4.385094,4.9805064,4.7250347,4.799395,4.9231567,3.3329117,5.133774,5.249011,4.749083,5.1436324,4.792124,4.356635,5.08701,4.53155,4.4021792,5.292864,4.7649145,0
9.727266,5.4639726,3.6804922,6.6649246,5.7280717,6.1023507,4.489219,4.8038664,5.8032207,3.1496382,3.2204797,5.887529,14.126301,6.484132,5.562661,4.796423,5.9014096,4.313179,5.0678353,5.008491,5.602743,1
4.032187,16.255106,5.4264097,5.136792,4.3868003,4.981156,4.727491,4.81823,4.9245067,3.3474736,5.147802,5.245988,4.7607417,5.147516,4.793251,4.3397455,5.0799394,4.5354013,4.4022584,5.289923,4.7650704,0
4.042261,16.262894,5.4416256,5.1336293,4.3971834,4.9719315,4.7183867,4.8201904,4.9349513,3.3431041,5.144633,5.23487,4.7638044,5.158516,4.7837257,4.341349,5.0830913,4.5462947,4.4119782,5.2788706,4.7748427,0
9.726362,5.4552712,3.6955366,6.679461,5.7239027,6.099344,4.501239,4.798515,5.8062177,3.1525865,3.2371097,5.8898687,14.120335,6.4722567,5.565995,4.7970166,5.904833,4.32726,5.0629325,5.012413,5.598376,1
3.966043,16.203547,5.3215084,5.130308,4.3173256,5.0424438,4.78546,4.7926006,4.8577323,3.3507872,5.1499243,5.319372,4.7299104,5.075316,4.8543615,4.356765,5.064579,4.463118,4.3395505,5.362625,4.700846,0
9.819489,5.278545,3.6616673,6.47749,5.4593425,5.9743056,4.5338655,4.7841153,5.7287383,2.9350247,3.2289255,5.81781,14.57195,6.6691446,5.844652,4.4164824,5.8707376,4.340755,4.9235225,4.8761196,5.3857074,1
3.9520867,16.190107,5.3056617,5.128043,4.303011,5.0562224,4.7993054,4.790074,4.8433824,3.3526378,5.149773,5.3338494,4.7244306,5.060911,4.868307,4.3616943,5.062521,4.4489226,4.3256474,5.3771567,4.686837,0
9.814063,5.2962837,3.6497629,6.4575305,5.466419,5.9870515,4.5133605,4.792648,5.734183,2.9345968,3.2057211,5.822815,14.584619,6.6828413,5.8404636,4.409037,5.87303,4.318264,4.937479,4.875689,5.4010186,1
3.9749324,16.212852,5.3296742,5.1338415,4.3260174,5.0335374,4.7765255,4.7927995,4.8664484,3.34613,5.1514926,5.310714,4.7358394,5.0840106,4.8454914,4.350214,5.065309,4.4718347,4.3483915,5.3539505,4.709661,0
9.81744,5.2849607,3.6581469,6.474107,5.463727,5.978135,4.5282497,4.78694,5.7311287,2.9363992,3.223432,5.819998,14.572382,6.671319,5.841229,4.4167466,5.872035,4.3349185,4.927892,4.8767476,5.391472,1
3.9686866,16.2056,5.3273935,5.135208,4.3221374,5.0397573,4.783119,4.7944655,4.861365,3.3543267,5.1537323,5.313912,4.731904,5.079565,4.8516164,4.3520684,5.0630445,4.467307,4.34219,5.356916,4.7041106,0
9.821512,5.2697196,3.6627476,6.467212,5.444942,5.9712076,4.5353384,4.7824135,5.7248845,2.9243422,3.2267694,5.8141165,14.59347,6.6791077,5.8595743,4.397821,5.8676853,4.340528,4.9186425,4.8705673,5.376563,1
4.0337024,16.257307,5.4283915,5.140414,4.3889794,4.979216,4.7253585,4.817741,4.9265623,3.3503478,5.1516542,5.2436733,4.761066,5.1493692,4.7911706,4.3358393,5.077564,4.5372367,4.4042315,5.287467,4.767057,0
9.825242,5.274841,3.6790364,6.5401516,5.484817,5.9591355,4.563523,4.7735286,5.7299776,2.9610476,3.273392,5.8191924,14.486478,6.6201086,5.8130116,4.481525,5.8763638,4.3781004,4.9112606,4.8890095,5.3834248,1
4.0371666,16.257193,5.437366,5.1355324,4.3898625,4.9773636,4.725103,4.8221273,4.927966,3.3458495,5.145672,5.243272,4.7642035,5.1519876,4.7904634,4.3401127,5.0826983,4.5399976,4.406144,5.287791,4.768478,0
9.826817,5.272267,3.6789713,6.5363884,5.4810357,5.957541,4.563561,4.7728047,5.728454,2.9581337,3.271968,5.8177867,14.489534,6.6226344,5.816725,4.4774127,5.8754196,4.377357,4.9093895,4.887184,5.3806515,1
3.9986544,16.232224,5.369885,5.1446533,4.35602,5.01043,4.7539077,4.8079457,4.893158,3.357877,5.157412,5.277777,4.7480264,5.1128325,4.8214083,4.336768,5.0679984,4.5006495,4.371854,5.3204927,4.7351117,0
9.829396,5.2541122,3.6774507,6.5054097,5.44924,5.9539537,4.562118,4.7721143,5.721331,2.9337952,3.2611973,5.810997,14.552243,6.6503344,5.8507566,4.428014,5.868961,4.3717504,4.902128,4.8747187,5.3631625,1
3.997423,16.23122,5.367948,5.1442947,4.3546705,5.0116196,4.7550454,4.807417,4.8919,3.3576145,5.1572876,5.2791286,4.7475743,5.111473,4.822601,4.3373313,5.0678425,4.4992585,4.37071,5.3218956,4.7338657,0
9.842511,5.2277956,3.6929424,6.521476,5.433911,5.931607,4.5850415,4.76116,5.714798,2.928539,3.2824197,5.8055515,14.54491,6.6366186,5.8615713,4.4349,5.869836,4.3940353,4.878756,4.8686557,5.3375354,1
3.9721913,16.207188,5.3372993,5.1456504,4.328335,5.036653,4.7799625,4.799841,4.86595,3.3642378,5.162097,5.3060975,4.736458,5.085109,4.8478303,4.3413157,5.0599995,4.472991,4.345423,5.3489485,4.708386,0
9.831536,5.244961,3.680265,6.50041,5.4380913,5.9504194,4.565808,4.769806,5.718317,2.9268641,3.2623887,5.8081894,14.566335,6.655461,5.861705,4.416039,5.8669777,4.374501,4.89721,4.870996,5.354879,1
3.978198,16.21355,5.3431315,5.148093,4.3342085,5.0305033,4.7740245,4.804735,4.8715897,3.3652058,5.162537,5.3004146,4.741974,5.0907655,4.8419857,4.337077,5.0621543,4.478766,4.351405,5.3432593,4.714287,0
9.827001,5.248759,3.671191,6.4703746,5.427407,5.959917,4.549794,4.7747817,5.71678,2.914523,3.2392943,5.8063626,14.600046,6.6799016,5.8755856,4.387065,5.8621497,4.3548346,4.905094,4.865816,5.357404,1
4.008956,16.240843,5.383957,5.1435366,4.366899,5.0007925,4.744273,4.8096633,4.9038367,3.3555057,5.1556053,5.266178,4.751103,5.1240277,4.8114085,4.336401,5.07073,4.5117908,4.381796,5.3089175,4.7453566,0
9.836367,5.2353253,3.6904159,6.5291886,5.4427595,5.9385843,4.585214,4.7631106,5.716173,2.9337816,3.288471,5.806367,14.533306,6.6340337,5.854091,4.439225,5.8683167,4.3975835,4.8858314,4.8741302,5.346365,1
3.9945338,16.229696,5.36315,5.1469407,4.3529506,5.0139775,4.756632,4.807027,4.889721,3.3606067,5.159832,5.2803836,4.74675,5.10892,4.8243337,4.3350906,5.065996,4.4967566,4.368271,5.322869,4.7318463,0
9.815563,5.256332,3.6650581,6.484765,5.4420843,5.9640923,4.5535774,4.779574,5.718917,2.9225721,3.250741,5.8073215,14.586549,6.672771,5.8639407,4.394782,5.8580937,4.362741,4.9101706,4.875522,5.3665276,1
3.9910347,16.225403,5.356655,5.132931,4.3448777,5.018203,4.761719,4.7995553,4.8839517,3.3479977,5.1493015,5.2901583,4.74023,5.1029925,4.8297014,4.3500624,5.069555,4.4908543,4.3641725,5.333367,4.7263103,0
9.714402,6.5239987,3.6699097,7.9790998,6.253213,6.375024,4.1755075,4.8527517,5.149599,3.2795882,4.3678665,4.703536,1.6159,2.7878132,4.4242325,9.626819,4.462963,5.314563,4.7995625,5.249589,0.73838514,1
3.9392545,16.177927,5.289657,5.118027,4.288594,5.0688887,4.811925,4.7881327,4.8297195,3.3487961,5.1427193,5.3490024,4.719241,5.046784,4.881297,4.372542,5.06514,4.434834,4.3128443,5.3924017,4.673511,0
9.710282,6.5287714,3.6737654,7.974556,6.258456,6.369862,4.172362,4.857907,5.155132,3.2741847,4.3629055,4.7089767,1.6219435,2.7930658,4.4189825,9.624332,4.466174,5.319691,4.8001094,5.244108,0.7337525,1
