0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,active_hand
9.671228,6.0040016,3.6559424,6.4078236,5.3700595,5.6105595,4.6836762,4.8181295,4.039471,3.4631531,3.6656919,4.6908956,-4.893918,3.4459841,5.225122,4.4758573,4.626741,4.838926,5.007941,4.8509865,5.336684,4.943894,5.0006385,5.057961,4.8553033,1
3.1037607,16.31756,4.826579,4.7003,4.8007703,5.0539517,4.1414485,5.11282,4.982983,2.8485494,5.056178,4.8401146,4.761749,4.8747764,5.2017694,4.593573,5.0950956,5.2704244,5.1197777,5.528943,4.6313095,5.0374126,5.117408,5.0010824,5.409261,0
9.695836,6.0555916,3.6815174,6.3215795,5.4267526,5.588843,4.666532,4.871374,4.039852,3.3969195,3.6181755,4.6529016,-4.985052,3.4045796,5.149103,4.5361543,4.6433525,4.919919,5.0707927,4.794547,5.2805185,4.890615,5.0090027,5.1176324,4.8937216,1
3.061863,16.32899,4.7783427,4.690095,4.779785,5.077943,4.165239,5.108144,4.9581513,2.8294768,5.07171,4.855319,4.786932,4.8501177,5.228151,4.5945215,5.067532,5.3035107,5.1083407,5.5577793,4.638731,5.0668325,5.093994,5.025459,5.404146,0
9.694426,6.020499,3.6800003,6.3759656,5.3939657,5.61445,4.66434,4.847632,4.0260673,3.440659,3.650295,4.6805983,-4.9083357,3.4204106,5.196805,4.5015154,4.631848,4.870791,5.029894,4.830483,5.3176255,4.9273634,5.0004983,5.0775976,4.8770785,1
3.088219,16.32072,4.808484,4.695598,4.792446,5.063209,4.1506248,5.112028,4.973601,2.8422143,5.060939,4.8465757,4.771314,4.8653684,5.211429,4.5945697,5.0848994,5.282353,5.1166615,5.5390086,4.6348634,5.047717,5.1082873,5.0102835,5.406486,0
9.695882,6.0193105,3.6810691,6.38258,5.3935366,5.6165996,4.664833,4.847219,4.02424,3.446389,3.6545944,4.6811395,-4.9005637,3.420772,5.200343,4.505094,4.6333785,4.8688874,5.028738,4.836394,5.322714,4.9298353,4.9942284,5.07053,4.87429,1
3.084292,16.321367,4.804044,4.6934595,4.7889986,5.0668936,4.1542406,5.1120696,4.970011,2.8402495,5.062048,4.8493867,4.7749777,4.8616853,5.2149158,4.5951424,5.0812287,5.2855487,5.1159987,5.5415916,4.6364107,5.0503864,5.1046243,5.013821,5.405164,0
9.70734,6.012685,3.688978,6.4062414,5.3932796,5.6299443,4.6658144,4.8476977,4.0131044,3.4695907,3.6747212,4.683705,-4.8601027,3.4206033,5.2156568,4.5202394,4.642561,4.8612695,5.0221405,4.8604836,5.344688,4.9434557,4.9681005,5.04273,4.861534,1
3.1018293,16.320908,4.822251,4.708369,4.805421,5.0501475,4.1375775,5.109048,4.9867425,2.8541684,5.057265,4.83375,4.758206,4.878474,5.198178,4.5892954,5.098163,5.268598,5.1174684,5.525393,4.6224113,5.033927,5.121291,4.997157,5.4179177,0
