0,1,2,3,4,5,6,7,8,9,10,11,active_hand
12.629618,4.493851,5.546756,3.1902416,5.7844563,3.334487,4.323351,4.1010885,-1.205657,3.4229393,11.667259,8.004444,1
-0.059874292,13.914635,6.175397,3.8458602,4.628405,3.9921846,4.796728,5.3544297,4.13761,3.5838504,4.722853,4.3392324,0
12.53544,4.5304685,5.4353476,3.2213194,5.7635202,3.3667989,4.4067087,4.090404,-1.1673203,3.4664466,11.741736,8.054216,1
-0.05328448,13.938555,6.169358,3.8242133,4.6427875,4.0008035,4.7891164,5.3577623,4.14686,3.594914,4.7188153,4.3304667,0
12.643933,4.4801745,5.535681,3.1739922,5.7945766,3.320909,4.3396955,4.0880194,-1.189453,3.433602,11.652279,7.989317,1
-0.06409312,13.918265,6.1822953,3.841122,4.631426,3.987986,4.802819,5.3510275,4.1316633,3.577544,4.726289,4.3435454,0
12.629242,4.493368,5.5190907,3.1871605,5.7821794,3.3340628,4.351751,4.09875,-1.1969789,3.4482484,11.66568,8.002523,1
-0.024206847,13.945946,6.1430297,3.8438406,4.59206,4.0278635,4.7633877,5.39082,4.1711407,3.6170652,4.686462,4.303712,0
12.64823,4.4739075,5.5338182,3.1668122,5.7982335,3.3151538,4.345327,4.0822587,-1.1823846,3.4324255,11.649414,7.9835815,1
-0.05143606,13.921251,6.165519,3.8409767,4.6226954,4.001061,4.786847,5.362148,4.1476154,3.59418,4.7150264,4.330051,0
12.70907,4.4422846,5.5713773,3.0887704,5.8411007,3.274289,4.3355265,4.050109,-1.1233801,3.4423015,11.566186,7.9253182,1
-0.11109392,13.901529,6.2424226,3.8534677,4.665815,3.9397244,4.860072,5.307681,4.0745397,3.5178308,4.7700863,4.39279,0
12.662469,4.4668236,5.5487266,3.1547532,5.806651,3.307299,4.334942,4.0818124,-1.1794428,3.416465,11.634387,7.973828,1
-0.06781054,13.916368,6.1871057,3.843886,4.6343184,3.9839773,4.8071427,5.3472857,4.1273384,3.5727234,4.7301383,4.34747,0
12.68503,4.456073,5.5643263,3.128808,5.8225307,3.2938273,4.3290014,4.071824,-1.1618133,3.4239135,11.603357,7.9531617,1
-0.06874997,13.915642,6.1911783,3.8508341,4.632929,3.98274,4.810704,5.3470855,4.123773,3.5686624,4.7303996,4.3489914,0
12.670098,4.461835,5.5545387,3.1476862,5.8089843,3.3027766,4.3311186,4.078261,-1.1778016,3.4193256,11.624547,7.967949,1
-0.07756071,13.914044,6.2008834,3.8457425,4.6403246,3.9738944,4.820214,5.339043,4.114273,3.5589552,4.738536,4.3579197,0
12.667651,4.4664984,5.5563035,3.1526878,5.808795,3.306677,4.327616,4.081364,-1.181102,3.4226449,11.626784,7.971037,1
-0.08104142,13.913741,6.206866,3.8455005,4.6425996,3.9703412,4.8255486,5.3359437,4.1090016,3.5532708,4.7415924,4.361653,0
12.710708,4.4451375,5.569804,3.0656157,5.8457727,3.2710383,4.332123,4.0554976,-1.1034738,3.4397187,11.536311,7.917652,1
-0.11920811,13.911929,6.262953,3.841113,4.6675696,3.930946,4.877587,5.3041134,4.057123,3.4983783,4.773864,4.40253,0
-0.12843294,13.9242325,6.2696886,3.82743,4.675125,3.9216928,4.8850007,5.2989187,4.0496926,3.4913082,4.7792892,4.411587,0
12.724951,4.4426484,5.565834,3.021507,5.8709598,3.2553606,4.354754,4.0324354,-1.0510347,3.4757044,11.497221,7.8937087,1
-0.07852618,13.914191,6.199658,3.8383572,4.6432905,3.9731982,4.81932,5.337381,4.115182,3.5603008,4.7401204,4.3583994,0
12.3351965,4.661148,5.20872,3.179867,5.7411103,3.4438944,4.616472,3.986544,-0.9560768,3.646692,11.817837,8.149799,1
-0.07300584,13.917505,6.1914134,3.8343282,4.640749,3.979083,4.811587,5.3420296,4.1229515,3.5686636,4.7353573,4.3523045,0
12.346633,4.644933,5.232827,3.2009635,5.736863,3.4410987,4.582295,4.0129156,-0.99802953,3.612007,11.824695,8.148101,1
-0.08196425,13.913358,6.2022924,3.8346646,4.6470013,3.9698732,4.822136,5.333867,4.112373,3.557629,4.74362,4.361674,0
12.358752,4.668972,5.2007103,3.1539905,5.767885,3.420452,4.6310506,3.961536,-0.9357495,3.6652784,11.791316,8.122815,1
