0,1,2,3,4,5,6,7,8,9,10,11,12,class_numeric
9.024977,-1.9317534,3.49464,9.579527,-0.25573942,-0.72251153,8.860945,4.0708914,3.7383263,7.0812144,7.164392,3.6329641,7.90214,0
9.002987,-1.9371247,3.5135503,9.549213,-0.2615966,-0.7405323,8.857956,4.106873,3.7411733,7.0397506,7.1728134,3.6185005,7.858049,0
9.024198,-1.9482378,3.5093186,9.54617,-0.23286217,-0.7246736,8.840857,4.109165,3.7264447,7.038335,7.1592903,3.6115205,7.8571463,0
9.019814,-1.9483492,3.5150023,9.547156,-0.23864147,-0.7259161,8.835524,4.1088753,3.7195704,7.037206,7.170662,3.610933,7.8557277,0
9.056116,-1.9525744,3.5180402,9.541705,-0.19473027,-0.6857942,8.788139,4.1231666,3.6722448,7.02847,7.1638193,3.5869243,7.842618,0
9.074205,-1.9428813,3.5050933,9.56861,-0.19419125,-0.66667646,8.791344,4.0964503,3.6702743,7.0639668,7.160416,3.5960705,7.8772798,0
9.073434,-1.9531506,3.5169952,9.550648,-0.17985728,-0.6668432,8.773049,4.11732,3.6557667,7.0388155,7.1623626,3.58111,7.8513546,0
9.042912,-1.951782,3.5110145,9.573065,-0.22437261,-0.69783247,8.824749,4.086384,3.7059035,7.069786,7.1712255,3.6048176,7.8868504,0
9.080162,-1.9441999,3.5066187,9.563709,-0.18552785,-0.66153026,8.782668,4.1034904,3.6624231,7.0578694,7.1572533,3.5885124,7.870198,0
9.035772,-1.9422147,3.503371,9.57287,-0.235942,-0.7085771,8.838428,4.082654,3.7179198,7.0713935,7.166795,3.6172035,7.8900337,0
9.082715,-1.8707571,3.4334304,9.620497,-0.25059134,-0.68141294,8.869657,4.021606,3.7298717,7.1541624,7.118142,3.6689458,7.9757514,0
9.10398,-1.849805,3.412425,9.636884,-0.2479668,-0.6641507,8.872377,4.0029564,3.7249558,7.1799817,7.103524,3.6812606,8.00107,0
8.471341,-1.7241315,3.2972443,10.118094,-1.1316998,-1.099392,9.812343,3.567838,4.4476504,7.5172048,7.467924,4.1679597,8.254761,1
8.469099,-1.7071524,3.3020902,10.095825,-1.1205237,-1.086629,9.80083,3.5688674,4.437104,7.504571,7.477501,4.1864486,8.230984,1
8.467281,-1.7224289,3.3005993,10.123539,-1.1311373,-1.0978993,9.812118,3.5693598,4.4516444,7.516168,7.4707623,4.173362,8.253704,1
8.473457,-1.7175483,3.3102956,10.108926,-1.1211689,-1.0861712,9.801914,3.5796626,4.437961,7.5034623,7.4688663,4.1787643,8.244531,1
8.461513,-1.7486674,3.2487292,10.152622,-1.183542,-1.1603675,9.864187,3.5285773,4.4854536,7.5786886,7.46617,4.1273074,8.295604,1
8.456517,-1.7523224,3.2355866,10.161051,-1.199452,-1.1788124,9.880154,3.5168703,4.4968877,7.5967245,7.469125,4.118472,8.306275,1
8.434478,-1.714063,3.288819,10.133531,-1.1615032,-1.1162399,9.842949,3.5605116,4.472073,7.5344043,7.494976,4.185535,8.260754,1
8.453427,-1.7270343,3.2832885,10.1347685,-1.1550299,-1.1197352,9.835984,3.5563922,4.466861,7.5379143,7.478307,4.1682887,8.268151,1
8.438631,-1.7084635,3.2748218,10.114388,-1.1513368,-1.1030871,9.832879,3.5420983,4.448541,7.521141,7.493909,4.18645,8.248861,1
8.440007,-1.6925217,3.3264892,10.1003065,-1.1424232,-1.0766543,9.824943,3.595496,4.444504,7.493999,7.5015545,4.2150393,8.224894,1
8.41903,-1.7123905,3.270526,10.13973,-1.1904907,-1.144673,9.872164,3.5495338,4.486093,7.5622616,7.5058312,4.1889663,8.276856,1
8.44441,-1.7246869,3.2769098,10.13825,-1.1676774,-1.1303468,9.848954,3.5506966,4.4749794,7.547843,7.4853425,4.168617,8.271635,1
9.479125,-1.4762045,2.7456791,8.019302,5.3372903,11.4725895,9.7332325,4.0455194,4.1003065,7.587081,6.2055244,4.8845253,7.115721,2
9.479073,-1.4756864,2.7365005,8.019152,5.3299785,11.420286,9.680809,4.026032,4.0490274,7.5877414,6.2041426,4.882532,7.135452,2
9.471814,-1.4729971,2.738012,8.016733,5.334238,11.448068,9.708536,4.0365105,4.0759425,7.5893536,6.20261,4.8823447,7.123683,2
9.454533,-1.5067405,2.7764635,8.049579,5.307909,11.467348,9.726112,4.0753326,4.096763,7.556745,6.236062,4.914372,7.086227,2
9.456514,-1.5018208,2.775593,8.043971,5.3182774,11.475453,9.734882,4.0802803,4.10373,7.5628266,6.2306128,4.909676,7.0812597,2
9.448245,-1.4860787,2.7743847,8.030172,5.334365,11.519158,9.779978,4.106068,4.145878,7.572641,6.2178416,4.9011335,7.054014,2
9.4490795,-1.5136892,2.810955,8.061873,5.3097343,11.5830765,9.845165,4.157112,4.2070932,7.53847,6.257591,4.924579,7.003344,2
9.467528,-1.4929347,2.8041458,8.053061,5.3075566,11.622557,9.884806,4.184097,4.245897,7.53398,6.2622643,4.9047627,6.975714,2
9.4553385,-1.5061958,2.8055751,8.057661,5.3095527,11.584846,9.846797,4.1586843,4.208861,7.5387864,6.2570252,4.917071,7.0017276,2
9.479552,-1.482664,2.7964897,8.051489,5.2956824,11.620301,9.882288,4.1892424,4.2437973,7.520645,6.2752285,4.8936625,6.9710093,2
9.456638,-1.5054363,2.8091493,8.059295,5.3072515,11.603078,9.865214,4.1715727,4.2265844,7.5343275,6.2618256,4.9166365,6.988501,2
9.452481,-1.5101645,2.8111892,8.061868,5.3069153,11.5936985,9.855806,4.1664753,4.2175436,7.534478,6.2616687,4.9211216,6.9939203,2
11.631057,6.201704,2.4757862,10.934613,10.877044,0.33184552,6.137739,9.55758,1.3275049,9.1229925,7.0640135,4.6793027,10.392591,0
10.156846,10.908188,13.211539,8.885902,2.1132367,6.2281938,5.6943607,4.091981,2.6946025,7.24031,7.7117925,3.80111,7.8146195,0
10.154104,10.908942,13.21678,8.888422,2.1105654,6.2318563,5.695339,4.0921946,2.6913981,7.236039,7.734099,3.8036275,7.824288,0
10.154778,10.909903,13.217404,8.890444,2.1100612,6.2359896,5.69314,4.0971875,2.682126,7.2326417,7.7510605,3.8097935,7.8263855,0
10.104539,10.889254,13.296857,8.945398,2.113029,6.3305073,5.6107335,4.1574216,2.5465343,7.1414466,8.245587,3.9199634,8.038593,0
10.1064625,10.881732,13.29457,8.932295,2.121625,6.3177395,5.6166425,4.1646028,2.5494366,7.154255,8.23133,3.916153,8.026684,0
10.102431,10.887918,13.300421,8.947278,2.1142328,6.3331604,5.613229,4.1599183,2.5408328,7.138446,8.278757,3.9237483,8.043626,0
10.0924015,10.904566,13.313003,8.980279,2.0956817,6.3681555,5.600273,4.146693,2.5279164,7.102945,8.361126,3.936439,8.083322,0
10.093847,10.883648,13.313704,8.952641,2.1171982,6.34083,5.6181164,4.1670113,2.5186446,7.130443,8.343895,3.9432752,8.0581455,0
10.090791,10.904435,13.31499,8.980491,2.0957582,6.3687897,5.5996146,4.1472387,2.5259886,7.102391,8.365763,3.9385219,8.085907,0
10.086929,10.910949,13.319856,8.992663,2.0886745,6.381513,5.5956836,4.141502,2.5215747,7.0893574,8.383313,3.9426503,8.100836,0
10.089232,10.921022,13.314152,8.993367,2.0793636,6.3810887,5.5904284,4.129856,2.5365038,7.089973,8.367771,3.9324431,8.096638,0
10.224886,10.859549,13.087704,8.872539,2.2109718,6.2191343,5.66089,4.174353,2.675685,7.287055,7.3751307,3.864209,7.6003957,1
10.226043,10.845278,13.079342,8.86634,2.219719,6.213043,5.657305,4.196252,2.6563878,7.298194,7.3760943,3.8807025,7.581895,1
10.223227,10.849161,13.087001,8.868507,2.2104669,6.2149553,5.6599464,4.1918454,2.65889,7.292935,7.3813906,3.876634,7.591996,1
10.250076,10.811301,13.026209,8.862909,2.2629154,6.208723,5.6417418,4.2416334,2.629696,7.3205986,7.2763743,3.9204957,7.486832,1
10.247389,10.811949,13.026779,8.860638,2.2596462,6.1994767,5.649674,4.2423763,2.6295588,7.331893,7.2681966,3.9182267,7.490312,1
10.247045,10.81387,13.020151,8.8597975,2.263417,6.1971273,5.6518617,4.2386723,2.6388443,7.3329015,7.241493,3.911659,7.4708166,1
10.251988,10.824084,13.020911,8.863759,2.262358,6.2012405,5.6532907,4.2237372,2.6528885,7.3265066,7.241888,3.9000974,7.4790106,1
10.246537,10.772046,12.989259,8.857006,2.2842429,6.1833854,5.6463747,4.328174,2.5663168,7.360201,7.1676598,3.9868162,7.377873,1
10.237002,10.628015,12.76119,8.879568,2.4381146,6.0875173,5.621897,4.6898556,2.2671769,7.495839,6.8165307,4.2830257,6.972467,1
10.265681,10.620414,12.785414,8.864417,2.4479015,6.115721,5.6004076,4.677874,2.2898076,7.5022306,6.8376875,4.2784185,6.9654527,1
10.247472,10.651872,12.814746,8.860263,2.4166963,6.121984,5.6226964,4.6560807,2.3124473,7.4718127,6.860821,4.2427974,6.9867144,1
10.240584,10.67906,12.819928,8.880452,2.393203,6.10743,5.6327076,4.6149597,2.3349292,7.4476724,6.8740196,4.204108,7.0337763,1
10.253625,10.842494,13.025322,8.867573,2.259894,6.2047,5.657989,4.1876144,2.68694,7.3178163,7.243497,3.8697898,7.501085,2
10.247353,10.861151,13.037768,8.864085,2.2520611,6.2035003,5.6741385,4.1089253,2.7806726,7.3047795,7.199466,3.8002493,7.5396566,2
10.231457,10.86852,13.061414,8.861108,2.2356439,6.206071,5.681044,4.0768337,2.8145628,7.292601,7.210587,3.7751303,7.5809436,2
10.2366705,10.865853,13.029153,8.842663,2.2636328,6.1786175,5.7076716,3.9935203,2.94299,7.315912,7.0395684,3.6884856,7.5500546,2
10.20483,10.88289,13.059793,8.804518,2.2294648,6.115491,5.7965984,3.7998023,3.2081711,7.340017,6.7812524,3.465887,7.613169,2
10.198967,10.856625,13.02058,8.797948,2.2847614,6.1386185,5.756495,3.8150811,3.2026715,7.3356943,6.8053055,3.5260108,7.572184,2
10.1829815,10.848111,13.007297,8.785433,2.3070197,6.136725,5.7576323,3.7797115,3.2617514,7.335705,6.762618,3.5121033,7.568272,2
10.169733,10.852273,13.009638,8.777193,2.3123956,6.1266937,5.7755246,3.7347326,3.3261676,7.336809,6.705119,3.4689753,7.5794334,2
10.177711,10.860722,13.025186,8.782756,2.2870643,6.1236362,5.781279,3.7448993,3.3169496,7.33829,6.7129116,3.4668722,7.5900054,2
10.158355,10.85463,13.009502,8.771357,2.3122575,6.121182,5.7885365,3.69216,3.3876472,7.3385344,6.651866,3.4331558,7.585051,2
10.153542,10.856037,13.012115,8.767537,2.3097003,6.118193,5.7945685,3.674528,3.4133673,7.339873,6.6309876,3.4166694,7.58891,2
10.144468,10.858839,13.0135,8.76595,2.3071685,6.115408,5.804376,3.645782,3.4490798,7.340009,6.5967317,3.393058,7.5939746,2
9.018821,-1.9046367,3.4637396,9.618218,-0.288033,-0.73432475,8.898957,4.024405,3.7707548,7.127903,7.1539884,3.6761699,7.952312,0
9.046692,-1.946506,3.5031812,9.58894,-0.23065892,-0.69261867,8.82958,4.0652246,3.707504,7.091471,7.172114,3.619601,7.910586,0
9.043014,-1.9468616,3.5065157,9.576227,-0.22838329,-0.6986704,8.829018,4.082058,3.7089605,7.0741134,7.169441,3.611268,7.891465,0
9.120322,-1.9416252,3.5025299,9.5866995,-0.15772003,-0.6149197,8.752714,4.083388,3.6280277,7.087933,7.15424,3.5882916,7.8978233,0
9.159296,-1.9261132,3.4936543,9.579033,-0.120879516,-0.5792692,8.712865,4.097978,3.584252,7.0759873,7.136431,3.5784714,7.881653,0
9.203125,-1.890103,3.4650648,9.579644,-0.09314705,-0.5436765,8.687086,4.0941925,3.5506754,7.087678,7.1043615,3.5886838,7.8923182,0
9.206605,-1.8954568,3.471054,9.569151,-0.08114493,-0.5399631,8.673367,4.110722,3.537853,7.068337,7.1048393,3.5781474,7.8704476,0
9.210661,-1.8921803,3.4688327,9.566098,-0.07661339,-0.537552,8.668799,4.1145735,3.5333605,7.0644712,7.100444,3.577372,7.8663425,0
