0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,active_hand
9.532595,5.472706,4.5894246,6.1143064,5.877617,5.8353763,4.6903515,4.703564,4.8218656,3.0215304,2.8072364,3.8714232,-4.766791,3.0299423,5.1051645,3.8777564,4.353314,4.270665,5.1603746,4.8403125,4.5560036,4.506948,5.0537257,5.3831444,4.6279836,5.001688,1
3.4248097,16.456484,5.595639,4.891806,4.879263,4.8353567,5.0755763,5.3518705,5.6988606,3.415099,4.7607074,5.192286,4.1727223,4.8867607,4.915687,4.766858,5.4213395,4.700299,5.10091,5.1884627,4.335984,5.012455,4.907886,4.6698775,5.1568775,5.181241,0
9.523808,5.463733,4.574923,6.07533,5.8408265,5.820227,4.6996245,4.743507,4.8701887,2.998197,2.769853,3.8409278,-4.9047933,2.964069,5.1070085,3.8150525,4.3465385,4.2062182,5.2044563,4.870837,4.4946275,4.4754133,5.082844,5.4308715,4.594584,4.986838,1
3.3715284,16.499435,5.555872,4.875462,4.918221,4.8028665,5.0371046,5.3960986,5.7448974,3.4583495,4.7218304,5.17775,4.1735635,4.848506,4.9079647,4.7633567,5.390702,4.745418,5.1328855,5.1902323,4.3077474,5.0569196,4.865378,4.6294923,5.199187,5.1511865,0
9.530854,5.4746246,4.595997,6.120133,5.8811164,5.836933,4.6922417,4.699798,4.818214,3.0269892,2.812757,3.8748722,-4.7819076,3.02724,5.1002183,3.8753343,4.3524356,4.2701316,5.1560993,4.8378744,4.5566225,4.5121527,5.049943,5.3797894,4.6337924,5.005446,1
3.4195693,16.459578,5.591205,4.881385,4.8836846,4.8087626,5.05376,5.3535366,5.700978,3.4166853,4.7539487,5.170785,4.167625,4.881882,4.8961344,4.7486672,5.3951774,4.7021556,5.127399,5.1851854,4.310363,5.0141664,4.9066777,4.6657605,5.1592436,5.1548176,0
9.538102,5.4667573,4.578834,6.0947328,5.867549,5.836428,4.686671,4.715026,4.8437595,3.006922,2.7853937,3.8563662,-4.7987695,3.0205083,5.111397,3.8652885,4.357036,4.248533,5.176626,4.8442383,4.5332966,4.487801,5.0746675,5.405457,4.609065,4.9951425,1
3.3740852,16.500069,5.5519342,4.8697486,4.920996,4.7972603,5.0331416,5.3973455,5.745096,3.4592626,4.7191534,5.1734924,4.1742697,4.845566,4.90576,4.762961,5.3841662,4.7459025,5.1389794,5.190192,4.3016186,5.057919,4.8640366,4.6275554,5.2005672,5.14362,0
9.541614,5.4628577,4.5732703,6.088288,5.8604755,5.841355,4.683986,4.7257357,4.849925,3.0011637,2.7815568,3.848383,-4.8148985,3.0133262,5.1158123,3.8547564,4.3642516,4.2385907,5.186148,4.845705,4.524599,4.483045,5.0773325,5.4112887,4.604606,4.991126,1
3.4165099,16.461557,5.59193,4.8905425,4.884182,4.833863,5.0733414,5.35802,5.7048535,3.4205735,4.7565293,5.190375,4.172666,4.881877,4.913588,4.764793,5.419681,4.7059917,5.102508,5.187231,4.3340507,5.018411,4.9023647,4.6647687,5.1623135,5.1787205,0
9.50147,5.50186,4.6283717,6.1665807,5.896076,5.8238845,4.714877,4.6790934,4.769598,3.0649292,2.8675609,3.9162302,-4.7229505,3.0217698,5.0737557,3.883042,4.3334236,4.3105907,5.12276,4.846351,4.602638,4.5604615,4.994557,5.33146,4.679537,5.0174356,1
3.478955,16.422508,5.6252027,4.9037905,4.8495274,4.8600087,5.1037445,5.3133907,5.6590576,3.3803506,4.7894745,5.207214,4.1740236,4.9167643,4.9280443,4.7782207,5.4453936,4.6629186,5.0762773,5.1918845,4.358796,4.97468,4.9420266,4.701521,5.122729,5.2083564,0
9.529751,5.4789243,4.5886273,6.1058397,5.8783574,5.8416066,4.691958,4.705972,4.8293133,3.016133,2.800976,3.8686357,-4.7778044,3.0227423,5.1027017,3.8702419,4.3594766,4.2611446,5.1662817,4.840852,4.5460844,4.500598,5.057729,5.389324,4.623251,5.0013647,1
3.4256628,16.45447,5.5983725,4.8949823,4.876542,4.844033,5.08223,5.3508873,5.6977034,3.413581,4.764296,5.1992917,4.1741476,4.8898463,4.9227734,4.7733593,5.4301405,4.6989207,5.0922923,5.1899347,4.3447814,5.0113225,4.9093895,4.6723657,5.1550865,5.1893387,0
9.531255,5.4834647,4.587893,6.115979,5.8948565,5.848628,4.6877155,4.6887417,4.814057,3.0212064,2.810619,3.8852236,-4.7433357,3.0490384,5.1052027,3.8961587,4.36526,4.2829986,5.1492114,4.829899,4.5643473,4.5109987,5.043594,5.3705716,4.638836,5.0032306,1
3.4482238,16.43787,5.6120286,4.90034,4.862478,4.852255,5.093023,5.332985,5.6793146,3.396778,4.777437,5.203567,4.1736107,4.9038014,4.92538,4.7749867,5.4382005,4.6810026,5.0839524,5.1901255,4.3521066,4.9934072,4.926027,4.6873693,5.1386633,5.198499,0
9.520875,5.4860606,4.6038713,6.133341,5.8880825,5.834711,4.698971,4.6920805,4.8011007,3.037693,2.8296561,3.8904243,-4.7467628,3.030458,5.0932884,3.882876,4.349031,4.2871113,5.14486,4.8400874,4.5741124,4.5273824,5.03017,5.3615503,4.6488967,5.008156,1
3.4438617,16.451088,5.598803,4.9021225,4.8752365,4.8589954,5.094762,5.345872,5.6913314,3.4108236,4.7666163,5.2165704,4.180019,4.8915954,4.94121,4.792344,5.4453707,4.6942425,5.0772295,5.1959124,4.36044,5.006616,4.911422,4.674814,5.152284,5.204363,0
9.539018,5.4653463,4.5846405,6.1156845,5.8781066,5.835727,4.6852756,4.702922,4.8178077,3.0201435,2.8073337,3.870126,-4.7517457,3.0415816,5.111196,3.8867881,4.354321,4.2773027,5.1588335,4.836671,4.562284,4.5076637,5.0528216,5.3783073,4.6283784,4.9999495,1
3.4705324,16.407112,5.64449,4.925522,4.829311,4.885271,5.1267977,5.3048368,5.651422,3.3665934,4.8111377,5.234871,4.18145,4.9374785,4.9570856,4.8068953,5.4710393,4.65202,5.0510015,5.2030096,4.3850493,4.96489,4.9565253,4.719593,5.1080174,5.2325387,0
9.506798,5.477087,4.6352015,6.1896653,5.8713846,5.7960353,4.716027,4.697445,4.7526407,3.0807245,2.8899686,3.906663,-4.7156568,3.0111232,5.076631,3.87442,4.3064604,4.317714,5.1280074,4.8562675,4.619828,4.5792327,4.9851103,5.322196,4.6815853,5.0185947,1
3.5236623,16.3975,5.6494074,4.912065,4.826673,4.876294,5.1234283,5.2824116,5.6274486,3.3535328,4.811052,5.21669,4.1744156,4.9399858,4.935755,4.7855186,5.4614315,4.6339355,5.0597553,5.1943297,4.373753,4.9449124,4.9686995,4.7254415,5.0964594,5.2278934,0
3.5241778,16.396622,5.6497645,4.912306,4.8259497,4.877774,5.124875,5.281933,5.626859,3.352864,4.811968,5.217553,4.174527,4.940667,4.936364,4.7862215,5.462796,4.633302,5.058354,5.194568,4.375068,4.94432,4.969223,4.726273,5.0957513,5.2290955,0
9.4804535,5.503882,4.6512394,6.211845,5.8845625,5.7994776,4.730782,4.681257,4.7306657,3.0964332,2.9240212,3.9391186,-4.7137656,3.0055304,5.057884,3.8770514,4.3083286,4.331022,5.1097026,4.855546,4.635821,4.6063714,4.9453,5.2966,4.7148137,5.025679,1
3.4330246,16.448383,5.6039896,4.8969603,4.870244,4.850636,5.0888114,5.345112,5.691653,3.4077208,4.771041,5.2038345,4.1750326,4.8964186,4.927379,4.777553,5.4365463,4.6929927,5.0858717,5.191366,4.3513308,5.005529,4.9151692,4.678644,5.1491795,5.195706,0
9.433308,5.500834,4.605307,6.072116,5.778156,5.7571206,4.778127,4.8087554,4.8859477,3.0292568,2.8032715,3.8660712,-5.2525487,2.7610633,5.0577383,3.6412349,4.2952886,4.097316,5.2514405,4.970699,4.4154863,4.5066676,5.0217257,5.4408393,4.623369,4.9662933,1
3.405046,16.468384,5.5882587,4.8916626,4.8888803,4.837998,5.0739107,5.3663964,5.7136707,3.4279628,4.752932,5.1941204,4.1735306,4.877483,4.917378,4.767947,5.4241533,4.7142644,5.0984263,5.18757,4.338673,5.0267396,4.895181,4.65924,5.169104,5.1822367,0
9.461794,5.48001,4.588652,6.064843,5.7829843,5.7682157,4.753593,4.8005376,4.8946877,3.0111694,2.7801213,3.8437984,-5.19935,2.8044083,5.076811,3.678737,4.306491,4.117034,5.2509527,4.9492636,4.4279017,4.487098,5.0520616,5.4525476,4.600315,4.9684944,1
3.419355,16.466377,5.588036,4.8921523,4.8762813,4.8620777,5.0951715,5.369238,5.714304,3.4293127,4.773624,5.218658,4.1845727,4.8930745,4.944743,4.7948723,5.4479957,4.715649,5.075083,5.2027855,4.3647156,5.0293036,4.893022,4.6685266,5.1697903,5.203357,0
9.453671,5.484409,4.5916195,6.066992,5.7798142,5.7634068,4.7594476,4.8031063,4.893216,3.014532,2.7869027,3.8497376,-5.220369,2.7901886,5.0728745,3.6677215,4.3030233,4.1112814,5.252031,4.9553885,4.4242983,4.4915233,5.041337,5.4510922,4.6067495,4.9685993,1
3.412974,16.463062,5.590728,4.8913856,4.8833637,4.8408513,5.077237,5.361494,5.7084026,3.4229574,4.75865,5.1978555,4.1747346,4.883375,4.9225087,4.7730374,5.4269614,4.709056,5.0957737,5.1900687,4.342431,5.0217147,4.900046,4.6648965,5.1640406,5.1847696,0
9.448858,5.4899507,4.5964966,6.06936,5.7817945,5.763644,4.7643075,4.802774,4.8892417,3.0196853,2.7924128,3.8555405,-5.2248054,2.7846894,5.0681386,3.6622186,4.301841,4.1094637,5.2498674,4.958368,4.42383,4.497011,5.0367165,5.445866,4.612487,4.9681883,1
3.5207582,16.399036,5.6472735,4.9112115,4.8285184,4.875258,5.1221833,5.2846823,5.629658,3.3555741,4.8094387,5.2159805,4.1743536,4.9383483,4.9352126,4.7846704,5.4604683,4.635788,5.060856,5.194023,4.372924,4.946937,4.966621,4.723712,5.098263,5.2266808,0
9.4143715,5.5265193,4.6215963,6.094838,5.7982044,5.76413,4.7858014,4.7867165,4.8577137,3.04874,2.8450627,3.9064467,-5.222782,2.7678382,5.0465226,3.6589513,4.2990613,4.1244025,5.226961,4.9602637,4.4423184,4.536546,4.975909,5.4120812,4.664992,4.9768405,1
3.5338864,16.393774,5.653145,4.9128957,4.823555,4.878596,5.12627,5.276854,5.62175,3.3494453,4.8139586,5.21798,4.17441,4.9434037,4.936865,4.786267,5.463837,4.6289654,5.057388,5.1946197,4.376061,4.9397306,4.972735,4.728905,5.092295,5.2310505,0
9.407283,5.534906,4.627189,6.0980816,5.8020015,5.7654796,4.7909336,4.784199,4.8526664,3.0546763,2.853868,3.916319,-5.222715,2.764186,5.041374,3.6576009,4.2990637,4.126079,5.2231855,4.961212,4.4444304,4.543549,4.965119,5.405872,4.6747127,4.9774113,1
3.4383595,16.44966,5.60074,4.8930335,4.873771,4.839701,5.0804687,5.3437047,5.690252,3.4080267,4.765861,5.194499,4.1728344,4.892197,4.917595,4.768263,5.4255004,4.69247,5.096674,5.1885586,4.340146,5.004503,4.914762,4.6759996,5.150019,5.185701,0
9.43013,5.50635,4.6074157,6.078281,5.784256,5.7601156,4.7774644,4.800962,4.878311,3.0322855,2.8156853,3.8775146,-5.2420006,2.7663162,5.0571723,3.6501958,4.297904,4.107884,5.244024,4.9653,4.425156,4.5140476,5.008723,5.4337687,4.635363,4.970069,1
3.4339197,16.450388,5.601437,4.8833156,4.873747,4.823206,5.0646305,5.3428035,5.690504,3.4068394,4.763566,5.1782146,4.165516,4.8908286,4.901269,4.7522483,5.408969,4.6925826,5.1132383,5.1811867,4.323682,5.0039587,4.916435,4.6755686,5.1495376,5.1686974,0
9.432402,5.503428,4.60533,6.076152,5.782378,5.7595687,4.7762218,4.802941,4.8811293,3.0299675,2.811606,3.8733313,-5.2448997,2.7659702,5.0587745,3.6487265,4.2978325,4.105415,5.246304,4.9658523,4.422679,4.5109606,5.0133424,5.4368234,4.6311345,4.9693046,1
3.4316485,16.452164,5.5990868,4.89303,4.874991,4.8406043,5.080332,5.3476505,5.6943083,3.4109797,4.7653446,5.196196,4.1735168,4.8912125,4.9198217,4.7705364,5.4264903,4.6959977,5.0958366,5.189434,4.3413925,5.008236,4.911898,4.674266,5.152742,5.1859536,0
9.435077,5.4965944,4.6008215,6.062202,5.771491,5.755917,4.7785525,4.817543,4.8959713,3.0238798,2.7965736,3.8591497,-5.2588315,2.7551227,5.0598464,3.6349242,4.2943025,4.090706,5.2606845,4.9759517,4.407697,4.499567,5.028328,5.4500933,4.616546,4.960786,1
3.426253,16.455034,5.5964923,4.8904138,4.877898,4.8340254,5.074962,5.3503547,5.6973615,3.4134812,4.761839,5.190383,4.171894,4.887918,4.9136744,4.764632,5.419725,4.6987824,5.1024394,5.1874065,4.334593,5.0109205,4.9094768,4.671308,5.1553526,5.1792,0
9.44206,5.490648,4.598589,6.0549793,5.7691174,5.7575665,4.7776527,4.823277,4.903256,3.0200057,2.784562,3.848668,-5.270352,2.7542815,5.060801,3.6285152,4.294763,4.079269,5.266472,4.978893,4.396865,4.4908614,5.041053,5.4560523,4.605587,4.956579,1
3.4688535,16.4286,5.619854,4.9014893,4.8548646,4.8552027,5.098362,5.3204284,5.6662693,3.3865168,4.7842393,5.203779,4.17345,4.9112587,4.924872,4.774828,5.4406886,4.66953,5.0810957,5.1904883,4.3542542,4.981459,4.9360313,4.695814,5.1288342,5.2026587,0
9.419363,5.517739,4.615336,6.0854397,5.7889585,5.7602515,4.784763,4.796701,4.869016,3.0412076,2.8314807,3.8931186,-5.2427073,2.7599318,5.0500402,3.6480062,4.296925,4.111442,5.2374988,4.9668407,4.4298825,4.525891,4.9902396,5.4235516,4.6513877,4.972126,1
3.4369614,16.449665,5.60065,4.8925424,4.873813,4.8384585,5.079501,5.3439503,5.690571,3.408083,4.7657137,5.1931186,4.172316,4.8921123,4.916065,4.766669,5.4242196,4.692612,5.0979323,5.187915,4.338804,5.0046616,4.914761,4.6759214,5.1500907,5.1843925,0
9.420935,5.51108,4.612547,6.0724983,5.7764406,5.75416,4.7898903,4.8125176,4.882325,3.0364695,2.8173873,3.880367,-5.2677507,2.7428086,5.048711,3.6272242,4.2910914,4.091124,5.2520733,4.9815264,4.411144,4.5155706,5.0045323,5.4349976,4.638023,4.9629006,1
3.462924,16.424553,5.6252766,4.9042716,4.8475637,4.871818,5.1107235,5.3212943,5.6672335,3.384384,4.793979,5.2194824,4.1771235,4.9196424,4.943088,4.792249,5.457331,4.669092,5.06509,5.196086,4.372645,4.9818044,4.9382577,4.701935,5.125662,5.2165904,0
9.455582,6.0034833,4.8262615,8.261281,6.5746155,6.790911,4.2606316,3.560211,5.2175617,3.8076622,4.411483,4.982357,7.6934695,6.1454134,5.0055656,8.066005,4.1068125,4.7045636,5.0624332,5.4807577,2.992457,2.8866928,6.823506,6.5279493,4.6248927,5.574462,1
3.399673,16.473402,5.5826883,4.8884745,4.8933253,4.831545,5.067564,5.3711543,5.7186675,3.4329033,4.748313,5.191348,4.173751,4.873211,4.916016,4.7675443,5.417974,4.719331,5.10476,5.18852,4.3330646,5.031621,4.8903365,4.654663,5.1739883,5.176595,0
9.446434,6.005861,4.830211,8.25238,6.566821,6.7916265,4.2513213,3.5511594,5.2088923,3.804829,4.406088,4.9920564,7.6847444,6.1514773,4.9963136,8.063496,4.097005,4.6958623,5.0714903,5.489259,2.9905221,2.8834155,6.826113,6.5252867,4.623063,5.583276,1
3.3990293,16.473639,5.5817223,4.890263,4.8929224,4.843125,5.073735,5.3735876,5.720593,3.4340036,4.7498255,5.2009726,4.176279,4.8739133,4.9270506,4.7775636,5.42973,4.720935,5.0936275,5.1908045,4.345659,5.0337653,4.8890147,4.654943,5.1748343,5.1855626,0
9.447806,6.004867,4.828703,8.253805,6.568405,6.79081,4.2527103,3.5526114,5.2099442,3.8045595,4.4074836,4.9905095,7.685681,6.1508894,4.99773,8.064508,4.0984335,4.697068,5.0700536,5.4879637,2.992684,2.8855517,6.8240595,6.5248566,4.624155,5.582059,1
3.5049896,16.401659,5.6449976,4.911724,4.8290367,4.880594,5.124692,5.292171,5.637246,3.359785,4.810474,5.2222466,4.1763706,4.9381943,4.9432826,4.792067,5.4657693,4.6416774,5.055879,5.195968,4.3792663,4.953587,4.962584,4.722221,5.102054,5.2294955,0
9.450216,6.002036,4.8248453,8.257002,6.5717897,6.7880797,4.2548447,3.5552506,5.211151,3.8018105,4.410535,4.9880714,7.688893,6.151932,5.000702,8.067248,4.100795,4.700802,5.067456,5.484235,2.9983356,2.8914976,6.819373,6.5219026,4.6273804,5.579114,1
