0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,class_numeric
7.650034,5.2504387,5.676382,2.2123861,1.9479798,4.2435513,4.5905337,3.9770179,4.8425508,3.696123,4.466449,6.1368837,6.200486,3.1537597,3.84692,5.2697654,5.1827006,4.1876483,5.301903,5.348585,6.4793553,3.5880527,6.4880958,5.1179338,2.9005482,4.3492327,6.1128554,0
7.8066587,5.2599587,5.6903024,2.1964447,1.942958,4.257425,4.543908,3.9320295,4.8737006,3.691532,4.4367,6.183877,6.216483,3.096239,3.8587122,5.2549934,5.2043505,4.1308985,5.2968483,5.3689833,6.495926,3.5378237,6.5477805,5.124775,2.8769274,4.315718,6.097234,1
4.5527925,5.4258595,4.930093,2.121653,1.9174932,4.1203485,4.8475547,4.7022457,5.0655274,3.9132915,4.1871753,5.5764933,5.502867,3.5431595,4.0218554,5.112129,4.298445,4.3587284,5.264642,4.958362,6.9289246,4.1136994,6.01969,4.8769536,2.9706838,3.8964772,6.615025,2
-4.93771,6.177661,4.625908,2.3536873,1.7701783,3.6759717,5.1594996,6.037332,6.560117,4.9722085,5.0542364,5.3604846,6.8176904,4.45486,5.354866,4.688459,4.072164,5.2074184,4.4924903,3.843687,6.0796285,5.7325764,6.242223,2.9659057,6.1015434,3.6152887,5.308177,0
-4.8841825,6.1639028,4.648257,2.2982075,1.6566538,3.7502804,5.280741,5.99775,6.559805,4.9253483,4.970767,5.4152446,6.8645773,4.438022,5.310869,4.598501,4.166985,5.333229,4.5832067,3.8943486,6.1870346,5.8529096,6.2165456,2.8720474,6.0655212,3.6749587,5.1828055,1
-4.5887723,6.096822,4.592482,2.2900145,1.6624246,3.7583168,5.2905326,5.971693,6.499993,4.8650656,4.9536977,5.3573165,6.766483,4.4222646,5.26295,4.601001,4.1371465,5.306013,4.6138244,3.9086716,6.1860995,5.8270345,6.169076,2.8717122,5.977812,3.6863606,5.173627,2
7.5925145,5.252754,5.6478796,2.211784,1.964062,4.2586646,4.5798516,3.970002,4.8907294,3.7276123,4.438718,6.129067,6.1730804,3.1372685,3.8776052,5.252521,5.154055,4.1425323,5.3044143,5.3301625,6.5167217,3.5736992,6.492262,5.089357,2.9078631,4.3092527,6.097697,0
7.6979833,5.2531433,5.7072744,2.190821,1.9209671,4.29051,4.5407634,3.895676,4.922139,3.6807585,4.4495597,6.1818914,6.233761,3.0941713,3.8723395,5.2480426,5.2150407,4.081293,5.3252225,5.3630085,6.491939,3.4993284,6.536287,5.133823,2.8722153,4.319549,6.1266427,1
4.8789706,5.486373,5.0170765,2.102902,1.7951976,4.053088,4.7722664,4.6703773,5.0598593,3.8220062,4.1438355,5.6725793,5.5513716,3.4595714,3.8807464,5.1042924,4.290503,4.3345475,5.232172,5.070665,6.979651,4.051711,6.1062765,4.973452,2.950481,3.901719,6.7443256,2
-4.974065,6.1646557,4.6358633,2.3108938,1.7086554,3.6780841,5.212791,6.0121036,6.579763,4.9483438,5.0221567,5.373438,6.8706303,4.4526505,5.317784,4.6351223,4.093352,5.261134,4.5343566,3.867952,6.123116,5.7876353,6.235404,2.9085727,6.10551,3.6332877,5.2495995,0
-4.801506,6.133552,4.659175,2.250635,1.6281171,3.7279267,5.27648,5.9600525,6.5879908,4.904008,4.976553,5.396161,6.883169,4.460229,5.260619,4.5531445,4.1413016,5.3248286,4.5983496,3.8988645,6.172193,5.838128,6.219157,2.8269303,6.069983,3.6495318,5.167743,1
-4.594141,6.1155252,4.6236396,2.2916946,1.6510425,3.7636323,5.2794394,5.982731,6.5213747,4.8773785,4.974755,5.385468,6.7940407,4.435651,5.2821393,4.5851583,4.1538954,5.310253,4.593802,3.8905208,6.1725783,5.827649,6.1946826,2.8583524,6.0028424,3.672154,5.1794333,2
7.4186172,5.262,5.60694,2.2457514,1.9995679,4.2381077,4.5961394,3.9987752,4.904478,3.7843313,4.4241962,6.0792813,6.135286,3.1503992,3.89263,5.23652,5.106211,4.1585917,5.3097954,5.2928944,6.5379233,3.620287,6.454995,5.0401435,2.9541404,4.2935305,6.0783987,0
7.741985,5.253722,5.6689925,2.2338576,1.9799054,4.239917,4.5712595,3.9567783,4.8704796,3.7358954,4.447983,6.1344604,6.1964335,3.1213317,3.8693137,5.245637,5.183264,4.1588864,5.30838,5.3330474,6.494242,3.575787,6.5014834,5.0838385,2.924043,4.325982,6.074465,1
4.679319,5.4309564,4.9413295,2.1425726,1.9046353,4.0595036,4.847126,4.725899,5.0820756,3.936473,4.1506524,5.5529275,5.4703503,3.5601866,3.976058,5.0711403,4.224787,4.375022,5.2227216,4.938518,6.9926615,4.1407013,5.9997754,4.8727813,2.986533,3.8662732,6.6694827,2
-4.9738264,6.2119217,4.654614,2.3324935,1.7588518,3.7233844,5.170852,6.025615,6.5336227,5.007706,5.0532546,5.3894534,6.8373876,4.47008,5.33368,4.6843166,4.1042113,5.225186,4.497679,3.838509,6.0891614,5.7485013,6.241983,2.9619703,6.079611,3.624159,5.2928677,0
-4.8700056,6.137697,4.665161,2.2498279,1.6147335,3.746839,5.292447,5.9692955,6.5901904,4.9045787,4.9672794,5.415225,6.9098983,4.4488425,5.266071,4.549061,4.163771,5.3473454,4.604937,3.901602,6.18866,5.8585234,6.2184067,2.822193,6.0813503,3.6641178,5.1529436,1
-4.4842186,6.074195,4.594029,2.2819116,1.6251042,3.7769256,5.3127956,5.9777107,6.5119495,4.827273,4.95517,5.374195,6.7764654,4.430548,5.267129,4.5665503,4.1677136,5.327075,4.6215553,3.9053469,6.1955156,5.851186,6.1792226,2.835211,5.9679527,3.6860065,5.1542044,2
7.6614885,5.2319226,5.694334,2.2302215,1.9880258,4.2189445,4.5760717,3.9766748,4.8271832,3.7072506,4.4842954,6.157785,6.2211604,3.1299782,3.8371572,5.2815022,5.211015,4.209951,5.2883177,5.3606343,6.4611263,3.6192484,6.523136,5.1116714,2.9087586,4.3647337,6.045007,0
7.7504964,5.254434,5.661838,2.2370877,1.9913734,4.2398453,4.5651507,3.9548218,4.883355,3.7500603,4.4397526,6.1336923,6.19032,3.1120598,3.878122,5.240386,5.178992,4.1480894,5.3071623,5.3268127,6.505462,3.5732367,6.506348,5.0710983,2.9294658,4.3138566,6.060651,1
