0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,class_numeric
8.119097,3.7080092,4.874964,0.13429533,5.039754,2.7963943,7.1404576,5.0012197,5.6802278,3.9804833,5.227991,3.2997088,5.16565,6.304243,3.2676013,4.7499638,0
8.157016,3.7945223,4.953997,0.19593811,5.0530534,2.8664083,7.1457744,5.035022,5.649279,3.8824356,5.302327,3.3107717,5.2175455,6.2074566,3.2701342,4.792267,1
5.6525793,4.258804,5.503023,1.6415111,4.4061956,3.8694463,6.2187862,6.1639047,4.953278,3.1925101,5.0420523,5.737338,5.6753488,6.147612,4.3176165,5.8346524,2
-4.3060613,6.408458,7.261075,3.8445199,2.8620806,4.466481,7.025359,5.8334904,2.2144768,4.6196065,5.979908,4.59559,5.3304367,6.8934813,4.6271358,6.155639,0
-4.184867,6.4203873,7.3365507,3.8781579,2.7895656,4.516521,7.109979,5.915237,2.0983164,4.569192,5.9510956,4.487573,5.3504825,7.0748653,4.493079,6.179983,1
-4.0162826,6.3181634,7.3624864,3.773443,2.8717124,4.5287576,7.130533,5.8896246,2.182407,4.499425,5.843768,4.561856,5.2636433,7.098146,4.500633,6.1908197,2
8.063488,3.8020122,4.9279623,0.25572598,5.1326265,2.7976081,7.238998,5.0992055,5.723855,3.8125894,5.3001895,3.32462,5.273396,6.153333,3.1697793,4.7238708,0
8.154735,3.8351345,4.9835,0.22693606,5.0558724,2.86964,7.152825,5.0364566,5.6260824,3.809436,5.307056,3.279682,5.231589,6.120461,3.262964,4.81635,1
5.821643,4.205859,5.437776,1.5833076,4.474497,3.7637475,6.2912803,6.1465178,5.0024977,3.1621654,5.072337,5.604052,5.6739006,6.107853,4.0980773,5.7255836,2
-4.2520094,6.391325,7.32951,3.842545,2.834594,4.510838,7.093943,5.888626,2.1522229,4.5673175,5.9456997,4.548163,5.320918,7.0044723,4.548578,6.1857224,0
-4.22254,6.4466414,7.360389,3.9238424,2.7381463,4.540585,7.141285,5.9684353,2.0416896,4.5604377,5.969783,4.444729,5.381566,7.0747437,4.486036,6.159103,1
-3.9234505,6.3169756,7.374716,3.7755802,2.8571897,4.549111,7.1534123,5.919004,2.1632795,4.481883,5.8235445,4.5418067,5.2756424,7.1612735,4.458921,6.192594,2
7.956215,3.7861052,4.9603963,0.24410982,5.021667,2.8577073,7.085249,5.0812483,5.6087446,3.8804057,5.25196,3.484353,5.2119746,6.2713847,3.3221114,4.8444204,0
8.173705,3.7699971,4.910447,0.162908,5.1184006,2.8469946,7.2081766,5.0217066,5.7042074,3.9213831,5.3119206,3.3398561,5.2067943,6.2171364,3.2044456,4.744713,1
5.65772,4.2644067,5.5081882,1.6375515,4.404949,3.8754134,6.2128425,6.1661787,4.954362,3.1935015,5.044626,5.7427764,5.678751,6.151381,4.328825,5.8413954,2
-4.318005,6.3897877,7.3116913,3.8403687,2.8387496,4.503027,7.0726366,5.870728,2.1584918,4.5800266,5.9609275,4.567222,5.3163714,6.954255,4.5818963,6.1736755,0
