0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,class_numeric
8.098167,5.086015,6.835398,0.71319896,2.7277987,5.073809,5.4826202,3.5760903,5.5942693,5.773025,4.261112,4.9088273,5.171461,3.6325247,4.7780514,4.206119,3.9130569,5.353567,5.2275066,3.5620134,6.363765,3.987824,5.505285,5.149049,4.3820786,4.058136,4.0191665,4.099067,5.2089763,6.3448234,3.7895007,0
8.182428,4.985783,6.8363967,0.625662,2.6663013,5.127419,5.520809,3.5334344,5.635649,5.8276496,4.3270516,4.9394965,5.155538,3.5728214,4.7163086,4.1155806,3.919492,5.3248587,5.1410475,3.4786592,6.421052,4.0634427,5.429675,5.211201,4.441146,4.0349927,4.0536094,4.135809,5.223113,6.3040867,3.7749789,1
5.4095182,6.6707873,6.1769824,1.0375423,2.529958,5.004971,5.053408,4.806041,5.254754,4.4089727,4.158362,4.4073997,4.8513303,3.9109511,4.1860895,5.0912333,4.041119,4.8664346,5.4452662,4.470805,5.767943,4.1812234,5.578442,5.2544847,3.5945034,4.8619127,3.6717765,3.9147656,5.821933,5.6973524,3.618538,2
-3.6244938,9.287518,2.3448634,5.2229347,1.8408948,3.6461823,7.390715,5.1807566,5.704379,4.412294,6.3664145,5.3743143,5.42642,4.1311274,4.9092174,5.1842427,4.8148055,5.3666005,4.263125,4.7782087,7.0480475,6.428453,5.738302,3.825632,5.6929884,5.6559267,4.4138975,3.2393692,5.265282,4.340852,5.5708942,0
-3.6270015,9.252959,2.5403426,5.255118,1.8822052,3.485978,7.4170823,5.298016,5.568621,4.4914927,6.3777685,5.317127,5.5545564,4.0596113,4.7496614,5.247533,4.676192,5.514021,4.28198,4.769622,7.0580106,6.4033175,5.617371,3.7156346,5.6565595,5.723628,4.416261,3.1351454,5.2586756,4.1861835,5.4404798,1
-3.4944284,9.181441,2.5365257,5.14411,1.9841707,3.5966635,7.3387303,5.168132,5.542914,4.4274497,6.2152867,5.316292,5.457718,4.2240877,4.7949705,5.312133,4.782231,5.3768153,4.2682133,4.7779374,6.8986554,6.341082,5.804515,3.6756623,5.574847,5.6437616,4.326649,3.2571456,5.300237,4.3592844,5.3514733,2
8.047971,5.119562,6.7654996,0.7484304,2.723373,5.1298704,5.4487987,3.6329591,5.639789,5.7233434,4.3192787,4.84895,5.1348443,3.6387086,4.701401,4.226881,3.8707728,5.3567376,5.218534,3.5998416,6.3127856,4.0220785,5.434839,5.1465707,4.3349605,4.0575285,4.002464,4.0766935,5.212873,6.28765,3.7671807,0
8.102107,5.083872,6.757778,0.71641535,2.6975188,5.156039,5.4581633,3.630852,5.6606693,5.73723,4.347279,4.8551655,5.127658,3.60795,4.6783204,4.189397,3.8756025,5.3484793,5.1913834,3.5690997,6.328598,4.043756,5.3922577,5.1778164,4.3582525,4.049705,4.0146194,4.094689,5.21547,6.2825975,3.7549224,1
5.6345854,6.5378532,6.2591434,1.0218476,2.5702922,5.0326157,5.0040326,4.701111,5.296562,4.5333247,4.127786,4.3871512,4.8885508,3.8751512,4.1688848,4.976641,4.023315,4.942124,5.494633,4.382273,5.7663097,4.1043186,5.579814,5.264831,3.5808654,4.7998505,3.664619,3.9438596,5.738725,5.7900968,3.5877144,2
-3.57437,9.283961,2.421787,5.2558327,1.9090317,3.5624163,7.425698,5.211778,5.6331162,4.461591,6.355186,5.3763103,5.4958234,4.1290126,4.838105,5.2331004,4.734264,5.4423084,4.215458,4.743689,7.0374737,6.420221,5.7199416,3.7533836,5.6699758,5.7060266,4.4387293,3.177627,5.251423,4.2954044,5.5033035,0
-3.611825,9.268398,2.5066817,5.2483606,1.9027172,3.5200124,7.4142194,5.274733,5.588859,4.4550195,6.376264,5.3601985,5.504168,4.0568247,4.7801266,5.2213902,4.7068877,5.4739575,4.242877,4.759953,7.057985,6.4221725,5.639692,3.7455134,5.693422,5.7088394,4.44626,3.1641486,5.251842,4.219306,5.473545,1
-3.5079389,9.0765,2.653655,5.122153,1.9714484,3.5977743,7.2849045,5.1994033,5.490305,4.472219,6.249499,5.264952,5.508333,4.2288594,4.724468,5.347964,4.7985525,5.374585,4.2945023,4.8216767,6.932454,6.2420144,5.771469,3.6641467,5.478139,5.585205,4.2883577,3.2810228,5.289827,4.3234987,5.3308606,2
7.9125524,5.176971,6.768779,0.7292373,2.6894264,5.079929,5.476682,3.6279633,5.593522,5.6788845,4.2652655,4.842992,5.126476,3.6643648,4.72473,4.276657,3.923207,5.312134,5.2150564,3.6109612,6.3288136,4.023526,5.524833,5.149092,4.3424273,4.11066,3.9972951,4.075294,5.258369,6.2647343,3.793308,0
