0,1,2,3,4,5,6,7,active_hand,class_numeric
-0.43084481474335506,-0.4283887193051899,-0.33101128730740337,0.2103143853419284,0.039157006122191584,-0.10781065651051741,-0.08004284763954801,0.12170710539498185,1,0
0.3205374752259021,0.27675927509494397,-0.43711964629166605,0.03918046601707309,-0.006325524153280526,-0.14451247583255913,-0.01137126119432378,-0.01800567299711737,0,0
-0.44959080409854113,-0.42808348232117094,-0.35564699201414623,0.2097547712372192,0.039155775568235296,-0.09818968921330827,-0.06671056701754861,0.10961734428245795,1,0
0.32264380957829397,0.2764076560471863,-0.4359057232587646,0.04150432326646735,-0.006524490770214808,-0.132877689026123,-0.007951247278530329,-0.015488850678917199,0,0
-0.43415983000865843,-0.437154898217868,-0.3412727951676709,0.22904792614658412,0.043150663855505665,-0.08331633965907011,-0.08463441144559283,0.11374065808488841,1,0
0.3351308449137722,0.2764364525725632,-0.4249578842040331,0.0544937283894207,-0.025392292704112383,-0.13115788163360165,-0.013094734001536072,-0.015077414247666029,0,0
-0.4252170663191341,-0.44103171012609205,-0.3250144919905955,0.23437107347275246,0.04240592501139481,-0.0769961416971,-0.091652022420161,0.10851705828805158,1,0
0.33525824441436636,0.27638016737676335,-0.4245946727258246,0.056763790292802,-0.024741677496147894,-0.12256432508401498,-0.014578887495386291,-0.015151736055803508,0,0
-0.4233274566985905,-0.4396660031110334,-0.32440114030305,0.22071681209037833,0.06513376545812428,-0.10775356900575904,-0.08833570670152431,0.10596730984582367,1,0
0.3347106722483917,0.2741059772684142,-0.4234657002001744,0.04998727683358083,-0.0015614039619762307,-0.15420758909161777,-0.016791444489917977,-0.01650085153455449,0,0
-0.4559881872093286,-0.4270593907737624,-0.3651338493548703,0.21086438517225134,0.05902152414463039,-0.09966479952459806,-0.06696813094958264,0.11626594374256499,1,0
0.33760588561993043,0.2741524853911941,-0.4163417168887704,0.045733247578348124,-0.012299476769816022,-0.15175522635478864,-0.01177181302205968,-0.01338099173051193,0,0
-0.4740311301917895,-0.4225839510408035,-0.3889345051997085,0.19714632262349427,0.06638248309458532,-0.09608183123571584,-0.044518919038456825,0.11985089478171272,1,0
0.34738429878088783,0.2702700343569307,-0.400646764107803,0.039192984728941796,-0.010955384652017978,-0.1510529366436508,-0.004871987044325784,-0.0094827776133107,0,0
-0.46015067277776406,-0.435691185052995,-0.3648928157709789,0.20528439013845157,0.060552474821246344,-0.10948050300005298,-0.060796261338948644,0.1296871262172374,1,0
0.3392873297762029,0.27250492269828946,-0.411564104766553,0.04065225090024357,-0.006845958925685156,-0.15967061502353092,-0.007282655177829491,-0.01149488165870842,0,0
