0,1,2,3,active_hand,class_numeric
-0.4308448147433552,-0.42838871930519123,-0.33101128730740365,0.21031438534192817,1,0
0.32053747522590265,0.27675927509494436,-0.4371196462916664,0.039180466017073,0,0
-0.4495908040985412,-0.4280834823211721,-0.35564699201414673,0.20975477123721903,1,0
0.322643809578294,0.276407656047187,-0.435905723258765,0.04150432326646726,0,0
-0.4341598300086591,-0.4371548982178691,-0.34127279516767145,0.22904792614658376,1,0
0.33513084491377254,0.27643645257256355,-0.4249578842040333,0.05449372838942056,0,0
-0.4252170663191346,-0.44103171012609327,-0.3250144919905959,0.23437107347275238,1,0
0.3352582444143666,0.27638016737676374,-0.42459467272582513,0.05676379029280193,0,0
-0.423327456698591,-0.43966600311103415,-0.32440114030305034,0.22071681209037838,1,0
0.3347106722483922,0.27410597726841485,-0.4234657002001746,0.04998727683358065,0,0
-0.4559881872093287,-0.4270593907737635,-0.36513384935487075,0.2108643851722512,1,0
0.33760588561993066,0.27415248539119463,-0.41634171688877075,0.045733247578347964,0,0
-0.47403113019179055,-0.4225839510408048,-0.388934505199709,0.19714632262349394,1,0
0.3473842987808883,0.27027003435693125,-0.40064676410780337,0.039192984728941706,0,0
-0.460150672777764,-0.4356911850529958,-0.3648928157709795,0.20528439013845134,1,0
0.33928732977620313,0.27250492269829,-0.4115641047665532,0.04065225090024347,0,0
-0.4508517320342556,-0.45568768727411335,-0.36140098908392904,0.2037783810315658,1,0
0.34962748435394514,0.2686275702039389,-0.40108170497870593,0.043910371691398525,0,0
-0.4718513226043816,-0.47240236614899894,-0.38422025391379994,0.20892120988922297,1,0
0.35887082527441044,0.26773687404214436,-0.3950280571679884,0.05210244066134315,0,0
-0.46652990515533177,-0.4935358265199277,-0.39645104880741255,0.21939998365648514,1,0
0.359279357824962,0.27036799786611476,-0.3974886616792161,0.06472605756986649,0,0
0.34288707980802285,0.2735723688289631,-0.41439854990389136,0.06040400085902828,0,0
-0.47385009982977144,-0.5022402451141325,-0.39201882616322403,0.2083703395833938,1,0
0.38102073277668413,0.26131064892226996,-0.36607599611239244,0.060431255378133646,0,1
-0.6090593039929044,-0.4169050681958652,-0.48207741864863773,0.18584777655197912,1,1
0.3818786301784384,0.2601737614519015,-0.36526396942733896,0.052747560675247135,0,1
-0.6065911558818089,-0.4191970465393794,-0.48169028755946397,0.18066395907277705,1,1
0.37637311825043035,0.2616844298096666,-0.3722943145262292,0.049246012706615876,0,1
-0.5920931537491491,-0.42734437017799937,-0.4708453833459852,0.18448429815780953,1,1
0.37261792870672183,0.2636803760181125,-0.3727444151150211,0.0487231142051961,0,1
-0.5583770664846065,-0.44694586534240754,-0.43144522873247465,0.1919315432736561,1,1
0.33972615257400673,0.27017993678457203,-0.40984050019585644,0.04668473258711926,0,1
-0.558125989173554,-0.45754610638873155,-0.4373515726085512,0.19403903523246313,1,1
0.36493235759085735,0.263763925187373,-0.3814398142551892,0.05423961380655951,0,1
-0.5240669855544794,-0.4739123729307127,-0.3968255458021083,0.19749048903374428,1,1
0.3592757425804478,0.2672997480280342,-0.3855850951495833,0.04549925748306567,0,1
-0.5125315477599864,-0.47513686706730085,-0.38778994228669683,0.19542970458136927,1,1
0.3551243045260219,0.26859398985341587,-0.38870177885650575,0.04599948402109009,0,1
-0.541979470336471,-0.46199593435466096,-0.4232172444281954,0.18565557451582113,1,1
0.3540091469843676,0.26805327910145305,-0.3875665808928602,0.04074978013611425,0,1
-0.541510343816015,-0.4638068638494686,-0.41823523395871476,0.17987609172228536,1,1
0.3480419629503867,0.27009072404239387,-0.3955559400519186,0.04423402567888286,0,1
-0.51883546431058,-0.4750843696695107,-0.39402237274512103,0.19366063073142545,1,1
0.33122190351194086,0.27300067001109474,-0.41230821965402353,0.05234853374388474,0,1
-0.5033670099102725,-0.48014281361562655,-0.3692445913513926,0.20580304634060267,1,1
0.341451298763522,0.2742903536907774,-0.4037913655934705,0.05496304596685281,0,1
-0.48955878355293525,-0.4861514156583037,-0.3543932594340558,0.21799355505294357,1,1
-0.06348989393618243,0.7067110983470976,-0.2817387479854855,0.1224815965580471,0,0
0.1112301416821298,0.10346135415800028,-0.7153464627807467,0.08035644067940774,1,0
0.1468984601380114,0.5796510939363955,0.12589562255197348,0.17516765477298527,1,0
0.1694170883075275,0.09435537985056824,-0.6838234386324561,0.1237573528921282,0,0
0.1156912193987744,0.5633563693171038,0.16262950512478272,0.15735533095842658,1,0
0.1878936464417144,0.08386209292948693,-0.6588251675465239,0.10522844903108486,0,0
0.07244749520283936,0.5490181038433016,0.17385432613768245,0.151976229913161,1,0
0.20027685824595556,0.0771570686520011,-0.6441617032164076,0.09760696510066268,0,0
-0.07266421848189157,0.5683188902250512,0.042232920205872146,0.16081898334624803,1,0
0.23136885458598083,0.07879423921843241,-0.6256009427652726,0.1259534024160183,0,0
-0.13736084718589472,0.5710598487543493,0.009788315818550459,0.1620246411981734,1,0
0.2039889758827444,0.0856839875301718,-0.6604873370727199,0.12682978457679242,0,0
-0.2006667456976984,0.5620241911291446,-0.014732660665437434,0.18396732601863222,1,0
0.2206211938356566,0.08500140423852265,-0.6484531476869287,0.1345975358299693,0,0
-0.21882331866866364,0.5342492961234776,0.02365225140021688,0.1647331741199519,1,0
0.25308051179159075,0.06983547748715416,-0.5977378827503048,0.12363470981472036,0,0
-0.25648680712557875,0.5207922832684989,-0.002798239941095996,0.15757709618269977,1,0
0.23067732892870554,0.07443153674712974,-0.6177959380810991,0.11033753669277524,0,0
-0.28068567992846494,0.5014530091680897,-0.018148077876022368,0.17332354247686066,1,0
0.22876835239162788,0.07932884564057459,-0.6272285146010379,0.11872825669119488,0,0
-0.27567117389710843,0.48919639664564907,-0.005254270102520089,0.18073092359502083,1,0
0.21216650414541235,0.08476744119549384,-0.6478397393577956,0.11959013769342988,0,0
-0.28583737482208926,0.5070776222866313,-0.016006895683306203,0.15677497011390912,1,0
0.20569783296110658,0.08299925899554521,-0.6432008418434473,0.10348685233773934,0,0
-0.3288992661932972,0.5961236829306161,-0.0035806842103753584,0.14835158676624757,1,1
0.2175467453196122,0.07455128394289451,-0.6215497622080651,0.09548595586597813,0,1
-0.39105123763747446,0.6141091739502592,-0.11072103125159767,0.1415806655005835,1,1
0.22853022900966297,0.07465521565904881,-0.6124922848832023,0.11624871396372585,0,1
-0.3886716658809242,0.6038463742843023,-0.09699333794065042,0.1453639777592183,1,1
0.21804324107794731,0.07577197553043133,-0.6211637127410146,0.10580383540535612,0,1
-0.5264773289335041,0.6390620707096439,-0.2914011836608219,0.06967807421370663,1,1
0.18493625943616296,0.08206638002032632,-0.6591930409825054,0.0808134253247755,0,1
-0.560221374052794,0.6425449172713285,-0.3462729296957574,0.08125306608127222,1,1
0.18634050574371072,0.08280143941469156,-0.664470861545978,0.0947896753394185,0,1
-0.6024144619464441,0.6474493126225783,-0.3917315308899192,0.0455937690657776,1,1
0.1961232542875761,0.07927517504283713,-0.6515814547796376,0.08622645470193341,0,1
-0.5978711137140484,0.6353217242863545,-0.3808944301504558,0.03461315410239269,1,1
0.18404792344454687,0.07995387961510962,-0.6576053421153776,0.0696382195799611,0,1
-0.6258570950427321,0.6420696187015439,-0.42486154461617687,0.038229076470343654,1,1
0.17522685792273376,0.08731266041224757,-0.6800030241067138,0.09403025342294453,0,1
-0.6870684842198269,0.6655038333721639,-0.48337697671987895,-0.019988009597311444,1,1
0.1651136657630088,0.0851163100599272,-0.6833811605297652,0.06434048359346542,0,1
-0.638281807103107,0.6578905508860408,-0.42520099907669423,0.007144398662676718,1,1
0.18501898811486603,0.08380079521252194,-0.6682685010328938,0.09257663185541966,0,1
-0.6894108748156129,0.6990551424444184,-0.4995428849692478,-0.023633841119041064,1,1
0.17846373783496472,0.0811243907697391,-0.670182736443968,0.07126069320528718,0,1
-0.6509646036695284,0.7145158034131521,-0.46148865071176587,-0.021096149208845894,1,1
0.2037754642463859,0.07106735180797792,-0.6324719000038916,0.06752840425708785,0,1
0.4777842647935304,0.2202174128401977,-0.28930540129458215,0.05803052846597552,0,0
-0.46461330773020587,-0.42036774880003186,-0.31872386753848353,0.1959902005433706,1,0
-0.4555830811906509,-0.415565268515373,-0.29135444392737436,0.19257742088319046,1,0
0.48653576937908277,0.2196775210339973,-0.279693713674935,0.051911907633203816,0,0
-0.46397072874057277,-0.40815740322913446,-0.29979950207791006,0.1987124648408706,1,0
0.493746182485172,0.21586024565366055,-0.2773552060206809,0.069649419790511,0,0
-0.45229974059929723,-0.41620992503186977,-0.2825815871141224,0.19679598234271672,1,0
0.49377010738681204,0.2145790209135878,-0.2739695400722011,0.06236750972593453,0,0
-0.43309045332160667,-0.4293673383977817,-0.25066976047395945,0.2081561038175357,1,0
0.47000279360193803,0.2235185786479478,-0.29940202593220966,0.0681938158754094,0,0
-0.4477374760256653,-0.4422735302490172,-0.2697315866488066,0.20119653013684843,1,0
0.46891098465689124,0.22218887179081026,-0.3006798187788439,0.07282632016324553,0,0
-0.42829954734963793,-0.4648799301439869,-0.24330627267903054,0.20255100773923865,1,0
0.4503644043561483,0.2334202760952327,-0.3200269280534201,0.06482875598167324,0,0
-0.45623422302253086,-0.46073111444729575,-0.289813867734823,0.19885070832797425,1,0
0.501810573642618,0.21931724282744372,-0.2727398601186022,0.0902355355097498,0,0
-0.4244168649625303,-0.46900193328149414,-0.24582752500549127,0.19243617869466126,1,0
0.4956832692999147,0.22360252217616977,-0.276769678330465,0.07418290558811491,0,0
-0.4040115370603485,-0.46502682788392763,-0.2329104425230874,0.20498146408377294,1,0
0.49122705420722756,0.22081244352907775,-0.28202024260414477,0.08215290337621366,0,0
-0.41992955912476143,-0.4501880935708774,-0.251145623804192,0.20467016556252712,1,0
0.45886928027517565,0.2328917993729851,-0.3152847164558318,0.08007550220518894,0,0
-0.4115992370831473,-0.44684947540033715,-0.2369018676662814,0.19804454578095493,1,0
0.4605765578747124,0.23461359159467568,-0.3082736460770029,0.06552879138364992,0,0
-0.6723829993928885,-0.37304910533265495,-0.4618724501291775,0.14965264202061826,1,1
0.404532822538427,0.24128401698717,-0.3471904832815442,0.02843444509197335,0,1
-0.6612641009430478,-0.38718093531333514,-0.456179423226791,0.15468008097047828,1,1
0.38531704422820495,0.2435875450278457,-0.36893500037423904,0.028250651132493275,0,1
-0.5899926118291321,-0.42544831674103195,-0.3600352853632959,0.1607617301890515,1,1
0.37648828449734056,0.24722935961211367,-0.37330714780226265,0.016115459648755413,0,1
-0.5603434845471842,-0.44851958975402206,-0.34327115633136596,0.18594032122679163,1,1
0.405034473412606,0.24492735929362927,-0.3482822836827565,0.041471712822359154,0,1
-0.5460893558078674,-0.4680707861624856,-0.345455876804588,0.18051316165753306,1,1
0.39404605306627855,0.24561627440065648,-0.35903968823604404,0.034659680613422075,0,1
-0.4921461183980363,-0.4949480888125662,-0.2859771435109584,0.1827167404469012,1,1
0.4201235327904012,0.23504466378863634,-0.33324524622799256,0.042923450530526534,0,1
0.4248930668286903,0.2351021149583882,-0.3287207488501506,0.0425610589931659,0,1
-0.4314917798480716,-0.5173177959202776,-0.21193301998577943,0.19785296529060287,1,1
0.39895785050003213,0.2433791766118346,-0.35112677243547175,0.03346500957415674,0,1
-0.45821761807734146,-0.5075997053491288,-0.2570662417622441,0.18433072333427653,1,1
0.36213130205610383,0.258071336561042,-0.3916785543255988,0.03032523024611178,0,1
