0,1,2,active_hand,class_numeric
-0.4308448147433551,-0.4283887193051905,-0.3310112873074035,1,0
0.3205374752259027,0.27675927509494447,-0.4371196462916662,0,0
-0.4495908040985413,-0.4280834823211714,-0.35564699201414646,1,0
0.32264380957829436,0.2764076560471868,-0.43590572325876503,0,0
-0.4341598300086593,-0.43715489821786857,-0.34127279516767123,1,0
0.3351308449137729,0.27643645257256366,-0.42495788420403313,0,0
-0.425217066319135,-0.4410317101260923,-0.3250144919905959,1,0
0.33525824441436675,0.2763801673767637,-0.42459467272582485,0,0
-0.42332745669859095,-0.4396660031110336,-0.3244011403030499,1,0
0.33471067224839257,0.2741059772684147,-0.4234657002001743,0,0
-0.45598818720932927,-0.4270593907737629,-0.365133849354871,1,0
0.3376058856199308,0.27415248539119436,-0.41634171688877064,0,0
-0.4740311301917904,-0.4225839510408034,-0.38893450519970874,1,0
0.34738429878088833,0.27027003435693103,-0.400646764107803,0,0
-0.460150672777764,-0.43569118505299537,-0.3648928157709792,1,0
0.3392873297762033,0.27250492269828996,-0.4115641047665531,0,0
-0.4508517320342557,-0.45568768727411274,-0.3614009890839291,1,0
0.34962748435394525,0.26862757020393885,-0.40108170497870577,0,0
-0.47185132260438156,-0.4724023661489977,-0.38422025391379977,1,0
0.35887082527441067,0.267736874042144,-0.39502805716798817,0,0
-0.46652990515533155,-0.4935358265199265,-0.3964510488074124,1,0
0.35927935782496223,0.2703679978661146,-0.39748866167921587,0,0
0.342887079808023,0.273572368828963,-0.41439854990389113,0,0
-0.4738500998297715,-0.5022402451141318,-0.3920188261632237,1,0
0.3810207327766843,0.26131064892226963,-0.36607599611239233,0,1
-0.609059303992905,-0.416905068195864,-0.48207741864863773,1,1
0.38187863017843887,0.26017376145190135,-0.36526396942733885,0,1
-0.6065911558818088,-0.41919704653937856,-0.48169028755946364,1,1
0.37637311825043057,0.26168442980966644,-0.372294314526229,0,1
-0.5920931537491491,-0.4273443701779987,-0.47084538334598486,1,1
0.37261792870672195,0.26368037601811256,-0.3727444151150208,0,1
-0.5583770664846068,-0.4469458653424067,-0.43144522873247454,1,1
0.3397261525740069,0.270179936784572,-0.4098405001958564,0,1
-0.558125989173554,-0.4575461063887307,-0.4373515726085512,1,1
0.36493235759085746,0.26376392518737274,-0.3814398142551893,0,1
-0.5240669855544794,-0.47391237293071176,-0.3968255458021083,1,1
0.35927574258044775,0.267299748028034,-0.38558509514958295,0,1
-0.5125315477599868,-0.4751368670672998,-0.3877899422866966,1,1
0.3551243045260219,0.2685939898534157,-0.3887017788565055,0,1
-0.5419794703364712,-0.4619959343546597,-0.42321724442819525,1,1
0.3540091469843678,0.26805327910145293,-0.3875665808928601,0,1
-0.5415103438160157,-0.4638068638494675,-0.41823523395871487,1,1
0.34804196295038675,0.2700907240423937,-0.3955559400519183,0,1
-0.5188354643105803,-0.4750843696695098,-0.3940223727451209,1,1
0.3312219035119412,0.2730006700110947,-0.4123082196540234,0,1
-0.5033670099102725,-0.4801428136156255,-0.3692445913513923,1,1
0.34145129876352226,0.2742903536907773,-0.4037913655934704,0,1
-0.48955878355293486,-0.4861514156583032,-0.3543932594340556,1,1
-0.06348989393618246,0.7067110983470968,-0.28173874798548554,0,0
0.11123014168212969,0.10346135415800063,-0.7153464627807462,1,0
0.1468984601380114,0.5796510939363948,0.12589562255197342,1,0
0.1694170883075275,0.09435537985056847,-0.6838234386324559,0,0
0.11569121939877453,0.5633563693171029,0.16262950512478277,1,0
0.18789364644171455,0.08386209292948728,-0.6588251675465235,0,0
0.07244749520283937,0.5490181038433006,0.1738543261376825,1,0
0.20027685824595587,0.07715706865200166,-0.6441617032164074,0,0
-0.07266421848189163,0.5683188902250503,0.04223292020587212,1,0
0.231368854585981,0.07879423921843264,-0.6256009427652726,0,0
-0.13736084718589478,0.5710598487543488,0.009788315818550481,1,0
0.20398897588274473,0.08568398753017194,-0.6604873370727199,0,0
-0.20066674569769843,0.562024191129143,-0.014732660665437533,1,0
0.22062119383565662,0.08500140423852254,-0.6484531476869285,0,0
-0.2188233186686638,0.534249296123477,0.023652251400216946,1,0
0.25308051179159086,0.0698354774871542,-0.5977378827503045,0,0
-0.25648680712557903,0.5207922832684984,-0.002798239941095986,1,0
0.23067732892870552,0.07443153674712993,-0.6177959380810988,0,0
-0.2806856799284651,0.5014530091680887,-0.01814807787602233,1,0
0.22876835239162818,0.07932884564057473,-0.6272285146010379,0,0
-0.27567117389710866,0.48919639664564846,-0.00525427010252017,1,0
0.21216650414541238,0.08476744119549413,-0.6478397393577954,0,0
-0.28583737482208943,0.507077622286631,-0.016006895683306262,1,0
0.20569783296110666,0.08299925899554556,-0.6432008418434471,0,0
-0.3288992661932975,0.5961236829306155,-0.003580684210375442,1,1
0.21754674531961232,0.07455128394289462,-0.6215497622080648,0,1
-0.3910512376374746,0.6141091739502585,-0.11072103125159778,1,1
0.2285302290096631,0.0746552156590488,-0.612492284883202,0,1
-0.3886716658809242,0.6038463742843019,-0.09699333794065042,1,1
0.21804324107794765,0.07577197553043163,-0.6211637127410142,0,1
-0.5264773289335044,0.6390620707096433,-0.2914011836608219,1,1
0.18493625943616301,0.0820663800203265,-0.659193040982505,0,1
-0.5602213740527942,0.6425449172713278,-0.3462729296957575,1,1
0.18634050574371064,0.08280143941469174,-0.6644708615459776,0,1
-0.6024144619464444,0.6474493126225778,-0.39173153088991924,1,1
0.19612325428757613,0.07927517504283728,-0.6515814547796371,0,1
-0.5978711137140491,0.6353217242863539,-0.38089443015045577,1,1
0.184047923444547,0.0799538796151097,-0.6576053421153777,0,1
-0.6258570950427318,0.6420696187015429,-0.42486154461617676,1,1
0.17522685792273401,0.08731266041224799,-0.6800030241067132,0,1
-0.6870684842198272,0.6655038333721633,-0.48337697671987884,1,1
0.16511366576300882,0.08511631005992758,-0.6833811605297647,0,1
-0.6382818071031071,0.6578905508860404,-0.42520099907669445,1,1
0.18501898811486606,0.08380079521252215,-0.6682685010328934,0,1
-0.6894108748156131,0.6990551424444177,-0.4995428849692479,1,1
0.1784637378349651,0.08112439076973921,-0.6701827364439675,0,1
-0.6509646036695281,0.7145158034131515,-0.4614886507117661,1,1
0.20377546424638607,0.0710673518079781,-0.6324719000038911,0,1
0.47778426479353026,0.22021741284019733,-0.28930540129458215,0,0
-0.4646133077302065,-0.42036774880003114,-0.3187238675384834,1,0
-0.4555830811906514,-0.4155652685153722,-0.2913544439273741,1,0
0.4865357693790831,0.21967752103399724,-0.27969371367493473,0,0
-0.4639707287405729,-0.4081574032291338,-0.29979950207790973,1,0
0.493746182485172,0.2158602456536604,-0.27735520602068076,0,0
-0.4522997405992972,-0.41620992503186915,-0.2825815871141221,1,0
0.4937701073868125,0.21457902091358752,-0.2739695400722009,0,0
-0.43309045332160634,-0.42936733839778085,-0.25066976047395934,1,0
0.4700027936019379,0.22351857864794777,-0.2994020259322096,0,0
-0.4477374760256653,-0.4422735302490165,-0.26973158664880625,1,0
0.46891098465689107,0.2221888717908103,-0.30067981877884375,0,0
-0.4282995473496379,-0.46487993014398593,-0.24330627267903038,1,0
0.4503644043561484,0.23342027609523266,-0.32002692805342,0,0
-0.45623422302253097,-0.4607311144472942,-0.28981386773482254,1,0
