0,class_numeric
-0.3465442234655349,0
-0.36918981787069177,0
-0.36073909863182985,0
-0.3557810042057936,0
-0.3574093412870933,0
-0.3798020606278605,0
-0.3972776030282212,0
-0.38839821668432467,0
-0.3986237789879223,0
-0.4209142653293258,0
-0.4307590466237613,0
-0.42706154279458386,0
-0.5447565692426671,1
-0.5449700884562748,1
-0.5389177972483631,1
-0.5238419802796074,1
-0.5230794734677984,1
-0.5034034052308045,1
-0.49251914391893736,1
-0.5055003991231194,1
-0.5052257791346398,1
-0.49667718321056703,1
-0.4856172485676542,1
-0.47537457354838236,1
0.4820029312681865,0
0.9179559398919036,0
0.8852592717584966,0
0.8426088320675601,0
0.7414439407063899,0
0.6920929007758077,0
0.6186842007475765,0
0.5850941149515719,0
0.5367664725032666,0
0.49515010428730777,0
0.49209874517069335,0
0.4956778559459485,0
0.4899158915312748,1
0.43785824107286553,1
0.43802920640058407,1
0.3175291933645162,1
0.27414956130301865,1
0.240389957387644,1
0.23890157409328786,1
0.2269815986116306,1
0.18360724158929007,1
0.2435304261897585,1
0.2020133760422596,1
0.24769839595402524,1
-0.385418243418792,0
-0.3764170405906902,0
-0.3768771479220974,0
-0.372560947298529,0
-0.350555802783195,0
-0.3667337728301649,0
-0.3496957132788196,0
-0.3746163257540361,0
-0.33923285141738124,0
-0.32217479439132507,0
-0.3149646323130882,0
-0.30882681405236373,0
-0.5961659628242298,1
-0.5962148471384856,1
-0.5544604363998465,1
-0.5394587711086707,1
-0.5367878504478065,1
-0.4968300292091672,1
-0.443159545355051,1
-0.4631830986826092,1
-0.44288809907639964,1
-0.46592833683915874,1
-0.4804463408702778,1
-0.4921846653193805,1
1.1113626600090172,0
1.0473771091492872,0
0.9754061506849586,0
0.8245774523944782,0
0.767538029229877,0
0.6551263715865726,0
0.6062260376892461,0
0.5647101516989138,0
0.5866699192680266,0
0.5988997268672802,0
0.6105513783009507,0
0.6530278213650108,0
0.419352642180056,1
0.3916957804986738,1
0.45735790909750174,1
0.4636819440608548,1
0.38918436194319506,1
0.43154176365991337,1
0.3987717612709935,1
0.41589755220173436,1
0.3931267070025669,1
0.4074283342113346,1
0.4280908258560016,1
0.3731607147949996,1
-0.31689784193838444,0
-0.3360175673406638,0
-0.3311040046019176,0
-0.3160526279390122,0
-0.3130042173094986,0
-0.31315989320537135,0
-0.27227378987180084,0
-0.2670025878764839,0
